"Year","Quarter","Predator","Predator.age","Prey","Prey.age","Prey.no","eatenW","Part.M2","tot.M2.prey"
1974,3,"Cod",4,"Sprat",5,3,403.4112236336,0.00630991,0.0624178
1974,3,"Cod",11,"Sprat",6,3,43.9304371999,0.00101489,0.0595584
1974,3,"Cod",9,"Sprat",6,3,308.0203712645,0.00711595,0.0595584
1974,3,"Cod",8,"Sprat",6,3,656.868012841,0.0151751,0.0595584
1974,3,"Cod",7,"Sprat",6,3,379.5035887567,0.00876737,0.0595584
1974,3,"Cod",6,"Sprat",6,3,582.117574862,0.0134482,0.0595584
1974,3,"Cod",4,"Sprat",6,3,251.3586822154,0.00580694,0.0595584
1974,3,"Cod",10,"Sprat",6,3,110.6552346058,0.00255638,0.0595584
1974,3,"Cod",5,"Sprat",6,3,245.5821775259,0.00567349,0.0595584
1974,3,"Cod",11,"Sprat",7,3,24.4742100704,0.00101198,0.0624178
1974,3,"Cod",10,"Sprat",7,3,62.4380393952,0.00258174,0.0624178
1974,3,"Cod",6,"Sprat",7,3,344.389413648,0.0142401,0.0624178
1974,3,"Cod",7,"Sprat",7,3,222.2669797504,0.00919048,0.0624178
1974,3,"Cod",5,"Sprat",7,3,146.9722289424,0.00607713,0.0624178
1974,3,"Cod",4,"Sprat",7,3,152.6018921968,0.00630991,0.0624178
1974,3,"Cod",8,"Sprat",7,3,380.504097632,0.0157334,0.0624178
1974,3,"Cod",9,"Sprat",7,3,175.8932393504,0.00727298,0.0624178
1974,4,"Cod",5,"Herring",0,2,3234.1586775696,0.0223294,0.219611
1974,4,"Cod",6,"Herring",0,2,7092.5137167456,0.0489684,0.219611
1974,4,"Cod",9,"Herring",0,2,3365.7879827088,0.0232382,0.219611
1974,4,"Cod",3,"Herring",0,2,614.5790796288,0.0042432,0.219611
1974,4,"Cod",11,"Herring",0,2,394.43601903552,0.00272328,0.219611
1974,4,"Cod",10,"Herring",0,2,1115.79010278912,0.00770368,0.219611
1974,4,"Cod",4,"Herring",0,2,3316.1228322552,0.0228953,0.219611
1974,4,"Cod",7,"Herring",0,2,4701.3735334896,0.0324594,0.219611
1974,4,"Cod",8,"Herring",0,2,7973.3930169168,0.0550502,0.219611
1974,4,"Cod",11,"Herring",1,2,939.99615001912,0.00274801,0.0896628
1974,4,"Cod",9,"Herring",1,2,5047.2615428536,0.0147553,0.0896628
1974,4,"Cod",6,"Herring",1,2,5472.857959844,0.0159995,0.0896628
1974,4,"Cod",5,"Herring",1,2,2006.71002441864,0.00586647,0.0896628
1974,4,"Cod",7,"Herring",1,2,4384.3409061976,0.0128173,0.0896628
1974,4,"Cod",10,"Herring",1,2,2092.8691833252,0.00611835,0.0896628
1974,4,"Cod",4,"Herring",1,2,1589.97307310904,0.00464817,0.0896628
1974,4,"Cod",8,"Herring",1,2,9136.4351542264,0.0267097,0.0896628
1974,4,"Cod",9,"Herring",2,2,5104.46251728,0.0128604,0.0700759
1974,4,"Cod",8,"Herring",2,2,8790.47633172,0.0221471,0.0700759
1974,4,"Cod",11,"Herring",2,2,1035.895822416,0.00260988,0.0700759
1974,4,"Cod",6,"Herring",2,2,4893.46346016,0.0123288,0.0700759
1974,4,"Cod",10,"Herring",2,2,2206.249960464,0.00555852,0.0700759
1974,4,"Cod",7,"Herring",2,2,4060.30296204,0.0102297,0.0700759
1974,4,"Cod",5,"Herring",2,2,1723.190719536,0.00434148,0.0700759
1974,4,"Cod",8,"Herring",3,2,5082.810519748,0.0171431,0.054127
1974,4,"Cod",9,"Herring",3,2,3140.30645682,0.0105915,0.054127
1974,4,"Cod",11,"Herring",3,2,709.092850128,0.0023916,0.054127
1974,4,"Cod",5,"Herring",3,2,865.0155959692,0.00291749,0.054127
1974,4,"Cod",6,"Herring",3,2,2583.0417830984,0.00871198,0.054127
1974,4,"Cod",10,"Herring",3,2,1429.1381546312,0.00482014,0.054127
1974,4,"Cod",7,"Herring",3,2,2238.8815106268,0.00755121,0.054127
1974,4,"Cod",8,"Herring",4,2,5190.814161832,0.0150163,0.0474624
1974,4,"Cod",10,"Herring",4,2,1541.5227840024,0.00445941,0.0474624
1974,4,"Cod",6,"Herring",4,2,2524.7054286768,0.00730362,0.0474624
1974,4,"Cod",11,"Herring",4,2,785.4440922352,0.00227218,0.0474624
1974,4,"Cod",5,"Herring",4,2,825.273185136,0.0023874,0.0474624
1974,4,"Cod",9,"Herring",4,2,3304.1796507992,0.00955853,0.0474624
1974,4,"Cod",7,"Herring",4,2,2234.795123668,0.00646495,0.0474624
1974,4,"Cod",10,"Herring",5,2,669.5104577994,0.00436443,0.0458093
1974,4,"Cod",8,"Herring",5,2,2222.159947722,0.0144859,0.0458093
1974,4,"Cod",7,"Herring",5,2,950.9502005622,0.00619909,0.0458093
1974,4,"Cod",9,"Herring",5,2,1425.691274283,0.00929385,0.0458093
1974,4,"Cod",11,"Herring",5,2,343.5336343152,0.00223944,0.0458093
1974,4,"Cod",6,"Herring",5,2,1068.3714399732,0.00696454,0.0458093
1974,4,"Cod",5,"Herring",5,2,347.0051120706,0.00226207,0.0458093
1974,4,"Cod",9,"Herring",6,2,645.86183985,0.00942465,0.0466235
1974,4,"Cod",11,"Herring",6,2,154.58292117,0.00225573,0.0466235
1974,4,"Cod",6,"Herring",6,2,488.68166958,0.00713102,0.0466235
1974,4,"Cod",7,"Herring",6,2,433.77829065,0.00632985,0.0466235
1974,4,"Cod",5,"Herring",6,2,159.22644621,0.00232349,0.0466235
1974,4,"Cod",10,"Herring",6,2,302.3156835,0.0044115,0.0466235
1974,4,"Cod",8,"Herring",6,2,1010.6177217,0.0147473,0.0466235
1974,4,"Cod",6,"Herring",7,2,294.24962245836,0.00594787,0.0388292
1974,4,"Cod",10,"Herring",7,2,200.70706753884,0.00405703,0.0388292
1974,4,"Cod",9,"Herring",7,2,418.36551988188,0.00845671,0.0388292
1974,4,"Cod",7,"Herring",7,2,266.68711106244,0.00539073,0.0388292
1974,4,"Cod",8,"Herring",7,2,635.559435516,0.012847,0.0388292
1974,4,"Cod",11,"Herring",7,2,105.36523678296,0.00212982,0.0388292
1974,4,"Cod",6,"Herring",8,2,932.79224482976,0.00403984,0.0292768
1974,4,"Cod",10,"Herring",8,2,775.96610996096,0.00336064,0.0292768
1974,4,"Cod",8,"Herring",8,2,2200.91811108172,0.00953198,0.0292768
1974,4,"Cod",11,"Herring",8,2,429.75255998308,0.00186122,0.0292768
1974,4,"Cod",9,"Herring",8,2,1538.56320754132,0.00666338,0.0292768
1974,4,"Cod",7,"Herring",8,2,881.97614388464,0.00381976,0.0292768
1974,4,"Cod",11,"Sprat",0,3,110.180555004365,0.000747444,0.120474
1974,4,"Cod",5,"Sprat",0,3,2245.050937216,0.01523,0.120474
1974,4,"Cod",10,"Sprat",0,3,366.484296655872,0.00248616,0.120474
1974,4,"Cod",4,"Sprat",0,3,2740.53942804096,0.0185913,0.120474
1974,4,"Cod",7,"Sprat",0,3,2477.35400825728,0.0168059,0.120474
1974,4,"Cod",9,"Sprat",0,3,1286.18570186701,0.00872524,0.120474
1974,4,"Cod",3,"Sprat",0,3,629.88935701056,0.00427305,0.120474
1974,4,"Cod",6,"Sprat",0,3,4248.26139067648,0.0288194,0.120474
1974,4,"Cod",8,"Sprat",0,3,3655.05495721984,0.0247952,0.120474
1974,4,"Cod",9,"Sprat",1,3,3854.29304238754,0.00854769,0.0833187
1974,4,"Cod",5,"Sprat",1,3,3905.86885271621,0.00866207,0.0833187
1974,4,"Cod",3,"Sprat",1,3,768.438089594448,0.00170417,0.0833187
1974,4,"Cod",6,"Sprat",1,3,8453.73434569776,0.0187479,0.0833187
1974,4,"Cod",7,"Sprat",1,3,5540.09335933872,0.0122863,0.0833187
1974,4,"Cod",4,"Sprat",1,3,4067.57195939539,0.00902068,0.0833187
1974,4,"Cod",8,"Sprat",1,3,9279.90325358544,0.0205801,0.0833187
1974,4,"Cod",11,"Sprat",1,3,439.2488742474,0.000974125,0.0833187
1974,4,"Cod",10,"Sprat",1,3,1260.61777775539,0.00279568,0.0833187
1974,4,"Cod",3,"Sprat",2,3,600.589515816,0.00124107,0.0726045
1974,4,"Cod",6,"Sprat",2,3,7670.94898032,0.0158514,0.0726045
1974,4,"Cod",7,"Sprat",2,3,5209.34835336,0.0107647,0.0726045
1974,4,"Cod",4,"Sprat",2,3,3375.06462984,0.0069743,0.0726045
1974,4,"Cod",11,"Sprat",2,3,492.702429144,0.00101813,0.0726045
1974,4,"Cod",8,"Sprat",2,3,9070.42267704,0.0187433,0.0726045
1974,4,"Cod",10,"Sprat",2,3,1351.78251348,0.00279335,0.0726045
1974,4,"Cod",5,"Sprat",2,3,3401.845249632,0.00702964,0.0726045
1974,4,"Cod",9,"Sprat",2,3,3962.738085984,0.00818868,0.0726045
1974,4,"Cod",11,"Sprat",3,3,213.57910728,0.00103995,0.064295
1974,4,"Cod",10,"Sprat",3,3,567.28516768,0.0027622,0.064295
1974,4,"Cod",9,"Sprat",3,3,1613.351459104,0.00785566,0.064295
1974,4,"Cod",8,"Sprat",3,3,3560.74027232,0.0173378,0.064295
1974,4,"Cod",5,"Sprat",3,3,1228.997376992,0.00598418,0.064295
1974,4,"Cod",7,"Sprat",3,3,1988.75327112,0.00968355,0.064295
1974,4,"Cod",4,"Sprat",3,3,1177.489477472,0.00573338,0.064295
1974,4,"Cod",6,"Sprat",3,3,2854.35502352,0.0138983,0.064295
1974,4,"Cod",7,"Sprat",4,3,1017.059827431,0.00920897,0.0612357
1974,4,"Cod",9,"Sprat",4,3,849.176487201,0.00768887,0.0612357
1974,4,"Cod",11,"Sprat",4,3,115.617626178,0.00104686,0.0612357
1974,4,"Cod",4,"Sprat",4,3,578.378594139,0.00523693,0.0612357
1974,4,"Cod",6,"Sprat",4,3,1443.07222449,0.0130663,0.0612357
1974,4,"Cod",5,"Sprat",4,3,613.185589407,0.00555209,0.0612357
1974,4,"Cod",8,"Sprat",4,3,1843.85628696,0.0166952,0.0612357
1974,4,"Cod",10,"Sprat",4,3,302.663809881,0.00274047,0.0612357
1974,4,"Cod",9,"Sprat",5,3,396.312039732,0.00768887,0.0612357
1974,4,"Cod",10,"Sprat",5,3,141.253689492,0.00274047,0.0612357
1974,4,"Cod",6,"Sprat",5,3,673.48414068,0.0130663,0.0612357
1974,4,"Cod",8,"Sprat",5,3,860.53071072,0.0166952,0.0612357
1974,4,"Cod",4,"Sprat",5,3,269.930225148,0.00523693,0.0612357
1974,4,"Cod",7,"Sprat",5,3,474.663466092,0.00920897,0.0612357
1974,4,"Cod",11,"Sprat",5,3,53.958933096,0.00104686,0.0612357
1974,4,"Cod",5,"Sprat",5,3,286.174706124,0.00555209,0.0612357
1974,4,"Cod",8,"Sprat",6,3,549.1510398,0.0166952,0.0612357
1974,4,"Cod",5,"Sprat",6,3,182.6235083475,0.00555209,0.0612357
1974,4,"Cod",6,"Sprat",6,3,429.786539325,0.0130663,0.0612357
1974,4,"Cod",10,"Sprat",6,3,90.1415945925,0.00274047,0.0612357
1974,4,"Cod",7,"Sprat",6,3,302.9083479675,0.00920897,0.0612357
1974,4,"Cod",11,"Sprat",6,3,34.434104265,0.00104686,0.0612357
1974,4,"Cod",4,"Sprat",6,3,172.2570292575,0.00523693,0.0612357
1974,4,"Cod",9,"Sprat",6,3,252.9080786925,0.00768887,0.0612357
1974,4,"Cod",8,"Sprat",7,3,325.5188358,0.0166952,0.0612357
1974,4,"Cod",6,"Sprat",7,3,254.763450825,0.0130663,0.0612357
1974,4,"Cod",7,"Sprat",7,3,179.5541948175,0.00920897,0.0612357
1974,4,"Cod",9,"Sprat",7,3,149.9156650425,0.00768887,0.0612357
1974,4,"Cod",11,"Sprat",7,3,20.411414565,0.00104686,0.0612357
1974,4,"Cod",10,"Sprat",7,3,53.4329989425,0.00274047,0.0612357
1974,4,"Cod",5,"Sprat",7,3,108.2532627975,0.00555209,0.0612357
1974,4,"Cod",4,"Sprat",7,3,102.1083519075,0.00523693,0.0612357
1975,1,"Cod",8,"Herring",1,2,6672.7546165848,0.0441136,0.183878
1975,1,"Cod",10,"Herring",1,2,1024.43458595547,0.00677254,0.183878
1975,1,"Cod",5,"Herring",1,2,3771.9541869402,0.0249364,0.183878
1975,1,"Cod",9,"Herring",1,2,2966.7510891426,0.0196132,0.183878
1975,1,"Cod",6,"Herring",1,2,5311.52392876725,0.0351145,0.183878
1975,1,"Cod",7,"Herring",1,2,3566.0852704797,0.0235754,0.183878
1975,1,"Cod",11,"Herring",1,2,373.619561835,0.00247,0.183878
1975,1,"Cod",4,"Herring",1,2,3196.14139907085,0.0211297,0.183878
1975,1,"Cod",3,"Herring",1,2,930.7211190165,0.006153,0.183878
1975,1,"Cod",11,"Herring",2,2,668.1089223,0.00241425,0.0920523
1975,1,"Cod",9,"Herring",2,2,3848.39594784,0.0139064,0.0920523
1975,1,"Cod",4,"Herring",2,2,1887.594156108,0.00682093,0.0920523
1975,1,"Cod",7,"Herring",2,2,3328.60347036,0.0120281,0.0920523
1975,1,"Cod",8,"Herring",2,2,7191.00223956,0.0259851,0.0920523
1975,1,"Cod",5,"Herring",2,2,2655.560352312,0.00959602,0.0920523
1975,1,"Cod",6,"Herring",2,2,4343.00548572,0.0156937,0.0920523
1975,1,"Cod",10,"Herring",2,2,1551.861293544,0.00560774,0.0920523
1975,1,"Cod",7,"Herring",3,2,3059.5039388544,0.00721316,0.0545146
1975,1,"Cod",9,"Herring",3,2,4302.891334464,0.0101446,0.0545146
1975,1,"Cod",11,"Herring",3,2,904.342666464,0.0021321,0.0545146
1975,1,"Cod",5,"Herring",3,2,2063.581784976,0.00486515,0.0545146
1975,1,"Cod",8,"Herring",3,2,7200.045384,0.016975,0.0545146
1975,1,"Cod",10,"Herring",3,2,1903.0218333024,0.00448661,0.0545146
1975,1,"Cod",6,"Herring",3,2,3689.2990132032,0.00869798,0.0545146
1975,1,"Cod",6,"Herring",4,2,1968.42553527,0.00638515,0.0431367
1975,1,"Cod",10,"Herring",4,2,1208.689701714,0.00392073,0.0431367
1975,1,"Cod",9,"Herring",4,2,2615.703251004,0.00848478,0.0431367
1975,1,"Cod",8,"Herring",4,2,4153.41903504,0.0134728,0.0431367
1975,1,"Cod",5,"Herring",4,2,1055.430487662,0.00342359,0.0431367
1975,1,"Cod",11,"Herring",4,2,601.960291134,0.00195263,0.0431367
1975,1,"Cod",7,"Herring",4,2,1694.646634326,0.00549707,0.0431367
1975,1,"Cod",9,"Herring",5,2,2720.4833289205,0.00792203,0.0395268
1975,1,"Cod",11,"Herring",5,2,646.787139284,0.00188344,0.0395268
1975,1,"Cod",7,"Herring",5,2,1704.687821694,0.00496404,0.0395268
1975,1,"Cod",5,"Herring",5,2,1031.753646781,0.00300446,0.0395268
1975,1,"Cod",10,"Herring",5,2,1277.035780592,0.00371872,0.0395268
1975,1,"Cod",8,"Herring",5,2,4239.36373575,0.012345,0.0395268
1975,1,"Cod",6,"Herring",5,2,1953.685623032,0.00568912,0.0395268
1975,1,"Cod",8,"Herring",6,2,1810.1250915,0.0121375,0.0388653
1975,1,"Cod",9,"Herring",6,2,1165.7697734496,0.00781688,0.0388653
1975,1,"Cod",7,"Herring",6,2,725.8500950844,0.00486707,0.0388653
1975,1,"Cod",5,"Herring",6,2,436.92803187,0.00292975,0.0388653
1975,1,"Cod",6,"Herring",6,2,829.7449371024,0.00556372,0.0388653
1975,1,"Cod",10,"Herring",6,2,548.8746682188,0.00368039,0.0388653
1975,1,"Cod",11,"Herring",6,2,278.8852830984,0.00187002,0.0388653
1975,1,"Cod",9,"Herring",7,2,535.753192104,0.00723166,0.0327235
1975,1,"Cod",10,"Herring",7,2,256.596505308,0.00346357,0.0327235
1975,1,"Cod",8,"Herring",7,2,815.05434348,0.0110017,0.0327235
1975,1,"Cod",11,"Herring",7,2,132.783692652,0.00179233,0.0327235
1975,1,"Cod",7,"Herring",7,2,321.69669012,0.0043423,0.0327235
1975,1,"Cod",6,"Herring",7,2,362.414958048,0.00489192,0.0327235
1975,1,"Cod",6,"Herring",8,2,893.215100562102,0.00287883,0.0222046
1975,1,"Cod",7,"Herring",8,2,839.401840646966,0.00270539,0.0222046
1975,1,"Cod",9,"Herring",8,2,1610.90415523404,0.00519194,0.0222046
1975,1,"Cod",8,"Herring",8,2,2262.57081843144,0.00729226,0.0222046
1975,1,"Cod",10,"Herring",8,2,824.865682742076,0.00265854,0.0222046
1975,1,"Cod",11,"Herring",8,2,458.476935993998,0.00147767,0.0222046
1975,1,"Cod",9,"Sprat",1,3,843.67399492968,0.00852062,0.168738
1975,1,"Cod",2,"Sprat",1,3,922.37552581944,0.00931546,0.168738
1975,1,"Cod",5,"Sprat",1,3,2807.9922810324,0.0283591,0.168738
1975,1,"Cod",6,"Sprat",1,3,3124.089567546,0.0315515,0.168738
1975,1,"Cod",8,"Sprat",1,3,2540.8680924732,0.0256613,0.168738
1975,1,"Cod",10,"Sprat",1,3,228.1863180162,0.00230455,0.168738
1975,1,"Cod",3,"Sprat",1,3,1335.8783832624,0.0134916,0.168738
1975,1,"Cod",11,"Sprat",1,3,64.088912970204,0.000647261,0.168738
1975,1,"Cod",7,"Sprat",1,3,1702.7508509952,0.0171968,0.168738
1975,1,"Cod",4,"Sprat",1,3,3137.7438138216,0.0316894,0.168738
1975,1,"Cod",4,"Sprat",2,3,4847.2237338,0.0125194,0.0932257
1975,1,"Cod",11,"Sprat",2,3,367.170015702,0.000948326,0.0932257
1975,1,"Cod",9,"Sprat",2,3,3306.12763362,0.00853906,0.0932257
1975,1,"Cod",3,"Sprat",2,3,1551.36403422,0.00400686,0.0932257
1975,1,"Cod",8,"Sprat",2,3,7996.0568394,0.0206522,0.0932257
1975,1,"Cod",7,"Sprat",2,3,4520.7173697,0.0116761,0.0932257
1975,1,"Cod",10,"Sprat",2,3,1074.33099606,0.00277478,0.0932257
1975,1,"Cod",6,"Sprat",2,3,7091.7275205,0.0183165,0.0932257
1975,1,"Cod",5,"Sprat",2,3,5340.1000548,0.0137924,0.0932257
1975,1,"Cod",6,"Sprat",3,3,6293.82704256,0.0158566,0.0819426
1975,1,"Cod",4,"Sprat",3,3,3990.49099776,0.0100536,0.0819426
1975,1,"Cod",10,"Sprat",3,3,1099.381540032,0.00276977,0.0819426
1975,1,"Cod",3,"Sprat",3,3,1207.955474496,0.00304331,0.0819426
1975,1,"Cod",8,"Sprat",3,3,7563.65862528,0.0190558,0.0819426
1975,1,"Cod",11,"Sprat",3,3,390.4065288576,0.000983586,0.0819426
1975,1,"Cod",7,"Sprat",3,3,4136.63753088,0.0104218,0.0819426
1975,1,"Cod",5,"Sprat",3,3,4578.2921952,0.0115345,0.0819426
1975,1,"Cod",9,"Sprat",3,3,3264.152254272,0.00822367,0.0819426
1975,1,"Cod",4,"Sprat",4,3,1391.040242466,0.00827111,0.070632
1975,1,"Cod",5,"Sprat",4,3,1651.652900226,0.00982071,0.070632
1975,1,"Cod",11,"Sprat",4,3,168.959276178,0.00100463,0.070632
1975,1,"Cod",6,"Sprat",4,3,2337.86170254,0.0139009,0.070632
1975,1,"Cod",7,"Sprat",4,3,1576.809169614,0.00937569,0.070632
1975,1,"Cod",9,"Sprat",4,3,1326.815434938,0.00788923,0.070632
1975,1,"Cod",8,"Sprat",4,3,2965.17534054,0.0176309,0.070632
1975,1,"Cod",10,"Sprat",4,3,460.619754504,0.00273884,0.070632
1975,1,"Cod",4,"Sprat",5,3,698.779765684,0.00827111,0.070632
1975,1,"Cod",9,"Sprat",5,3,666.516863012,0.00788923,0.070632
1975,1,"Cod",11,"Sprat",5,3,84.875562772,0.00100463,0.070632
1975,1,"Cod",8,"Sprat",5,3,1489.53600796,0.0176309,0.070632
1975,1,"Cod",6,"Sprat",5,3,1174.40919596,0.0139009,0.070632
1975,1,"Cod",7,"Sprat",5,3,792.099544236,0.00937569,0.070632
1975,1,"Cod",10,"Sprat",5,3,231.389254096,0.00273884,0.070632
1975,1,"Cod",5,"Sprat",5,3,829.696791924,0.00982071,0.070632
1975,1,"Cod",8,"Sprat",6,3,718.52069184,0.0169792,0.0670836
1975,1,"Cod",4,"Sprat",6,3,319.816864104,0.00755752,0.0670836
1975,1,"Cod",11,"Sprat",6,3,42.794620479,0.00101127,0.0670836
1975,1,"Cod",5,"Sprat",6,3,385.610731356,0.00911228,0.0670836
1975,1,"Cod",10,"Sprat",6,3,114.989039856,0.00271728,0.0670836
1975,1,"Cod",9,"Sprat",6,3,326.765853621,0.00772173,0.0670836
1975,1,"Cod",7,"Sprat",6,3,377.323656165,0.00891645,0.0670836
1975,1,"Cod",6,"Sprat",6,3,553.00347183,0.0130679,0.0670836
1975,1,"Cod",6,"Sprat",7,3,349.773333728,0.0139009,0.070632
1975,1,"Cod",11,"Sprat",7,3,25.2784196896,0.00100463,0.070632
1975,1,"Cod",4,"Sprat",7,3,208.1170081312,0.00827111,0.070632
1975,1,"Cod",10,"Sprat",7,3,68.9144729728,0.00273884,0.070632
1975,1,"Cod",8,"Sprat",7,3,443.627295328,0.0176309,0.070632
1975,1,"Cod",7,"Sprat",7,3,235.9103617248,0.00937569,0.070632
1975,1,"Cod",9,"Sprat",7,3,198.5081741216,0.00788923,0.070632
1975,1,"Cod",5,"Sprat",7,3,247.1079193632,0.00982071,0.070632
1975,2,"Cod",10,"Herring",1,2,574.250570712,0.00300339,0.052982
1975,2,"Cod",11,"Herring",1,2,238.53255804,0.00124755,0.052982
1975,2,"Cod",4,"Herring",1,2,992.745145728,0.00519216,0.052982
1975,2,"Cod",6,"Herring",1,2,1709.857130184,0.00894273,0.052982
1975,2,"Cod",9,"Herring",1,2,1466.38585548,0.00766935,0.052982
1975,2,"Cod",7,"Herring",1,2,1251.866205912,0.00654739,0.052982
1975,2,"Cod",5,"Herring",1,2,1173.016908,0.006135,0.052982
1975,2,"Cod",8,"Herring",1,2,2723.54067552,0.0142444,0.052982
1975,2,"Cod",9,"Herring",2,2,1620.044517,0.0056805,0.032338
1975,2,"Cod",4,"Herring",2,2,622.69543154,0.00218341,0.032338
1975,2,"Cod",7,"Herring",2,2,1095.37596714,0.00384081,0.032338
1975,2,"Cod",10,"Herring",2,2,708.2365199,0.00248335,0.032338
1975,2,"Cod",6,"Herring",2,2,1362.71967468,0.00477822,0.032338
1975,2,"Cod",5,"Herring",2,2,841.0656254,0.0029491,0.032338
1975,2,"Cod",8,"Herring",2,2,2641.64079634,0.00926261,0.032338
1975,2,"Cod",11,"Herring",2,2,330.8107803,0.00115995,0.032338
1975,2,"Cod",10,"Herring",3,2,790.37766811,0.0021433,0.0228345
1975,2,"Cod",11,"Herring",3,2,392.714409498,0.00106494,0.0228345
1975,2,"Cod",8,"Herring",3,2,2597.574196465,0.00704395,0.0228345
1975,2,"Cod",6,"Herring",3,2,1208.282530885,0.00327655,0.0228345
1975,2,"Cod",7,"Herring",3,2,1020.215201552,0.00276656,0.0228345
1975,2,"Cod",5,"Herring",3,2,705.343754757,0.00191271,0.0228345
1975,2,"Cod",9,"Herring",3,2,1706.102825217,0.00462651,0.0228345
1975,2,"Cod",6,"Herring",4,2,669.168955611,0.00271245,0.0198633
1975,2,"Cod",10,"Herring",4,2,487.8078739218,0.00197731,0.0198633
1975,2,"Cod",11,"Herring",4,2,249.5349279144,0.00101148,0.0198633
1975,2,"Cod",7,"Herring",4,2,578.258981181,0.00234395,0.0198633
1975,2,"Cod",9,"Herring",4,2,1024.6158540072,0.00415324,0.0198633
1975,2,"Cod",8,"Herring",4,2,1510.4155672998,0.00612241,0.0198633
1975,2,"Cod",5,"Herring",4,2,380.5193019276,0.00154242,0.0198633
1975,2,"Cod",6,"Herring",5,2,656.9117023854,0.00239547,0.0181222
1975,2,"Cod",11,"Herring",5,2,267.4079571984,0.00097512,0.0181222
1975,2,"Cod",9,"Herring",5,2,1059.1918614762,0.00386241,0.0181222
1975,2,"Cod",5,"Herring",5,2,367.3513795474,0.00133957,0.0181222
1975,2,"Cod",8,"Herring",5,2,1529.549821632,0.0055776,0.0181222
1975,2,"Cod",10,"Herring",5,2,513.126998843,0.00187115,0.0181222
1975,2,"Cod",7,"Herring",5,2,576.1150758888,0.00210084,0.0181222
1975,2,"Cod",5,"Herring",6,2,170.8262479128,0.00168676,0.0210503
1975,2,"Cod",9,"Herring",6,2,440.1108241938,0.00434571,0.0210503
1975,2,"Cod",10,"Herring",6,2,207.1889576718,0.00204581,0.0210503
1975,2,"Cod",11,"Herring",6,2,104.7241990068,0.00103406,0.0210503
1975,2,"Cod",6,"Herring",6,2,297.1827399276,0.00293442,0.0210503
1975,2,"Cod",7,"Herring",6,2,254.3708521782,0.00251169,0.0210503
1975,2,"Cod",8,"Herring",6,2,657.4647315342,0.00649189,0.0210503
1975,2,"Cod",11,"Herring",7,2,51.214961945043,0.000989469,0.0187862
1975,2,"Cod",8,"Herring",7,2,299.47224473166,0.00578578,0.0187862
1975,2,"Cod",6,"Herring",7,2,130.18324701111,0.00251513,0.0187862
1975,2,"Cod",10,"Herring",7,2,98.98953708609,0.00191247,0.0187862
1975,2,"Cod",5,"Herring",7,2,73.27566333696,0.00141568,0.0187862
1975,2,"Cod",7,"Herring",7,2,113.51651187711,0.00219313,0.0187862
1975,2,"Cod",9,"Herring",7,2,205.72289480385,0.00397455,0.0187862
1975,2,"Cod",8,"Herring",8,2,870.22724276829,0.00414447,0.0127222
1975,2,"Cod",7,"Herring",8,2,312.14392113513,0.00148659,0.0127222
1975,2,"Cod",11,"Herring",8,2,180.266321794747,0.000858521,0.0127222
1975,2,"Cod",6,"Herring",8,2,340.49449004227,0.00162161,0.0127222
1975,2,"Cod",9,"Herring",8,2,641.01220024281,0.00305283,0.0127222
1975,2,"Cod",10,"Herring",8,2,327.18429478954,0.00155822,0.0127222
1975,2,"Cod",8,"Sprat",1,3,3545.56149170688,0.0372657,0.228924
1975,2,"Cod",7,"Sprat",1,3,2114.12917730304,0.0222206,0.228924
1975,2,"Cod",5,"Sprat",1,3,3276.1933141248,0.0344345,0.228924
1975,2,"Cod",4,"Sprat",1,3,3887.41893691392,0.0408588,0.228924
1975,2,"Cod",3,"Sprat",1,3,2558.36023054848,0.0268897,0.228924
1975,2,"Cod",11,"Sprat",1,3,125.82154084608,0.00132245,0.228924
1975,2,"Cod",9,"Sprat",1,3,1373.89948839936,0.0144404,0.228924
1975,2,"Cod",6,"Sprat",1,3,3656.01271993344,0.0384266,0.228924
1975,2,"Cod",10,"Sprat",1,3,407.426028585984,0.00428226,0.228924
1975,2,"Cod",2,"Sprat",1,3,835.601741351424,0.00878261,0.228924
1975,2,"Cod",7,"Sprat",2,3,4956.284958,0.016014,0.140486
1975,2,"Cod",3,"Sprat",2,3,3184.3836833,0.0102889,0.140486
1975,2,"Cod",9,"Sprat",2,3,4349.1756428,0.0140524,0.140486
1975,2,"Cod",6,"Sprat",2,3,7599.698835,0.024555,0.140486
1975,2,"Cod",8,"Sprat",2,3,9491.2516499,0.0306667,0.140486
1975,2,"Cod",4,"Sprat",2,3,5936.0596109,0.0191797,0.140486
1975,2,"Cod",11,"Sprat",2,3,533.81423566,0.00172478,0.140486
1975,2,"Cod",10,"Sprat",2,3,1486.13959963,0.00480179,0.140486
1975,2,"Cod",5,"Sprat",2,3,5943.1470922,0.0192026,0.140486
1975,2,"Cod",9,"Sprat",3,3,4525.32424526,0.0132587,0.109157
1975,2,"Cod",7,"Sprat",3,3,4622.93884806,0.0135447,0.109157
1975,2,"Cod",10,"Sprat",3,3,1628.204748508,0.00477046,0.109157
1975,2,"Cod",6,"Sprat",3,3,6784.86338322,0.0198789,0.109157
1975,2,"Cod",8,"Sprat",3,3,9290.86232776,0.0272212,0.109157
1975,2,"Cod",4,"Sprat",3,3,4736.76566636,0.0138782,0.109157
1975,2,"Cod",11,"Sprat",3,3,617.917501214,0.00181043,0.109157
