"Year","scenario","Species","variable","Age","value"
"1978","2018","Haddock","M2","7",0.0481629
"1979","2018","Haddock","M2","7",0.01390104
"1980","2018","Haddock","M2","7",0.02981168
"1981","2018","Haddock","M2","7",0.02537369
"1982","2018","Haddock","M2","7",0.006106
"1983","2018","Haddock","M2","7",0.02849143
"1984","2018","Haddock","M2","7",0.02087644
"1985","2018","Haddock","M2","7",0.01285809
"1986","2018","Haddock","M2","7",0.02186861
"1987","2018","Haddock","M2","7",0.00900935
"1988","2018","Haddock","M2","7",0.00827744
"1989","2018","Haddock","M2","7",0.00835645
"1990","2018","Haddock","M2","7",0.01082379
"1991","2018","Haddock","M2","7",0.01870555
"1992","2018","Haddock","M2","7",0.006892253
"1993","2018","Haddock","M2","7",0.01225939
"1994","2018","Haddock","M2","7",0.004695974
"1995","2018","Haddock","M2","7",0.004142247
"1996","2018","Haddock","M2","7",0.04435807
"1997","2018","Haddock","M2","7",0.01308748
"1998","2018","Haddock","M2","7",0.01047527
"1999","2018","Haddock","M2","7",0.03338451
"2000","2018","Haddock","M2","7",0.00651497
"2001","2018","Haddock","M2","7",0.015080788
"2002","2018","Haddock","M2","7",0.0465813
"2003","2018","Haddock","M2","7",0.002857028
"2004","2018","Haddock","M2","7",0.028979647
"2005","2018","Haddock","M2","7",0.03979473
"2006","2018","Haddock","M2","7",0.0759128
"2007","2018","Haddock","M2","7",0.0698436
"2008","2018","Haddock","M2","7",0.0732093
"2009","2018","Haddock","M2","7",0.0718704
"2010","2018","Haddock","M2","7",0.04587082
"2011","2018","Haddock","M2","7",0.0910993
"2012","2018","Haddock","M2","7",0.1077113
"2013","2018","Haddock","M2","7",0.0915319
"2014","2018","Haddock","M2","7",0.0869735
"2015","2018","Haddock","M2","7",0.1033715
"2016","2018","Haddock","M2","7",0.101662
"2017","2018","Haddock","M2","7",0.01673247
"2018","2018","Haddock","M2","7",0.01117587
"1975","2019","Haddock","M2","7",0.04592683
"1976","2019","Haddock","M2","7",0.00620903
"1977","2019","Haddock","M2","7",0.0517892
"1978","2019","Haddock","M2","7",0.0555671
"1979","2019","Haddock","M2","7",0.01896331
"1980","2019","Haddock","M2","7",0.03440229
"1981","2019","Haddock","M2","7",0.02971367
"1982","2019","Haddock","M2","7",0.00884382
"1983","2019","Haddock","M2","7",0.03310591
"1984","2019","Haddock","M2","7",0.02517809
"1985","2019","Haddock","M2","7",0.01713855
"1986","2019","Haddock","M2","7",0.0272078
"1987","2019","Haddock","M2","7",0.01293718
"1988","2019","Haddock","M2","7",0.01225566
"1989","2019","Haddock","M2","7",0.01241408
"1990","2019","Haddock","M2","7",0.01595415
"1991","2019","Haddock","M2","7",0.02578652
"1992","2019","Haddock","M2","7",0.0115227
"1993","2019","Haddock","M2","7",0.02140917
"1994","2019","Haddock","M2","7",0.01375358
"1995","2019","Haddock","M2","7",0.01521069
"1996","2019","Haddock","M2","7",0.0594611
"1997","2019","Haddock","M2","7",0.02870801
"1998","2019","Haddock","M2","7",0.02795784
"1999","2019","Haddock","M2","7",0.049937
"2000","2019","Haddock","M2","7",0.02063975
"2001","2019","Haddock","M2","7",0.02665739
"2002","2019","Haddock","M2","7",0.0589692
"2003","2019","Haddock","M2","7",0.01570842
"2004","2019","Haddock","M2","7",0.04124309
"2005","2019","Haddock","M2","7",0.05525699
"2006","2019","Haddock","M2","7",0.0914968
"2007","2019","Haddock","M2","7",0.0836404
"2008","2019","Haddock","M2","7",0.0846761
"2009","2019","Haddock","M2","7",0.083118
"2010","2019","Haddock","M2","7",0.0578133
"2011","2019","Haddock","M2","7",0.1037839
"2012","2019","Haddock","M2","7",0.1205765
"2013","2019","Haddock","M2","7",0.1033541
"2014","2019","Haddock","M2","7",0.0984025
"2015","2019","Haddock","M2","7",0.1179656
"2016","2019","Haddock","M2","7",0.1137958
"2017","2019","Haddock","M2","7",0.02770006
"2018","2019","Haddock","M2","7",0.01996155
"2019","2019","Haddock","M2","7",0.04881237
"1975","2020","Haddock","M2","7",0.04070295
"1976","2020","Haddock","M2","7",0.004113392
"1977","2020","Haddock","M2","7",0.04365859
"1978","2020","Haddock","M2","7",0.0480969
"1979","2020","Haddock","M2","7",0.01389252
"1980","2020","Haddock","M2","7",0.02974305
"1981","2020","Haddock","M2","7",0.02532142
"1982","2020","Haddock","M2","7",0.0060836
"1983","2020","Haddock","M2","7",0.0285404
"1984","2020","Haddock","M2","7",0.02094156
"1985","2020","Haddock","M2","7",0.01291138
"1986","2020","Haddock","M2","7",0.02203178
"1987","2020","Haddock","M2","7",0.00908772
"1988","2020","Haddock","M2","7",0.00837455
"1989","2020","Haddock","M2","7",0.00846402
"1990","2020","Haddock","M2","7",0.01098613
"1991","2020","Haddock","M2","7",0.01899515
"1992","2020","Haddock","M2","7",0.007025685
"1993","2020","Haddock","M2","7",0.01252183
"1994","2020","Haddock","M2","7",0.004863861
"1995","2020","Haddock","M2","7",0.004291122
"1996","2020","Haddock","M2","7",0.04432845
"1997","2020","Haddock","M2","7",0.01327997
"1998","2020","Haddock","M2","7",0.01062921
"1999","2020","Haddock","M2","7",0.03314398
"2000","2020","Haddock","M2","7",0.0066887
"2001","2020","Haddock","M2","7",0.014897438
"2002","2020","Haddock","M2","7",0.04552033
"2003","2020","Haddock","M2","7",0.002993588
"2004","2020","Haddock","M2","7",0.028281944
"2005","2020","Haddock","M2","7",0.03903564
"2006","2020","Haddock","M2","7",0.0751173
"2007","2020","Haddock","M2","7",0.0687249
"2008","2020","Haddock","M2","7",0.071961
"2009","2020","Haddock","M2","7",0.0707079
"2010","2020","Haddock","M2","7",0.04504708
"2011","2020","Haddock","M2","7",0.0889714
"2012","2020","Haddock","M2","7",0.1056692
"2013","2020","Haddock","M2","7",0.0899971
"2014","2020","Haddock","M2","7",0.0853227
"2015","2020","Haddock","M2","7",0.1017402
"2016","2020","Haddock","M2","7",0.0976712
"2017","2020","Haddock","M2","7",0.01586739
"2018","2020","Haddock","M2","7",0.01069851
"2019","2020","Haddock","M2","7",0.03744808
"2020","2020","Haddock","M2","7",0.004428191
"1975","2021","Haddock","M2","7",0.04201702
"1976","2021","Haddock","M2","7",0.00434041
"1977","2021","Haddock","M2","7",0.04594071
"1978","2021","Haddock","M2","7",0.0496656
"1979","2021","Haddock","M2","7",0.01448786
"1980","2021","Haddock","M2","7",0.03118368
"1981","2021","Haddock","M2","7",0.02612348
"1982","2021","Haddock","M2","7",0.00626571
"1983","2021","Haddock","M2","7",0.02990926
"1984","2021","Haddock","M2","7",0.02193822
"1985","2021","Haddock","M2","7",0.01313675
"1986","2021","Haddock","M2","7",0.02224779
"1987","2021","Haddock","M2","7",0.00916356
"1988","2021","Haddock","M2","7",0.00843571
"1989","2021","Haddock","M2","7",0.00871117
"1990","2021","Haddock","M2","7",0.0115438
"1991","2021","Haddock","M2","7",0.01991063
"1992","2021","Haddock","M2","7",0.007221534
"1993","2021","Haddock","M2","7",0.012331
"1994","2021","Haddock","M2","7",0.004674543
"1995","2021","Haddock","M2","7",0.00422821
"1996","2021","Haddock","M2","7",0.0439695
"1997","2021","Haddock","M2","7",0.01245701
"1998","2021","Haddock","M2","7",0.01016943
"1999","2021","Haddock","M2","7",0.03323988
"2000","2021","Haddock","M2","7",0.00667975
"2001","2021","Haddock","M2","7",0.01506044
"2002","2021","Haddock","M2","7",0.04545522
"2003","2021","Haddock","M2","7",0.003014466
"2004","2021","Haddock","M2","7",0.02833906
"2005","2021","Haddock","M2","7",0.03949523
"2006","2021","Haddock","M2","7",0.0765024
"2007","2021","Haddock","M2","7",0.0691549
"2008","2021","Haddock","M2","7",0.0723829
"2009","2021","Haddock","M2","7",0.0716873
"2010","2021","Haddock","M2","7",0.04440222
"2011","2021","Haddock","M2","7",0.0868225
"2012","2021","Haddock","M2","7",0.1034854
"2013","2021","Haddock","M2","7",0.0899429
"2014","2021","Haddock","M2","7",0.0851599
"2015","2021","Haddock","M2","7",0.1011409
"2016","2021","Haddock","M2","7",0.0964847
"2017","2021","Haddock","M2","7",0.01444163
"2018","2021","Haddock","M2","7",0.01004011
"2019","2021","Haddock","M2","7",0.03781728
"2020","2021","Haddock","M2","7",0.004321955
"1975","2022","Haddock","M2","7",0.04061123
"1976","2022","Haddock","M2","7",0.004095308
"1977","2022","Haddock","M2","7",0.04355167
"1978","2022","Haddock","M2","7",0.0477554
"1979","2022","Haddock","M2","7",0.01381323
"1980","2022","Haddock","M2","7",0.02965262
"1981","2022","Haddock","M2","7",0.02525824
"1982","2022","Haddock","M2","7",0.00606203
"1983","2022","Haddock","M2","7",0.02855582
"1984","2022","Haddock","M2","7",0.02097196
"1985","2022","Haddock","M2","7",0.01292728
"1986","2022","Haddock","M2","7",0.02204284
"1987","2022","Haddock","M2","7",0.00909724
"1988","2022","Haddock","M2","7",0.00839451
"1989","2022","Haddock","M2","7",0.00849287
"1990","2022","Haddock","M2","7",0.01102363
"1991","2022","Haddock","M2","7",0.01903326
"1992","2022","Haddock","M2","7",0.007056219
"1993","2022","Haddock","M2","7",0.01250827
"1994","2022","Haddock","M2","7",0.004771141
"1995","2022","Haddock","M2","7",0.004174505
"1996","2022","Haddock","M2","7",0.04418834
"1997","2022","Haddock","M2","7",0.01323916
"1998","2022","Haddock","M2","7",0.01054546
"1999","2022","Haddock","M2","7",0.03293878
"2000","2022","Haddock","M2","7",0.00665817
"2001","2022","Haddock","M2","7",0.014692661
"2002","2022","Haddock","M2","7",0.04462217
"2003","2022","Haddock","M2","7",0.00292232
"2004","2022","Haddock","M2","7",0.02763504
"2005","2022","Haddock","M2","7",0.03788684
"2006","2022","Haddock","M2","7",0.0736853
"2007","2022","Haddock","M2","7",0.0671913
"2008","2022","Haddock","M2","7",0.0700985
"2009","2022","Haddock","M2","7",0.0688958
"2010","2022","Haddock","M2","7",0.04323628
"2011","2022","Haddock","M2","7",0.0857635
"2012","2022","Haddock","M2","7",0.1025132
"2013","2022","Haddock","M2","7",0.0871392
"2014","2022","Haddock","M2","7",0.0824267
"2015","2022","Haddock","M2","7",0.0981511
"2016","2022","Haddock","M2","7",0.0943208
"2017","2022","Haddock","M2","7",0.01409528
"2018","2022","Haddock","M2","7",0.00932097
"2019","2022","Haddock","M2","7",0.03653564
"2020","2022","Haddock","M2","7",0.003774134
"1975","2018","Herring","M2","7",0.1310448
"1976","2018","Herring","M2","7",0.1176544
"1977","2018","Herring","M2","7",0.1263831
"1978","2018","Herring","M2","7",0.1335379
"1979","2018","Herring","M2","7",0.1415361
"1980","2018","Herring","M2","7",0.1143171
"1981","2018","Herring","M2","7",0.1569638
"1982","2018","Herring","M2","7",0.1762472
"1983","2018","Herring","M2","7",0.1248565
"1984","2018","Herring","M2","7",0.0919266
"1985","2018","Herring","M2","7",0.0846408
"1986","2018","Herring","M2","7",0.0678161
"1987","2018","Herring","M2","7",0.06918842
"1988","2018","Herring","M2","7",0.1046587
"1989","2018","Herring","M2","7",0.0889099
"1990","2018","Herring","M2","7",0.07758678
"1991","2018","Herring","M2","7",0.0698887
"1992","2018","Herring","M2","7",0.07005237
"1993","2018","Herring","M2","7",0.07933118
"1994","2018","Herring","M2","7",0.07155524
"1995","2018","Herring","M2","7",0.09402142
"1996","2018","Herring","M2","7",0.08890062
"1997","2018","Herring","M2","7",0.1181182
"1998","2018","Herring","M2","7",0.0940161
"1999","2018","Herring","M2","7",0.09146082
"2000","2018","Herring","M2","7",0.0796578
"2001","2018","Herring","M2","7",0.090949
"2002","2018","Herring","M2","7",0.1133422
"2003","2018","Herring","M2","7",0.0845171
"2004","2018","Herring","M2","7",0.1582781
"2005","2018","Herring","M2","7",0.1300223
"2006","2018","Herring","M2","7",0.1604092
"2007","2018","Herring","M2","7",0.1783791
"2008","2018","Herring","M2","7",0.1818866
"2009","2018","Herring","M2","7",0.1407744
"2010","2018","Herring","M2","7",0.1262867
"2011","2018","Herring","M2","7",0.1189236
"2012","2018","Herring","M2","7",0.1287428
"2013","2018","Herring","M2","7",0.1132752
"2014","2018","Herring","M2","7",0.1468838
"2015","2018","Herring","M2","7",0.1342467
"2016","2018","Herring","M2","7",0.1475074
"2017","2018","Herring","M2","7",0.1603822
"2018","2018","Herring","M2","7",0.1577537
"1975","2019","Herring","M2","7",0.1309971
"1976","2019","Herring","M2","7",0.1178241
"1977","2019","Herring","M2","7",0.1262427
"1978","2019","Herring","M2","7",0.1335433
"1979","2019","Herring","M2","7",0.1411831
"1980","2019","Herring","M2","7",0.1140262
"1981","2019","Herring","M2","7",0.1565443
"1982","2019","Herring","M2","7",0.1756233
"1983","2019","Herring","M2","7",0.1245282
"1984","2019","Herring","M2","7",0.0920823
"1985","2019","Herring","M2","7",0.0852689
"1986","2019","Herring","M2","7",0.068396
"1987","2019","Herring","M2","7",0.06970919
"1988","2019","Herring","M2","7",0.1057932
"1989","2019","Herring","M2","7",0.0901664
"1990","2019","Herring","M2","7",0.07890017
"1991","2019","Herring","M2","7",0.07096863
"1992","2019","Herring","M2","7",0.07111415
"1993","2019","Herring","M2","7",0.08079277
"1994","2019","Herring","M2","7",0.07293903
"1995","2019","Herring","M2","7",0.09519646
"1996","2019","Herring","M2","7",0.090068
"1997","2019","Herring","M2","7",0.1185937
"1998","2019","Herring","M2","7",0.0953719
"1999","2019","Herring","M2","7",0.09277092
"2000","2019","Herring","M2","7",0.0806215
"2001","2019","Herring","M2","7",0.091712
"2002","2019","Herring","M2","7",0.1142421
"2003","2019","Herring","M2","7",0.0858292
"2004","2019","Herring","M2","7",0.1590079
"2005","2019","Herring","M2","7",0.1311673
"2006","2019","Herring","M2","7",0.1611802
"2007","2019","Herring","M2","7",0.1788879
"2008","2019","Herring","M2","7",0.1820741
"2009","2019","Herring","M2","7",0.1415465
"2010","2019","Herring","M2","7",0.1272067
"2011","2019","Herring","M2","7",0.1208924
"2012","2019","Herring","M2","7",0.1305645
"2013","2019","Herring","M2","7",0.1159255
"2014","2019","Herring","M2","7",0.1481622
"2015","2019","Herring","M2","7",0.1351296
"2016","2019","Herring","M2","7",0.1474734
"2017","2019","Herring","M2","7",0.159694
"2018","2019","Herring","M2","7",0.1640841
"2019","2019","Herring","M2","7",0.1309254
"1975","2020","Herring","M2","7",0.1289727
"1976","2020","Herring","M2","7",0.1159892
"1977","2020","Herring","M2","7",0.124438
"1978","2020","Herring","M2","7",0.1314775
"1979","2020","Herring","M2","7",0.1392666
"1980","2020","Herring","M2","7",0.1126025
"1981","2020","Herring","M2","7",0.1550128
"1982","2020","Herring","M2","7",0.1740694
"1983","2020","Herring","M2","7",0.1232696
"1984","2020","Herring","M2","7",0.0906975
"1985","2020","Herring","M2","7",0.0836903
"1986","2020","Herring","M2","7",0.0670866
"1987","2020","Herring","M2","7",0.06850583
"1988","2020","Herring","M2","7",0.1038639
"1989","2020","Herring","M2","7",0.0880629
"1990","2020","Herring","M2","7",0.07673546
"1991","2020","Herring","M2","7",0.06899045
"1992","2020","Herring","M2","7",0.06884818
"1993","2020","Herring","M2","7",0.07831505
"1994","2020","Herring","M2","7",0.07099115
"1995","2020","Herring","M2","7",0.09301019
"1996","2020","Herring","M2","7",0.08800889
"1997","2020","Herring","M2","7",0.1167177
"1998","2020","Herring","M2","7",0.0929217
"1999","2020","Herring","M2","7",0.0903922
"2000","2020","Herring","M2","7",0.0787155
"2001","2020","Herring","M2","7",0.0900534
"2002","2020","Herring","M2","7",0.1124234
"2003","2020","Herring","M2","7",0.0837653
"2004","2020","Herring","M2","7",0.1569042
"2005","2020","Herring","M2","7",0.128969
"2006","2020","Herring","M2","7",0.1589994
"2007","2020","Herring","M2","7",0.1768718
"2008","2020","Herring","M2","7",0.1798903
"2009","2020","Herring","M2","7",0.1396312
"2010","2020","Herring","M2","7",0.1248511
"2011","2020","Herring","M2","7",0.1173894
"2012","2020","Herring","M2","7",0.1269807
"2013","2020","Herring","M2","7",0.1123876
"2014","2020","Herring","M2","7",0.144598
"2015","2020","Herring","M2","7",0.130561
"2016","2020","Herring","M2","7",0.1427115
"2017","2020","Herring","M2","7",0.1562528
"2018","2020","Herring","M2","7",0.1629206
"2019","2020","Herring","M2","7",0.138537
"2020","2020","Herring","M2","7",0.1081895
"1975","2021","Herring","M2","7",0.1827728
"1976","2021","Herring","M2","7",0.1632568
"1977","2021","Herring","M2","7",0.1633458
"1978","2021","Herring","M2","7",0.1613007
"1979","2021","Herring","M2","7",0.1857375
"1980","2021","Herring","M2","7",0.1494885
"1981","2021","Herring","M2","7",0.1831391
"1982","2021","Herring","M2","7",0.2101549
"1983","2021","Herring","M2","7",0.1527133
"1984","2021","Herring","M2","7",0.1068759
"1985","2021","Herring","M2","7",0.0852097
"1986","2021","Herring","M2","7",0.0669745
"1987","2021","Herring","M2","7",0.06780427
"1988","2021","Herring","M2","7",0.1009549
"1989","2021","Herring","M2","7",0.0928484
"1990","2021","Herring","M2","7",0.0858772
"1991","2021","Herring","M2","7",0.07578743
"1992","2021","Herring","M2","7",0.07167318
"1993","2021","Herring","M2","7",0.07071965
"1994","2021","Herring","M2","7",0.06238275
"1995","2021","Herring","M2","7",0.08882821
"1996","2021","Herring","M2","7",0.07744207
"1997","2021","Herring","M2","7",0.0943435
"1998","2021","Herring","M2","7",0.0774981
"1999","2021","Herring","M2","7",0.07809943
"2000","2021","Herring","M2","7",0.0765531
"2001","2021","Herring","M2","7",0.0774734
"2002","2021","Herring","M2","7",0.0952129
"2003","2021","Herring","M2","7",0.07955185
"2004","2021","Herring","M2","7",0.1499619
"2005","2021","Herring","M2","7",0.1315772
"2006","2021","Herring","M2","7",0.1624436
"2007","2021","Herring","M2","7",0.1702631
"2008","2021","Herring","M2","7",0.1692677
"2009","2021","Herring","M2","7",0.1334085
"2010","2021","Herring","M2","7",0.1105072
"2011","2021","Herring","M2","7",0.093202
"2012","2021","Herring","M2","7",0.1117309
"2013","2021","Herring","M2","7",0.1158537
"2014","2021","Herring","M2","7",0.1430067
"2015","2021","Herring","M2","7",0.1250361
"2016","2021","Herring","M2","7",0.131614
"2017","2021","Herring","M2","7",0.1326581
"2018","2021","Herring","M2","7",0.1493191
"2019","2021","Herring","M2","7",0.1316808
"2020","2021","Herring","M2","7",0.1085392
"1975","2022","Herring","M2","7",0.1256191
"1976","2022","Herring","M2","7",0.1134957
"1977","2022","Herring","M2","7",0.1220687
"1978","2022","Herring","M2","7",0.1289626
"1979","2022","Herring","M2","7",0.1366339
"1980","2022","Herring","M2","7",0.1106455
"1981","2022","Herring","M2","7",0.1518986
"1982","2022","Herring","M2","7",0.1700704
"1983","2022","Herring","M2","7",0.1210112
"1984","2022","Herring","M2","7",0.0892108
"1985","2022","Herring","M2","7",0.0824317
"1986","2022","Herring","M2","7",0.066125
"1987","2022","Herring","M2","7",0.06745259
"1988","2022","Herring","M2","7",0.1024913
"1989","2022","Herring","M2","7",0.0868844
"1990","2022","Herring","M2","7",0.07555088
"1991","2022","Herring","M2","7",0.06783601
"1992","2022","Herring","M2","7",0.06755879
"1993","2022","Herring","M2","7",0.07699804
