"Year","scenario","Species","variable","Age","value"
"1974","2020","Plaice","M2","0",0
"1975","2020","Plaice","M2","0",0
"1976","2020","Plaice","M2","0",0
"1977","2020","Plaice","M2","0",0
"1978","2020","Plaice","M2","0",0
"1979","2020","Plaice","M2","0",0
"1980","2020","Plaice","M2","0",0
"1981","2020","Plaice","M2","0",0
"1982","2020","Plaice","M2","0",0
"1983","2020","Plaice","M2","0",0
"1984","2020","Plaice","M2","0",0
"1985","2020","Plaice","M2","0",0
"1986","2020","Plaice","M2","0",0
"1987","2020","Plaice","M2","0",0
"1988","2020","Plaice","M2","0",0
"1989","2020","Plaice","M2","0",0
"1990","2020","Plaice","M2","0",0
"1991","2020","Plaice","M2","0",0
"1992","2020","Plaice","M2","0",0
"1993","2020","Plaice","M2","0",0
"1994","2020","Plaice","M2","0",0
"1995","2020","Plaice","M2","0",0
"1996","2020","Plaice","M2","0",0
"1997","2020","Plaice","M2","0",0
"1998","2020","Plaice","M2","0",0
"1999","2020","Plaice","M2","0",0
"2000","2020","Plaice","M2","0",0
"2001","2020","Plaice","M2","0",0
"2002","2020","Plaice","M2","0",0
"2003","2020","Plaice","M2","0",0
"2004","2020","Plaice","M2","0",0
"2005","2020","Plaice","M2","0",0
"2006","2020","Plaice","M2","0",0
"2007","2020","Plaice","M2","0",0
"2008","2020","Plaice","M2","0",0
"2009","2020","Plaice","M2","0",0
"2010","2020","Plaice","M2","0",0
"2011","2020","Plaice","M2","0",0
"2012","2020","Plaice","M2","0",0
"2013","2020","Plaice","M2","0",0
"2014","2020","Plaice","M2","0",0
"2015","2020","Plaice","M2","0",0
"2016","2020","Plaice","M2","0",0
"2017","2020","Plaice","M2","0",0
"2018","2020","Plaice","M2","0",0
"2019","2020","Plaice","M2","0",0
"1974","2023","Plaice","M2","0",0.000269299131852278
"1975","2023","Plaice","M2","0",0.00038686776006377
"1976","2023","Plaice","M2","0",0.000433848
"1977","2023","Plaice","M2","0",0.000503289303148194
"1978","2023","Plaice","M2","0",0.000474000762291958
"1979","2023","Plaice","M2","0",0.000391545225273103
"1980","2023","Plaice","M2","0",0.000485140835529513
"1981","2023","Plaice","M2","0",0.000536921553561298
"1982","2023","Plaice","M2","0",0.000619726057081993
"1983","2023","Plaice","M2","0",0.000618644841890563
"1984","2023","Plaice","M2","0",0.000639565857906037
"1985","2023","Plaice","M2","0",0.00067705026250032
"1986","2023","Plaice","M2","0",0.000703057416031611
"1987","2023","Plaice","M2","0",0.00090065494263583
"1988","2023","Plaice","M2","0",0.000903784527954555
"1989","2023","Plaice","M2","0",0.0012787556403413
"1990","2023","Plaice","M2","0",0.001241534255652
"1991","2023","Plaice","M2","0",0.00120300358100431
"1992","2023","Plaice","M2","0",0.00104108267071893
"1993","2023","Plaice","M2","0",0.000910326603573175
"1994","2023","Plaice","M2","0",0.000948240536982692
"1995","2023","Plaice","M2","0",0.00135806821601139
"1996","2023","Plaice","M2","0",0.00080526186660368
"1997","2023","Plaice","M2","0",0.00124015434378382
"1998","2023","Plaice","M2","0",0.00167528500659398
"1999","2023","Plaice","M2","0",0.00139920949955416
"2000","2023","Plaice","M2","0",0.00201236671796632
"2001","2023","Plaice","M2","0",0.00236645659287006
"2002","2023","Plaice","M2","0",0.004351802771136
"2003","2023","Plaice","M2","0",0.00458393373144564
"2004","2023","Plaice","M2","0",0.00584720270848159
"2005","2023","Plaice","M2","0",0.00528469746474873
"2006","2023","Plaice","M2","0",0.00484078425
"2007","2023","Plaice","M2","0",0.00496042912401015
"2008","2023","Plaice","M2","0",0.00552080787990079
"2009","2023","Plaice","M2","0",0.00407732262694437
"2010","2023","Plaice","M2","0",0.00506470243411616
"2011","2023","Plaice","M2","0",0.00652632213219521
"2012","2023","Plaice","M2","0",0.00555115161990334
"2013","2023","Plaice","M2","0",0.00507450270111198
"2014","2023","Plaice","M2","0",0.00469853329682196
"2015","2023","Plaice","M2","0",0.006534643
"2016","2023","Plaice","M2","0",0.00298881453626941
"2017","2023","Plaice","M2","0",0.00451259894579387
"2018","2023","Plaice","M2","0",0.00490985117063156
"2019","2023","Plaice","M2","0",0.00372042075405078
"2020","2023","Plaice","M2","0",0.0045521480099082
"2021","2023","Plaice","M2","0",0.00543843250953649
"2022","2023","Plaice","M2","0",0.00656954313894739
"1974","2020","S.sandeel","M2","0",0.403210060954221
"1975","2020","S.sandeel","M2","0",0.380331233660816
"1976","2020","S.sandeel","M2","0",0.431281384433061
"1977","2020","S.sandeel","M2","0",0.314840030761006
"1978","2020","S.sandeel","M2","0",0.335595584752149
"1979","2020","S.sandeel","M2","0",0.275271918083499
"1980","2020","S.sandeel","M2","0",0.331536615082944
"1981","2020","S.sandeel","M2","0",0.479238645836306
"1982","2020","S.sandeel","M2","0",0.414692468184709
"1983","2020","S.sandeel","M2","0",0.378169159724801
"1984","2020","S.sandeel","M2","0",0.480634594691733
"1985","2020","S.sandeel","M2","0",0.384991215507696
"1986","2020","S.sandeel","M2","0",0.437932970469427
"1987","2020","S.sandeel","M2","0",0.53116856556409
"1988","2020","S.sandeel","M2","0",0.439669027147816
"1989","2020","S.sandeel","M2","0",0.449541846337051
"1990","2020","S.sandeel","M2","0",0.461226515764419
"1991","2020","S.sandeel","M2","0",0.476874973555711
"1992","2020","S.sandeel","M2","0",0.496158204183673
"1993","2020","S.sandeel","M2","0",0.420988618733466
"1994","2020","S.sandeel","M2","0",0.40907933697968
"1995","2020","S.sandeel","M2","0",0.498665544799491
"1996","2020","S.sandeel","M2","0",0.398204853247581
"1997","2020","S.sandeel","M2","0",0.508798171879613
"1998","2020","S.sandeel","M2","0",0.540439085421694
"1999","2020","S.sandeel","M2","0",0.540273719141833
"2000","2020","S.sandeel","M2","0",0.520488497078849
"2001","2020","S.sandeel","M2","0",0.500935231414998
"2002","2020","S.sandeel","M2","0",0.560275845620934
"2003","2020","S.sandeel","M2","0",0.687680000032499
"2004","2020","S.sandeel","M2","0",0.553999894082918
"2005","2020","S.sandeel","M2","0",0.619114414977069
"2006","2020","S.sandeel","M2","0",0.652805287948387
"2007","2020","S.sandeel","M2","0",0.671794932955259
"2008","2020","S.sandeel","M2","0",0.745644302068921
"2009","2020","S.sandeel","M2","0",0.516719281073514
"2010","2020","S.sandeel","M2","0",0.597526204607811
"2011","2020","S.sandeel","M2","0",0.777325943645378
"2012","2020","S.sandeel","M2","0",0.744991184999134
"2013","2020","S.sandeel","M2","0",0.602933803760369
"2014","2020","S.sandeel","M2","0",0.605272713446284
"2015","2020","S.sandeel","M2","0",0.706580671666195
"2016","2020","S.sandeel","M2","0",0.590586379033945
"2017","2020","S.sandeel","M2","0",0.62605077135107
"2018","2020","S.sandeel","M2","0",0.550955124484523
"2019","2020","S.sandeel","M2","0",0.420669659013888
"1974","2023","S.sandeel","M2","0",0.334810572207961
"1975","2023","S.sandeel","M2","0",0.324716685780087
"1976","2023","S.sandeel","M2","0",0.359824585852387
"1977","2023","S.sandeel","M2","0",0.216842153169679
"1978","2023","S.sandeel","M2","0",0.30244572665812
"1979","2023","S.sandeel","M2","0",0.196194040676316
"1980","2023","S.sandeel","M2","0",0.247033608718767
"1981","2023","S.sandeel","M2","0",0.466341418058692
"1982","2023","S.sandeel","M2","0",0.332490973088032
"1983","2023","S.sandeel","M2","0",0.304505834871446
"1984","2023","S.sandeel","M2","0",0.413782393827234
"1985","2023","S.sandeel","M2","0",0.304049077683086
"1986","2023","S.sandeel","M2","0",0.369262444720224
"1987","2023","S.sandeel","M2","0",0.405470743370467
"1988","2023","S.sandeel","M2","0",0.351753522520286
"1989","2023","S.sandeel","M2","0",0.397740207294438
"1990","2023","S.sandeel","M2","0",0.410294959703479
"1991","2023","S.sandeel","M2","0",0.370956706064464
"1992","2023","S.sandeel","M2","0",0.40913232408103
"1993","2023","S.sandeel","M2","0",0.360894210346769
"1994","2023","S.sandeel","M2","0",0.358350498061048
"1995","2023","S.sandeel","M2","0",0.443936454292093
"1996","2023","S.sandeel","M2","0",0.357458086783386
"1997","2023","S.sandeel","M2","0",0.431192171338671
"1998","2023","S.sandeel","M2","0",0.460209763119783
"1999","2023","S.sandeel","M2","0",0.519363736733778
"2000","2023","S.sandeel","M2","0",0.479465970287647
"2001","2023","S.sandeel","M2","0",0.461746030330267
"2002","2023","S.sandeel","M2","0",0.521215620195415
"2003","2023","S.sandeel","M2","0",0.555362463612348
"2004","2023","S.sandeel","M2","0",0.512212240379022
"2005","2023","S.sandeel","M2","0",0.564783429610796
"2006","2023","S.sandeel","M2","0",0.621101832522516
"2007","2023","S.sandeel","M2","0",0.646686180947999
"2008","2023","S.sandeel","M2","0",0.600876464086877
"2009","2023","S.sandeel","M2","0",0.477754157868642
"2010","2023","S.sandeel","M2","0",0.514248217365589
"2011","2023","S.sandeel","M2","0",0.686512051308957
"2012","2023","S.sandeel","M2","0",0.723519154570839
"2013","2023","S.sandeel","M2","0",0.595948448967925
"2014","2023","S.sandeel","M2","0",0.552738752197423
"2015","2023","S.sandeel","M2","0",0.645589660661458
"2016","2023","S.sandeel","M2","0",0.575375215397163
"2017","2023","S.sandeel","M2","0",0.623006423674784
"2018","2023","S.sandeel","M2","0",0.512984159603571
"2019","2023","S.sandeel","M2","0",0.441506069877701
"2020","2023","S.sandeel","M2","0",0.506942296952499
"2021","2023","S.sandeel","M2","0",0.517843077703385
"2022","2023","S.sandeel","M2","0",0.414194710751233
"1974","2020","Saithe","M2","0",0
"1975","2020","Saithe","M2","0",0
"1976","2020","Saithe","M2","0",0
"1977","2020","Saithe","M2","0",0
"1978","2020","Saithe","M2","0",0
"1979","2020","Saithe","M2","0",0
"1980","2020","Saithe","M2","0",0
"1981","2020","Saithe","M2","0",0
"1982","2020","Saithe","M2","0",0
"1983","2020","Saithe","M2","0",0
"1984","2020","Saithe","M2","0",0
"1985","2020","Saithe","M2","0",0
"1986","2020","Saithe","M2","0",0
"1987","2020","Saithe","M2","0",0
"1988","2020","Saithe","M2","0",0
"1989","2020","Saithe","M2","0",0
"1990","2020","Saithe","M2","0",0
"1991","2020","Saithe","M2","0",0
"1992","2020","Saithe","M2","0",0
"1993","2020","Saithe","M2","0",0
"1994","2020","Saithe","M2","0",0
"1995","2020","Saithe","M2","0",0
"1996","2020","Saithe","M2","0",0
"1997","2020","Saithe","M2","0",0
"1998","2020","Saithe","M2","0",0
"1999","2020","Saithe","M2","0",0
"2000","2020","Saithe","M2","0",0
"2001","2020","Saithe","M2","0",0
"2002","2020","Saithe","M2","0",0
"2003","2020","Saithe","M2","0",0
"2004","2020","Saithe","M2","0",0
"2005","2020","Saithe","M2","0",0
"2006","2020","Saithe","M2","0",0
"2007","2020","Saithe","M2","0",0
"2008","2020","Saithe","M2","0",0
"2009","2020","Saithe","M2","0",0
"2010","2020","Saithe","M2","0",0
"2011","2020","Saithe","M2","0",0
"2012","2020","Saithe","M2","0",0
"2013","2020","Saithe","M2","0",0
"2014","2020","Saithe","M2","0",0
"2015","2020","Saithe","M2","0",0
"2016","2020","Saithe","M2","0",0
"2017","2020","Saithe","M2","0",0
"2018","2020","Saithe","M2","0",0
"2019","2020","Saithe","M2","0",0
"1974","2023","Saithe","M2","0",0
"1975","2023","Saithe","M2","0",0
"1976","2023","Saithe","M2","0",0
"1977","2023","Saithe","M2","0",0
"1978","2023","Saithe","M2","0",0
"1979","2023","Saithe","M2","0",0
"1980","2023","Saithe","M2","0",0
"1981","2023","Saithe","M2","0",0
"1982","2023","Saithe","M2","0",0
"1983","2023","Saithe","M2","0",0
"1984","2023","Saithe","M2","0",0
"1985","2023","Saithe","M2","0",0
"1986","2023","Saithe","M2","0",0
"1987","2023","Saithe","M2","0",0
"1988","2023","Saithe","M2","0",0
"1989","2023","Saithe","M2","0",0
"1990","2023","Saithe","M2","0",0
"1991","2023","Saithe","M2","0",0
"1992","2023","Saithe","M2","0",0
"1993","2023","Saithe","M2","0",0
"1994","2023","Saithe","M2","0",0
"1995","2023","Saithe","M2","0",0
"1996","2023","Saithe","M2","0",0
"1997","2023","Saithe","M2","0",0
"1998","2023","Saithe","M2","0",0
"1999","2023","Saithe","M2","0",0
"2000","2023","Saithe","M2","0",0
"2001","2023","Saithe","M2","0",0
"2002","2023","Saithe","M2","0",0
"2003","2023","Saithe","M2","0",0
"2004","2023","Saithe","M2","0",0
"2005","2023","Saithe","M2","0",0
"2006","2023","Saithe","M2","0",0
"2007","2023","Saithe","M2","0",0
"2008","2023","Saithe","M2","0",0
"2009","2023","Saithe","M2","0",0
"2010","2023","Saithe","M2","0",0
"2011","2023","Saithe","M2","0",0
"2012","2023","Saithe","M2","0",0
"2013","2023","Saithe","M2","0",0
"2014","2023","Saithe","M2","0",0
"2015","2023","Saithe","M2","0",0
"2016","2023","Saithe","M2","0",0
"2017","2023","Saithe","M2","0",0
"2018","2023","Saithe","M2","0",0
"2019","2023","Saithe","M2","0",0
"2020","2023","Saithe","M2","0",0
"2021","2023","Saithe","M2","0",0
"2022","2023","Saithe","M2","0",0
"1974","2020","Sole","M2","0",0
"1975","2020","Sole","M2","0",0
"1976","2020","Sole","M2","0",0
"1977","2020","Sole","M2","0",0
"1978","2020","Sole","M2","0",0
"1979","2020","Sole","M2","0",0
"1980","2020","Sole","M2","0",0
"1981","2020","Sole","M2","0",0
"1982","2020","Sole","M2","0",0
"1983","2020","Sole","M2","0",0
"1984","2020","Sole","M2","0",0
"1985","2020","Sole","M2","0",0
"1986","2020","Sole","M2","0",0
"1987","2020","Sole","M2","0",0
"1988","2020","Sole","M2","0",0
"1989","2020","Sole","M2","0",0
"1990","2020","Sole","M2","0",0
"1991","2020","Sole","M2","0",0
"1992","2020","Sole","M2","0",0
"1993","2020","Sole","M2","0",0
"1994","2020","Sole","M2","0",0
"1995","2020","Sole","M2","0",0
"1996","2020","Sole","M2","0",0
"1997","2020","Sole","M2","0",0
"1998","2020","Sole","M2","0",0
"1999","2020","Sole","M2","0",0
"2000","2020","Sole","M2","0",0
"2001","2020","Sole","M2","0",0
"2002","2020","Sole","M2","0",0
"2003","2020","Sole","M2","0",0
"2004","2020","Sole","M2","0",0
"2005","2020","Sole","M2","0",0
"2006","2020","Sole","M2","0",0
"2007","2020","Sole","M2","0",0
"2008","2020","Sole","M2","0",0
"2009","2020","Sole","M2","0",0
"2010","2020","Sole","M2","0",0
"2011","2020","Sole","M2","0",0
"2012","2020","Sole","M2","0",0
"2013","2020","Sole","M2","0",0
"2014","2020","Sole","M2","0",0
"2015","2020","Sole","M2","0",0
"2016","2020","Sole","M2","0",0
"2017","2020","Sole","M2","0",0
"2018","2020","Sole","M2","0",0
"2019","2020","Sole","M2","0",0
"1974","2023","Sole","M2","0",0
"1975","2023","Sole","M2","0",0
"1976","2023","Sole","M2","0",0
"1977","2023","Sole","M2","0",0
"1978","2023","Sole","M2","0",0
"1979","2023","Sole","M2","0",0
"1980","2023","Sole","M2","0",0
"1981","2023","Sole","M2","0",0
"1982","2023","Sole","M2","0",0
"1983","2023","Sole","M2","0",0
"1984","2023","Sole","M2","0",0
"1985","2023","Sole","M2","0",0
"1986","2023","Sole","M2","0",0
"1987","2023","Sole","M2","0",0
"1988","2023","Sole","M2","0",0
"1989","2023","Sole","M2","0",0
"1990","2023","Sole","M2","0",0
"1991","2023","Sole","M2","0",0
"1992","2023","Sole","M2","0",0
"1993","2023","Sole","M2","0",0
"1994","2023","Sole","M2","0",0
"1995","2023","Sole","M2","0",0
"1996","2023","Sole","M2","0",0
"1997","2023","Sole","M2","0",0
"1998","2023","Sole","M2","0",0
"1999","2023","Sole","M2","0",0
"2000","2023","Sole","M2","0",0
"2001","2023","Sole","M2","0",0
"2002","2023","Sole","M2","0",0
"2003","2023","Sole","M2","0",0
"2004","2023","Sole","M2","0",0
"2005","2023","Sole","M2","0",0
"2006","2023","Sole","M2","0",0
"2007","2023","Sole","M2","0",0
"2008","2023","Sole","M2","0",0
"2009","2023","Sole","M2","0",0
"2010","2023","Sole","M2","0",0
"2011","2023","Sole","M2","0",0
"2012","2023","Sole","M2","0",0
"2013","2023","Sole","M2","0",0
"2014","2023","Sole","M2","0",0
"2015","2023","Sole","M2","0",0
"2016","2023","Sole","M2","0",0
"2017","2023","Sole","M2","0",0
"2018","2023","Sole","M2","0",0
"2019","2023","Sole","M2","0",0
"2020","2023","Sole","M2","0",0
"2021","2023","Sole","M2","0",0
"2022","2023","Sole","M2","0",0
"1974","2020","Sprat","M2","0",0.582436161581317
"1975","2020","Sprat","M2","0",0.628307936056408
"1976","2020","Sprat","M2","0",0.939657212431754
"1977","2020","Sprat","M2","0",0.533631061030848
"1978","2020","Sprat","M2","0",0.565546222334362
"1979","2020","Sprat","M2","0",0.708794386086393
"1980","2020","Sprat","M2","0",0.851914417025239
"1981","2020","Sprat","M2","0",0.805528614092139
"1982","2020","Sprat","M2","0",0.707315576852783
"1983","2020","Sprat","M2","0",0.628710188573346
"1984","2020","Sprat","M2","0",0.870601383713932
"1985","2020","Sprat","M2","0",0.898460532068985
"1986","2020","Sprat","M2","0",0.963350777797801
"1987","2020","Sprat","M2","0",0.940014452961687
"1988","2020","Sprat","M2","0",1.06947675681496
"1989","2020","Sprat","M2","0",1.09662839329193
"1990","2020","Sprat","M2","0",0.942320045855433
"1991","2020","Sprat","M2","0",0.65848022221461
"1992","2020","Sprat","M2","0",0.687659624494884
"1993","2020","Sprat","M2","0",0.618906898083757
"1994","2020","Sprat","M2","0",0.568910418832723
"1995","2020","Sprat","M2","0",0.97992126704814
"1996","2020","Sprat","M2","0",0.61497189258813
"1997","2020","Sprat","M2","0",0.822363470774883
"1998","2020","Sprat","M2","0",0.644678331910276
"1999","2020","Sprat","M2","0",0.784316712775218
"2000","2020","Sprat","M2","0",0.553113542029933
"2001","2020","Sprat","M2","0",0.774534061090471
"2002","2020","Sprat","M2","0",0.580701971501403
"2003","2020","Sprat","M2","0",0.648078995940359
"2004","2020","Sprat","M2","0",0.657951560686287
"2005","2020","Sprat","M2","0",0.607268457015789
"2006","2020","Sprat","M2","0",0.807672157573965
"2007","2020","Sprat","M2","0",0.761619610403205
"2008","2020","Sprat","M2","0",0.618768463746944
"2009","2020","Sprat","M2","0",0.761301060184357
"2010","2020","Sprat","M2","0",0.834526325340571
"2011","2020","Sprat","M2","0",1.12320719225385
"2012","2020","Sprat","M2","0",0.701134389685229
"2013","2020","Sprat","M2","0",0.820285835023632
"2014","2020","Sprat","M2","0",0.444025689874493
"2015","2020","Sprat","M2","0",0.58520685367718
"2016","2020","Sprat","M2","0",0.884849687955975
"2017","2020","Sprat","M2","0",0.81458761381964
"2018","2020","Sprat","M2","0",0.728877396534552
"2019","2020","Sprat","M2","0",0.596427008423312
"1974","2023","Sprat","M2","0",0.640035364017344
"1975","2023","Sprat","M2","0",0.679015673127528
