"Year","Predator","Prey","Prey.no","eatenW"
1995,"Her. Gull","Sandeel",22,1315.9952237777
1996,"Her. Gull","Sandeel",22,693.229640209115
1997,"Her. Gull","Sandeel",22,2362.22300921299
1998,"Her. Gull","Sandeel",22,805.377157880449
1999,"Her. Gull","Sandeel",22,520.122349431233
2000,"Her. Gull","Sandeel",22,653.621743222335
2001,"Her. Gull","Sandeel",22,550.738877862348
2002,"Her. Gull","Sandeel",22,932.365492538035
2003,"Her. Gull","Sandeel",22,232.150424920739
2004,"Her. Gull","Sandeel",22,357.293596260405
2005,"Her. Gull","Sandeel",22,244.954198163063
2006,"Her. Gull","Sandeel",22,456.879630542272
2007,"Her. Gull","Sandeel",22,391.777714989898
2008,"Her. Gull","Sandeel",22,677.857912765509
2009,"Her. Gull","Sandeel",22,404.688004636871
2010,"Her. Gull","Sandeel",22,1377.4572735911
1963,"Kittiwake","Sandeel",22,23986.6004764736
1964,"Kittiwake","Sandeel",22,23375.6826672646
1965,"Kittiwake","Sandeel",22,22884.015036221
1966,"Kittiwake","Sandeel",22,23938.9548059354
1967,"Kittiwake","Sandeel",22,25251.9282488673
1968,"Kittiwake","Sandeel",22,24783.0228606373
1969,"Kittiwake","Sandeel",22,22068.9010233269
1970,"Kittiwake","Sandeel",22,21630.006691805
1971,"Kittiwake","Sandeel",22,26913.9150181384
1972,"Kittiwake","Sandeel",22,24692.8406874178
1973,"Kittiwake","Sandeel",22,22648.8349309514
1974,"Kittiwake","Sandeel",22,21350.1889412771
1975,"Kittiwake","Sandeel",22,22078.3438620924
1976,"Kittiwake","Sandeel",22,18106.5887085728
1977,"Kittiwake","Sandeel",22,20344.0407604329
1978,"Kittiwake","Sandeel",22,21072.0369247201
1979,"Kittiwake","Sandeel",22,20051.3996456652
1980,"Kittiwake","Sandeel",22,20961.6479588148
1981,"Kittiwake","Sandeel",22,18595.2343378845
1982,"Kittiwake","Sandeel",22,20173.053298331
1983,"Kittiwake","Sandeel",22,18283.145524253
1984,"Kittiwake","Sandeel",22,23498.1340472676
1985,"Kittiwake","Sandeel",22,18652.5202863713
1986,"Kittiwake","Sandeel",22,26503.0144945148
1987,"Kittiwake","Sandeel",22,25829.0329253937
1988,"Kittiwake","Sandeel",22,20379.8067951827
1989,"Kittiwake","Sandeel",22,20132.1076306451
1990,"Kittiwake","Sandeel",22,18063.8049059375
1991,"Kittiwake","Sandeel",22,20156.6002992305
1992,"Kittiwake","Sandeel",22,22131.5692724445
1993,"Kittiwake","Sandeel",22,20259.5538395228
1994,"Kittiwake","Sandeel",22,20656.6924245715
1995,"Kittiwake","Sandeel",22,22422.5535123238
1996,"Kittiwake","Sandeel",22,20101.7105884696
1997,"Kittiwake","Sandeel",22,24583.0363684686
1998,"Kittiwake","Sandeel",22,19290.411225332
1999,"Kittiwake","Sandeel",22,15083.9637558693
2000,"Kittiwake","Sandeel",22,15497.4452216228
2001,"Kittiwake","Sandeel",22,15202.6773124886
2002,"Kittiwake","Sandeel",22,17046.3733778966
2003,"Kittiwake","Sandeel",22,11248.883565401
2004,"Kittiwake","Sandeel",22,11033.0961526658
2005,"Kittiwake","Sandeel",22,9399.37796296765
2006,"Kittiwake","Sandeel",22,11811.6354868683
2007,"Kittiwake","Sandeel",22,11859.642197518
2008,"Kittiwake","Sandeel",22,13265.8581327386
2009,"Kittiwake","Sandeel",22,11941.3782117971
2010,"Kittiwake","Sandeel",22,15588.6172355814
1963,"N. mackerel","Sandeel",22,1411484.53895942
1964,"N. mackerel","Sandeel",22,1092094.1190131
1965,"N. mackerel","Sandeel",22,960736.219295963
1966,"N. mackerel","Sandeel",22,899153.773671885
1967,"N. mackerel","Sandeel",22,922660.001026099
1968,"N. mackerel","Sandeel",22,503889.999063453
1969,"N. mackerel","Sandeel",22,377097.031145539
1970,"N. mackerel","Sandeel",22,337799.378939258
1971,"N. mackerel","Sandeel",22,386132.547944812
1972,"N. mackerel","Sandeel",22,268639.857184278
1973,"N. mackerel","Sandeel",22,187540.879654189
1974,"N. mackerel","Sandeel",22,149028.657748407
1975,"N. mackerel","Sandeel",22,120214.575347945
1976,"N. mackerel","Sandeel",22,82394.7517226405
1977,"N. mackerel","Sandeel",22,74228.039686337
1978,"N. mackerel","Sandeel",22,45885.3066053078
1979,"N. mackerel","Sandeel",22,33466.2171908672
1980,"N. mackerel","Sandeel",22,71529.2796806975
1981,"N. mackerel","Sandeel",22,49078.9033585728
1982,"N. mackerel","Sandeel",22,51927.6405857369
1983,"N. mackerel","Sandeel",22,44437.3286029295
1984,"N. mackerel","Sandeel",22,24284.8712432786
1985,"N. mackerel","Sandeel",22,22839.2359285338
1986,"N. mackerel","Sandeel",22,38546.8128157143
1987,"N. mackerel","Sandeel",22,36200.6695455382
1988,"N. mackerel","Sandeel",22,26443.9287689141
1989,"N. mackerel","Sandeel",22,24943.1729237469
1990,"N. mackerel","Sandeel",22,22578.8867526372
1991,"N. mackerel","Sandeel",22,25916.421455608
1992,"N. mackerel","Sandeel",22,30025.6887499832
1993,"N. mackerel","Sandeel",22,29056.0208073786
1994,"N. mackerel","Sandeel",22,35957.5339131042
1995,"N. mackerel","Sandeel",22,41332.9329625036
1996,"N. mackerel","Sandeel",22,40652.7307552386
1997,"N. mackerel","Sandeel",22,61748.9728565818
1998,"N. mackerel","Sandeel",22,18947.9583651486
1999,"N. mackerel","Sandeel",22,12109.0925543642
2000,"N. mackerel","Sandeel",22,11253.8749303275
2001,"N. mackerel","Sandeel",22,14311.4235014122
2002,"N. mackerel","Sandeel",22,17069.1537059674
2003,"N. mackerel","Sandeel",22,11963.5414528191
2004,"N. mackerel","Sandeel",22,11220.6148370847
2005,"N. mackerel","Sandeel",22,11672.6412381772
2006,"N. mackerel","Sandeel",22,17200.1089314481
2007,"N. mackerel","Sandeel",22,23331.9481134763
2008,"N. mackerel","Sandeel",22,27611.4197222411
2009,"N. mackerel","Sandeel",22,29641.5770809062
2010,"N. mackerel","Sandeel",22,46288.9386282524
1975,"N.horse mac","Sandeel",22,211627.14136272
1976,"N.horse mac","Sandeel",22,239283.20380068
1977,"N.horse mac","Sandeel",22,300969.23367648
1978,"N.horse mac","Sandeel",22,279005.03405784
1979,"N.horse mac","Sandeel",22,299408.30615256
1980,"N.horse mac","Sandeel",22,249480.4998714
1981,"N.horse mac","Sandeel",22,345112.37301486
1982,"N.horse mac","Sandeel",22,190380.11141082
1983,"N.horse mac","Sandeel",22,369615.58294656
1984,"N.horse mac","Sandeel",22,274275.83099532
1985,"N.horse mac","Sandeel",22,354604.22053332
1986,"N.horse mac","Sandeel",22,292211.8143066
1987,"N.horse mac","Sandeel",22,229364.05224216
1988,"N.horse mac","Sandeel",22,346534.57325724
1989,"N.horse mac","Sandeel",22,279393.51439572
1990,"N.horse mac","Sandeel",22,328672.82798064
1991,"N.horse mac","Sandeel",22,339397.50731646
1992,"N.horse mac","Sandeel",22,283012.2390798
1993,"N.horse mac","Sandeel",22,335399.69973642
1994,"N.horse mac","Sandeel",22,348281.73310782
1995,"N.horse mac","Sandeel",22,272266.92657438
1996,"N.horse mac","Sandeel",22,429790.7035176
1997,"N.horse mac","Sandeel",22,254007.93850266
1998,"N.horse mac","Sandeel",22,250682.65620048
1999,"N.horse mac","Sandeel",22,299015.9358285
2000,"N.horse mac","Sandeel",22,306015.30767412
2001,"N.horse mac","Sandeel",22,309725.67653064
2002,"N.horse mac","Sandeel",22,115461.30399354
2003,"N.horse mac","Sandeel",22,275238.84868644
2004,"N.horse mac","Sandeel",22,223934.99100438
2005,"N.horse mac","Sandeel",22,295817.5442847
2006,"N.horse mac","Sandeel",22,260050.25378124
2007,"N.horse mac","Sandeel",22,332044.7268612
2008,"N.horse mac","Sandeel",22,238168.31486448
2009,"N.horse mac","Sandeel",22,378699.19287552
2010,"N.horse mac","Sandeel",22,207752.4844911
1963,"Puffin","Sandeel",22,3041.70948878158
1964,"Puffin","Sandeel",22,3176.05222063906
1965,"Puffin","Sandeel",22,3601.42318331403
1966,"Puffin","Sandeel",22,4105.66735703325
1967,"Puffin","Sandeel",22,4301.05487060021
1968,"Puffin","Sandeel",22,4213.97752883048
1969,"Puffin","Sandeel",22,4380.84874934772
1970,"Puffin","Sandeel",22,4659.20277866489
1971,"Puffin","Sandeel",22,5603.9366300931
1972,"Puffin","Sandeel",22,5405.06863073355
1973,"Puffin","Sandeel",22,5079.83987719757
1974,"Puffin","Sandeel",22,4801.99850898187
1975,"Puffin","Sandeel",22,5106.73214453716
1976,"Puffin","Sandeel",22,4364.12688812244
1977,"Puffin","Sandeel",22,5622.53924656911
1978,"Puffin","Sandeel",22,6127.68579875833
1979,"Puffin","Sandeel",22,5670.86884579791
1980,"Puffin","Sandeel",22,5969.66635635685
1981,"Puffin","Sandeel",22,5901.4723929743
1982,"Puffin","Sandeel",22,6243.33138930069
1983,"Puffin","Sandeel",22,6524.62177813407
1984,"Puffin","Sandeel",22,7380.32341725483
1985,"Puffin","Sandeel",22,6052.20117007047
1986,"Puffin","Sandeel",22,8402.24211855773
1987,"Puffin","Sandeel",22,8570.61357613138
1988,"Puffin","Sandeel",22,7795.75102437304
1989,"Puffin","Sandeel",22,7889.06208741078
1990,"Puffin","Sandeel",22,7800.91328884066
1991,"Puffin","Sandeel",22,8621.18979737261
1992,"Puffin","Sandeel",22,9357.55350907142
1993,"Puffin","Sandeel",22,8851.19239320132
1994,"Puffin","Sandeel",22,9307.83801089771
1995,"Puffin","Sandeel",22,10814.470444374
1996,"Puffin","Sandeel",22,10894.3822342003
1997,"Puffin","Sandeel",22,13237.0046664482
1998,"Puffin","Sandeel",22,11607.0674557118
1999,"Puffin","Sandeel",22,9247.19800677941
2000,"Puffin","Sandeel",22,10167.268080627
2001,"Puffin","Sandeel",22,8989.36314404925
2002,"Puffin","Sandeel",22,11314.9661200328
2003,"Puffin","Sandeel",22,9079.57140306895
2004,"Puffin","Sandeel",22,8739.13549452389
2005,"Puffin","Sandeel",22,7672.14368689642
2006,"Puffin","Sandeel",22,9424.90557663491
2007,"Puffin","Sandeel",22,9440.78297147158
2008,"Puffin","Sandeel",22,10138.5387101734
2009,"Puffin","Sandeel",22,8718.46293822388
2010,"Puffin","Sandeel",22,11116.9572111936
1963,"R. radiata","Sandeel",22,30680.1326983026
1964,"R. radiata","Sandeel",22,26861.5359238012
1965,"R. radiata","Sandeel",22,24419.7133686151
1966,"R. radiata","Sandeel",22,25348.087543449
1967,"R. radiata","Sandeel",22,27723.9928605829
1968,"R. radiata","Sandeel",22,21358.6420478318
1969,"R. radiata","Sandeel",22,16598.1516256794
1970,"R. radiata","Sandeel",22,23435.3915385676
1971,"R. radiata","Sandeel",22,22904.4805640792
1972,"R. radiata","Sandeel",22,17565.8085982479
1973,"R. radiata","Sandeel",22,16992.8949898188
1974,"R. radiata","Sandeel",22,19503.0698159994
1975,"R. radiata","Sandeel",22,15786.0304293262
1976,"R. radiata","Sandeel",22,14286.3340466113
1977,"R. radiata","Sandeel",22,18798.239947146
1978,"R. radiata","Sandeel",22,18073.1778873775
1979,"R. radiata","Sandeel",22,18405.8603491585
1980,"R. radiata","Sandeel",22,17476.2502042676
1981,"R. radiata","Sandeel",22,19621.6682161866
1982,"R. radiata","Sandeel",22,14869.2398928444
1983,"R. radiata","Sandeel",22,16420.5954425871
1984,"R. radiata","Sandeel",22,28085.2079164049
1985,"R. radiata","Sandeel",22,14890.676240844
1986,"R. radiata","Sandeel",22,41029.8898986475
1987,"R. radiata","Sandeel",22,66551.7835531847
1988,"R. radiata","Sandeel",22,23346.323464939
1989,"R. radiata","Sandeel",22,41496.7470472571
1990,"R. radiata","Sandeel",22,37283.5194019983
1991,"R. radiata","Sandeel",22,43532.129620524
1992,"R. radiata","Sandeel",22,69736.1078867199
1993,"R. radiata","Sandeel",22,65852.5799225018
1994,"R. radiata","Sandeel",22,51428.3185027911
1995,"R. radiata","Sandeel",22,48214.8867045037
1996,"R. radiata","Sandeel",22,64299.2307041859
1997,"R. radiata","Sandeel",22,64315.2442167793
1998,"R. radiata","Sandeel",22,26422.7213127562
1999,"R. radiata","Sandeel",22,39188.8570995146
2000,"R. radiata","Sandeel",22,49015.9664037531
2001,"R. radiata","Sandeel",22,60929.3740085838
2002,"R. radiata","Sandeel",22,28763.5425572348
2003,"R. radiata","Sandeel",22,24270.6054328877
2004,"R. radiata","Sandeel",22,17544.2116567743
2005,"R. radiata","Sandeel",22,22856.414291816
2006,"R. radiata","Sandeel",22,17563.4750077019
2007,"R. radiata","Sandeel",22,27106.3501517942
2008,"R. radiata","Sandeel",22,15937.7800290959
2009,"R. radiata","Sandeel",22,16595.2190110007
2010,"R. radiata","Sandeel",22,16414.0199714809
1963,"Razorbill","Sandeel",22,5078.1856764343
1964,"Razorbill","Sandeel",22,4740.1261245269
1965,"Razorbill","Sandeel",22,5150.49923986081
1966,"Razorbill","Sandeel",22,5745.6448887331
1967,"Razorbill","Sandeel",22,5652.6205636884
1968,"Razorbill","Sandeel",22,4925.02109731116
1969,"Razorbill","Sandeel",22,4611.65455217998
1970,"Razorbill","Sandeel",22,5862.51624864852
1971,"Razorbill","Sandeel",22,5070.29214138488
1972,"Razorbill","Sandeel",22,4714.1919273582
1973,"Razorbill","Sandeel",22,3834.23522584145
1974,"Razorbill","Sandeel",22,3703.43234370756
1975,"Razorbill","Sandeel",22,3483.13189780839
1976,"Razorbill","Sandeel",22,3018.68999822802
1977,"Razorbill","Sandeel",22,4414.56041388688
1978,"Razorbill","Sandeel",22,4433.71065522302
1979,"Razorbill","Sandeel",22,4107.7905130689
1980,"Razorbill","Sandeel",22,3899.86760013869
1981,"Razorbill","Sandeel",22,4932.00848951068
1982,"Razorbill","Sandeel",22,3900.66030423673
1983,"Razorbill","Sandeel",22,5344.26458528263
1984,"Razorbill","Sandeel",22,4783.03625247182
1985,"Razorbill","Sandeel",22,5125.60040157732
1986,"Razorbill","Sandeel",22,5109.6036080135
1987,"Razorbill","Sandeel",22,4582.6492328522
1988,"Razorbill","Sandeel",22,5337.25891322064
1989,"Razorbill","Sandeel",22,4809.32313504128
1990,"Razorbill","Sandeel",22,5221.717479248
1991,"Razorbill","Sandeel",22,5444.54933405793
1992,"Razorbill","Sandeel",22,5062.45832468408
1993,"Razorbill","Sandeel",22,5000.15197906708
1994,"Razorbill","Sandeel",22,5212.68209004054
1995,"Razorbill","Sandeel",22,5188.29769649294
1996,"Razorbill","Sandeel",22,6922.42793354631
1997,"Razorbill","Sandeel",22,5942.63506104686
1998,"Razorbill","Sandeel",22,5136.27771636804
1999,"Razorbill","Sandeel",22,4236.68372968635
2000,"Razorbill","Sandeel",22,5081.4150651712
2001,"Razorbill","Sandeel",22,4944.34501586708
2002,"Razorbill","Sandeel",22,4161.54994052601
2003,"Razorbill","Sandeel",22,4078.298004268
2004,"Razorbill","Sandeel",22,4391.67340699691
2005,"Razorbill","Sandeel",22,4609.8802731957
2006,"Razorbill","Sandeel",22,5603.1365788484
2007,"Razorbill","Sandeel",22,6707.757364071
2008,"Razorbill","Sandeel",22,6508.30365292
2009,"Razorbill","Sandeel",22,7113.5211947736
2010,"Razorbill","Sandeel",22,7546.6538948307
1963,"Saithe","Sandeel",22,22858.6015794397
1964,"Saithe","Sandeel",22,28574.2644578316
1965,"Saithe","Sandeel",22,58406.0236544635
1966,"Saithe","Sandeel",22,79826.3800604999
1967,"Saithe","Sandeel",22,78906.6093447797
1968,"Saithe","Sandeel",22,40977.2967351077
1969,"Saithe","Sandeel",22,81882.6486359538
1970,"Saithe","Sandeel",22,114102.863633159
1971,"Saithe","Sandeel",22,174268.282917258
1972,"Saithe","Sandeel",22,134421.457013873
1973,"Saithe","Sandeel",22,121654.24776958
1974,"Saithe","Sandeel",22,100415.79542719
1975,"Saithe","Sandeel",22,72275.4059461158
1976,"Saithe","Sandeel",22,65231.2942801995
1977,"Saithe","Sandeel",22,63487.0438894604
1978,"Saithe","Sandeel",22,57294.9072829538
1979,"Saithe","Sandeel",22,45003.9035682258
1980,"Saithe","Sandeel",22,36591.1404871589
1981,"Saithe","Sandeel",22,41912.3690992959
1982,"Saithe","Sandeel",22,47764.0028248185
1983,"Saithe","Sandeel",22,33964.407796036
1984,"Saithe","Sandeel",22,45194.8100873027
1985,"Saithe","Sandeel",22,42856.3856761096
1986,"Saithe","Sandeel",22,80408.6048256885
1987,"Saithe","Sandeel",22,76131.8850106089
1988,"Saithe","Sandeel",22,45429.7999976028
1989,"Saithe","Sandeel",22,29682.7233487918
1990,"Saithe","Sandeel",22,23168.5677626454
1991,"Saithe","Sandeel",22,29509.9353133328
1992,"Saithe","Sandeel",22,38063.7139557483
1993,"Saithe","Sandeel",22,43468.7926811554
1994,"Saithe","Sandeel",22,47272.5747774642
1995,"Saithe","Sandeel",22,74458.9420382522
1996,"Saithe","Sandeel",22,78175.8398115792
1997,"Saithe","Sandeel",22,154083.873614505
1998,"Saithe","Sandeel",22,106544.140996053
1999,"Saithe","Sandeel",22,63153.3251633188
2000,"Saithe","Sandeel",22,40345.7832160806
2001,"Saithe","Sandeel",22,60058.0624794466
2002,"Saithe","Sandeel",22,91956.3879418696
2003,"Saithe","Sandeel",22,53329.6641702883
2004,"Saithe","Sandeel",22,50447.3138603563
2005,"Saithe","Sandeel",22,55310.8612209205
2006,"Saithe","Sandeel",22,59012.911713989
2007,"Saithe","Sandeel",22,71063.0430114579
2008,"Saithe","Sandeel",22,78750.1444395277
2009,"Saithe","Sandeel",22,54173.4227373888
2010,"Saithe","Sandeel",22,80704.1501948127
1972,"W. mackerel","Sandeel",22,125025.941550169
1973,"W. mackerel","Sandeel",22,261237.99013429
1974,"W. mackerel","Sandeel",22,143644.694117093
1975,"W. mackerel","Sandeel",22,225166.729492093
1976,"W. mackerel","Sandeel",22,45268.7752127553
1977,"W. mackerel","Sandeel",22,26734.4325200734
1978,"W. mackerel","Sandeel",22,42375.1951902197
1979,"W. mackerel","Sandeel",22,86378.0471036408
1980,"W. mackerel","Sandeel",22,100086.843024852
1981,"W. mackerel","Sandeel",22,112132.827268422
1982,"W. mackerel","Sandeel",22,107263.14165986
1983,"W. mackerel","Sandeel",22,139116.066866234
1984,"W. mackerel","Sandeel",22,200563.228542191
1985,"W. mackerel","Sandeel",22,163833.309597134
1986,"W. mackerel","Sandeel",22,549892.076659322
1987,"W. mackerel","Sandeel",22,587291.083584697
1988,"W. mackerel","Sandeel",22,388332.809576232
1989,"W. mackerel","Sandeel",22,274111.717330053
1990,"W. mackerel","Sandeel",22,208285.033873803
1991,"W. mackerel","Sandeel",22,266950.707659777
1992,"W. mackerel","Sandeel",22,315548.58805343
1993,"W. mackerel","Sandeel",22,284121.419026344
1994,"W. mackerel","Sandeel",22,291793.448387384
1995,"W. mackerel","Sandeel",22,357542.971949201
1996,"W. mackerel","Sandeel",22,390107.824149579
1997,"W. mackerel","Sandeel",22,567399.360366425
1998,"W. mackerel","Sandeel",22,333877.849677639
1999,"W. mackerel","Sandeel",22,235318.460299378
2000,"W. mackerel","Sandeel",22,214239.613374457
2001,"W. mackerel","Sandeel",22,215889.429317249
2002,"W. mackerel","Sandeel",22,204391.053218527
2003,"W. mackerel","Sandeel",22,134723.925127328
2004,"W. mackerel","Sandeel",22,128222.263247861
2005,"W. mackerel","Sandeel",22,183721.245862325
2006,"W. mackerel","Sandeel",22,222018.580918169
2007,"W. mackerel","Sandeel",22,303988.738263305
2008,"W. mackerel","Sandeel",22,350189.981010041
2009,"W. mackerel","Sandeel",22,485509.862396253
2010,"W. mackerel","Sandeel",22,699101.825427337
1986,"W.horse mac","Sandeel",22,9190.970970126
1987,"W.horse mac","Sandeel",22,22698.5323588812
1988,"W.horse mac","Sandeel",22,236582.453996101
1989,"W.horse mac","Sandeel",22,121673.655853303
1990,"W.horse mac","Sandeel",22,234408.335557942
1991,"W.horse mac","Sandeel",22,230734.108392444
1992,"W.horse mac","Sandeel",22,190178.74682033
1993,"W.horse mac","Sandeel",22,272665.969256437
1994,"W.horse mac","Sandeel",22,259820.279048604
1995,"W.horse mac","Sandeel",22,89587.0056443016
1996,"W.horse mac","Sandeel",22,39063.41509128
1997,"W.horse mac","Sandeel",22,44619.9866781
1998,"W.horse mac","Sandeel",22,3461.47565673
1999,"W.horse mac","Sandeel",22,40525.1599533
2000,"W.horse mac","Sandeel",22,9504.2016069
2001,"W.horse mac","Sandeel",22,5758.26126696
2002,"W.horse mac","Sandeel",22,1597.768679064
2003,"W.horse mac","Sandeel",22,6508.42279164
2004,"W.horse mac","Sandeel",22,4180.621187769
2005,"W.horse mac","Sandeel",22,8408.40688485
2006,"W.horse mac","Sandeel",22,3885.97457703
2007,"W.horse mac","Sandeel",22,7406.2439451
2008,"W.horse mac","Sandeel",22,5956.55740692
2009,"W.horse mac","Sandeel",22,23567.18037336
2010,"W.horse mac","Sandeel",22,4446.395450511
1963,"Whiting","Sandeel",22,665746.736030235
1964,"Whiting","Sandeel",22,483269.629598221
1965,"Whiting","Sandeel",22,383286.78053803
1966,"Whiting","Sandeel",22,282524.364045498
1967,"Whiting","Sandeel",22,301932.858927312
1968,"Whiting","Sandeel",22,523406.050505527
1969,"Whiting","Sandeel",22,263077.933111839
1970,"Whiting","Sandeel",22,201858.827920991
1971,"Whiting","Sandeel",22,208413.649394878
1972,"Whiting","Sandeel",22,311159.303432021
1973,"Whiting","Sandeel",22,324206.134023484
1974,"Whiting","Sandeel",22,206644.11840892
1975,"Whiting","Sandeel",22,236165.39280759
1976,"Whiting","Sandeel",22,239608.440530433
1977,"Whiting","Sandeel",22,257074.582178116
1978,"Whiting","Sandeel",22,277822.977684419
1979,"Whiting","Sandeel",22,273950.557573696
1980,"Whiting","Sandeel",22,310938.563235627
1981,"Whiting","Sandeel",22,233260.358290505
1982,"Whiting","Sandeel",22,132921.866900046
1983,"Whiting","Sandeel",22,116806.788918172
