"Year","Quarter","Predator","Prey","eatenW"
1991,3,"Grey seal","Cod",1382.78244187689
1992,3,"Grey seal","Cod",1203.73582392893
1993,3,"Grey seal","Cod",1413.187574354
1994,3,"Grey seal","Cod",2166.09667020628
1995,3,"Grey seal","Cod",1731.24807825562
1996,3,"Grey seal","Cod",2094.39137391064
1997,3,"Grey seal","Cod",1414.29534855897
1998,3,"Grey seal","Cod",1574.81935218374
1999,3,"Grey seal","Cod",1746.71064022682
2000,3,"Grey seal","Cod",1708.09923743207
2001,3,"Grey seal","Cod",1800.83571917289
2002,3,"Grey seal","Cod",1509.11163306459
2003,3,"Grey seal","Cod",1576.09430254626
2004,3,"Grey seal","Cod",1643.80307765431
2005,3,"Grey seal","Cod",1660.53222128433
2006,3,"Grey seal","Cod",1967.50607160147
2007,3,"Grey seal","Cod",1854.97391107921
2008,3,"Grey seal","Cod",1521.08085754579
2009,3,"Grey seal","Cod",1381.09445039002
2010,3,"Grey seal","Cod",1137.7594356641
1963,4,"Grey seal","Cod",168.34535729252
1964,4,"Grey seal","Cod",299.26946794975
1965,4,"Grey seal","Cod",507.36429819616
1966,4,"Grey seal","Cod",592.25130029604
1967,4,"Grey seal","Cod",426.0461240526
1968,4,"Grey seal","Cod",357.3746020157
1969,4,"Grey seal","Cod",500.23738923708
1970,4,"Grey seal","Cod",941.779747994838
1971,4,"Grey seal","Cod",872.78910413904
1972,4,"Grey seal","Cod",703.98168538059
1973,4,"Grey seal","Cod",1022.60281868146
1974,4,"Grey seal","Cod",619.08378789062
1975,4,"Grey seal","Cod",988.37977414022
1976,4,"Grey seal","Cod",1274.69132619774
1977,4,"Grey seal","Cod",1543.18631297154
1978,4,"Grey seal","Cod",1794.85996117833
1979,4,"Grey seal","Cod",1491.84511988512
1980,4,"Grey seal","Cod",2370.27361309421
1981,4,"Grey seal","Cod",1790.83487419375
1982,4,"Grey seal","Cod",2790.17593154826
1983,4,"Grey seal","Cod",2266.76099271315
1984,4,"Grey seal","Cod",2441.3397445228
1985,4,"Grey seal","Cod",2303.928133299
1986,4,"Grey seal","Cod",2539.71354510373
1987,4,"Grey seal","Cod",2213.00251428821
1988,4,"Grey seal","Cod",2721.48249706863
1989,4,"Grey seal","Cod",3038.96929584631
1990,4,"Grey seal","Cod",2186.4781433975
1991,4,"Grey seal","Cod",2689.06016604663
1992,4,"Grey seal","Cod",2549.43302698465
1993,4,"Grey seal","Cod",2852.0942334928
1994,4,"Grey seal","Cod",2775.88974705
1995,4,"Grey seal","Cod",2947.4057969325
1996,4,"Grey seal","Cod",2249.0760174848
1997,4,"Grey seal","Cod",2475.5089608748
1998,4,"Grey seal","Cod",2949.33088933262
1999,4,"Grey seal","Cod",2983.15035132475
2000,4,"Grey seal","Cod",3514.90765969758
2001,4,"Grey seal","Cod",3223.48962331549
2002,4,"Grey seal","Cod",3367.36214798592
2003,4,"Grey seal","Cod",3193.60946357365
2004,4,"Grey seal","Cod",3628.22473563376
2005,4,"Grey seal","Cod",3109.24370918861
2006,4,"Grey seal","Cod",4177.49675346956
2007,4,"Grey seal","Cod",3256.33188699822
2008,4,"Grey seal","Cod",3085.40502668111
2009,4,"Grey seal","Cod",2214.54198105359
2010,4,"Grey seal","Cod",2522.07143914986
1963,1,"H. porpoise","Cod",4177.59983362995
1964,1,"H. porpoise","Cod",3713.16622839972
1965,1,"H. porpoise","Cod",8555.0863153122
1966,1,"H. porpoise","Cod",9698.8959870045
1967,1,"H. porpoise","Cod",12076.0219814082
1968,1,"H. porpoise","Cod",10392.5609226796
1969,1,"H. porpoise","Cod",7913.6104876029
1970,1,"H. porpoise","Cod",8886.29809594824
1971,1,"H. porpoise","Cod",14571.650972914
1972,1,"H. porpoise","Cod",14349.5653204673
1973,1,"H. porpoise","Cod",8767.2809404353
1974,1,"H. porpoise","Cod",7382.47763277576
1975,1,"H. porpoise","Cod",5552.04896867907
1976,1,"H. porpoise","Cod",6334.88193825048
1977,1,"H. porpoise","Cod",9167.28843737036
1978,1,"H. porpoise","Cod",9701.2203134187
1979,1,"H. porpoise","Cod",6530.5014323208
1980,1,"H. porpoise","Cod",8423.777146668
1981,1,"H. porpoise","Cod",9862.76371963362
1982,1,"H. porpoise","Cod",10110.8864021928
1983,1,"H. porpoise","Cod",10540.8378420502
1984,1,"H. porpoise","Cod",11369.5240437383
1985,1,"H. porpoise","Cod",11990.2915331175
1986,1,"H. porpoise","Cod",9584.64276665035
1987,1,"H. porpoise","Cod",8828.61962602895
1988,1,"H. porpoise","Cod",8957.85595113804
1989,1,"H. porpoise","Cod",5617.60965560463
1990,1,"H. porpoise","Cod",6088.938561258
1991,1,"H. porpoise","Cod",5845.80493756164
1992,1,"H. porpoise","Cod",4517.3184090237
1993,1,"H. porpoise","Cod",6212.85496174218
1994,1,"H. porpoise","Cod",8860.2127897338
1995,1,"H. porpoise","Cod",8822.5565587911
1996,1,"H. porpoise","Cod",9280.3242629208
1997,1,"H. porpoise","Cod",8710.73330282804
1998,1,"H. porpoise","Cod",9664.76136567394
1999,1,"H. porpoise","Cod",6371.6978796504
2000,1,"H. porpoise","Cod",4771.11711658092
2001,1,"H. porpoise","Cod",6027.387079857
2002,1,"H. porpoise","Cod",4996.51857008176
2003,1,"H. porpoise","Cod",4272.92730704784
2004,1,"H. porpoise","Cod",4088.28287553823
2005,1,"H. porpoise","Cod",4521.69443098189
2006,1,"H. porpoise","Cod",5380.61961958759
2007,1,"H. porpoise","Cod",6783.27647410634
2008,1,"H. porpoise","Cod",5692.67634452076
2009,1,"H. porpoise","Cod",4033.14810640854
2010,1,"H. porpoise","Cod",4364.44683962245
1963,2,"H. porpoise","Cod",3971.0663052367
1964,2,"H. porpoise","Cod",4394.55736255224
1965,2,"H. porpoise","Cod",7016.06173835
1966,2,"H. porpoise","Cod",10578.7487851232
1967,2,"H. porpoise","Cod",11662.333659851
1968,2,"H. porpoise","Cod",5338.6160082486
1969,2,"H. porpoise","Cod",4333.72775751404
1970,2,"H. porpoise","Cod",8639.5312543527
1971,2,"H. porpoise","Cod",12961.595065994
1972,2,"H. porpoise","Cod",9421.953375388
1973,2,"H. porpoise","Cod",4431.9374198376
1974,2,"H. porpoise","Cod",5826.875144816
1975,2,"H. porpoise","Cod",6281.24621956
1976,2,"H. porpoise","Cod",6531.95207973
1977,2,"H. porpoise","Cod",6774.62872567272
1978,2,"H. porpoise","Cod",8100.7137812202
1979,2,"H. porpoise","Cod",6545.0203585812
1980,2,"H. porpoise","Cod",6649.319070266
1981,2,"H. porpoise","Cod",7272.7601157788
1982,2,"H. porpoise","Cod",7074.91674576156
1983,2,"H. porpoise","Cod",8919.988594993
1984,2,"H. porpoise","Cod",9105.8265235755
1985,2,"H. porpoise","Cod",8750.8894205772
1986,2,"H. porpoise","Cod",6946.673397639
1987,2,"H. porpoise","Cod",7392.6768386856
1988,2,"H. porpoise","Cod",5097.1778470272
1989,2,"H. porpoise","Cod",4321.58153469192
1990,2,"H. porpoise","Cod",4479.55089060412
1991,2,"H. porpoise","Cod",3447.9121232016
1992,2,"H. porpoise","Cod",5183.0869852944
1993,2,"H. porpoise","Cod",6310.9166541638
1994,2,"H. porpoise","Cod",5977.8784433712
1995,2,"H. porpoise","Cod",6949.4082777324
1996,2,"H. porpoise","Cod",5679.84503933228
1997,2,"H. porpoise","Cod",6998.3292764781
1998,2,"H. porpoise","Cod",7356.369379905
1999,2,"H. porpoise","Cod",6635.03063191816
2000,2,"H. porpoise","Cod",5344.39427167284
2001,2,"H. porpoise","Cod",5671.46773944822
2002,2,"H. porpoise","Cod",5023.5249254041
2003,2,"H. porpoise","Cod",3994.06794196021
2004,2,"H. porpoise","Cod",4198.88251088571
2005,2,"H. porpoise","Cod",4438.71042078454
2006,2,"H. porpoise","Cod",5911.47049852155
2007,2,"H. porpoise","Cod",6648.34989759371
2008,2,"H. porpoise","Cod",5703.36941825321
2009,2,"H. porpoise","Cod",4155.49620034399
2010,2,"H. porpoise","Cod",4836.60499417936
1963,3,"H. porpoise","Cod",4311.16449504691
1964,3,"H. porpoise","Cod",5925.5629335799
1965,3,"H. porpoise","Cod",9192.84603011775
1966,3,"H. porpoise","Cod",12427.9804446563
1967,3,"H. porpoise","Cod",10055.0525347672
1968,3,"H. porpoise","Cod",5370.389029008
1969,3,"H. porpoise","Cod",6143.1703034325
1970,3,"H. porpoise","Cod",11256.0377356561
1971,3,"H. porpoise","Cod",13258.2436267533
1972,3,"H. porpoise","Cod",7894.2885637707
1973,3,"H. porpoise","Cod",5447.56941543232
1974,3,"H. porpoise","Cod",6508.02531003935
1975,3,"H. porpoise","Cod",6743.4116295344
1976,3,"H. porpoise","Cod",7148.6681228964
1977,3,"H. porpoise","Cod",8178.97660369712
1978,3,"H. porpoise","Cod",8227.91239083048
1979,3,"H. porpoise","Cod",7181.23809670582
1980,3,"H. porpoise","Cod",7783.22227695544
1981,3,"H. porpoise","Cod",7963.963442092
1982,3,"H. porpoise","Cod",8880.2749889693
1983,3,"H. porpoise","Cod",9458.39515321568
1984,3,"H. porpoise","Cod",9960.99603383356
1985,3,"H. porpoise","Cod",8376.01242562656
1986,3,"H. porpoise","Cod",7831.56532433973
1987,3,"H. porpoise","Cod",7275.1565562674
1988,3,"H. porpoise","Cod",5029.0044557613
1989,3,"H. porpoise","Cod",4758.61884459962
1990,3,"H. porpoise","Cod",4529.24970878254
1991,3,"H. porpoise","Cod",4439.32242267582
1992,3,"H. porpoise","Cod",6034.79106898509
1993,3,"H. porpoise","Cod",6529.70528877915
1994,3,"H. porpoise","Cod",6647.99732760722
1995,3,"H. porpoise","Cod",6887.32083464208
1996,3,"H. porpoise","Cod",6429.06957414373
1997,3,"H. porpoise","Cod",7385.2735871327
1998,3,"H. porpoise","Cod",5584.9811919356
1999,3,"H. porpoise","Cod",3417.25334342145
2000,3,"H. porpoise","Cod",4554.20600564416
2001,3,"H. porpoise","Cod",3804.37121465608
2002,3,"H. porpoise","Cod",2942.76371501934
2003,3,"H. porpoise","Cod",3014.66806531658
2004,3,"H. porpoise","Cod",3181.68488817082
2005,3,"H. porpoise","Cod",3767.65418923887
2006,3,"H. porpoise","Cod",4867.63260148493
2007,3,"H. porpoise","Cod",4408.65757044703
2008,3,"H. porpoise","Cod",2968.0238201382
2009,3,"H. porpoise","Cod",3205.34462078712
2010,3,"H. porpoise","Cod",3965.37603845222
1963,4,"H. porpoise","Cod",4967.9533189136
1964,4,"H. porpoise","Cod",6903.4177474895
1965,4,"H. porpoise","Cod",10646.2848821178
1966,4,"H. porpoise","Cod",13510.1033697675
1967,4,"H. porpoise","Cod",9635.969042238
1968,4,"H. porpoise","Cod",5948.8023400658
1969,4,"H. porpoise","Cod",7340.1467114338
1970,4,"H. porpoise","Cod",12786.732258238
1971,4,"H. porpoise","Cod",13527.5841989904
1972,4,"H. porpoise","Cod",7752.8791912788
1973,4,"H. porpoise","Cod",6175.1044198506
1974,4,"H. porpoise","Cod",7080.9704672691
1975,4,"H. porpoise","Cod",7277.2874883051
1976,4,"H. porpoise","Cod",7862.764391658
1977,4,"H. porpoise","Cod",8843.7974383116
1978,4,"H. porpoise","Cod",8692.4613586464
1979,4,"H. porpoise","Cod",7698.8834701259
1980,4,"H. porpoise","Cod",8564.6198877975
1981,4,"H. porpoise","Cod",8665.7692386853
1982,4,"H. porpoise","Cod",9691.5268665436
1983,4,"H. porpoise","Cod",10095.059461019
1984,4,"H. porpoise","Cod",10668.344830724
1985,4,"H. porpoise","Cod",8767.22813031
1986,4,"H. porpoise","Cod",8203.8372004968
1987,4,"H. porpoise","Cod",7690.2480897601
1988,4,"H. porpoise","Cod",5189.0117923961
1989,4,"H. porpoise","Cod",5162.19019484625
1990,4,"H. porpoise","Cod",4847.3185982184
1991,4,"H. porpoise","Cod",5009.695028524
1992,4,"H. porpoise","Cod",6643.9573993886
1993,4,"H. porpoise","Cod",7093.0485498636
1994,4,"H. porpoise","Cod",7292.4949819596
1995,4,"H. porpoise","Cod",7373.67253741375
1996,4,"H. porpoise","Cod",6956.5208785408
1997,4,"H. porpoise","Cod",8045.0542517834
1998,4,"H. porpoise","Cod",5538.26443842
1999,4,"H. porpoise","Cod",3716.59165382
2000,4,"H. porpoise","Cod",5035.1127440292
2001,4,"H. porpoise","Cod",4000.30335652698
2002,4,"H. porpoise","Cod",3386.90987896367
2003,4,"H. porpoise","Cod",3308.4298982448
2004,4,"H. porpoise","Cod",3670.66874841304
2005,4,"H. porpoise","Cod",4291.73033001363
2006,4,"H. porpoise","Cod",5615.68558113975
2007,4,"H. porpoise","Cod",4692.91224436467
2008,4,"H. porpoise","Cod",3312.04731198984
2009,4,"H. porpoise","Cod",3622.83832302755
2010,4,"H. porpoise","Cod",4618.69813310815
1963,3,"Her. Gull","Cod",64.0176043598
1964,3,"Her. Gull","Cod",148.690206753816
1965,3,"Her. Gull","Cod",297.7317191121
1966,3,"Her. Gull","Cod",196.8536154442
1967,3,"Her. Gull","Cod",29.105566325212
1968,3,"Her. Gull","Cod",64.1081956788
1969,3,"Her. Gull","Cod",205.798897856916
1970,3,"Her. Gull","Cod",206.58301096485
1971,3,"Her. Gull","Cod",50.414335054564
1972,3,"Her. Gull","Cod",83.9702581263
1973,3,"Her. Gull","Cod",76.639067685076
1974,3,"Her. Gull","Cod",81.4331475958
1975,3,"Her. Gull","Cod",83.93169764512
1976,3,"Her. Gull","Cod",206.88608289336
1977,3,"Her. Gull","Cod",172.50473683183
1978,3,"Her. Gull","Cod",148.374236447892
1979,3,"Her. Gull","Cod",148.948381641852
1980,3,"Her. Gull","Cod",126.22897792128
1981,3,"Her. Gull","Cod",240.036475106792
1982,3,"Her. Gull","Cod",171.794879319024
1983,3,"Her. Gull","Cod",157.50889522524
1984,3,"Her. Gull","Cod",108.32148712385
1985,3,"Her. Gull","Cod",173.418482713138
1986,3,"Her. Gull","Cod",95.124650173878
1987,3,"Her. Gull","Cod",90.99927458804
1988,3,"Her. Gull","Cod",94.131371722388
1989,3,"Her. Gull","Cod",60.953918925978
1990,3,"Her. Gull","Cod",71.4473288529
1991,3,"Her. Gull","Cod",110.335585532172
1992,3,"Her. Gull","Cod",72.466697337554
1993,3,"Her. Gull","Cod",120.98677003712
1994,3,"Her. Gull","Cod",77.94520208839
1995,3,"Her. Gull","Cod",82.59827540328
1996,3,"Her. Gull","Cod",129.968338686186
1997,3,"Her. Gull","Cod",41.596688263858
1998,3,"Her. Gull","Cod",56.182161694464
1999,3,"Her. Gull","Cod",68.16688614918
2000,3,"Her. Gull","Cod",30.233432096686
2001,3,"Her. Gull","Cod",39.0570730576
2002,3,"Her. Gull","Cod",32.2185442114536
2003,3,"Her. Gull","Cod",51.90949389054
2004,3,"Her. Gull","Cod",28.134061728864
2005,3,"Her. Gull","Cod",37.592393132866
2006,3,"Her. Gull","Cod",23.1253036365494
2007,3,"Her. Gull","Cod",19.9875559477568
2008,3,"Her. Gull","Cod",17.172992146856
2009,3,"Her. Gull","Cod",29.02011682908
2010,3,"Her. Gull","Cod",21.168265452776
1963,3,"Kittiwake","Cod",148.05252218692
1964,3,"Kittiwake","Cod",388.38416451198
1965,3,"Kittiwake","Cod",814.157769516
1966,3,"Kittiwake","Cod",521.2855411764
1967,3,"Kittiwake","Cod",73.35160650233
1968,3,"Kittiwake","Cod",181.3442805993
1969,3,"Kittiwake","Cod",690.89675537844
1970,3,"Kittiwake","Cod",617.84444486518
1971,3,"Kittiwake","Cod",134.093331918
1972,3,"Kittiwake","Cod",253.8194511645
1973,3,"Kittiwake","Cod",243.51958415824
1974,3,"Kittiwake","Cod",245.46184945568
1975,3,"Kittiwake","Cod",280.99922966128
1976,3,"Kittiwake","Cod",728.3719156662
1977,3,"Kittiwake","Cod",573.2247086163
1978,3,"Kittiwake","Cod",490.2891201663
1979,3,"Kittiwake","Cod",473.74676736894
1980,3,"Kittiwake","Cod",410.7869539488
1981,3,"Kittiwake","Cod",793.68118221756
1982,3,"Kittiwake","Cod",641.40212507904
1983,3,"Kittiwake","Cod",545.2564569894
1984,3,"Kittiwake","Cod",331.37323873654
1985,3,"Kittiwake","Cod",594.64490151716
1986,3,"Kittiwake","Cod",254.05318659864
1987,3,"Kittiwake","Cod",246.0526764696
1988,3,"Kittiwake","Cod",319.52027679572
1989,3,"Kittiwake","Cod",220.36129257246
1990,3,"Kittiwake","Cod",252.52297452278
1991,3,"Kittiwake","Cod",339.3486849753
1992,3,"Kittiwake","Cod",206.85691385268
1993,3,"Kittiwake","Cod",337.1046154944
1994,3,"Kittiwake","Cod",198.2749724319
1995,3,"Kittiwake","Cod",200.9607403804
1996,3,"Kittiwake","Cod",278.58698618322
1997,3,"Kittiwake","Cod",68.40356863795
1998,3,"Kittiwake","Cod",138.09503054256
1999,3,"Kittiwake","Cod",192.2258288314
2000,3,"Kittiwake","Cod",85.73197560161
2001,3,"Kittiwake","Cod",112.51639377472
2002,3,"Kittiwake","Cod",88.488670421294
2003,3,"Kittiwake","Cod",188.6481465739
2004,3,"Kittiwake","Cod",105.734519730112
2005,3,"Kittiwake","Cod",123.4067596125
2006,3,"Kittiwake","Cod",73.691080554806
2007,3,"Kittiwake","Cod",57.555019641912
2008,3,"Kittiwake","Cod",46.293218122736
2009,3,"Kittiwake","Cod",63.79600339814
2010,3,"Kittiwake","Cod",35.0921718800952
1963,3,"R. radiata","Cod",583.80947991938
1964,3,"R. radiata","Cod",1182.85319881274
1965,3,"R. radiata","Cod",1934.137743993
1966,3,"R. radiata","Cod",1535.6226200744
1967,3,"R. radiata","Cod",275.6104943813
1968,3,"R. radiata","Cod",427.4565177792
1969,3,"R. radiata","Cod",1235.78258158368
1970,3,"R. radiata","Cod",1430.6658937948
1971,3,"R. radiata","Cod",407.36202035022
1972,3,"R. radiata","Cod",575.680108068
1973,3,"R. radiata","Cod",486.49695840356
1974,3,"R. radiata","Cod",693.67588141852
1975,3,"R. radiata","Cod",483.7265058392
1976,3,"R. radiata","Cod",1126.0087083375
1977,3,"R. radiata","Cod",1112.9707980885
1978,3,"R. radiata","Cod",938.14157035872
1979,3,"R. radiata","Cod",955.31542818114
1980,3,"R. radiata","Cod",895.6074139584
1981,3,"R. radiata","Cod",1404.06369179804
1982,3,"R. radiata","Cod",1145.84704861536
1983,3,"R. radiata","Cod",1174.836128778
1984,3,"R. radiata","Cod",1217.75792326188
1985,3,"R. radiata","Cod",1279.1421052085
1986,3,"R. radiata","Cod",1317.74452428996
1987,3,"R. radiata","Cod",2626.088705331
1988,3,"R. radiata","Cod",753.68932771132
1989,3,"R. radiata","Cod",1246.825716825
1990,3,"R. radiata","Cod",1167.73428431816
1991,3,"R. radiata","Cod",1716.37160386692
1992,3,"R. radiata","Cod",2010.7169675086
1993,3,"R. radiata","Cod",2930.328861824
1994,3,"R. radiata","Cod",1183.8812545014
1995,3,"R. radiata","Cod",1425.668903477
1996,3,"R. radiata","Cod",1891.67767438078
1997,3,"R. radiata","Cod",663.85386769884
1998,3,"R. radiata","Cod",819.12362330136
1999,3,"R. radiata","Cod",950.794797589
2000,3,"R. radiata","Cod",540.85351274344
2001,3,"R. radiata","Cod",498.23644174148
2002,3,"R. radiata","Cod",401.646890892962
2003,3,"R. radiata","Cod",801.7714018847
2004,3,"R. radiata","Cod",264.044671120048
2005,3,"R. radiata","Cod",479.65938223528
2006,3,"R. radiata","Cod",259.379940034358
2007,3,"R. radiata","Cod",347.785388559752
2008,3,"R. radiata","Cod",203.108372011116
2009,3,"R. radiata","Cod",336.4401739868
2010,3,"R. radiata","Cod",191.061799570252
1963,1,"Whiting","Cod",429.262740602835
1964,1,"Whiting","Cod",3557.52418628773
1965,1,"Whiting","Cod",2566.05104531482
1966,1,"Whiting","Cod",17474.7220306787
1967,1,"Whiting","Cod",5835.14354346508
1968,1,"Whiting","Cod",690.180423343076
1969,1,"Whiting","Cod",2911.93451135273
1970,1,"Whiting","Cod",3534.32471594392
1971,1,"Whiting","Cod",8100.36513091939
1972,1,"Whiting","Cod",1410.81683101408
1973,1,"Whiting","Cod",2926.05667827334
1974,1,"Whiting","Cod",2975.07643099122
1975,1,"Whiting","Cod",4389.86043611687
1976,1,"Whiting","Cod",3387.00214488739
1977,1,"Whiting","Cod",9377.02214421914
1978,1,"Whiting","Cod",2655.30127992984
1979,1,"Whiting","Cod",5943.83873680437
1980,1,"Whiting","Cod",7544.3232678372
1981,1,"Whiting","Cod",1956.58825898302
1982,1,"Whiting","Cod",11140.2422813662
1983,1,"Whiting","Cod",6495.54633722907
1984,1,"Whiting","Cod",4842.83528794245
1985,1,"Whiting","Cod",1627.37389185891
1986,1,"Whiting","Cod",6429.37688874905
1987,1,"Whiting","Cod",791.765617671426
1988,1,"Whiting","Cod",643.857257266712
1989,1,"Whiting","Cod",1475.45044232446
1990,1,"Whiting","Cod",212.221245506281
1991,1,"Whiting","Cod",834.745757555597
1992,1,"Whiting","Cod",5798.16952420894
1993,1,"Whiting","Cod",2992.11403479484
1994,1,"Whiting","Cod",4499.30644844144
1995,1,"Whiting","Cod",2416.74061233591
1996,1,"Whiting","Cod",1140.53908942526
1997,1,"Whiting","Cod",2028.9588637521
1998,1,"Whiting","Cod",595.647103353216
1999,1,"Whiting","Cod",904.70113223524
2000,1,"Whiting","Cod",516.822339362842
2001,1,"Whiting","Cod",275.420239446794
2002,1,"Whiting","Cod",580.660457012318
2003,1,"Whiting","Cod",544.82861157267
2004,1,"Whiting","Cod",1108.32098165592
2005,1,"Whiting","Cod",852.65185861287
2006,1,"Whiting","Cod",854.974195152552
2007,1,"Whiting","Cod",798.12108650673
2008,1,"Whiting","Cod",760.892275542084
2009,1,"Whiting","Cod",606.335697862905
2010,1,"Whiting","Cod",1578.30251691243
1963,2,"Whiting","Cod",0.6457355790827
1964,2,"Whiting","Cod",3.4126079872448
1965,2,"Whiting","Cod",21.3623012992592
1966,2,"Whiting","Cod",11.4931302585
1967,2,"Whiting","Cod",6.924639462712
1968,2,"Whiting","Cod",9.6595633219712
1969,2,"Whiting","Cod",28.064574482488
1970,2,"Whiting","Cod",48.89197571184
1971,2,"Whiting","Cod",53.7058417272
1972,2,"Whiting","Cod",14.072955575104
1973,2,"Whiting","Cod",32.936105219336
1974,2,"Whiting","Cod",59.117373169932
1975,2,"Whiting","Cod",18.7206690513408
1976,2,"Whiting","Cod",3.598008862712
1977,2,"Whiting","Cod",25.05519845015
1978,2,"Whiting","Cod",5.2318750670416
1979,2,"Whiting","Cod",7.63059655274
1980,2,"Whiting","Cod",13.211310909988
1981,2,"Whiting","Cod",5.1958082754
1982,2,"Whiting","Cod",21.242172582576
1983,2,"Whiting","Cod",21.86681204872
1984,2,"Whiting","Cod",24.42968599428
1986,2,"Whiting","Cod",22.7690235035
1987,2,"Whiting","Cod",7.766408553616
1988,2,"Whiting","Cod",3.1965041221344
1990,2,"Whiting","Cod",1.4050858556812
1963,3,"Whiting","Cod",13837.9249149856
1964,3,"Whiting","Cod",24346.7919420326
1965,3,"Whiting","Cod",41179.058614239
1966,3,"Whiting","Cod",16973.2483054992
1967,3,"Whiting","Cod",1647.5764634147
1968,3,"Whiting","Cod",11356.2287737899
1969,3,"Whiting","Cod",22740.9198519883
1970,3,"Whiting","Cod",13634.8356811285
1971,3,"Whiting","Cod",2380.2129832806
1972,3,"Whiting","Cod",7806.644136486
1973,3,"Whiting","Cod",8073.62609447056
1974,3,"Whiting","Cod",5811.9039797676
1975,3,"Whiting","Cod",7446.03850890224
1976,3,"Whiting","Cod",21965.298662268
1977,3,"Whiting","Cod",17306.536160459
1978,3,"Whiting","Cod",16650.8002171274
1979,3,"Whiting","Cod",16062.3438741082
1980,3,"Whiting","Cod",19051.1047175904
1981,3,"Whiting","Cod",21521.8043787692
1982,3,"Whiting","Cod",11552.5886145883
1983,3,"Whiting","Cod",5620.064094216
1984,3,"Whiting","Cod",7529.60984930154
1985,3,"Whiting","Cod",10769.3887888548
1986,3,"Whiting","Cod",7592.33113402452
1987,3,"Whiting","Cod",10100.355585138
1988,3,"Whiting","Cod",8575.89588057202
1989,3,"Whiting","Cod",9219.44394397182
1990,3,"Whiting","Cod",8523.04445823644
1991,3,"Whiting","Cod",10774.6894082428
1992,3,"Whiting","Cod",5735.653654159
1993,3,"Whiting","Cod",9460.5932826704
1994,3,"Whiting","Cod",5044.9856738645
1995,3,"Whiting","Cod",5581.2455092394
1996,3,"Whiting","Cod",7214.5397737556
1997,3,"Whiting","Cod",1844.63813496508
1998,3,"Whiting","Cod",2893.19918340648
1999,3,"Whiting","Cod",3520.73235135931
2000,3,"Whiting","Cod",2222.20657468096
