Species,Year,Quarter,Species.n,Age,M1,M2,MsingleSpecies,F,Z,N,N.bar,C,west,weca,Yield (SOP),propmat,TSB,SSB,Length.in.the.sea(mm),FoodRation
Nor. pout,1981,3,23,1,0.05,0.300021,0.4,0.142041,0.492062,5809270,4588220,5705490,0.0242,0.015651,89296.6,0.1,140584,14058.4,146,0
Nor. pout,1981,3,23,2,0.05,0.263202,0.4,0.29386,0.607061,1485780,1113730,3589540,0.04,0.031369,112600,1,59431,59431,170,0
Nor. pout,1981,3,23,3,0.05,0.20389,0.4,0.29386,0.547749,108694,83690.7,182810,0.053,0.047138,8617.3,1,5760.76,5760.76,182,0
Nor. pout,1981,4,23,0,0.05,0.759382,0.4,0.0294349,0.838817,112634000,76239700,0,0.0069,0.005996,0,0,777175,0,95,0
Nor. pout,1981,4,23,1,0.05,0.358231,0.4,0.0801585,0.488389,3551580,2809810,0,0.0261,0.015651,0,0.1,92696.3,9269.63,154,0
Nor. pout,1981,4,23,2,0.05,0.304304,0.4,0.165835,0.520139,809673,631317,0,0.044,0.031369,0,1,35625.6,35625.6,176,0
Nor. pout,1981,4,23,3,0.05,0.260937,0.4,0.165835,0.476772,62852,49991.4,0,0.056,0.047138,0,1,3519.71,3519.71,188,0
Nor. pout,1982,1,23,1,0.05,0.482645,0.4,0.162509,0.695154,48682800,35086100,0,0.0076,0.01764,0,0.1,369989,36998.9,105,0
Nor. pout,1982,1,23,2,0.05,0.334283,0.4,0.47438,0.858663,2179300,1462590,0,0.0238,0.03337,0,1,51867.4,51867.4,155,0
Nor. pout,1982,1,23,3,0.05,0.291183,0.4,0.47438,0.815563,481301,329071,0,0.042,0.04488,0,1,20214.6,20214.6,175,0
Nor. pout,1982,2,23,1,0.05,0.545509,0.4,0.0815398,0.677049,24292600,17648900,0,0.0112,0.01764,0,0.1,272077,27207.7,123,0
Nor. pout,1982,2,23,2,0.05,0.518271,0.4,0.238022,0.806294,923431,633900,0,0.0259,0.03337,0,1,23916.9,23916.9,155,0
Nor. pout,1982,2,23,3,0.05,0.44218,0.4,0.238022,0.730202,212923,151101,0,0.041,0.04488,0,1,8729.83,8729.83,173,0
Nor. pout,1982,3,23,0,0.05,0.435496,0.4,0.0042166,0.489712,210049000,166078000,1245270,0.0049,0.00575,7160.3,0,1029240,0,76,0
Nor. pout,1982,3,23,1,0.05,0.277063,0.4,0.165361,0.492423,12343400,9747340,18654300,0.0242,0.01764,329062,0.1,298711,29871.1,146,0
Nor. pout,1982,3,23,2,0.05,0.268643,0.4,0.482703,0.801346,412321,283651,1202010,0.04,0.03337,40111.1,1,16492.8,16492.8,170,0
Nor. pout,1982,3,23,3,0.05,0.21444,0.4,0.482703,0.747143,102589,72262.6,310030,0.053,0.04488,13914.1,1,5437.19,5437.19,182,0
Nor. pout,1982,4,23,0,0.05,0.617322,0.4,0.0270295,0.694352,128718000,92801200,0,0.0069,0.00575,0,0,888157,0,95,0
Nor. pout,1982,4,23,1,0.05,0.333312,0.4,0.142552,0.525864,7543600,5866530,0,0.0261,0.01764,0,0.1,196888,19688.8,154,0
Nor. pout,1982,4,23,2,0.05,0.320711,0.4,0.416123,0.786833,185019,128086,0,0.044,0.03337,0,1,8140.82,8140.82,176,0
Nor. pout,1982,4,23,3,0.05,0.299472,0.4,0.416123,0.765595,48598,33956.8,0,0.056,0.04488,0,1,2721.49,2721.49,188,0
Nor. pout,1983,1,23,1,0.05,0.443255,0.4,0.140156,0.633411,64281700,47619000,0,0.0076,0.01865,0,0.1,488541,48854.1,105,0
Nor. pout,1983,1,23,2,0.05,0.308657,0.4,0.409128,0.767786,4458600,3112370,0,0.0238,0.034364,0,1,106115,106115,155,0
Nor. pout,1983,1,23,3,0.05,0.277308,0.4,0.409128,0.736436,84236.1,59614.7,0,0.042,0.051833,0,1,3537.92,3537.92,175,0
Nor. pout,1983,2,23,1,0.05,0.504798,0.4,0.0703239,0.625122,34119300,25369100,0,0.0112,0.01865,0,0.1,382137,38213.7,123,0
Nor. pout,1983,2,23,2,0.05,0.477938,0.4,0.205282,0.73322,2068970,1466300,0,0.0259,0.034364,0,1,53586.3,53586.3,155,0
Nor. pout,1983,2,23,3,0.05,0.414306,0.4,0.205282,0.669588,40333.7,29400.3,0,0.041,0.051833,0,1,1653.68,1653.68,173,0
Nor. pout,1983,3,23,0,0.05,0.375162,0.4,0.0036366,0.428799,213097000,173295000,3117380,0.0049,0.005714,17812.7,0,1044170,0,76,0
Nor. pout,1983,3,23,1,0.05,0.212832,0.4,0.142615,0.405447,18260500,15012100,16154400,0.0242,0.01865,301280,0.1,441905,44190.5,146,0
Nor. pout,1983,3,23,2,0.05,0.199466,0.4,0.416306,0.665772,993849,725674,4485510,0.04,0.034364,154140,1,39754,39754,170,0
Nor. pout,1983,3,23,3,0.05,0.16496,0.4,0.416306,0.631266,20647.6,15310.1,50880,0.053,0.051833,2637.26,1,1094.32,1094.32,182,0
Nor. pout,1983,4,23,0,0.05,0.543627,0.4,0.0233115,0.616939,138788000,103574000,0,0.0069,0.005714,0,0,957636,0,95,0
Nor. pout,1983,4,23,1,0.05,0.229823,0.4,0.122944,0.402767,12173900,10020800,0,0.0261,0.01865,0,0.1,317739,31773.9,154,0
Nor. pout,1983,4,23,2,0.05,0.211232,0.4,0.358884,0.620117,510716,380592,0,0.044,0.034364,0,1,22471.5,22471.5,176,0
Nor. pout,1983,4,23,3,0.05,0.198344,0.4,0.358884,0.607228,10982.8,8232.06,0,0.056,0.051833,0,1,615.039,615.039,188,0
Nor. pout,1984,1,23,1,0.05,0.408534,0.4,0.192776,0.65131,74889100,55034800,0,0.0076,0.01473,0,0.1,569157,56915.7,105,0
Nor. pout,1984,1,23,2,0.05,0.229282,0.4,0.562731,0.842014,8137870,5500780,0,0.0238,0.02883,0,1,193681,193681,155,0
Nor. pout,1984,1,23,3,0.05,0.188172,0.4,0.562731,0.800903,274705,189016,0,0.042,0.03781,0,1,11537.6,11537.6,175,0
Nor. pout,1984,2,23,1,0.05,0.457923,0.4,0.0967263,0.604649,39044300,29299200,0,0.0112,0.01473,0,0.1,437296,43729.6,123,0
Nor. pout,1984,2,23,2,0.05,0.425876,0.4,0.282353,0.758228,3506140,2457740,0,0.0259,0.02883,0,1,90808.9,90808.9,155,0
Nor. pout,1984,2,23,3,0.05,0.334219,0.4,0.282353,0.666572,123321,90013,0,0.041,0.03781,0,1,5056.18,5056.18,173,0
Nor. pout,1984,3,23,0,0.05,0.478179,0.4,0.00500192,0.533181,132661000,102825000,2232100,0.0049,0.00654,14597.9,0,650041,0,76,0
Nor. pout,1984,3,23,1,0.05,0.26069,0.4,0.196158,0.506848,21328600,16731700,13793600,0.0242,0.01473,203179,0.1,516152,51615.2,146,0
Nor. pout,1984,3,23,2,0.05,0.253061,0.4,0.572604,0.875665,1642610,1094390,4956070,0.04,0.02883,142883,1,65704.4,65704.4,170,0
Nor. pout,1984,3,23,3,0.05,0.163267,0.4,0.572604,0.78587,63321.3,43855,420160,0.053,0.03781,15886.2,1,3356.03,3356.03,182,0
Nor. pout,1984,4,23,0,0.05,0.718696,0.4,0.0320636,0.80076,77837200,53560700,0,0.0069,0.00654,0,0,537077,0,95,0
Nor. pout,1984,4,23,1,0.05,0.330141,0.4,0.169102,0.549243,12848100,9885960,0,0.0261,0.01473,0,0.1,335337,33533.7,154,0
Nor. pout,1984,4,23,2,0.05,0.318818,0.4,0.493624,0.862442,684286,458499,0,0.044,0.02883,0,1,30108.6,30108.6,176,0
Nor. pout,1984,4,23,3,0.05,0.279981,0.4,0.493624,0.823605,28857,19661.4,0,0.056,0.03781,0,1,1615.99,1615.99,188,0
Nor. pout,1985,1,23,1,0.05,0.462312,0.4,0.235361,0.747673,34947900,24611400,0,0.0076,0.018845,0,0.1,265604,26560.4,105,0
Nor. pout,1985,1,23,2,0.05,0.281928,0.4,0.68704,1.01897,7418350,4652320,0,0.0238,0.028764,0,1,176557,176557,155,0
Nor. pout,1985,1,23,3,0.05,0.265649,0.4,0.68704,1.00269,288858,182388,0,0.042,0.04632,0,1,12132,12132,175,0
Nor. pout,1985,2,23,1,0.05,0.495612,0.4,0.118093,0.663705,16546700,12092900,0,0.0112,0.018845,0,0.1,185323,18532.3,123,0
Nor. pout,1985,2,23,2,0.05,0.470581,0.4,0.344725,0.865306,2677780,1792010,0,0.0259,0.028764,0,1,69354.5,69354.5,155,0
Nor. pout,1985,2,23,3,0.05,0.380458,0.4,0.344725,0.775183,105979,73741.6,0,0.041,0.04632,0,1,4345.16,4345.16,173,0
Nor. pout,1985,3,23,0,0.05,0.434532,0.4,0.00610686,0.490639,113442000,89656200,684420,0.0049,0.006249,4276.94,0,555866,0,76,0
Nor. pout,1985,3,23,1,0.05,0.259263,0.4,0.23949,0.548753,8520550,6557570,7512340,0.0242,0.018845,141570,0.1,206197,20619.7,146,0
Nor. pout,1985,3,23,2,0.05,0.229287,0.4,0.699094,0.97838,1127140,718969,2475540,0.04,0.028764,71206.4,1,45085.5,45085.5,170,0
Nor. pout,1985,3,23,3,0.05,0.177693,0.4,0.699094,0.926787,48816.2,31823.5,225114,0.053,0.04632,10427.3,1,2587.26,2587.26,182,0
Nor. pout,1985,4,23,0,0.05,0.697573,0.4,0.0391466,0.786719,69453200,48084100,0,0.0069,0.006249,0,0,479227,0,95,0
Nor. pout,1985,4,23,1,0.05,0.313006,0.4,0.206457,0.569463,4922070,3752690,0,0.0261,0.018845,0,0.1,128466,12846.6,154,0
Nor. pout,1985,4,23,2,0.05,0.267548,0.4,0.602667,0.920214,423713,276991,0,0.044,0.028764,0,1,18643.4,18643.4,176,0
Nor. pout,1985,4,23,3,0.05,0.256281,0.4,0.602667,0.908948,19322.6,12692.3,0,0.056,0.04632,0,1,1082.07,1082.07,188,0
Nor. pout,1986,1,23,1,0.05,0.55586,0.4,0.205341,0.811201,31624600,21662900,0,0.0076,0.02443,0,0.1,240347,24034.7,105,0
Nor. pout,1986,1,23,2,0.05,0.329667,0.4,0.599409,0.979076,2785050,1775980,0,0.0238,0.03324,0,1,66284.1,66284.1,155,0
Nor. pout,1986,1,23,3,0.05,0.284545,0.4,0.599409,0.933953,168822,109722,0,0.042,0.04609,0,1,7090.5,7090.5,175,0
Nor. pout,1986,2,23,1,0.05,0.598517,0.4,0.103031,0.751548,14051600,9878730,0,0.0112,0.02443,0,0.1,157377,15737.7,123,0
Nor. pout,1986,2,23,2,0.05,0.560251,0.4,0.300756,0.911007,1046230,686623,0,0.0259,0.03324,0,1,27097.3,27097.3,155,0
Nor. pout,1986,2,23,3,0.05,0.454252,0.4,0.300756,0.805008,66346.4,45569.7,0,0.041,0.04609,0,1,2720.2,2720.2,173,0
Nor. pout,1986,3,23,0,0.05,0.49495,0.4,0.00532794,0.550278,162084000,124657000,5571530,0.0049,0.0072,40115,0,794214,0,76,0
Nor. pout,1986,3,23,1,0.05,0.257629,0.4,0.208943,0.516573,6627220,5175800,3633200,0.0242,0.02443,88759.1,0.1,160379,16037.9,146,0
Nor. pout,1986,3,23,2,0.05,0.252364,0.4,0.609925,0.912288,420707,275954,1440140,0.04,0.03324,47870.3,1,16828.3,16828.3,170,0
Nor. pout,1986,3,23,3,0.05,0.175447,0.4,0.609925,0.835371,29662.4,20107.7,84130,0.053,0.04609,3877.55,1,1572.11,1572.11,182,0
Nor. pout,1986,4,23,0,0.05,0.851005,0.4,0.0341534,0.935158,93488600,60730000,0,0.0069,0.0072,0,0,645072,0,95,0
Nor. pout,1986,4,23,1,0.05,0.28896,0.4,0.180123,0.519083,3953550,3084140,0,0.0261,0.02443,0,0.1,103188,10318.8,154,0
Nor. pout,1986,4,23,2,0.05,0.281715,0.4,0.525797,0.857512,168958,113448,0,0.044,0.03324,0,1,7434.15,7434.15,176,0
Nor. pout,1986,4,23,3,0.05,0.260519,0.4,0.525797,0.836316,12865,8717.45,0,0.056,0.04609,0,1,720.44,720.44,188,0
Nor. pout,1987,1,23,1,0.05,0.498651,0.4,0.184854,0.733505,36696500,26003900,0,0.0076,0.015706,0,0.1,278894,27889.4,105,0
Nor. pout,1987,1,23,2,0.05,0.262433,0.4,0.539605,0.852038,2352620,1583410,0,0.0238,0.032162,0,1,55992.4,55992.4,155,0
Nor. pout,1987,1,23,3,0.05,0.24095,0.4,0.539605,0.830555,71674.7,48688.3,0,0.042,0.051749,0,1,3010.34,3010.34,175,0
Nor. pout,1987,2,23,1,0.05,0.51626,0.4,0.0927511,0.659012,17622500,12906100,0,0.0112,0.015706,0,0.1,197372,19737.2,123,0
Nor. pout,1987,2,23,2,0.05,0.474709,0.4,0.270749,0.795458,1003500,692110,0,0.0259,0.032162,0,1,25990.6,25990.6,155,0
Nor. pout,1987,2,23,3,0.05,0.361383,0.4,0.270749,0.682132,31236.3,22642.5,0,0.041,0.051749,0,1,1280.69,1280.69,173,0
Nor. pout,1987,3,23,0,0.05,0.536544,0.4,0.00479636,0.591341,64403500,48619600,234700,0.0049,0.007345,1723.87,0,315577,0,76,0
Nor. pout,1987,3,23,1,0.05,0.293666,0.4,0.188097,0.531763,9117230,7071260,7540110,0.0242,0.015706,118425,0.1,220637,22063.7,146,0
Nor. pout,1987,3,23,2,0.05,0.284531,0.4,0.549072,0.883602,452953,300759,865010,0.04,0.032162,27820.5,1,18118.1,18118.1,170,0
Nor. pout,1987,3,23,3,0.05,0.182427,0.4,0.549072,0.781499,15791.2,10957.5,18110,0.053,0.051749,937.174,1,836.932,836.932,182,0
Nor. pout,1987,4,23,0,0.05,0.974934,0.4,0.0307459,1.05568,35652800,22021100,0,0.0069,0.007345,0,0,246004,0,95,0
Nor. pout,1987,4,23,1,0.05,0.348663,0.4,0.162152,0.560816,5356990,4100320,0,0.0261,0.015706,0,0.1,139817,13981.7,154,0
Nor. pout,1987,4,23,2,0.05,0.335818,0.4,0.473338,0.859155,187202,125610,0,0.044,0.032162,0,1,8236.87,8236.87,176,0
Nor. pout,1987,4,23,3,0.05,0.323875,0.4,0.473338,0.847212,7227.92,4874.78,0,0.056,0.051749,0,1,404.764,404.764,188,0
Nor. pout,1988,1,23,1,0.05,0.536229,0.4,0.122581,0.70881,12405600,8887000,0,0.0076,0.023816,0,0.1,94282.5,9428.25,105,0
Nor. pout,1988,1,23,2,0.05,0.301781,0.4,0.357824,0.709605,3057470,2189510,0,0.0238,0.034342,0,1,72767.7,72767.7,155,0
Nor. pout,1988,1,23,3,0.05,0.283701,0.4,0.357824,0.691526,79283.6,57232.1,0,0.042,0.03838,0,1,3329.91,3329.91,175,0
Nor. pout,1988,2,23,1,0.05,0.514815,0.4,0.0615054,0.626321,6106400,4537920,0,0.0112,0.023816,0,0.1,68391.7,6839.17,123,0
Nor. pout,1988,2,23,2,0.05,0.47514,0.4,0.17954,0.70468,1503780,1079230,0,0.0259,0.034342,0,1,38947.9,38947.9,155,0
Nor. pout,1988,2,23,3,0.05,0.371496,0.4,0.17954,0.601036,39706.1,29844.3,0,0.041,0.03838,0,1,1627.95,1627.95,173,0
Nor. pout,1988,3,23,0,0.05,0.483841,0.4,0.00318058,0.537021,169840000,131412000,3886670,0.0049,0.008198,31862.9,0,832216,0,76,0
Nor. pout,1988,3,23,1,0.05,0.248625,0.4,0.124731,0.423356,3264210,2661250,1158680,0.0242,0.023816,27595.1,0.1,78993.8,7899.38,146,0
Nor. pout,1988,3,23,2,0.05,0.227752,0.4,0.364102,0.641854,743268,548527,1428740,0.04,0.034342,49065.8,1,29730.7,29730.7,170,0
Nor. pout,1988,3,23,3,0.05,0.169613,0.4,0.364102,0.583715,21768.6,16490.2,20100,0.053,0.03838,771.438,1,1153.74,1153.74,182,0
Nor. pout,1988,4,23,0,0.05,0.875328,0.4,0.0203883,0.945717,99269300,64197900,0,0.0069,0.008198,0,0,684958,0,95,0
Nor. pout,1988,4,23,1,0.05,0.273704,0.4,0.107527,0.431231,2137550,1736340,0,0.0261,0.023816,0,0.1,55790.1,5579.01,154,0
Nor. pout,1988,4,23,2,0.05,0.244126,0.4,0.313881,0.608007,391194,293112,0,0.044,0.034342,0,1,17212.5,17212.5,176,0
Nor. pout,1988,4,23,3,0.05,0.237461,0.4,0.313881,0.601342,12143,9125.8,0,0.056,0.03838,0,1,680.009,680.009,188,0
Nor. pout,1989,1,23,1,0.05,0.57204,0.4,0.0779504,0.69999,38556300,27728400,0,0.0076,0.019568,0,0.1,293028,29302.8,105,0
Nor. pout,1989,1,23,2,0.05,0.23799,0.4,0.227544,0.515534,1388790,1085140,0,0.0238,0.032881,0,1,33053.1,33053.1,155,0
Nor. pout,1989,1,23,3,0.05,0.213324,0.4,0.227544,0.490869,212979,168306,0,0.042,0.044422,0,1,8945.14,8945.14,175,0
Nor. pout,1989,2,23,1,0.05,0.514754,0.4,0.039112,0.603866,19146700,14372900,0,0.0112,0.019568,0,0.1,214443,21444.3,123,0
Nor. pout,1989,2,23,2,0.05,0.471642,0.4,0.114171,0.635813,829357,613716,0,0.0259,0.032881,0,1,21480.4,21480.4,155,0
Nor. pout,1989,2,23,3,0.05,0.291954,0.4,0.114171,0.456125,130364,104681,0,0.041,0.044422,0,1,5344.91,5344.91,173,0
Nor. pout,1989,3,23,0,0.05,0.516622,0.4,0.00202256,0.568645,142733000,108863000,5012250,0.0049,0.006715,33657.3,0,699390,0,76,0
Nor. pout,1989,3,23,1,0.05,0.28958,0.4,0.079318,0.418898,10467400,8551570,5827040,0.0242,0.019568,114024,0.1,253311,25331.1,146,0
Nor. pout,1989,3,23,2,0.05,0.287521,0.4,0.231536,0.569057,439149,334878,540410,0.04,0.032881,17769.2,1,17566,17566,170,0
Nor. pout,1989,3,23,3,0.05,0.145424,0.4,0.231536,0.42696,82615.9,67242.5,25000,0.053,0.044422,1110.55,1,4378.64,4378.64,182,0
Nor. pout,1989,4,23,0,0.05,0.845339,0.4,0.0129652,0.908305,80828400,53107500,0,0.0069,0.006715,0,0,557716,0,95,0
Nor. pout,1989,4,23,1,0.05,0.324609,0.4,0.0683775,0.442986,6885140,5562430,0,0.0261,0.019568,0,0.1,179702,17970.2,154,0
Nor. pout,1989,4,23,2,0.05,0.321433,0.4,0.1996,0.571034,248584,189391,0,0.044,0.032881,0,1,10937.7,10937.7,176,0
Nor. pout,1989,4,23,3,0.05,0.304215,0.4,0.1996,0.553816,53906,41391.7,0,0.056,0.044422,0,1,3018.74,3018.74,188,0
Nor. pout,1990,1,23,1,0.05,0.515606,0.4,0.123128,0.688733,32590600,23555100,0,0.0076,0.015601,0,0.1,247688,24768.8,105,0
Nor. pout,1990,1,23,2,0.05,0.278222,0.4,0.359421,0.687643,4421060,3196900,0,0.0238,0.027418,0,1,105221,105221,155,0
Nor. pout,1990,1,23,3,0.05,0.266705,0.4,0.359421,0.676126,140435,102070,0,0.042,0.044902,0,1,5898.29,5898.29,175,0
Nor. pout,1990,2,23,1,0.05,0.457534,0.4,0.0617798,0.569314,16367400,12479700,0,0.0112,0.015601,0,0.1,183315,18331.5,123,0
Nor. pout,1990,2,23,2,0.05,0.426929,0.4,0.180341,0.65727,2222730,1629120,0,0.0259,0.027418,0,1,57568.7,57568.7,155,0
Nor. pout,1990,2,23,3,0.05,0.322215,0.4,0.180341,0.552556,71423.1,54873.6,0,0.041,0.044902,0,1,2928.35,2928.35,173,0
Nor. pout,1990,3,23,0,0.05,0.442035,0.4,0.00319477,0.49523,119344000,94122300,1010000,0.0049,0.006665,6731.65,0,584787,0,76,0
Nor. pout,1990,3,23,1,0.05,0.241489,0.4,0.125288,0.416777,9262520,7574710,5770000,0.0242,0.015601,90017.8,0.1,224153,22415.3,146,0
Nor. pout,1990,3,23,2,0.05,0.238842,0.4,0.365726,0.654569,1151960,845330,1460000,0.04,0.027418,40030.3,1,46078.5,46078.5,170,0
Nor. pout,1990,3,23,3,0.05,0.161836,0.4,0.365726,0.577562,41102.4,31222.7,59000,0.053,0.044902,2649.22,1,2178.42,2178.42,182,0
Nor. pout,1990,4,23,0,0.05,0.665653,0.4,0.0204793,0.736133,72732100,51480000,0,0.0069,0.006665,0,0,501851,0,95,0
Nor. pout,1990,4,23,1,0.05,0.260251,0.4,0.108007,0.418258,6105560,4989560,0,0.0261,0.015601,0,0.1,159355,15935.5,154,0
Nor. pout,1990,4,23,2,0.05,0.256317,0.4,0.315281,0.621598,598636,445814,0,0.044,0.027418,0,1,26340,26340,176,0
Nor. pout,1990,4,23,3,0.05,0.231858,0.4,0.315281,0.597139,23069.3,17370,0,0.056,0.044902,0,1,1291.88,1291.88,188,0
Nor. pout,1991,1,23,1,0.05,0.4318,0.4,0.167067,0.648868,34835900,25628300,0,0.0076,0.02108,0,0.1,264753,26475.3,105,0
Nor. pout,1991,1,23,2,0.05,0.231326,0.4,0.487685,0.769012,4018630,2803740,0,0.0238,0.026444,0,1,95643.4,95643.4,155,0
Nor. pout,1991,1,23,3,0.05,0.218328,0.4,0.487685,0.756013,321519,225597,0,0.042,0.044708,0,1,13503.8,13503.8,175,0
Nor. pout,1991,2,23,1,0.05,0.413527,0.4,0.0838268,0.547354,18206600,14021000,0,0.0112,0.02108,0,0.1,203913,20391.3,123,0
Nor. pout,1991,2,23,2,0.05,0.381806,0.4,0.244698,0.676504,1862520,1353470,0,0.0259,0.026444,0,1,48239.2,48239.2,155,0
Nor. pout,1991,2,23,3,0.05,0.289065,0.4,0.244698,0.583763,150964,114356,0,0.041,0.044708,0,1,6189.53,6189.53,173,0
Nor. pout,1991,3,23,0,0.05,0.429353,0.4,0.00433487,0.483688,146145000,115872000,4219620,0.0049,0.006539,27592.1,0,716110,0,76,0
Nor. pout,1991,3,23,1,0.05,0.215869,0.4,0.169998,0.435868,10532100,8536890,4704170,0.0242,0.02108,99163.9,0.1,254877,25487.7,146,0
Nor. pout,1991,3,23,2,0.05,0.213102,0.4,0.496241,0.759343,946887,663427,2141420,0.04,0.026444,56627.7,1,37875.5,37875.5,170,0
Nor. pout,1991,3,23,3,0.05,0.141942,0.4,0.496241,0.688183,84207.1,60876.3,158290,0.053,0.044708,7076.83,1,4462.98,4462.98,182,0
Nor. pout,1991,4,23,0,0.05,0.611522,0.4,0.0277876,0.68931,90099100,65103300,0,0.0069,0.006539,0,0,621684,0,95,0
Nor. pout,1991,4,23,1,0.05,0.237998,0.4,0.14655,0.434549,6811140,5524220,0,0.0261,0.02108,0,0.1,177771,17777.1,154,0
Nor. pout,1991,4,23,2,0.05,0.234024,0.4,0.427794,0.711818,443118,317016,0,0.044,0.026444,0,1,19497.2,19497.2,176,0
Nor. pout,1991,4,23,3,0.05,0.215983,0.4,0.427794,0.693777,42313.1,30513.9,0,0.056,0.044708,0,1,2369.53,2369.53,188,0
Nor. pout,1992,1,23,1,0.05,0.407246,0.4,0.143454,0.6007,45222800,33995900,0,0.0076,0.01919,0,0.1,343693,34369.3,105,0
Nor. pout,1992,1,23,2,0.05,0.226249,0.4,0.418756,0.695005,4410600,3178960,0,0.0238,0.03213,0,1,104972,104972,155,0
Nor. pout,1992,1,23,3,0.05,0.202252,0.4,0.418756,0.671007,217461,158413,0,0.042,0.04309,0,1,9133.36,9133.36,175,0
Nor. pout,1992,2,23,1,0.05,0.403718,0.4,0.0719788,0.525697,24801400,19289100,0,0.0112,0.01919,0,0.1,277776,27777.6,123,0
Nor. pout,1992,2,23,2,0.05,0.367022,0.4,0.210113,0.627135,2201210,1635210,0,0.0259,0.03213,0,1,57011.3,57011.3,155,0
Nor. pout,1992,2,23,3,0.05,0.2874,0.4,0.210113,0.547512,111165,85602.5,0,0.041,0.04309,0,1,4557.75,4557.75,173,0
Nor. pout,1992,3,23,0,0.05,0.44252,0.4,0.00372218,0.496242,103439000,81540500,1833230,0.0049,0.00745,13657.6,0,506851,0,76,0
Nor. pout,1992,3,23,1,0.05,0.212115,0.4,0.145971,0.408086,14661200,12038300,11319500,0.0242,0.01919,217221,0.1,354801,35480.1,146,0
Nor. pout,1992,3,23,2,0.05,0.201809,0.4,0.426103,0.677911,1175710,853842,2035240,0.04,0.03213,65392.3,1,47028.3,47028.3,170,0
Nor. pout,1992,3,23,3,0.05,0.139942,0.4,0.426103,0.616045,64296.1,48001.9,143710,0.053,0.04309,6192.46,1,3407.69,3407.69,182,0
Nor. pout,1992,4,23,0,0.05,0.695876,0.4,0.0238601,0.769736,62975100,43923000,0,0.0069,0.00745,0,0,434528,0,95,0
Nor. pout,1992,4,23,1,0.05,0.249778,0.4,0.125837,0.425615,9748540,7939470,0,0.0261,0.01919,0,0.1,254437,25443.7,154,0
Nor. pout,1992,4,23,2,0.05,0.234548,0.4,0.36733,0.651878,596879,438526,0,0.044,0.03213,0,1,26262.7,26262.7,176,0
Nor. pout,1992,4,23,3,0.05,0.205877,0.4,0.36733,0.623207,34724.8,25841.5,0,0.056,0.04309,0,1,1944.59,1944.59,188,0
Nor. pout,1993,1,23,1,0.05,0.43366,0.4,0.14458,0.62824,29166000,21655800,0,0.0076,0.017439,0,0.1,221661,22166.1,105,0
Nor. pout,1993,1,23,2,0.05,0.229394,0.4,0.422042,0.701436,6369380,4577720,0,0.0238,0.031716,0,1,151591,151591,155,0
Nor. pout,1993,1,23,3,0.05,0.214618,0.4,0.422042,0.686661,311014,224994,0,0.042,0.050205,0,1,13062.6,13062.6,175,0
Nor. pout,1993,2,23,1,0.05,0.429305,0.4,0.0725437,0.551848,15560900,11959100,0,0.0112,0.017439,0,0.1,174282,17428.2,123,0
Nor. pout,1993,2,23,2,0.05,0.392778,0.4,0.211762,0.65454,3158400,2317720,0,0.0259,0.031716,0,1,81802.6,81802.6,155,0
Nor. pout,1993,2,23,3,0.05,0.2986,0.4,0.211762,0.560362,156519,119826,0,0.041,0.050205,0,1,6417.27,6417.27,173,0
Nor. pout,1993,3,23,0,0.05,0.467519,0.4,0.00375139,0.52127,105747000,82410100,1271130,0.0049,0.007857,9987.27,0,518159,0,76,0
Nor. pout,1993,3,23,1,0.05,0.236971,0.4,0.147117,0.434088,8961290,7269660,4952680,0.0242,0.017439,86369.8,0.1,216863,21686.3,146,0
Nor. pout,1993,3,23,2,0.05,0.225016,0.4,0.429447,0.704463,1641360,1178080,2528550,0.04,0.031716,80195.5,1,65654.5,65654.5,170,0
Nor. pout,1993,3,23,3,0.05,0.14686,0.4,0.429447,0.626306,89372.6,66416.9,93660,0.053,0.050205,4702.2,1,4736.75,4736.75,182,0
Nor. pout,1993,4,23,0,0.05,0.714706,0.4,0.0240474,0.788753,62788800,43431700,0,0.0069,0.007857,0,0,433243,0,95,0
Nor. pout,1993,4,23,1,0.05,0.277541,0.4,0.126825,0.454366,5805620,4665670,0,0.0261,0.017439,0,0.1,151527,15152.7,154,0
Nor. pout,1993,4,23,2,0.05,0.260294,0.4,0.370213,0.680506,811447,588624,0,0.044,0.031716,0,1,35703.7,35703.7,176,0
Nor. pout,1993,4,23,3,0.05,0.234523,0.4,0.370213,0.654735,47775.2,35055.7,0,0.056,0.050205,0,1,2675.41,2675.41,188,0
Nor. pout,1994,1,23,1,0.05,0.471971,0.4,0.148469,0.67044,28531900,20789800,0,0.0076,0.019569,0,0.1,216843,21684.3,105,0
Nor. pout,1994,1,23,2,0.05,0.27191,0.4,0.433395,0.755305,3685700,2586920,0,0.0238,0.032619,0,1,87719.7,87719.7,155,0
Nor. pout,1994,1,23,3,0.05,0.246672,0.4,0.433395,0.730067,410885,291602,0,0.042,0.048378,0,1,17257.2,17257.2,175,0
Nor. pout,1994,2,23,1,0.05,0.473368,0.4,0.074495,0.597863,14593600,10984700,0,0.0112,0.019569,0,0.1,163448,16344.8,123,0
Nor. pout,1994,2,23,2,0.05,0.439725,0.4,0.217458,0.707182,1731790,1241490,0,0.0259,0.032619,0,1,44853.4,44853.4,155,0
