"Predator","Quarter","Year","Predator.length.class","Prey","Quarter.no","SMS.area","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.used.prey","Pred.avail","stomcon.hat.part","Residual.part","year.range","year"
"Saithe","Q3",1991,24,"Herring",3,1,20,0,800,870,3.15329,3.15329,4895560,0.542788,3.00374,-4.55808,21,16,217,0.07956,0.10021,10,10,0,0,0,4115400,0,176313,0.427524,0,0,0.0704115,1,0,1,1,4895561.72,0.0360148661347078,0.0343966338652922,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Herring",3,1,20,0,800,870,3.15329,3.15329,4895560,0.542788,3.00374,-4.55808,21,17,267,0.14464,0.190199,10,10,0,0,0,5421060,0,440811,0.427524,0,0,0.502264,1,0,1,1,4895561.72,0.0900429869363387,0.412221013063661,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Herring",3,1,20,0,800,870,3.15329,3.15329,4895560,0.542788,3.00374,-4.55808,21,18,317,0.23571,0.323289,10,10,0,0,0,1192870,0,164872,0.427524,0,0,0.0787892,1,0,1,1,4895561.72,0.0336778513743261,0.045111348625674,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,20,0,800,870,3.15329,3.15329,4895560,1.44064,3.00374,-4.55808,23,10,63,0.0022,0.00256739,10,10,0.280186,0.479616,-0.19943,18827800,2347990,92156.7,1.90649,0.0623378,0,0.00108135,1,1,1,1,4895561.72,0.0188245405268836,-0.0177431905268836,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,20,0,800,870,3.15329,3.15329,4895560,1.44064,3.00374,-4.55808,23,11,73,0.00337,0.00400991,10,10,0,0,0,54427300,0,416088,1.90649,0,0,0.00314458,1,0,1,1,4895561.72,0.0849929025100719,-0.0818483225100719,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,20,0,800,870,3.15329,3.15329,4895560,1.44064,3.00374,-4.55808,23,12,87,0.00488,0.00681935,10,10,0,0,0,60064100,0,780895,1.90649,0,0,0.00364565,1,0,1,1,4895561.72,0.159510806862016,-0.155865156862016,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,20,0,800,870,3.15329,3.15329,4895560,1.44064,3.00374,-4.55808,23,13,107,0.00904,0.0127561,10,10,0,0,0,10142600,0,246661,1.90649,0,0,0.00642969,1,0,1,1,4895561.72,0.0503846165379363,-0.0439549265379363,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,20,0,800,870,3.15329,3.15329,4895560,1.44064,3.00374,-4.55808,23,14,130,0.01497,0.0229952,10,10,0,0,0,4903220,0,214958,1.90649,0,0,0.0977151,1,0,1,1,4895561.72,0.0439087508838516,0.0538063491161484,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Nor. pout",3,1,20,0,800,870,3.15329,3.15329,4895560,1.44064,3.00374,-4.55808,23,15,167,0.02774,0.0490726,10,10,0,0,0,6383610,0,597228,1.90649,0,0,0.168169,1,0,1,1,4895561.72,0.121993763771811,0.0461752362281892,"1982-93","Y1991"
"Saithe","Q4",1981,14,"Other",4,1,20,0,400,445,0.503205,0.503205,3126380,0.423114,1.80262,-0.268258,0,0,-1,-1,9999,7,7,0.918651,0.234721,0.68393,-1,733829,733829,0.733829,0.0640926,0,0.918651,1,1,1,1,3126385,0.234721251541317,0.683929748458683,"1977-81","Y1981"
"Saithe","Q4",1981,14,"Haddock",4,1,20,0,400,445,0.503205,0.503205,3126380,0.151598,1.80262,-0.268258,19,9,120,0.0165,0.0137337,7,7,0.018536,0.0840985,-0.0655625,9137680,262924,262924,2.09511,0.0274835,0,0.018536,1,1,1,1,3126385,0.084098407585758,-0.065562407585758,"1977-81","Y1981"
"Saithe","Q4",1981,14,"Nor. pout",4,1,20,0,400,445,0.503205,0.503205,3126380,1.22791,1.80262,-0.268258,23,8,85,0.00375,0.00635586,7,7,0.0628127,0.68118,-0.618367,51815000,2129630,627862,1.90649,0.0774895,0,0.0431527,1,1,1,1,3126385,0.200826833547372,-0.157674133547372,"1977-81","Y1981"
"Saithe","Q4",1981,14,"Nor. pout",4,1,20,0,400,445,0.503205,0.503205,3126380,1.22791,1.80262,-0.268258,23,9,109,0.00992,0.0134915,7,7,0,0,0,58386100,0,1501770,1.90649,0,0,0.0196599,1,0,1,1,3126385,0.480353507325553,-0.460693607325553,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Other",4,1,20,0,500,563,0.958,0.958,3444260,1.27746,7.00749,-4.39942,0,0,-1,-1,9999,20,20,0.332055,0.182299,0.149755,-1,627887,627887,0.627887,0.0186159,0,0.332055,1,1,1,1,3444266.2,0.182299207883525,0.149755792116475,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Haddock",4,1,20,0,500,563,0.958,0.958,3444260,0.565919,7.00749,-4.39942,19,8,87,0.00644,0.00553338,20,20,0.0210524,0.0807592,-0.0597067,1313870,278156,15231.8,2.09511,0.00927096,0,0.00680737,1,1,1,1,3444266.2,0.00442236433409241,0.00238500566590759,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Haddock",4,1,20,0,500,563,0.958,0.958,3444260,0.565919,7.00749,-4.39942,19,9,120,0.0165,0.0137337,20,20,0,0,0,9137680,0,262924,2.09511,0,0,0.0142451,1,0,1,1,3444266.2,0.0763367244959173,-0.0620916244959173,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Herring",4,1,20,0,500,563,0.958,0.958,3444260,0.140133,7.00749,-4.39942,21,9,110,0.0121,0.0122754,20,20,0.013016,0.0199976,-0.00698167,13124300,68877.1,68877.1,0.427524,0.00244742,0,0.013016,1,1,1,1,3444266.2,0.0199976122635353,-0.00698161226353526,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Nor. pout",4,1,20,0,500,563,0.958,0.958,3444260,5.02398,7.00749,-4.39942,23,7,58,0.0015,0.00199895,20,20,0.633877,0.716944,-0.0830668,3290040,2469340,12538.3,1.90649,0.0253432,0,0.0010085,1,1,1,1,3444266.2,0.00364033999462643,-0.00263183999462643,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Nor. pout",4,1,20,0,500,563,0.958,0.958,3444260,5.02398,7.00749,-4.39942,23,8,85,0.00375,0.00635586,20,20,0,0,0,51815000,0,627862,1.90649,0,0,0.289515,1,0,1,1,3444266.2,0.182291949443397,0.107223050556603,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Nor. pout",4,1,20,0,500,563,0.958,0.958,3444260,5.02398,7.00749,-4.39942,23,9,109,0.00992,0.0134915,20,20,0,0,0,58386100,0,1501770,1.90649,0,0,0.257096,1,0,1,1,3444266.2,0.436020305283024,-0.178924305283024,"1977-81","Y1981"
"Saithe","Q4",1981,15,"Nor. pout",4,1,20,0,500,563,0.958,0.958,3444260,5.02398,7.00749,-4.39942,23,10,167,0.03,0.0490726,20,20,0,0,0,3497100,0,327176,1.90649,0,0,0.0862582,1,0,1,1,3444266.2,0.0949914963018828,-0.00873329630188283,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Other",4,1,20,0,700,781,2.34675,2.34675,3308380,1.3152,8.60899,-5.37483,0,0,-1,-1,9999,24,24,0.314049,0.152771,0.161279,-1,505424,505424,0.505424,0.0134699,0,0.314049,1,1,1,1,3308384.94,0.152770614413449,0.161278385586551,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Haddock",4,1,20,0,700,781,2.34675,2.34675,3308380,0.684174,8.60899,-5.37483,19,9,120,0.0165,0.0137337,24,24,0.0108367,0.0794721,-0.0686354,9137680,262924,262924,2.09511,0.00761332,0,0.0108367,1,1,1,1,3308384.94,0.0794720096869985,-0.0686353096869985,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Herring",4,1,20,0,700,781,2.34675,2.34675,3308380,0.183949,8.60899,-5.37483,21,8,77,0.00507,0.00407688,24,24,0.00711839,0.0213671,-0.0142487,1040490,70690.6,1813.54,0.427524,0.00217615,0,0.00351943,1,1,1,1,3308384.94,0.000548164748930335,0.00297126525106967,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Herring",4,1,20,0,700,781,2.34675,2.34675,3308380,0.183949,8.60899,-5.37483,21,9,110,0.0121,0.0122754,24,24,0,0,0,13124300,0,68877.1,0.427524,0,0,0.00359896,1,0,1,1,3308384.94,0.0208189498045533,-0.0172199898045533,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Nor. pout",4,1,20,0,700,781,2.34675,2.34675,3308380,6.42566,8.60899,-5.37483,23,7,58,0.0015,0.00199895,24,24,0.667996,0.74639,-0.0783944,3290040,2469340,12538.3,1.90649,0.0196995,0,0.00296268,1,1,1,1,3308384.94,0.00378985523975937,-0.000827175239759373,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Nor. pout",4,1,20,0,700,781,2.34675,2.34675,3308380,6.42566,8.60899,-5.37483,23,8,85,0.00375,0.00635586,24,24,0,0,0,51815000,0,627862,1.90649,0,0,0.16084,1,0,1,1,3308384.94,0.189779004374261,-0.0289390043742612,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Nor. pout",4,1,20,0,700,781,2.34675,2.34675,3308380,6.42566,8.60899,-5.37483,23,9,109,0.00992,0.0134915,24,24,0,0,0,58386100,0,1501770,1.90649,0,0,0.36268,1,0,1,1,3308384.94,0.45392843554656,-0.0912484355465601,"1977-81","Y1981"
"Saithe","Q4",1981,16,"Nor. pout",4,1,20,0,700,781,2.34675,2.34675,3308380,6.42566,8.60899,-5.37483,23,10,167,0.03,0.0490726,24,24,0,0,0,3497100,0,327176,1.90649,0,0,0.141513,1,0,1,1,3308384.94,0.0988929661854887,0.0426200338145113,"1977-81","Y1981"
"Saithe","Q4",1991,19,"Other",4,1,20,0,350,379,0.324258,0.324258,2399780,1.9749,5.80636,0.137565,0,0,-1,-1,9999,17,17,0.0525828,0.340127,-0.287544,-1,816229,816229,0.816229,0.0329751,0,0.0525828,1,1,1,1,2399781.15,0.34012643194568,-0.28754363194568,"1982-93","Y1991"
"Saithe","Q4",1991,19,"Nor. pout",4,1,20,0,350,379,0.324258,0.324258,2399780,3.83146,5.80636,0.137565,23,10,63,0.00196,0.00256739,17,17,0.947417,0.659873,0.287544,1755130,1583550,8590.85,1.90649,0.0329751,0,0.0540638,1,1,1,1,2399781.15,0.00357984727065633,0.0504839527293437,"1982-93","Y1991"
"Saithe","Q4",1991,19,"Nor. pout",4,1,20,0,350,379,0.324258,0.324258,2399780,3.83146,5.80636,0.137565,23,11,73,0.003,0.00400991,17,17,0,0,0,2337170,0,17867.3,1.90649,0,0,0.0395729,1,0,1,1,2399781.15,0.00744538725958407,0.0321275127404159,"1982-93","Y1991"
"Saithe","Q4",1991,19,"Nor. pout",4,1,20,0,350,379,0.324258,0.324258,2399780,3.83146,5.80636,0.137565,23,12,87,0.00434,0.00681935,17,17,0,0,0,39111100,0,508484,1.90649,0,0,0.60435,1,0,1,1,2399781.15,0.211887654838859,0.392462345161141,"1982-93","Y1991"
"Saithe","Q4",1991,19,"Nor. pout",4,1,20,0,350,379,0.324258,0.324258,2399780,3.83146,5.80636,0.137565,23,13,107,0.00804,0.0127561,17,17,0,0,0,43118200,0,1048610,1.90649,0,0,0.249431,1,0,1,1,2399781.15,0.436960678685221,-0.187529678685221,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Other",4,1,20,0,400,445,0.503205,0.503205,3262580,3.82748,17.0168,-10.8927,0,0,-1,-1,9999,45,45,0.0914615,0.224923,-0.133461,-1,733829,733829,0.733829,0.00967609,0,0.0914615,1,1,1,1,3262583.31,0.224922685575805,-0.133461185575805,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Whiting",4,1,20,0,400,445,0.503205,0.503205,3262580,0.405421,17.0168,-10.8927,18,12,87,0.00608,0.00542762,45,45,0.00843341,0.0238247,-0.0153913,519499,77729.9,2897.42,1.02758,0.00129085,0,0.00103149,1,1,1,1,3262583.31,0.00088807540672425,0.00014341459327575,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Whiting",4,1,20,0,400,445,0.503205,0.503205,3262580,0.405421,17.0168,-10.8927,18,13,107,0.01101,0.00998422,45,45,0,0,0,1569710,0,16104.7,1.02758,0,0,0.00529221,1,0,1,1,3262583.31,0.00493618046492122,0.000356029535078784,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Whiting",4,1,20,0,400,445,0.503205,0.503205,3262580,0.405421,17.0168,-10.8927,18,14,130,0.0179,0.0177171,45,45,0,0,0,3225770,0,58727.8,1.02758,0,0,0.00210971,1,0,1,1,3262583.31,0.0180003985859904,-0.0158906885859904,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Haddock",4,1,20,0,400,445,0.503205,0.503205,3262580,0.599118,17.0168,-10.8927,19,12,87,0.00679,0.00553338,45,45,0.0600402,0.0352074,0.0248329,461854,114867,5354.3,2.09511,0.00188534,0,0.00379073,1,1,1,1,3262583.31,0.00164112284384855,0.00214960715615145,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Haddock",4,1,20,0,400,445,0.503205,0.503205,3262580,0.599118,17.0168,-10.8927,19,13,107,0.0125,0.00993161,45,45,0,0,0,1358060,0,28258.4,2.09511,0,0,0.019054,1,0,1,1,3262583.31,0.00866135737082527,0.0103926426291747,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Haddock",4,1,20,0,400,445,0.503205,0.503205,3262580,0.599118,17.0168,-10.8927,19,14,130,0.02058,0.0172208,45,45,0,0,0,2252090,0,81254.2,2.09511,0,0,0.0371955,1,0,1,1,3262583.31,0.0249048659542122,0.0122906340457878,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Sandeel",4,1,20,0,400,445,0.503205,0.503205,3262580,0.135529,17.0168,-10.8927,22,10,66,0.00092,0.00136571,45,45,0.00023665,0.00796441,-0.00772776,46958700,25984.5,7799.45,0.121616,0.000438533,0,0.00012633,1,1,1,1,3262583.31,0.00239057497048252,-0.00226424497048252,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Sandeel",4,1,20,0,400,445,0.503205,0.503205,3262580,0.135529,17.0168,-10.8927,22,11,77,0.00143,0.00227835,45,45,0,0,0,65630100,0,18185.1,0.121616,0,0,0.00011032,1,0,1,1,3262583.31,0.00557383468010201,-0.00546351468010201,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Nor. pout",4,1,20,0,400,445,0.503205,0.503205,3262580,12.0493,17.0168,-10.8927,23,9,53,0.00118,0.00152163,45,45,0.839828,0.708081,0.131747,877566,2310170,2545.79,1.90649,0.0114727,0,0.00117687,1,1,1,1,3262583.31,0.000780298848521971,0.000396571151478029,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Nor. pout",4,1,20,0,400,445,0.503205,0.503205,3262580,12.0493,17.0168,-10.8927,23,10,63,0.00196,0.00256739,45,45,0,0,0,1755130,0,8590.85,1.90649,0,0,0.0007033,1,0,1,1,3262583.31,0.00263314348898573,-0.00192984348898573,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Nor. pout",4,1,20,0,400,445,0.503205,0.503205,3262580,12.0493,17.0168,-10.8927,23,11,73,0.003,0.00400991,45,45,0,0,0,2337170,0,17867.3,1.90649,0,0,0.0399828,1,0,1,1,3262583.31,0.00547642720577762,0.0345063727942224,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Nor. pout",4,1,20,0,400,445,0.503205,0.503205,3262580,12.0493,17.0168,-10.8927,23,12,87,0.00434,0.00681935,45,45,0,0,0,39111100,0,508484,1.90649,0,0,0.485627,1,0,1,1,3262583.31,0.155853184941353,0.329773815058647,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Nor. pout",4,1,20,0,400,445,0.503205,0.503205,3262580,12.0493,17.0168,-10.8927,23,13,107,0.00804,0.0127561,45,45,0,0,0,43118200,0,1048610,1.90649,0,0,0.262226,1,0,1,1,3262583.31,0.321404819544669,-0.0591788195446693,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Nor. pout",4,1,20,0,400,445,0.503205,0.503205,3262580,12.0493,17.0168,-10.8927,23,14,130,0.0133,0.0229952,45,45,0,0,0,4538960,0,198989,1.90649,0,0,0.0351434,1,0,1,1,3262583.31,0.060991239485008,-0.025847839485008,"1982-93","Y1991"
"Saithe","Q4",1991,20,"Nor. pout",4,1,20,0,400,445,0.503205,0.503205,3262580,12.0493,17.0168,-10.8927,23,15,167,0.02465,0.0490726,45,45,0,0,0,5612510,0,525086,1.90649,0,0,0.0149692,1,0,1,1,3262583.31,0.160941790632773,-0.145972590632773,"1982-93","Y1991"
"Saithe","Q4",1991,21,"Other",4,1,20,0,500,531,0.816202,0.816202,3133820,2.29345,11.0112,-8.36311,0,0,-1,-1,9999,30,30,0.0599798,0.208283,-0.148303,-1,652722,652722,0.652722,0.0137289,0,0.0599798,1,1,1,1,3133823.3,0.20828296222062,-0.14830316222062,"1982-93","Y1991"
"Saithe","Q4",1991,21,"Whiting",4,1,20,0,500,531,0.816202,0.816202,3133820,0.0565866,11.0112,-8.36311,18,13,107,0.01101,0.00998422,30,30,0.00931163,0.00513899,0.00417264,1569710,16104.7,16104.7,1.02758,0.00042565,0,0.00931163,1,1,1,1,3133823.3,0.00513899427577809,0.00417263572422191,"1982-93","Y1991"
"Saithe","Q4",1991,21,"Haddock",4,1,20,0,500,531,0.816202,0.816202,3133820,0.384792,11.0112,-8.36311,19,13,107,0.0125,0.00993161,30,30,0.0816867,0.0349454,0.0467413,1358060,109513,28258.4,2.09511,0.00280772,0,0.0216431,1,1,1,1,3133823.3,0.0090172282527863,0.0126258717472137,"1982-93","Y1991"
"Saithe","Q4",1991,21,"Haddock",4,1,20,0,500,531,0.816202,0.816202,3133820,0.384792,11.0112,-8.36311,19,14,130,0.02058,0.0172208,30,30,0,0,0,2252090,0,81254.2,2.09511,0,0,0.0600436,1,0,1,1,3133823.3,0.025928137045889,0.034115462954111,"1982-93","Y1991"
"Saithe","Q4",1991,21,"Sandeel",4,1,20,0,500,531,0.816202,0.816202,3133820,0.198339,11.0112,-8.36311,22,12,88,0.00208,0.00354939,30,30,0.00048018,0.0180124,-0.0175322,130768000,56447.7,56447.7,0.121616,0.00147262,0,0.00048018,1,1,1,1,3133823.3,0.0180124067620532,-0.0175322267620532,"1982-93","Y1991"
"Saithe","Q4",1991,21,"Nor. pout",4,1,20,0,500,531,0.816202,0.816202,3133820,8.07806,11.0112,-8.36311,23,11,73,0.003,0.00400991,30,30,0.848542,0.73362,0.114922,2337170,2299030,17867.3,1.90649,0.0162699,0,0.014553,1,1,1,1,3133823.3,0.00570143823999266,0.00885156176000734,"1982-93","Y1991"
"Saithe","Q4",1991,21,"Nor. pout",4,1,20,0,500,531,0.816202,0.816202,3133820,8.07806,11.0112,-8.36311,23,12,87,0.00434,0.00681935,30,30,0,0,0,39111100,0,508484,1.90649,0,0,0.381222,1,0,1,1,3133823.3,0.162256755191015,0.218965244808985,"1982-93","Y1991"
"Saithe","Q4",1991,21,"Nor. pout",4,1,20,0,500,531,0.816202,0.816202,3133820,8.07806,11.0112,-8.36311,23,13,107,0.00804,0.0127561,30,30,0,0,0,43118200,0,1048610,1.90649,0,0,0.254177,1,0,1,1,3133823.3,0.334610442139479,-0.0804334421394787,"1982-93","Y1991"
"Saithe","Q4",1991,21,"Nor. pout",4,1,20,0,500,531,0.816202,0.816202,3133820,8.07806,11.0112,-8.36311,23,14,130,0.0133,0.0229952,30,30,0,0,0,4538960,0,198989,1.90649,0,0,0.11811,1,0,1,1,3133823.3,0.0634971984540418,0.0546128015459583,"1982-93","Y1991"
"Saithe","Q4",1991,21,"Nor. pout",4,1,20,0,500,531,0.816202,0.816202,3133820,8.07806,11.0112,-8.36311,23,15,167,0.02465,0.0490726,30,30,0,0,0,5612510,0,525086,1.90649,0,0,0.0804799,1,0,1,1,3133823.3,0.167554437418345,-0.0870745374183446,"1982-93","Y1991"
"Saithe","Q4",1991,22,"Other",4,1,20,0,600,649,1.41372,1.41372,3787380,0.755223,5.00562,-2.82581,0,0,-1,-1,9999,15,15,0.19662,0.150875,0.0457448,-1,571422,571422,0.571422,0.021332,0,0.19662,1,1,1,1,3787386.6,0.150875012337003,0.0457449876629969,"1982-93","Y1991"
"Saithe","Q4",1991,22,"Haddock",4,1,20,0,600,649,1.41372,1.41372,3787380,0.305258,5.00562,-2.82581,19,13,107,0.0125,0.00993161,15,15,0.0525619,0.0609832,-0.00842121,1358060,230967,28258.4,2.09511,0.00953511,0,0.0111715,1,1,1,1,3787386.6,0.00746118708874346,0.00371031291125654,"1982-93","Y1991"
"Saithe","Q4",1991,22,"Haddock",4,1,20,0,600,649,1.41372,1.41372,3787380,0.305258,5.00562,-2.82581,19,14,130,0.02058,0.0172208,15,15,0,0,0,2252090,0,81254.2,2.09511,0,0,0.0198403,1,0,1,1,3787386.6,0.0214538964678177,-0.00161359646781768,"1982-93","Y1991"
"Saithe","Q4",1991,22,"Haddock",4,1,20,0,600,649,1.41372,1.41372,3787380,0.305258,5.00562,-2.82581,19,15,167,0.03788,0.0349569,15,15,0,0,0,1658330,0,121454,2.09511,0,0,0.0215502,1,0,1,1,3787386.6,0.0320680228419248,-0.0105178228419248,"1982-93","Y1991"
"Saithe","Q4",1991,22,"Herring",4,1,20,0,600,649,1.41372,1.41372,3787380,0.930219,5.00562,-2.82581,21,15,167,0.02913,0.0446067,15,15,0.119579,0.185835,-0.0662559,5460260,703829,104130,0.427524,0.0251932,0,0.00037382,1,1,1,1,3787386.6,0.0274938924904049,-0.0271200724904049,"1982-93","Y1991"
"Saithe","Q4",1991,22,"Herring",4,1,20,0,600,649,1.41372,1.41372,3787380,0.930219,5.00562,-2.82581,21,16,217,0.06295,0.10021,15,15,0,0,0,5531000,0,236961,0.427524,0,0,0.0421371,1,0,1,1,3787386.6,0.062565833654267,-0.020428733654267,"1982-93","Y1991"
"Saithe","Q4",1991,22,"Herring",4,1,20,0,600,649,1.41372,1.41372,3787380,0.930219,5.00562,-2.82581,21,17,267,0.11444,0.190199,15,15,0,0,0,4460920,0,362738,0.427524,0,0,0.0770682,1,0,1,1,3787386.6,0.095775276809608,-0.018707076809608,"1982-93","Y1991"
"Saithe","Q4",1991,22,"Nor. pout",4,1,20,0,600,649,1.41372,1.41372,3787380,3.01492,5.00562,-2.82581,23,12,87,0.00434,0.00681935,15,15,0.631239,0.602307,0.0289324,39111100,2281170,508484,1.90649,0.0398849,0,0.0754642,1,1,1,1,3787386.6,0.134257221061087,-0.0587930210610873,"1982-93","Y1991"
"Saithe","Q4",1991,22,"Nor. pout",4,1,20,0,600,649,1.41372,1.41372,3787380,3.01492,5.00562,-2.82581,23,13,107,0.00804,0.0127561,15,15,0,0,0,43118200,0,1048610,1.90649,0,0,0.128824,1,0,1,1,3787386.6,0.276869015695414,-0.148045015695414,"1982-93","Y1991"
"Saithe","Q4",1991,22,"Nor. pout",4,1,20,0,600,649,1.41372,1.41372,3787380,3.01492,5.00562,-2.82581,23,14,130,0.0133,0.0229952,15,15,0,0,0,4538960,0,198989,1.90649,0,0,0.123118,1,0,1,1,3787386.6,0.0525399229114873,0.0705780770885127,"1982-93","Y1991"
"Saithe","Q4",1991,22,"Nor. pout",4,1,20,0,600,649,1.41372,1.41372,3787380,3.01492,5.00562,-2.82581,23,15,167,0.02465,0.0490726,15,15,0,0,0,5612510,0,525086,1.90649,0,0,0.303833,1,0,1,1,3787386.6,0.138640718642243,0.165192281357757,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Other",4,1,20,0,700,743,2.04724,2.04724,3562940,0.323014,2.203,-0.334622,0,0,-1,-1,9999,8,8,0.17,0.146625,0.0233746,-1,522415,522415,0.522415,0.0390653,0,0.17,1,1,1,1,3562938.643,0.146624753425483,0.023375246574517,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Whiting",4,1,20,0,700,743,2.04724,2.04724,3562940,0.0484763,2.203,-0.334622,18,11,73,0.00426,0.00323717,8,8,0.0227632,0.0220047,0.000758529,201873,78401.4,671.523,1.02758,0.00671887,0,0.00188947,1,1,1,1,3562938.643,0.000188474477751482,0.00170099552224852,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Whiting",4,1,20,0,700,743,2.04724,2.04724,3562940,0.0484763,2.203,-0.334622,18,12,87,0.00608,0.00542762,8,8,0,0,0,519499,0,2897.42,1.02758,0,0,1e-06,1,0,1,1,3562938.643,0.000813210748294101,-0.000812210748294101,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Whiting",4,1,20,0,700,743,2.04724,2.04724,3562940,0.0484763,2.203,-0.334622,18,13,107,0.01101,0.00998422,8,8,0,0,0,1569710,0,16104.7,1.02758,0,0,1e-06,1,0,1,1,3562938.643,0.00452006099842343,-0.00451906099842343,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Whiting",4,1,20,0,700,743,2.04724,2.04724,3562940,0.0484763,2.203,-0.334622,18,14,130,0.0179,0.0177171,8,8,0,0,0,3225770,0,58727.8,1.02758,0,0,0.0208718,1,0,1,1,3562938.643,0.0164829669787833,0.00438883302121669,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Haddock",4,1,20,0,700,743,2.04724,2.04724,3562940,0.0502402,2.203,-0.334622,19,14,130,0.02058,0.0172208,8,8,0.0337165,0.0228054,0.0109111,2252090,81254.2,81254.2,2.09511,0.00695765,0,0.0337165,1,1,1,1,3562938.643,0.0228053885125521,0.010911111487448,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Herring",4,1,20,0,700,743,2.04724,2.04724,3562940,0.370799,2.203,-0.334622,21,16,217,0.06295,0.10021,8,8,0.481313,0.168316,0.312997,5531000,599699,236961,0.427524,0.0437046,0,0.135603,1,1,1,1,3562938.643,0.0665071795343853,0.0690958204656147,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Herring",4,1,20,0,700,743,2.04724,2.04724,3562940,0.370799,2.203,-0.334622,21,17,267,0.11444,0.190199,8,8,0,0,0,4460920,0,362738,0.427524,0,0,0.345709,1,0,1,1,3562938.643,0.101808657500364,0.243900342499636,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Nor. pout",4,1,20,0,700,743,2.04724,2.04724,3562940,1.41047,2.203,-0.334622,23,12,87,0.00434,0.00681935,8,8,0.292208,0.640249,-0.348041,39111100,2281170,508484,1.90649,0.0719109,0,0.00902616,1,1,1,1,3562938.643,0.14271477871195,-0.13368861871195,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Nor. pout",4,1,20,0,700,743,2.04724,2.04724,3562940,1.41047,2.203,-0.334622,23,13,107,0.00804,0.0127561,8,8,0,0,0,43118200,0,1048610,1.90649,0,0,0.0596042,1,0,1,1,3562938.643,0.29431042885349,-0.23470622885349,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Nor. pout",4,1,20,0,700,743,2.04724,2.04724,3562940,1.41047,2.203,-0.334622,23,14,130,0.0133,0.0229952,8,8,0,0,0,4538960,0,198989,1.90649,0,0,0.0787662,1,0,1,1,3562938.643,0.0558496847513633,0.0229165152486367,"1982-93","Y1991"
"Saithe","Q4",1991,23,"Nor. pout",4,1,20,0,700,743,2.04724,2.04724,3562940,1.41047,2.203,-0.334622,23,15,167,0.02465,0.0490726,8,8,0,0,0,5612510,0,525086,1.90649,0,0,0.144811,1,0,1,1,3562938.643,0.14737441550716,-0.00256341550716033,"1982-93","Y1991"
