Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul stomcon stomcon.input use_like use_avail use_prey Y YQ YQP YQPL YQPLP YQPLPL
1985 2 1 5 0 20 500 500 5 21 16 258 0.17149 0.171075 0.034215 50 0 0.00222635 0 1 1 2 6 70 181 845 16
1985 2 1 5 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0.0878235 0.00044677 1 1 1 2 6 70 181 846 11
1985 2 1 5 0 20 500 500 5 22 12 86 0.00184 0.00328856 0.000657712 50 0 0.00424087 0 1 1 2 6 70 181 846 12
1985 2 1 5 0 20 500 500 5 22 13 122 0.00574 0.0104999 0.00209998 50 0 0.0574221 0 1 1 2 6 70 181 846 13
1985 2 1 5 0 20 500 500 5 22 14 157 0.01243 0.0242582 0.00485163 50 0 0.0257137 0 1 1 2 6 70 181 846 14
1985 2 1 5 0 20 500 500 5 23 12 90 0.00756 0.00755619 0.00151124 50 0.013157 0.00015068 1 1 1 2 6 70 181 847 12
1985 2 1 5 0 20 500 500 5 23 13 115 0.0159 0.0158668 0.00317336 50 0 0.0130063 0 1 1 2 6 70 181 847 13
1985 2 1 5 0 20 500 500 5 24 10 60 0.00189 0.00188589 0.000377178 50 0.00807841 0.00011387 1 1 1 2 6 70 181 848 10
1985 2 1 5 0 20 500 500 5 24 11 70 0.00304 0.00303674 0.000607349 50 0 0.00019517 0 1 1 2 6 70 181 848 11
1985 2 1 5 0 20 500 500 5 24 12 86 0.00578 0.00573709 0.00114742 50 0 0.00191694 0 1 1 2 6 70 181 848 12
1985 2 1 5 0 20 500 500 5 24 13 109 0.01216 0.0119338 0.00238677 50 0 0.00585243 0 1 1 2 6 70 181 848 13
1985 2 1 6 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.34069 0.34069 1 1 1 2 6 71 182 849 0
1985 2 1 6 0 20 500 500 5 17 15 240 0.12934 0.129338 0.0258676 50 0.0304186 0.00159905 1 1 1 2 6 71 182 850 15
1985 2 1 6 0 20 500 500 5 17 16 268 0.17841 0.177275 0.035455 50 0 0.0113319 0 1 1 2 6 71 182 850 16
1985 2 1 6 0 20 500 500 5 17 17 319 0.29185 0.291611 0.0583222 50 0 0.0116461 0 1 1 2 6 71 182 850 17
1985 2 1 6 0 20 500 500 5 17 18 355 0.39498 0.395805 0.079161 50 0 0.00584149 0 1 1 2 6 71 182 850 18
1985 2 1 6 0 20 500 500 5 21 14 165 0.0441 0.0429764 0.00859527 50 0.0748788 0.0204665 1 1 1 2 6 71 182 851 14
1985 2 1 6 0 20 500 500 5 21 15 221 0.10795 0.10603 0.0212059 50 0 0.0295365 0 1 1 2 6 71 182 851 15
1985 2 1 6 0 20 500 500 5 21 16 262 0.17978 0.179405 0.0358811 50 0 0.0242056 0 1 1 2 6 71 182 851 16
1985 2 1 6 0 20 500 500 5 21 17 302 0.27966 0.278311 0.0556623 50 0 0.00067021 0 1 1 2 6 71 182 851 17
1985 2 1 6 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0.507174 0.00257889 1 1 1 2 6 71 182 852 11
1985 2 1 6 0 20 500 500 5 22 12 86 0.00184 0.00328856 0.000657712 50 0 0.0246076 0 1 1 2 6 71 182 852 12
1985 2 1 6 0 20 500 500 5 22 13 122 0.00574 0.0104999 0.00209998 50 0 0.331558 0 1 1 2 6 71 182 852 13
1985 2 1 6 0 20 500 500 5 22 14 157 0.01243 0.0242582 0.00485163 50 0 0.148429 0 1 1 2 6 71 182 852 14
1985 2 1 6 0 20 500 500 5 24 12 90 0.0066 0.0066025 0.0013205 50 0.0468386 0.00686189 1 1 1 2 6 71 182 853 12
1985 2 1 6 0 20 500 500 5 24 13 114 0.014 0.0137081 0.00274161 50 0 0.0395885 0 1 1 2 6 71 182 853 13
1985 2 1 6 0 20 500 500 5 24 14 150 0.03201 0.0320118 0.00640235 50 0 0.00038823 0 1 1 2 6 71 182 853 14
1985 2 1 7 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.0501049 0.0501049 1 1 1 2 6 72 183 854 0
1985 2 1 7 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0.856778 0.0043568 1 1 1 2 6 72 183 855 11
1985 2 1 7 0 20 500 500 5 22 12 86 0.00184 0.00328856 0.000657712 50 0 0.0415723 0 1 1 2 6 72 183 855 12
1985 2 1 7 0 20 500 500 5 22 13 122 0.00574 0.0104999 0.00209998 50 0 0.560092 0 1 1 2 6 72 183 855 13
1985 2 1 7 0 20 500 500 5 22 14 157 0.01243 0.0242582 0.00485163 50 0 0.250757 0 1 1 2 6 72 183 855 14
1985 2 1 7 0 20 500 500 5 24 9 50 0.00107 0.00107353 0.000214706 50 0.0931172 0.00027078 1 1 1 2 6 72 183 856 9
1985 2 1 7 0 20 500 500 5 24 10 60 0.00189 0.00188589 0.000377178 50 0 0.00250899 0 1 1 2 6 72 183 856 10
1985 2 1 7 0 20 500 500 5 24 11 70 0.00304 0.00303674 0.000607349 50 0 0.00439131 0 1 1 2 6 72 183 856 11
1985 2 1 7 0 20 500 500 5 24 12 86 0.00577 0.00573709 0.00114742 50 0 0.0423398 0 1 1 2 6 72 183 856 12
1985 2 1 7 0 20 500 500 5 24 13 100 0.00914 0.0091436 0.00182872 50 0 0.0436063 0 1 1 2 6 72 183 856 13
1985 2 1 8 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 5.844e-005 5.844e-005 1 1 1 2 6 73 184 857 0
1985 2 1 8 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0.812139 0.0105784 1 1 1 2 6 73 184 858 11
1985 2 1 8 0 20 500 500 5 22 12 86 0.00184 0.00328856 0.000657712 50 0 0.100939 0 1 1 2 6 73 184 858 12
1985 2 1 8 0 20 500 500 5 22 13 112 0.00435 0.00790451 0.0015809 50 0 0.700622 0 1 1 2 6 73 184 858 13
1985 2 1 8 0 20 500 500 5 24 9 50 0.00107 0.00107353 0.000214706 50 0.187802 0.00036 1 1 1 2 6 73 184 859 9
1985 2 1 8 0 20 500 500 5 24 10 60 0.00189 0.00188589 0.000377178 50 0 0.00333575 0 1 1 2 6 73 184 859 10
1985 2 1 8 0 20 500 500 5 24 11 70 0.00304 0.00303674 0.000607349 50 0 0.00583832 0 1 1 2 6 73 184 859 11
1985 2 1 8 0 20 500 500 5 24 12 86 0.00577 0.00573709 0.00114742 50 0 0.0562915 0 1 1 2 6 73 184 859 12
1985 2 1 8 0 20 500 500 5 24 13 105 0.01056 0.0106317 0.00212633 50 0 0.121977 0 1 1 2 6 73 184 859 13
1985 2 1 15 0 24 1000 1000 10 0 0 9999 -1 9999 999.9 100 0.208649 0.208649 1 1 1 2 6 74 185 860 0
1985 2 1 15 0 24 1000 1000 10 17 13 110 0.0106 0.0139215 0.00139215 100 0.0939811 9.918e-005 1 1 1 2 6 74 185 861 13
1985 2 1 15 0 24 1000 1000 10 17 14 165 0.03377 0.0443402 0.00443402 100 0 0.00053362 0 1 1 2 6 74 185 861 14
1985 2 1 15 0 24 1000 1000 10 17 15 220 0.07682 0.100869 0.0100869 100 0 0.00161248 0 1 1 2 6 74 185 861 15
1985 2 1 15 0 24 1000 1000 10 17 16 275 0.14534 0.190828 0.0190828 100 0 0.00414455 0 1 1 2 6 74 185 861 16
1985 2 1 15 0 24 1000 1000 10 17 17 330 0.24468 0.32127 0.032127 100 0 0.0072374 0 1 1 2 6 74 185 861 17
1985 2 1 15 0 24 1000 1000 10 17 18 385 0.38008 0.49905 0.049905 100 0 0.00956267 0 1 1 2 6 74 185 861 18
1985 2 1 15 0 24 1000 1000 10 17 19 440 0.55663 0.730857 0.0730857 100 0 0.0318317 0 1 1 2 6 74 185 861 19
1985 2 1 15 0 24 1000 1000 10 17 20 550 1.05306 1.38266 0.138266 100 0 0.0291233 0 1 1 2 6 74 185 861 20
1985 2 1 15 0 24 1000 1000 10 17 21 660 1.77288 2.32779 0.232779 100 0 0.00826319 0 1 1 2 6 74 185 861 21
1985 2 1 15 0 24 1000 1000 10 17 22 770 2.75393 3.6159 0.36159 100 0 0.00157314 0 1 1 2 6 74 185 861 22
1985 2 1 15 0 24 1000 1000 10 18 13 110 0.00818 0.0108315 0.00108315 100 0.00738495 0.00037485 1 1 1 2 6 74 185 862 13
1985 2 1 15 0 24 1000 1000 10 18 14 165 0.02701 0.0357587 0.00357587 100 0 0.00173297 0 1 1 2 6 74 185 862 14
1985 2 1 15 0 24 1000 1000 10 18 15 220 0.06302 0.0834453 0.00834453 100 0 0.00237137 0 1 1 2 6 74 185 862 15
1985 2 1 15 0 24 1000 1000 10 18 16 275 0.1216 0.161013 0.0161013 100 0 0.00162413 0 1 1 2 6 74 185 862 16
1985 2 1 15 0 24 1000 1000 10 18 17 330 0.20805 0.275484 0.0275484 100 0 0.0010158 0 1 1 2 6 74 185 862 17
1985 2 1 15 0 24 1000 1000 10 18 18 385 0.32762 0.433805 0.0433805 100 0 0.00023709 0 1 1 2 6 74 185 862 18
1985 2 1 15 0 24 1000 1000 10 18 19 440 0.4855 0.642859 0.0642859 100 0 2.874e-005 0 1 1 2 6 74 185 862 19
1985 2 1 15 0 24 1000 1000 10 19 13 110 0.0082 0.0107391 0.00107391 100 0.0116538 1.64e-005 1 1 1 2 6 74 185 863 13
1985 2 1 15 0 24 1000 1000 10 19 14 165 0.02581 0.0337863 0.00337863 100 0 0.00017414 0 1 1 2 6 74 185 863 14
1985 2 1 15 0 24 1000 1000 10 19 15 220 0.0582 0.0761935 0.00761935 100 0 0.00061048 0 1 1 2 6 74 185 863 15
1985 2 1 15 0 24 1000 1000 10 19 16 275 0.10936 0.143174 0.0143174 100 0 0.00158374 0 1 1 2 6 74 185 863 16
1985 2 1 15 0 24 1000 1000 10 19 17 330 0.1831 0.239714 0.0239714 100 0 0.00296668 0 1 1 2 6 74 185 863 17
1985 2 1 15 0 24 1000 1000 10 19 18 385 0.28309 0.370628 0.0370628 100 0 0.00327646 0 1 1 2 6 74 185 863 18
1985 2 1 15 0 24 1000 1000 10 19 19 440 0.41292 0.540592 0.0540592 100 0 0.00281785 0 1 1 2 6 74 185 863 19
1985 2 1 15 0 24 1000 1000 10 19 20 550 0.7759 1.01582 0.101582 100 0 0.00020803 0 1 1 2 6 74 185 863 20
1985 2 1 15 0 24 1000 1000 10 21 14 165 0.03201 0.0429764 0.00429764 100 1.909e-005 4.5e-007 1 1 1 2 6 74 185 864 14
1985 2 1 15 0 24 1000 1000 10 21 15 220 0.07788 0.104554 0.0104554 100 0 4.12e-006 0 1 1 2 6 74 185 864 15
1985 2 1 15 0 24 1000 1000 10 21 16 275 0.15521 0.208368 0.0208368 100 0 8.02e-006 0 1 1 2 6 74 185 864 16
1985 2 1 15 0 24 1000 1000 10 21 17 330 0.27265 0.366044 0.0366044 100 0 6.5e-006 0 1 1 2 6 74 185 864 17
1985 2 1 15 0 24 1000 1000 10 22 12 88 0.00259 0.00354939 0.000354939 100 0.677154 0.00012937 1 1 1 2 6 74 185 865 12
1985 2 1 15 0 24 1000 1000 10 22 13 110 0.00543 0.00744552 0.000744552 100 0 0.0237532 0 1 1 2 6 74 185 865 13
1985 2 1 15 0 24 1000 1000 10 22 14 165 0.02085 0.02861 0.002861 100 0 0.229863 0 1 1 2 6 74 185 865 14
1985 2 1 15 0 24 1000 1000 10 22 15 220 0.05419 0.0743557 0.00743557 100 0 0.423408 0 1 1 2 6 74 185 865 15
1985 2 1 15 0 24 1000 1000 10 23 11 77 0.00353 0.00471251 0.000471251 100 0.00115834 7.73e-006 1 1 1 2 6 74 185 866 11
1985 2 1 15 0 24 1000 1000 10 23 12 88 0.00529 0.00705935 0.000705935 100 0 3.293e-005 0 1 1 2 6 74 185 866 12
1985 2 1 15 0 24 1000 1000 10 23 13 110 0.01039 0.0138696 0.00138696 100 0 0.00041174 0 1 1 2 6 74 185 866 13
1985 2 1 15 0 24 1000 1000 10 23 14 165 0.03546 0.0473155 0.00473155 100 0 0.00060451 0 1 1 2 6 74 185 866 14
1985 2 1 15 0 24 1000 1000 10 23 15 220 0.08469 0.113013 0.0113013 100 0 0.00010143 0 1 1 2 6 74 185 866 15
1985 3 1 1 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.550075 0.550075 1 1 1 2 7 75 186 867 0
1985 3 1 1 0 20 500 500 5 22 10 60 0.00058 0.000995253 0.000199051 50 0.449925 0.00021127 1 1 1 2 7 75 186 868 10
1985 3 1 1 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0 0.00455565 0 1 1 2 7 75 186 868 11
1985 3 1 1 0 20 500 500 5 22 12 86 0.00186 0.00328856 0.000657712 50 0 0.0825816 0 1 1 2 7 75 186 868 12
1985 3 1 1 0 20 500 500 5 22 13 117 0.00509 0.00913794 0.00182759 50 0 0.261319 0 1 1 2 7 75 186 868 13
1985 3 1 1 0 20 500 500 5 22 14 153 0.01151 0.0222662 0.00445325 50 0 0.101257 0 1 1 2 7 75 186 868 14
1985 3 1 2 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.00015501 0.00015501 1 1 1 2 7 76 187 869 0
1985 3 1 2 0 20 500 500 5 18 13 116 0.01343 0.0126657 0.00253314 50 0.0732575 0.0077627 1 1 1 2 7 76 187 870 13
1985 3 1 2 0 20 500 500 5 18 14 175 0.04343 0.042526 0.00850519 50 0 0.0206277 0 1 1 2 7 76 187 870 14
1985 3 1 2 0 20 500 500 5 18 15 210 0.07271 0.0727596 0.0145519 50 0 0.0448671 0 1 1 2 7 76 187 870 15
1985 3 1 2 0 20 500 500 5 22 12 90 0.00211 0.00382434 0.000764868 50 0.880849 0.113609 1 1 1 2 7 76 187 871 12
1985 3 1 2 0 20 500 500 5 22 13 117 0.00509 0.00913794 0.00182759 50 0 0.511061 0 1 1 2 7 76 187 871 13
1985 3 1 2 0 20 500 500 5 22 14 156 0.01228 0.023749 0.00474979 50 0 0.256179 0 1 1 2 7 76 187 871 14
1985 3 1 2 0 20 500 500 5 24 12 89 0.00644 0.00637841 0.00127568 50 0.0457388 0.00154059 1 1 1 2 7 76 187 872 12
1985 3 1 2 0 20 500 500 5 24 13 115 0.01469 0.0140831 0.00281662 50 0 0.0441982 0 1 1 2 7 76 187 872 13
1985 3 1 3 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.848249 0.848249 1 1 1 2 7 77 188 873 0
1985 3 1 3 0 20 500 500 5 17 10 60 0.00246 0.00246365 0.000492731 50 0.0109908 0.00047528 1 1 1 2 7 77 188 874 10
1985 3 1 3 0 20 500 500 5 17 11 70 0.00383 0.00382696 0.000765391 50 0 0.00107702 0 1 1 2 7 77 188 874 11
1985 3 1 3 0 20 500 500 5 17 12 84 0.00656 0.00644291 0.00128858 50 0 0.00400172 0 1 1 2 7 77 188 874 12
1985 3 1 3 0 20 500 500 5 17 13 108 0.01356 0.0132105 0.0026421 50 0 0.00543677 0 1 1 2 7 77 188 874 13
1985 3 1 3 0 20 500 500 5 18 10 60 0.00182 0.0018167 0.00036334 50 0.0549806 0.00158263 1 1 1 2 7 77 188 875 10
1985 3 1 3 0 20 500 500 5 18 11 70 0.00286 0.00286076 0.000572153 50 0 0.00517554 0 1 1 2 7 77 188 875 11
1985 3 1 3 0 20 500 500 5 18 12 85 0.00508 0.00506825 0.00101365 50 0 0.0200337 0 1 1 2 7 77 188 875 12
1985 3 1 3 0 20 500 500 5 18 13 108 0.0104 0.0102616 0.00205232 50 0 0.0281887 0 1 1 2 7 77 188 875 13
1985 3 1 3 0 20 500 500 5 19 11 70 0.00299 0.00299282 0.000598564 50 0.010973 7.481e-005 1 1 1 2 7 77 188 876 11
1985 3 1 3 0 20 500 500 5 19 12 87 0.00553 0.00553338 0.00110668 50 0 0.00219187 0 1 1 2 7 77 188 876 12
1985 3 1 3 0 20 500 500 5 19 13 110 0.01087 0.0107391 0.00214781 50 0 0.00870636 0 1 1 2 7 77 188 876 13
1985 3 1 3 0 20 500 500 5 21 14 174 0.05113 0.050642 0.0101284 50 0.00649923 0.00199611 1 1 1 2 7 77 188 877 14
1985 3 1 3 0 20 500 500 5 21 15 217 0.10113 0.10021 0.0200421 50 0 0.00251195 0 1 1 2 7 77 188 877 15
1985 3 1 3 0 20 500 500 5 21 16 260 0.17485 0.175207 0.0350414 50 0 0.00199117 0 1 1 2 7 77 188 877 16
1985 3 1 3 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0.00661813 6.845e-005 1 1 1 2 7 77 188 878 11
1985 3 1 3 0 20 500 500 5 22 12 86 0.00186 0.00328856 0.000657712 50 0 0.00121895 0 1 1 2 7 77 188 878 12
1985 3 1 3 0 20 500 500 5 22 13 117 0.00506 0.00913794 0.00182759 50 0 0.00384549 0 1 1 2 7 77 188 878 13
1985 3 1 3 0 20 500 500 5 22 14 153 0.01152 0.0222662 0.00445325 50 0 0.00148524 0 1 1 2 7 77 188 878 14
1985 3 1 3 0 20 500 500 5 23 10 60 0.00221 0.00221494 0.000442989 50 0.054976 0.00304058 1 1 1 2 7 77 188 879 10
1985 3 1 3 0 20 500 500 5 23 11 70 0.00353 0.00353165 0.000706329 50 0 0.0142403 0 1 1 2 7 77 188 879 11
1985 3 1 3 0 20 500 500 5 23 12 83 0.00598 0.00591395 0.00118279 50 0 0.0261709 0 1 1 2 7 77 188 879 12
1985 3 1 3 0 20 500 500 5 23 13 108 0.01325 0.0131203 0.00262407 50 0 0.0115242 0 1 1 2 7 77 188 879 13
1985 3 1 3 0 20 500 500 5 24 12 90 0.0066 0.0066025 0.0013205 50 0.00671341 0.00026752 1 1 1 2 7 77 188 880 12
1985 3 1 3 0 20 500 500 5 24 13 112 0.01314 0.0129784 0.00259568 50 0 0.00644589 0 1 1 2 7 77 188 880 13
1985 3 1 4 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.150028 0.150028 1 1 1 2 7 78 189 881 0
1985 3 1 4 0 20 500 500 5 22 10 60 0.00058 0.000995253 0.000199051 50 0.849972 0.00039907 1 1 1 2 7 78 189 882 10
1985 3 1 4 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0 0.00865873 0 1 1 2 7 78 189 882 11
1985 3 1 4 0 20 500 500 5 22 12 86 0.00186 0.00328856 0.000657712 50 0 0.155988 0 1 1 2 7 78 189 882 12
1985 3 1 4 0 20 500 500 5 22 13 117 0.00509 0.00913794 0.00182759 50 0 0.493664 0 1 1 2 7 78 189 882 13
1985 3 1 4 0 20 500 500 5 22 14 153 0.01151 0.0222662 0.00445325 50 0 0.191263 0 1 1 2 7 78 189 882 14
1985 3 1 5 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.846231 0.846231 1 1 1 2 7 79 190 883 0
1985 3 1 5 0 20 500 500 5 17 10 60 0.00246 0.00246365 0.000492731 50 0.0129408 0.0005596 1 1 1 2 7 79 190 884 10
1985 3 1 5 0 20 500 500 5 17 11 70 0.00383 0.00382696 0.000765391 50 0 0.00126811 0 1 1 2 7 79 190 884 11
1985 3 1 5 0 20 500 500 5 17 12 84 0.00656 0.00644291 0.00128858 50 0 0.00471171 0 1 1 2 7 79 190 884 12
1985 3 1 5 0 20 500 500 5 17 13 108 0.01356 0.0132105 0.0026421 50 0 0.00640137 0 1 1 2 7 79 190 884 13
1985 3 1 5 0 20 500 500 5 18 10 60 0.00182 0.0018167 0.00036334 50 0.0129471 0.00037268 1 1 1 2 7 79 190 885 10
1985 3 1 5 0 20 500 500 5 18 11 70 0.00286 0.00286076 0.000572153 50 0 0.00121876 0 1 1 2 7 79 190 885 11
1985 3 1 5 0 20 500 500 5 18 12 85 0.00508 0.00506825 0.00101365 50 0 0.00471762 0 1 1 2 7 79 190 885 12
1985 3 1 5 0 20 500 500 5 18 13 108 0.0104 0.0102616 0.00205232 50 0 0.006638 0 1 1 2 7 79 190 885 13
1985 3 1 5 0 20 500 500 5 19 11 70 0.00299 0.00299282 0.000598564 50 0.0129199 8.808e-005 1 1 1 2 7 79 190 886 11
1985 3 1 5 0 20 500 500 5 19 12 87 0.00553 0.00553338 0.00110668 50 0 0.00258076 0 1 1 2 7 79 190 886 12
1985 3 1 5 0 20 500 500 5 19 13 110 0.01087 0.0107391 0.00214781 50 0 0.010251 0 1 1 2 7 79 190 886 13
1985 3 1 5 0 20 500 500 5 21 14 173 0.05073 0.0497479 0.00994959 50 0.00780728 0.00238425 1 1 1 2 7 79 190 887 14
1985 3 1 5 0 20 500 500 5 21 15 217 0.10113 0.10021 0.0200421 50 0 0.00296037 0 1 1 2 7 79 190 887 15
1985 3 1 5 0 20 500 500 5 21 16 260 0.17471 0.175207 0.0350414 50 0 0.00246266 0 1 1 2 7 79 190 887 16
1985 3 1 5 0 20 500 500 5 22 10 60 0.00058 0.000995253 0.000199051 50 0.0863286 4.055e-005 1 1 1 2 7 79 190 888 10
1985 3 1 5 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0 0.00087446 0 1 1 2 7 79 190 888 11
1985 3 1 5 0 20 500 500 5 22 12 86 0.00186 0.00328856 0.000657712 50 0 0.0158517 0 1 1 2 7 79 190 888 12
1985 3 1 5 0 20 500 500 5 22 13 117 0.00509 0.00913794 0.00182759 50 0 0.0501254 0 1 1 2 7 79 190 888 13
1985 3 1 5 0 20 500 500 5 22 14 153 0.01151 0.0222662 0.00445325 50 0 0.0194365 0 1 1 2 7 79 190 888 14
1985 3 1 5 0 20 500 500 5 23 10 60 0.00221 0.00221494 0.000442989 50 0.0129136 0.00071601 1 1 1 2 7 79 190 889 10
1985 3 1 5 0 20 500 500 5 23 11 70 0.00353 0.00353165 0.000706329 50 0 0.00335337 0 1 1 2 7 79 190 889 11
1985 3 1 5 0 20 500 500 5 23 12 83 0.00598 0.00591395 0.00118279 50 0 0.00616284 0 1 1 2 7 79 190 889 12
1985 3 1 5 0 20 500 500 5 23 13 108 0.01322 0.0131203 0.00262407 50 0 0.00268138 0 1 1 2 7 79 190 889 13
1985 3 1 5 0 20 500 500 5 24 12 90 0.0066 0.0066025 0.0013205 50 0.00791183 0.00031527 1 1 1 2 7 79 190 890 12
1985 3 1 5 0 20 500 500 5 24 13 112 0.01314 0.0129784 0.00259568 50 0 0.00759656 0 1 1 2 7 79 190 890 13
1985 3 1 6 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.340569 0.340569 1 1 1 2 7 80 191 891 0
1985 3 1 6 0 20 500 500 5 17 15 240 0.12934 0.129338 0.0258676 50 0.0304176 0.00184828 1 1 1 2 7 80 191 892 15
1985 3 1 6 0 20 500 500 5 17 16 269 0.18009 0.179172 0.0358343 50 0 0.0118961 0 1 1 2 7 80 191 892 16
1985 3 1 6 0 20 500 500 5 17 17 317 0.28895 0.286418 0.0572836 50 0 0.0121693 0 1 1 2 7 80 191 892 17
1985 3 1 6 0 20 500 500 5 17 18 355 0.39527 0.395805 0.079161 50 0 0.00450383 0 1 1 2 7 80 191 892 18
1985 3 1 6 0 20 500 500 5 21 14 173 0.05074 0.0497479 0.00994959 50 0.0748767 0.017637 1 1 1 2 7 80 191 893 14
1985 3 1 6 0 20 500 500 5 21 15 217 0.10144 0.10021 0.0200421 50 0 0.0220384 0 1 1 2 7 80 191 893 15
1985 3 1 6 0 20 500 500 5 21 16 267 0.19135 0.190199 0.0380398 50 0 0.0285998 0 1 1 2 7 80 191 893 16
1985 3 1 6 0 20 500 500 5 21 17 304 0.28354 0.284047 0.0568094 50 0 0.00660143 0 1 1 2 7 80 191 893 17
1985 3 1 6 0 20 500 500 5 22 10 60 0.00058 0.000995253 0.000199051 50 0.507317 0.00022341 1 1 1 2 7 80 191 894 10
1985 3 1 6 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0 0.00484744 0 1 1 2 7 80 191 894 11
1985 3 1 6 0 20 500 500 5 22 12 86 0.00186 0.00328856 0.000657712 50 0 0.0873268 0 1 1 2 7 80 191 894 12
1985 3 1 6 0 20 500 500 5 22 13 117 0.00509 0.00913794 0.00182759 50 0 0.276384 0 1 1 2 7 80 191 894 13
1985 3 1 6 0 20 500 500 5 22 14 156 0.01228 0.023749 0.00474979 50 0 0.138535 0 1 1 2 7 80 191 894 14
1985 3 1 6 0 20 500 500 5 24 12 90 0.0066 0.0066025 0.0013205 50 0.0468197 0.00140154 1 1 1 2 7 80 191 895 12
1985 3 1 6 0 20 500 500 5 24 13 117 0.01517 0.0148538 0.00297077 50 0 0.0451617 0 1 1 2 7 80 191 895 13
1985 3 1 6 0 20 500 500 5 24 14 150 0.03201 0.0320118 0.00640235 50 0 0.00025645 0 1 1 2 7 80 191 895 14
1985 3 1 7 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.0503042 0.0503042 1 1 1 2 7 81 192 896 0
1985 3 1 7 0 20 500 500 5 22 10 60 0.00058 0.000995253 0.000199051 50 0.856785 0.00037737 1 1 1 2 7 81 192 897 10
1985 3 1 7 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0 0.0081372 0 1 1 2 7 81 192 897 11
1985 3 1 7 0 20 500 500 5 22 12 86 0.00186 0.00328856 0.000657712 50 0 0.147505 0 1 1 2 7 81 192 897 12
1985 3 1 7 0 20 500 500 5 22 13 117 0.00509 0.00913794 0.00182759 50 0 0.466763 0 1 1 2 7 81 192 897 13
1985 3 1 7 0 20 500 500 5 22 14 156 0.01228 0.023749 0.00474979 50 0 0.234003 0 1 1 2 7 81 192 897 14
1985 3 1 7 0 20 500 500 5 24 11 70 0.00304 0.00303674 0.000607349 50 0.0929106 0.00019361 1 1 1 2 7 81 192 898 11
1985 3 1 7 0 20 500 500 5 24 12 89 0.00642 0.00637841 0.00127568 50 0 0.0161108 0 1 1 2 7 81 192 898 12
1985 3 1 7 0 20 500 500 5 24 13 100 0.00914 0.0091436 0.00182872 50 0 0.0766062 0 1 1 2 7 81 192 898 13
1985 3 1 8 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.00010299 0.00010299 1 1 1 2 7 82 193 899 0
1985 3 1 8 0 20 500 500 5 22 10 60 0.00058 0.000995253 0.000199051 50 0.953637 0.00079427 1 1 1 2 7 82 193 900 10
1985 3 1 8 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0 0.0172335 0 1 1 2 7 82 193 900 11
1985 3 1 8 0 20 500 500 5 22 12 86 0.00186 0.00328856 0.000657712 50 0 0.310462 0 1 1 2 7 82 193 900 12
1985 3 1 8 0 20 500 500 5 22 13 108 0.00379 0.00700548 0.0014011 50 0 0.625147 0 1 1 2 7 82 193 900 13
1985 3 1 8 0 20 500 500 5 24 12 89 0.00644 0.00637841 0.00127568 50 0.0462603 0.0034509 1 1 1 2 7 82 193 901 12
1985 3 1 8 0 20 500 500 5 24 13 105 0.01084 0.0106317 0.00212633 50 0 0.0428094 0 1 1 2 7 82 193 901 13
1985 3 1 15 0 24 1000 1000 10 0 0 9999 -1 9999 999.9 100 0.241541 0.241541 1 1 1 2 7 83 194 902 0
1985 3 1 15 0 24 1000 1000 10 17 11 77 0.00383 0.00502477 0.000502477 100 0.0910922 8.1e-007 1 1 1 2 7 83 194 903 11
1985 3 1 15 0 24 1000 1000 10 17 12 88 0.0056 0.00735877 0.000735877 100 0 3.18e-006 0 1 1 2 7 83 194 903 12
1985 3 1 15 0 24 1000 1000 10 17 13 110 0.0106 0.0139215 0.00139215 100 0 9.612e-005 0 1 1 2 7 83 194 903 13
1985 3 1 15 0 24 1000 1000 10 17 14 165 0.03377 0.0443402 0.00443402 100 0 0.0005172 0 1 1 2 7 83 194 903 14
