pred_name,stratum_time,pred_size,stratum_area,stratum_sub_area,w_fac_sub_area
COD,1985-Q3,0300-0350,R-4,36F0,2.23606797749979
COD,1985-Q3,0300-0350,R-4,38F0,3.4641016151377544
COD,1985-Q3,0300-0350,R-2,40F0,3.3166247903554
COD,1985-Q3,0300-0350,R-1,47F0,2.449489742783178
COD,1985-Q3,0300-0350,R-1,47F1,3
COD,1985-Q3,0300-0350,R-2,40F2,1.7320508075688772
COD,1985-Q3,0300-0350,R-2,43F2,5.5677643628300215
COD,1985-Q3,0300-0350,R-2,41F3,2
COD,1985-Q3,0300-0350,R-6,39F4,1.7320508075688772
COD,1985-Q3,0300-0350,R-1,45F4,2.449489742783178
COD,1985-Q3,0300-0350,R-6,38F7,3.7416573867739413
COD,1985-Q3,0350-0400,R-1,48E8,2
COD,1985-Q3,0350-0400,R-4,38E9,3
COD,1985-Q3,0350-0400,R-4,40E9,2.6457513110645907
COD,1985-Q3,0350-0400,R-4,36F0,1.4142135623730951
COD,1985-Q3,0350-0400,R-4,38F0,1.7320508075688772
COD,1985-Q3,0350-0400,R-1,47F1,3.1622776601683795
COD,1985-Q3,0350-0400,R-2,43F2,4.242640687119285
COD,1985-Q3,0350-0400,R-2,44F3,2.8284271247461903
COD,1985-Q3,0350-0400,R-6,37F4,2.23606797749979
COD,1985-Q3,0350-0400,R-1,45F4,3.7416573867739413
COD,1985-Q3,0400-0500,R-1,48E8,3.605551275463989
COD,1985-Q3,0400-0500,R-4,40E9,3.1622776601683795
COD,1985-Q3,0400-0500,R-4,36F0,2.6457513110645907
COD,1985-Q3,0400-0500,R-4,38F0,1.7320508075688772
COD,1985-Q3,0400-0500,R-1,45F0,3
COD,1985-Q3,0400-0500,R-1,47F0,3.3166247903554
COD,1985-Q3,0400-0500,R-2,40F1,1.4142135623730951
COD,1985-Q3,0400-0500,R-1,47F1,3.872983346207417
COD,1985-Q3,0400-0500,R-6,37F2,4.47213595499958
COD,1985-Q3,0400-0500,R-2,43F2,3.7416573867739413
COD,1985-Q3,0400-0500,R-6,39F4,2
COD,1985-Q3,0400-0500,R-7,42F6,4.123105625617661
COD,1985-Q3,0500-0600,R-4,36F0,2.8284271247461903
COD,1985-Q3,0500-0600,R-1,47F1,3.1622776601683795
COD,1985-Q3,0500-0600,R-6,37F2,2
COD,1985-Q3,0500-0600,R-6,39F6,2
COD,1985-Q3,0600-0700,R-4,38F1,3.3166247903554
COD,1985-Q3,0600-0700,R-1,45F1,1.4142135623730951
COD,1985-Q3,0600-0700,R-1,49F1,2.449489742783178
COD,1985-Q3,0700-0800,R-1,49E9,1.7320508075688772
COD,1985-Q3,0700-0800,R-2,40F0,1.7320508075688772
COD,1985-Q3,0800-1000,R-1,49E9,1.4142135623730951
COD,1985-Q3,0800-1000,R-1,47F0,1.7320508075688772
COD,1985-Q3,0800-1000,R-1,49F1,2.23606797749979
COD,1986-Q1,0150-0200,R-4,38F0,6.164414002968976
COD,1986-Q1,0150-0200,R-4,39F0,5.656854249492381
COD,1986-Q1,0150-0200,R-5,36F1,2.449489742783178
COD,1986-Q1,0150-0200,R-5,36F2,2
COD,1986-Q1,0150-0200,R-2,40F3,4.358898943540674
COD,1986-Q1,0150-0200,R-2,42F3,2.449489742783178
COD,1986-Q1,0150-0200,R-6,37F4,3.3166247903554
COD,1986-Q1,0150-0200,R-6,36F5,2.23606797749979
COD,1986-Q1,0150-0200,R-6,38F5,1.7320508075688772
COD,1986-Q1,0150-0200,R-6,38F6,3.872983346207417
COD,1986-Q1,0150-0200,R-7,43F6,7.483314773547883
COD,1986-Q1,0150-0200,R-6,38F8,8
COD,1986-Q1,0200-0250,R-4,38F0,4.898979485566356
COD,1986-Q1,0200-0250,R-5,36F1,3
COD,1986-Q1,0200-0250,R-6,31F2,5.477225575051661
COD,1986-Q1,0200-0250,R-6,36F5,2
COD,1986-Q1,0200-0250,R-6,38F5,2
COD,1986-Q1,0200-0250,R-7,43F6,4.69041575982343
COD,1986-Q1,0250-0300,R-6,31F2,5.196152422706632
COD,1986-Q1,0250-0300,R-5,36F2,1.4142135623730951
COD,1986-Q1,0250-0300,R-6,36F5,1.7320508075688772
COD,1986-Q1,0250-0300,R-6,38F5,1.4142135623730951
COD,1986-Q1,0350-0400,R-1,47E9,1.7320508075688772
COD,1986-Q1,0350-0400,R-1,47F0,2
COD,1986-Q1,0350-0400,R-1,48F0,1.7320508075688772
COD,1986-Q1,0350-0400,R-1,46F1,1.7320508075688772
COD,1986-Q1,0350-0400,R-1,48F1,2
COD,1986-Q1,0350-0400,R-6,31F2,2.23606797749979
COD,1986-Q1,0400-0500,R-3,44E9,1.7320508075688772
COD,1986-Q1,0400-0500,R-1,45F0,2.6457513110645907
COD,1986-Q1,0400-0500,R-1,46F0,4
COD,1986-Q1,0400-0500,R-1,47F0,3
COD,1986-Q1,0400-0500,R-1,48F0,3
COD,1986-Q1,0400-0500,R-1,46F1,2.8284271247461903
COD,1986-Q1,0400-0500,R-1,47F1,2.6457513110645907
COD,1986-Q1,0400-0500,R-1,48F1,4.795831523312719
COD,1986-Q1,0500-0600,R-1,48F0,1.7320508075688772
COD,1986-Q1,0500-0600,R-1,50F0,2.23606797749979
COD,1986-Q1,0500-0600,R-5,36F1,2
COD,1986-Q1,0500-0600,R-1,48F1,4.242640687119285
COD,1986-Q1,0500-0600,R-5,36F2,1.4142135623730951
COD,1986-Q1,0600-0700,R-1,49F0,2.6457513110645907
COD,1986-Q1,0600-0700,R-1,50F0,3
COD,1986-Q1,0600-0700,R-1,47F1,1.4142135623730951
COD,1986-Q1,0600-0700,R-1,48F1,3.605551275463989
COD,1986-Q1,0600-0700,R-6,33F3,10.295630140987
COD,1986-Q1,0700-0800,R-4,37F0,3.872983346207417
COD,1986-Q1,0700-0800,R-1,50F0,4.358898943540674
COD,1986-Q1,0700-0800,R-1,48F1,2.23606797749979
COD,1986-Q1,0700-0800,R-5,36F2,1.4142135623730951
COD,1986-Q1,0700-0800,R-6,36F5,1.7320508075688772
COD,1986-Q1,0800-1000,R-1,45F0,1.4142135623730951
COD,1986-Q1,0800-1000,R-1,48F1,1.4142135623730951
COD,1986-Q3,0150-0200,R-4,38F1,1.7320508075688772
COD,1986-Q3,0150-0200,R-1,44F1,1.7320508075688772
COD,1986-Q3,0150-0200,R-2,40F2,2
COD,1986-Q3,0150-0200,R-2,41F2,3.4641016151377544
COD,1986-Q3,0150-0200,R-2,42F2,2.449489742783178
COD,1986-Q3,0150-0200,R-2,40F3,2
COD,1986-Q3,0150-0200,R-2,42F3,1.4142135623730951
COD,1986-Q3,0150-0200,R-7,41F7,3.605551275463989
COD,1986-Q3,0200-0250,R-4,38E9,6.708203932499369
COD,1986-Q3,0200-0250,R-3,43E9,2.23606797749979
COD,1986-Q3,0200-0250,R-4,38F0,8.94427190999916
COD,1986-Q3,0200-0250,R-4,39F0,6.782329983125268
COD,1986-Q3,0200-0250,R-2,40F0,2.8284271247461903
COD,1986-Q3,0200-0250,R-2,43F0,3
COD,1986-Q3,0200-0250,R-1,44F0,1.4142135623730951
COD,1986-Q3,0200-0250,R-4,37F1,5.916079783099616
COD,1986-Q3,0200-0250,R-4,38F1,7.14142842854285
COD,1986-Q3,0200-0250,R-2,39F1,3.3166247903554
COD,1986-Q3,0200-0250,R-2,40F1,3.4641016151377544
COD,1986-Q3,0200-0250,R-1,44F1,3.872983346207417
COD,1986-Q3,0200-0250,R-1,45F1,1.7320508075688772
COD,1986-Q3,0200-0250,R-1,47F1,2
COD,1986-Q3,0200-0250,R-2,40F2,3.3166247903554
COD,1986-Q3,0200-0250,R-2,41F2,7
COD,1986-Q3,0200-0250,R-2,42F2,5.0990195135927845
COD,1986-Q3,0200-0250,R-2,44F2,4.242640687119285
COD,1986-Q3,0200-0250,R-6,39F3,3.4641016151377544
COD,1986-Q3,0200-0250,R-2,40F3,3.4641016151377544
COD,1986-Q3,0200-0250,R-2,42F3,4.242640687119285
COD,1986-Q3,0200-0250,R-6,38F4,4
COD,1986-Q3,0200-0250,R-2,41F4,2.6457513110645907
COD,1986-Q3,0200-0250,R-2,44F4,5
COD,1986-Q3,0200-0250,R-6,38F5,5.830951894845301
COD,1986-Q3,0200-0250,R-7,40F5,3.605551275463989
COD,1986-Q3,0200-0250,R-6,38F6,7.54983443527075
COD,1986-Q3,0200-0250,R-6,39F6,7.810249675906654
COD,1986-Q3,0200-0250,R-7,40F6,9.539392014169456
COD,1986-Q3,0200-0250,R-7,42F6,6.082762530298219
COD,1986-Q3,0200-0250,R-7,41F7,8.54400374531753
COD,1986-Q3,0250-0300,R-3,41E8,2.6457513110645907
COD,1986-Q3,0250-0300,R-3,42E8,1.7320508075688772
COD,1986-Q3,0250-0300,R-4,38E9,4.898979485566356
COD,1986-Q3,0250-0300,R-4,40E9,4.123105625617661
COD,1986-Q3,0250-0300,R-3,43E9,2.8284271247461903
COD,1986-Q3,0250-0300,R-4,38F0,5.830951894845301
COD,1986-Q3,0250-0300,R-4,39F0,5.196152422706632
COD,1986-Q3,0250-0300,R-2,40F0,3.4641016151377544
COD,1986-Q3,0250-0300,R-2,42F0,3
COD,1986-Q3,0250-0300,R-2,43F0,3.7416573867739413
COD,1986-Q3,0250-0300,R-4,37F1,6.928203230275509
COD,1986-Q3,0250-0300,R-4,38F1,6.928203230275509
COD,1986-Q3,0250-0300,R-2,39F1,3
COD,1986-Q3,0250-0300,R-2,40F1,3.4641016151377544
COD,1986-Q3,0250-0300,R-2,42F1,1.7320508075688772
COD,1986-Q3,0250-0300,R-1,44F1,3.1622776601683795
COD,1986-Q3,0250-0300,R-1,45F1,2
COD,1986-Q3,0250-0300,R-6,37F2,5
COD,1986-Q3,0250-0300,R-2,40F2,3
COD,1986-Q3,0250-0300,R-2,41F2,6
COD,1986-Q3,0250-0300,R-2,42F2,3.605551275463989
COD,1986-Q3,0250-0300,R-2,44F2,3.872983346207417
COD,1986-Q3,0250-0300,R-2,40F3,2.23606797749979
COD,1986-Q3,0250-0300,R-2,42F3,3.3166247903554
COD,1986-Q3,0250-0300,R-6,38F4,4.242640687119285
COD,1986-Q3,0250-0300,R-2,41F4,2.6457513110645907
COD,1986-Q3,0250-0300,R-6,36F5,9.486832980505138
COD,1986-Q3,0250-0300,R-6,38F5,6.708203932499369
COD,1986-Q3,0250-0300,R-7,40F5,2
COD,1986-Q3,0250-0300,R-6,38F6,11.045361017187261
COD,1986-Q3,0250-0300,R-6,39F6,9.16515138991168
COD,1986-Q3,0250-0300,R-7,40F6,5.385164807134504
COD,1986-Q3,0250-0300,R-7,42F6,5.0990195135927845
COD,1986-Q3,0250-0300,R-7,41F7,4.795831523312719
COD,1986-Q3,0300-0350,R-3,41E8,2
COD,1986-Q3,0300-0350,R-4,38E9,1.4142135623730951
COD,1986-Q3,0300-0350,R-4,40E9,2.8284271247461903
COD,1986-Q3,0300-0350,R-4,38F0,3.1622776601683795
COD,1986-Q3,0300-0350,R-2,40F0,2.23606797749979
COD,1986-Q3,0300-0350,R-2,42F0,5.830951894845301
COD,1986-Q3,0300-0350,R-2,43F0,2
COD,1986-Q3,0300-0350,R-4,37F1,4.123105625617661
COD,1986-Q3,0300-0350,R-4,38F1,4.358898943540674
COD,1986-Q3,0300-0350,R-2,39F1,2
COD,1986-Q3,0300-0350,R-2,40F1,2.23606797749979
COD,1986-Q3,0300-0350,R-2,40F2,1.4142135623730951
COD,1986-Q3,0300-0350,R-2,42F2,1.4142135623730951
COD,1986-Q3,0300-0350,R-2,43F2,2.449489742783178
COD,1986-Q3,0300-0350,R-2,44F2,2.23606797749979
COD,1986-Q3,0300-0350,R-2,40F3,2
COD,1986-Q3,0300-0350,R-1,45F3,1.7320508075688772
COD,1986-Q3,0300-0350,R-6,38F4,3.3166247903554
COD,1986-Q3,0300-0350,R-2,44F4,2.8284271247461903
COD,1986-Q3,0300-0350,R-6,36F5,4.358898943540674
COD,1986-Q3,0300-0350,R-6,38F5,3.4641016151377544
COD,1986-Q3,0300-0350,R-6,38F6,5.291502622129181
COD,1986-Q3,0300-0350,R-6,39F6,4.58257569495584
COD,1986-Q3,0300-0350,R-7,42F6,4.58257569495584
COD,1986-Q3,0300-0350,R-7,41F7,2.8284271247461903
COD,1986-Q3,0350-0400,R-4,38E9,1.7320508075688772
COD,1986-Q3,0350-0400,R-3,43E9,1.4142135623730951
COD,1986-Q3,0350-0400,R-4,38F0,2.23606797749979
COD,1986-Q3,0350-0400,R-2,40F0,2.23606797749979
COD,1986-Q3,0350-0400,R-2,43F0,1.4142135623730951
COD,1986-Q3,0350-0400,R-4,37F1,2.6457513110645907
COD,1986-Q3,0350-0400,R-2,42F2,2
COD,1986-Q3,0350-0400,R-6,33F3,7.483314773547883
COD,1986-Q3,0350-0400,R-2,42F3,1.4142135623730951
COD,1986-Q3,0350-0400,R-1,45F3,1.7320508075688772
COD,1986-Q3,0350-0400,R-6,38F4,2.8284271247461903
COD,1986-Q3,0350-0400,R-6,38F5,2.6457513110645907
COD,1986-Q3,0350-0400,R-6,39F6,2.8284271247461903
COD,1986-Q3,0400-0500,R-4,38F0,3
COD,1986-Q3,0400-0500,R-2,40F0,1.7320508075688772
COD,1986-Q3,0400-0500,R-2,42F0,4
COD,1986-Q3,0400-0500,R-2,43F0,1.4142135623730951
COD,1986-Q3,0400-0500,R-1,46F0,1.7320508075688772
COD,1986-Q3,0400-0500,R-1,47F0,2.449489742783178
COD,1986-Q3,0400-0500,R-4,38F1,1.4142135623730951
COD,1986-Q3,0400-0500,R-2,40F1,1.7320508075688772
COD,1986-Q3,0400-0500,R-2,42F1,2.449489742783178
COD,1986-Q3,0400-0500,R-2,43F1,3.3166247903554
COD,1986-Q3,0400-0500,R-1,47F1,1.7320508075688772
COD,1986-Q3,0400-0500,R-6,38F4,2
COD,1986-Q3,0400-0500,R-7,41F7,2
COD,1986-Q3,0500-0600,R-2,40F0,2.23606797749979
COD,1986-Q3,0500-0600,R-2,43F0,1.4142135623730951
COD,1986-Q3,0500-0600,R-1,45F0,2
COD,1986-Q3,0500-0600,R-1,46F0,2.449489742783178
COD,1986-Q3,0500-0600,R-1,47F0,2.449489742783178
COD,1986-Q3,0500-0600,R-1,48F0,1.7320508075688772
COD,1986-Q3,0500-0600,R-4,38F1,1.4142135623730951
COD,1986-Q3,0500-0600,R-2,42F1,2.449489742783178
COD,1986-Q3,0500-0600,R-2,43F1,2.8284271247461903
COD,1986-Q3,0500-0600,R-1,47F1,1.4142135623730951
COD,1986-Q3,0500-0600,R-1,49F1,1.4142135623730951
COD,1986-Q3,0500-0600,R-1,47F2,2.23606797749979
COD,1986-Q3,0500-0600,R-1,45F3,1.7320508075688772
COD,1986-Q3,0600-0700,R-4,40E9,1.4142135623730951
COD,1986-Q3,0600-0700,R-3,45E9,1.7320508075688772
COD,1986-Q3,0600-0700,R-1,45F0,2
COD,1986-Q3,0600-0700,R-1,49F0,1.7320508075688772
COD,1986-Q3,0600-0700,R-2,42F1,2.23606797749979
COD,1986-Q3,0600-0700,R-1,45F3,1.4142135623730951
COD,1986-Q3,0700-0800,R-1,45F0,1.7320508075688772
COD,1986-Q3,0700-0800,R-1,46F0,2.23606797749979
COD,1986-Q3,0700-0800,R-2,42F1,1.7320508075688772
COD,1986-Q3,0700-0800,R-1,49F1,4.898979485566356
COD,1986-Q3,0800-1000,R-2,40F0,2
COD,1986-Q3,0800-1000,R-2,42F1,1.4142135623730951
COD,1986-Q3,1200-9999,R-1,49F1,1.4142135623730951
COD,1987-Q1,0150-0200,R-3,41E7,2.449489742783178
COD,1987-Q1,0150-0200,R-6,36F3,1.4142135623730951
COD,1987-Q1,0150-0200,R-6,35F4,5.291502622129181
COD,1987-Q1,0150-0200,R-6,37F6,4.58257569495584
COD,1987-Q1,0150-0200,R-6,38F6,1.7320508075688772
COD,1987-Q1,0150-0200,R-6,39F6,2
COD,1987-Q1,0150-0200,R-6,37F7,9.643650760992955
COD,1987-Q1,0200-0250,R-4,39F0,4.898979485566356
COD,1987-Q1,0200-0250,R-5,36F2,1.4142135623730951
COD,1987-Q1,0200-0250,R-2,39F2,2
COD,1987-Q1,0200-0250,R-2,40F2,3.872983346207417
COD,1987-Q1,0200-0250,R-6,36F3,1.7320508075688772
COD,1987-Q1,0200-0250,R-2,40F3,1.4142135623730951
COD,1987-Q1,0200-0250,R-2,41F3,2
COD,1987-Q1,0200-0250,R-6,33F4,4.358898943540674
COD,1987-Q1,0200-0250,R-6,37F6,4.242640687119285
COD,1987-Q1,0200-0250,R-6,37F7,12.36931687685298
COD,1987-Q1,0250-0300,R-4,39F0,12.165525060596439
COD,1987-Q1,0250-0300,R-1,45F1,4.123105625617661
COD,1987-Q1,0250-0300,R-5,36F2,1.7320508075688772
COD,1987-Q1,0250-0300,R-2,40F2,4.58257569495584
COD,1987-Q1,0250-0300,R-2,41F2,3.605551275463989
COD,1987-Q1,0250-0300,R-2,41F3,2
COD,1987-Q1,0250-0300,R-1,46F3,3
COD,1987-Q1,0250-0300,R-6,33F4,2
COD,1987-Q1,0250-0300,R-7,44F5,4
COD,1987-Q1,0250-0300,R-6,37F6,2.449489742783178
COD,1987-Q1,0250-0300,R-6,37F7,12.288205727444508
COD,1987-Q1,0300-0350,R-3,45E8,3
COD,1987-Q1,0300-0350,R-4,38F0,7.14142842854285
COD,1987-Q1,0300-0350,R-4,39F0,9.433981132056603
COD,1987-Q1,0300-0350,R-1,44F0,2
COD,1987-Q1,0300-0350,R-1,46F0,3.1622776601683795
COD,1987-Q1,0300-0350,R-1,46F1,2.23606797749979
COD,1987-Q1,0300-0350,R-5,36F2,1.4142135623730951
COD,1987-Q1,0300-0350,R-2,40F2,2.6457513110645907
COD,1987-Q1,0300-0350,R-2,41F2,3
COD,1987-Q1,0300-0350,R-1,46F3,4
COD,1987-Q1,0300-0350,R-6,37F6,2.449489742783178
COD,1987-Q1,0300-0350,R-6,38F6,1.7320508075688772
COD,1987-Q1,0300-0350,R-6,39F6,2.23606797749979
COD,1987-Q1,0350-0400,R-3,45E9,2.8284271247461903
COD,1987-Q1,0350-0400,R-4,36F0,1.7320508075688772
COD,1987-Q1,0350-0400,R-1,46F0,2.23606797749979
COD,1987-Q1,0350-0400,R-5,36F1,2.23606797749979
COD,1987-Q1,0350-0400,R-1,47F1,1.7320508075688772
COD,1987-Q1,0350-0400,R-2,40F2,1.4142135623730951
COD,1987-Q1,0350-0400,R-2,40F3,1.4142135623730951
COD,1987-Q1,0350-0400,R-7,44F5,3.4641016151377544
COD,1987-Q1,0350-0400,R-6,37F6,3
COD,1987-Q1,0350-0400,R-6,38F6,2.23606797749979
COD,1987-Q1,0350-0400,R-6,39F6,2.449489742783178
COD,1987-Q1,0350-0400,R-6,37F7,16.186414056238647
COD,1987-Q1,0400-0500,R-3,44E8,1.4142135623730951
COD,1987-Q1,0400-0500,R-3,44E9,1.4142135623730951
COD,1987-Q1,0400-0500,R-1,47F1,1.7320508075688772
COD,1987-Q1,0400-0500,R-1,46F3,2.23606797749979
COD,1987-Q1,0400-0500,R-6,33F4,2
COD,1987-Q1,0400-0500,R-6,37F6,3.7416573867739413
COD,1987-Q1,0400-0500,R-6,39F6,2.6457513110645907
COD,1987-Q1,0400-0500,R-6,37F7,9.486832980505138
COD,1987-Q1,0500-0600,R-1,45F0,1.7320508075688772
COD,1987-Q1,0500-0600,R-1,46F0,1.4142135623730951
COD,1987-Q1,0500-0600,R-6,33F4,1.4142135623730951
COD,1987-Q1,0500-0600,R-6,35F4,1.4142135623730951
COD,1987-Q1,0500-0600,R-6,37F6,1.7320508075688772
COD,1987-Q1,0500-0600,R-6,37F7,2.449489742783178
COD,1987-Q1,0600-0700,R-4,39E9,1.4142135623730951
COD,1987-Q1,0600-0700,R-3,44E9,1.4142135623730951
COD,1987-Q1,0600-0700,R-1,45F0,2.6457513110645907
COD,1987-Q1,0600-0700,R-1,46F0,1.7320508075688772
COD,1987-Q1,0700-0800,R-4,38F1,1.4142135623730951
COD,1987-Q1,0700-0800,R-6,36F4,1.4142135623730951
COD,1987-Q1,0800-1000,R-3,45E8,1.7320508075688772
COD,1987-Q1,0800-1000,R-2,41F4,2.8284271247461903
COD,1987-Q1,0800-1000,R-6,36F5,1.4142135623730951
COD,1987-Q1,1200-9999,R-4,37F1,2
COD,1987-Q1,1200-9999,R-6,36F4,2
COD,1987-Q1,1200-9999,R-2,40F4,1.4142135623730951
COD,1987-Q1,1200-9999,R-2,41F4,2.8284271247461903
COD,1987-Q3,0150-0200,R-2,43F1,1.7320508075688772
COD,1987-Q3,0150-0200,R-2,42F3,1.4142135623730951
COD,1987-Q3,0150-0200,R-2,44F4,1.4142135623730951
COD,1987-Q3,0150-0200,R-7,42F5,1.7320508075688772
COD,1987-Q3,0200-0250,R-4,38E9,2.8284271247461903
COD,1987-Q3,0200-0250,R-4,39E9,1.4142135623730951
COD,1987-Q3,0200-0250,R-4,40E9,2.23606797749979
COD,1987-Q3,0200-0250,R-4,38F0,2
COD,1987-Q3,0200-0250,R-2,40F0,1.4142135623730951
COD,1987-Q3,0200-0250,R-4,38F1,1.7320508075688772
COD,1987-Q3,0200-0250,R-2,40F1,2
COD,1987-Q3,0200-0250,R-1,47F1,1.4142135623730951
COD,1987-Q3,0200-0250,R-6,37F2,1.7320508075688772
COD,1987-Q3,0200-0250,R-2,39F2,1.7320508075688772
COD,1987-Q3,0200-0250,R-2,40F2,2
COD,1987-Q3,0200-0250,R-2,41F2,1.4142135623730951
COD,1987-Q3,0200-0250,R-2,42F2,3.1622776601683795
COD,1987-Q3,0200-0250,R-6,39F3,1.4142135623730951
COD,1987-Q3,0200-0250,R-2,40F3,2.8284271247461903
COD,1987-Q3,0200-0250,R-2,40F4,1.4142135623730951
COD,1987-Q3,0200-0250,R-2,44F4,1.7320508075688772
COD,1987-Q3,0200-0250,R-7,42F5,6.082762530298219
COD,1987-Q3,0200-0250,R-6,39F6,4.123105625617661
COD,1987-Q3,0200-0250,R-7,40F6,4
COD,1987-Q3,0200-0250,R-7,42F6,4.358898943540674
COD,1987-Q3,0200-0250,R-6,38F7,6.082762530298219
COD,1987-Q3,0250-0300,R-3,45E7,1.7320508075688772
COD,1987-Q3,0250-0300,R-3,42E8,4.47213595499958
COD,1987-Q3,0250-0300,R-4,38E9,2.23606797749979
COD,1987-Q3,0250-0300,R-4,40E9,1.7320508075688772
COD,1987-Q3,0250-0300,R-3,42E9,2.449489742783178
COD,1987-Q3,0250-0300,R-4,38F0,3.3166247903554
COD,1987-Q3,0250-0300,R-2,40F0,1.4142135623730951
COD,1987-Q3,0250-0300,R-2,43F0,1.7320508075688772
COD,1987-Q3,0250-0300,R-4,38F1,2.23606797749979
COD,1987-Q3,0250-0300,R-2,39F1,2.449489742783178
COD,1987-Q3,0250-0300,R-2,40F1,1.4142135623730951
COD,1987-Q3,0250-0300,R-6,37F2,5.656854249492381
COD,1987-Q3,0250-0300,R-2,39F2,3.872983346207417
COD,1987-Q3,0250-0300,R-2,40F2,2
COD,1987-Q3,0250-0300,R-6,39F3,1.7320508075688772
COD,1987-Q3,0250-0300,R-2,40F3,2.23606797749979
COD,1987-Q3,0250-0300,R-2,42F3,2.23606797749979
COD,1987-Q3,0250-0300,R-6,36F4,3.4641016151377544
COD,1987-Q3,0250-0300,R-6,38F4,4.69041575982343
COD,1987-Q3,0250-0300,R-2,40F4,1.4142135623730951
COD,1987-Q3,0250-0300,R-6,38F5,6.4031242374328485
COD,1987-Q3,0250-0300,R-6,39F6,5.5677643628300215
COD,1987-Q3,0250-0300,R-7,40F6,3.872983346207417
COD,1987-Q3,0250-0300,R-7,42F6,13.74772708486752
COD,1987-Q3,0250-0300,R-6,38F7,5.656854249492381
COD,1987-Q3,0300-0350,R-4,39E9,7.0710678118654755
COD,1987-Q3,0300-0350,R-1,47E9,1.4142135623730951
COD,1987-Q3,0300-0350,R-4,38F0,4.58257569495584
COD,1987-Q3,0300-0350,R-4,39F0,5.5677643628300215
COD,1987-Q3,0300-0350,R-2,40F0,1.7320508075688772
COD,1987-Q3,0300-0350,R-2,43F0,1.4142135623730951
COD,1987-Q3,0300-0350,R-5,36F1,1.4142135623730951
COD,1987-Q3,0300-0350,R-4,38F1,3.605551275463989
COD,1987-Q3,0300-0350,R-2,39F1,2.23606797749979
COD,1987-Q3,0300-0350,R-2,40F1,2
COD,1987-Q3,0300-0350,R-2,41F1,1.7320508075688772
COD,1987-Q3,0300-0350,R-2,43F1,2
COD,1987-Q3,0300-0350,R-5,34F2,3.7416573867739413
COD,1987-Q3,0300-0350,R-6,37F2,5.196152422706632
COD,1987-Q3,0300-0350,R-2,39F2,2.6457513110645907
COD,1987-Q3,0300-0350,R-2,40F2,2.23606797749979
COD,1987-Q3,0300-0350,R-2,41F2,1.7320508075688772
COD,1987-Q3,0300-0350,R-2,42F2,2.449489742783178
COD,1987-Q3,0300-0350,R-2,43F2,3.1622776601683795
COD,1987-Q3,0300-0350,R-1,47F2,1.4142135623730951
COD,1987-Q3,0300-0350,R-2,40F3,1.7320508075688772
COD,1987-Q3,0300-0350,R-2,41F3,3
COD,1987-Q3,0300-0350,R-6,38F4,4
COD,1987-Q3,0300-0350,R-6,38F5,7.810249675906654
COD,1987-Q3,0300-0350,R-6,39F6,3.4641016151377544
COD,1987-Q3,0300-0350,R-7,40F6,1.7320508075688772
COD,1987-Q3,0300-0350,R-7,42F6,7.681145747868608
COD,1987-Q3,0300-0350,R-6,38F7,4.358898943540674
COD,1987-Q3,0350-0400,R-1,48E8,2
COD,1987-Q3,0350-0400,R-4,38E9,3.3166247903554
COD,1987-Q3,0350-0400,R-4,39E9,6.6332495807108
COD,1987-Q3,0350-0400,R-3,46E9,2
COD,1987-Q3,0350-0400,R-4,38F0,3.605551275463989
COD,1987-Q3,0350-0400,R-2,40F0,2.8284271247461903
COD,1987-Q3,0350-0400,R-1,47F0,2.6457513110645907
COD,1987-Q3,0350-0400,R-2,39F1,3
COD,1987-Q3,0350-0400,R-2,40F1,2
COD,1987-Q3,0350-0400,R-2,41F1,3.3166247903554
COD,1987-Q3,0350-0400,R-1,47F1,2.23606797749979
COD,1987-Q3,0350-0400,R-6,37F2,3.872983346207417
COD,1987-Q3,0350-0400,R-2,40F2,1.4142135623730951
COD,1987-Q3,0350-0400,R-2,42F2,2.23606797749979
COD,1987-Q3,0350-0400,R-2,43F2,4.58257569495584
COD,1987-Q3,0350-0400,R-2,40F3,1.7320508075688772
COD,1987-Q3,0350-0400,R-1,45F3,3.605551275463989
COD,1987-Q3,0350-0400,R-6,38F5,4.123105625617661
COD,1987-Q3,0350-0400,R-7,42F5,4.358898943540674
COD,1987-Q3,0350-0400,R-6,39F6,2.8284271247461903
COD,1987-Q3,0350-0400,R-7,40F6,1.7320508075688772
COD,1987-Q3,0350-0400,R-7,42F6,11.40175425099138
COD,1987-Q3,0400-0500,R-1,47E8,3.1622776601683795
COD,1987-Q3,0400-0500,R-4,38E9,2.6457513110645907
COD,1987-Q3,0400-0500,R-4,40E9,4.242640687119285
COD,1987-Q3,0400-0500,R-3,46E9,2.23606797749979
COD,1987-Q3,0400-0500,R-4,38F0,2
COD,1987-Q3,0400-0500,R-4,39F0,2.449489742783178
COD,1987-Q3,0400-0500,R-2,40F0,4
COD,1987-Q3,0400-0500,R-1,45F0,1.7320508075688772
COD,1987-Q3,0400-0500,R-1,47F0,3.1622776601683795
COD,1987-Q3,0400-0500,R-5,36F1,2.449489742783178
COD,1987-Q3,0400-0500,R-2,39F1,3.7416573867739413
COD,1987-Q3,0400-0500,R-2,41F1,2.6457513110645907
COD,1987-Q3,0400-0500,R-2,42F1,3.1622776601683795
COD,1987-Q3,0400-0500,R-2,43F1,2.8284271247461903
COD,1987-Q3,0400-0500,R-1,47F1,2.449489742783178
