pred_name,stratum_time,pred_size,stratum_area,w_fac_area
HAD,1991-Q4,0350-0400,R-3,0.2177394801
HAD,1991-Q4,0350-0400,R-2,0.2176129776
HAD,1991-Q4,0350-0400,R-1,0.5270285423
HAD,1991-Q4,0350-0400,R-7,0.0019108064
HAD,1991-Q4,0400-0500,R-2,0.2491019375
HAD,1991-Q4,0400-0500,R-1,0.533316648
HAD,1991-Q4,0500-0600,R-1,0.8122814728
HAD,1991-Q4,0500-0600,R-2,0.131329498
HAD,1991-Q4,0600-0700,R-2,0.0826333712
HAD,1991-Q4,0150-0200,R-1,0.2878363432
HAD,1991-Q4,0200-0250,R-1,0.2598187728
HAD,1991-Q4,0250-0300,R-1,0.260120824
HAD,1991-Q4,0400-0500,R-3,0.1932895589
HAD,1991-Q4,0600-0700,R-1,0.8410896709
HAD,1991-Q4,0250-0300,R-6,1.622616e-4
HAD,1991-Q4,0350-0400,R-6,0.0015525302
HAD,1991-Q4,0120-0150,R-7,0.0212669267
HAD,1991-Q4,0500-0600,R-7,0.0110206572
HAD,1991-Q4,0600-0700,R-7,0.076276958
MAC,1991-Q4,0250-0300,R-3,0.9563301986
MAC,1991-Q4,0300-0350,R-3,0.879168138
MAC,1991-Q4,0350-0400,R-3,0.6104210887
MAC,1991-Q4,0150-0200,R-5,0.3605769231
MAC,1991-Q4,0250-0300,R-6,0.0402060955
MAC,1991-Q4,0300-0350,R-1,0.0974247087
MAC,1991-Q4,0300-0350,R-6,0.0229342178
MAC,1991-Q4,0350-0400,R-1,0.2134633057
MAC,1991-Q4,0350-0400,R-6,0.1761156057
MAC,1991-Q4,0400-0500,R-1,0.4409310441
MAC,1991-Q4,0400-0500,R-6,0.1117783903
MAC,1991-Q4,0150-0200,R-2,0.2019230769
MAC,1991-Q4,0150-0200,R-6,0.4375
MAC,1991-Q4,0200-0250,R-6,0.5288855125
MAC,1991-Q4,0250-0300,R-1,0.0029366202
RAJ,1991-Q4,0150-0200,R-2,0.421659162
RAJ,1991-Q4,0350-0400,R-2,0.2368346382
RAJ,1991-Q4,0200-0250,R-2,0.3280619112
RAJ,1991-Q4,0300-0350,R-7,0.0385933405
RAJ,1991-Q4,0300-0350,R-2,0.2263189723
RAJ,1991-Q4,0250-0300,R-2,0.2908569092
RAJ,1991-Q4,0350-0400,R-6,0.0746972257
RAJ,1991-Q4,0350-0400,R-3,0.1587968994
RAJ,1991-Q4,0350-0400,R-7,0.0181084184
RAJ,1991-Q4,0250-0300,R-3,0.0474937701
RAJ,1991-Q4,0200-0250,R-3,0.2301480485
RAJ,1991-Q4,0300-0350,R-1,0.3087467243
RAJ,1991-Q4,0350-0400,R-1,0.4413926973
RAJ,1991-Q4,0200-0250,R-1,0.3936742934
RAJ,1991-Q4,0250-0300,R-1,0.2437180308
RAJ,1991-Q4,0350-0400,R-4,0.0248990752
RAJ,1991-Q4,0250-0300,R-4,0.1985850621
RAJ,1991-Q4,0300-0350,R-4,0.271225421
RAJ,1991-Q4,0200-0250,R-4,0.048115747
RAJ,1991-Q4,0250-0300,R-7,0.1299829498
RAJ,1991-Q4,0120-0150,R-2,0.7117437722
RAJ,1991-Q4,0300-0350,R-3,0.1551155418
RAJ,1991-Q4,0250-0300,R-6,0.089363278
WHG,1991-Q4,0100-0120,R-2,0.3217189241
WHG,1991-Q4,0100-0120,R-7,0.0606457298
WHG,1991-Q4,0100-0120,R-6,0.0876315144
WHG,1991-Q4,0120-0150,R-3,0.2375567498
WHG,1991-Q4,0120-0150,R-2,0.3084408082
WHG,1991-Q4,0120-0150,R-1,0.170210692
WHG,1991-Q4,0120-0150,R-7,0.0730225662
WHG,1991-Q4,0120-0150,R-6,0.1225170265
WHG,1991-Q4,0150-0200,R-3,0.1509919805
WHG,1991-Q4,0150-0200,R-1,0.1192571356
WHG,1991-Q4,0150-0200,R-2,0.2511029165
WHG,1991-Q4,0150-0200,R-7,0.096157734
WHG,1991-Q4,0150-0200,R-6,0.3173540965
WHG,1991-Q4,0200-0250,R-3,0.187619873
WHG,1991-Q4,0200-0250,R-2,0.0606843978
WHG,1991-Q4,0200-0250,R-1,0.0198649974
WHG,1991-Q4,0200-0250,R-7,0.0211139102
WHG,1991-Q4,0200-0250,R-6,0.3046717487
WHG,1991-Q4,0250-0300,R-3,0.2599477754
WHG,1991-Q4,0250-0300,R-2,0.1090025477
WHG,1991-Q4,0250-0300,R-1,0.1537773945
WHG,1991-Q4,0250-0300,R-7,0.0123633891
WHG,1991-Q4,0250-0300,R-6,0.1587539029
WHG,1991-Q4,0300-0350,R-3,0.140254303
WHG,1991-Q4,0300-0350,R-2,0.1041537234
WHG,1991-Q4,0300-0350,R-1,0.5744917617
WHG,1991-Q4,0300-0350,R-7,0.0086165358
WHG,1991-Q4,0300-0350,R-6,0.0702257175
WHG,1991-Q4,0350-0400,R-1,0.7189995618
WHG,1991-Q4,0350-0400,R-2,0.0414578568
WHG,1991-Q4,0350-0400,R-7,0.0247051688
WHG,1991-Q4,0400-0500,R-1,0.4279330455
WHG,1991-Q4,0400-0500,R-7,0
WHG,1991-Q4,0100-0120,R-3,0.2366361449
WHG,1991-Q4,0100-0120,R-4,0.0425253261
WHG,1991-Q4,0100-0120,R-1,0.1951824809
WHG,1991-Q4,0100-0120,R-5,0.0556598798
WHG,1991-Q4,0120-0150,R-4,0.0518160879
WHG,1991-Q4,0120-0150,R-5,0.0364360694
WHG,1991-Q4,0150-0200,R-4,0.035736553
WHG,1991-Q4,0150-0200,R-5,0.0293995839
WHG,1991-Q4,0200-0250,R-4,0.3568851559
WHG,1991-Q4,0200-0250,R-5,0.049159917
WHG,1991-Q4,0250-0300,R-4,0.2542375273
WHG,1991-Q4,0250-0300,R-5,0.0519174631
WHG,1991-Q4,0300-0350,R-5,0.0676911626
WHG,1991-Q4,0350-0400,R-3,0.0367260634
WHG,1991-Q4,0350-0400,R-5,0.1023326844
WHG,1991-Q4,0350-0400,R-6,0.0642334389
WHG,1991-Q4,0400-0500,R-2,0.5036734076
WHG,1991-Q4,0300-0350,R-4,0.0345667961
WHG,1991-Q4,0400-0500,R-6,0.0286298568
WHG,1991-Q1,0350-0400,R-5,0.0230928654
WHG,1991-Q1,0400-0500,R-7,0.0126587359
COD,1987-Q1,0700-0800,R-5,0.1945958846
GUR,1991-Q2,0350-0400,R-1,0.0443329396
GUR,1990-Q1,0200-0250,R-5,0.0076348747
GUR,1990-Q2,0080-0100,R-2,0.4695274008
GUR,1990-Q2,0120-0150,R-2,0.0951804461
RAJ,1991-Q1,0500-0600,R-3,0.0097589076
MAC,1991-Q2,0400-0500,R-5,0.0194167443
RAJ,1991-Q2,0300-0350,R-7,0.0246030912
RAJ,1991-Q2,0150-0200,R-1,0.0584414877
RAJ,1991-Q2,0200-0250,R-6,0
GUR,1991-Q3,0400-0500,R-1,0.3927726779
GUR,1991-Q3,0400-0500,R-6,0.2382230277
GUR,1991-Q4,0250-0300,R-7,0.0070845322
RAJ,1991-Q4,0350-0400,R-5,0.0452710459
COD,1991-Q1,0250-0300,R-7,0.1376049627
COD,1981-Q4,0200-0250,R-1,0.0102831686
