"Year","Quarter","Predator","Prey","eatenW"
1974,2,"H. porpoise","Cod",9747.88544090044
1975,2,"H. porpoise","Cod",10584.2935637477
1976,2,"H. porpoise","Cod",11428.001401144
1977,2,"H. porpoise","Cod",12443.280737341
1978,2,"H. porpoise","Cod",14594.105438514
1979,2,"H. porpoise","Cod",12147.516758225
1980,2,"H. porpoise","Cod",13063.3980084412
1981,2,"H. porpoise","Cod",14084.1782752504
1982,2,"H. porpoise","Cod",12441.6687899101
1983,2,"H. porpoise","Cod",14086.441793827
1984,2,"H. porpoise","Cod",13361.8183366053
1985,2,"H. porpoise","Cod",12979.4369696068
1986,2,"H. porpoise","Cod",10706.0929523348
1987,2,"H. porpoise","Cod",12117.0194850562
1988,2,"H. porpoise","Cod",8020.2498777477
1989,2,"H. porpoise","Cod",7607.6832406152
1990,2,"H. porpoise","Cod",8348.13233130652
1991,2,"H. porpoise","Cod",6403.9645832716
1992,2,"H. porpoise","Cod",8873.8447888984
1993,2,"H. porpoise","Cod",9686.1601840256
1994,2,"H. porpoise","Cod",9207.418020846
1995,2,"H. porpoise","Cod",10585.3574170224
1996,2,"H. porpoise","Cod",8779.5794297208
1997,2,"H. porpoise","Cod",9823.818315952
1998,2,"H. porpoise","Cod",11122.5654538416
1999,2,"H. porpoise","Cod",4486.9909793544
2000,2,"H. porpoise","Cod",6800.9444828864
2001,2,"H. porpoise","Cod",7031.1711308904
2002,2,"H. porpoise","Cod",3902.7790401684
2003,2,"H. porpoise","Cod",3827.569604166
2004,2,"H. porpoise","Cod",4122.247870422
2005,2,"H. porpoise","Cod",5536.8812364
2006,2,"H. porpoise","Cod",6816.3500904288
2007,2,"H. porpoise","Cod",8249.7336385386
2008,2,"H. porpoise","Cod",5250.0396384654
2009,2,"H. porpoise","Cod",4927.8873483876
2010,2,"H. porpoise","Cod",4720.2523604214
2011,2,"H. porpoise","Cod",5100.21154002
2012,2,"H. porpoise","Cod",3793.5787586008
2013,2,"H. porpoise","Cod",5358.8444326704
2014,2,"H. porpoise","Cod",7642.8244703768
2015,2,"H. porpoise","Cod",7734.806797108
2016,2,"H. porpoise","Cod",4590.55310472
1974,3,"H. porpoise","Cod",10625.6929806139
1975,3,"H. porpoise","Cod",11702.3554021061
1976,3,"H. porpoise","Cod",12496.2411664552
1977,3,"H. porpoise","Cod",14971.2771664648
1978,3,"H. porpoise","Cod",14556.374237259
1979,3,"H. porpoise","Cod",13448.4238751287
1980,3,"H. porpoise","Cod",14917.3106463124
1981,3,"H. porpoise","Cod",14695.4205745956
1982,3,"H. porpoise","Cod",14927.2939796337
1983,3,"H. porpoise","Cod",14627.1474521639
1984,3,"H. porpoise","Cod",14194.8902335213
1985,3,"H. porpoise","Cod",12502.5956526384
1986,3,"H. porpoise","Cod",11834.2453219952
1987,3,"H. porpoise","Cod",11621.8138707751
1988,3,"H. porpoise","Cod",8342.91434953416
1989,3,"H. porpoise","Cod",8948.7915305184
1990,3,"H. porpoise","Cod",8572.52410186704
1991,3,"H. porpoise","Cod",7794.7779495502
1992,3,"H. porpoise","Cod",9396.6622249708
1993,3,"H. porpoise","Cod",10871.537828687
1994,3,"H. porpoise","Cod",10442.1877266604
1995,3,"H. porpoise","Cod",11208.5896117028
1996,3,"H. porpoise","Cod",10885.8512406853
1997,3,"H. porpoise","Cod",12375.5268445128
1998,3,"H. porpoise","Cod",10283.8457734088
1999,3,"H. porpoise","Cod",6045.0782015988
2000,3,"H. porpoise","Cod",7638.69918315075
2001,3,"H. porpoise","Cod",6892.88321006285
2002,3,"H. porpoise","Cod",5225.56585972126
2003,3,"H. porpoise","Cod",5482.33142042196
2004,3,"H. porpoise","Cod",5892.1484336624
2005,3,"H. porpoise","Cod",7482.94551319
2006,3,"H. porpoise","Cod",8264.2015623413
2007,3,"H. porpoise","Cod",8155.2641962462
2008,3,"H. porpoise","Cod",6672.0140362656
2009,3,"H. porpoise","Cod",6240.111570812
2010,3,"H. porpoise","Cod",6448.8758965463
2011,3,"H. porpoise","Cod",6795.9764396966
2012,3,"H. porpoise","Cod",6292.76515739
2013,3,"H. porpoise","Cod",8131.1572890723
2014,3,"H. porpoise","Cod",9396.4125356775
2015,3,"H. porpoise","Cod",8511.45079679622
2016,3,"H. porpoise","Cod",6626.1939388185
1974,4,"H. porpoise","Cod",11672.6548029682
1975,4,"H. porpoise","Cod",13071.8484529375
1976,4,"H. porpoise","Cod",13600.477254105
1977,4,"H. porpoise","Cod",16006.159565634
1978,4,"H. porpoise","Cod",15160.640731137
1979,4,"H. porpoise","Cod",14659.0314250275
1980,4,"H. porpoise","Cod",16245.878998247
1981,4,"H. porpoise","Cod",15147.546816717
1982,4,"H. porpoise","Cod",16123.3877538585
1983,4,"H. porpoise","Cod",15644.1432498648
1984,4,"H. porpoise","Cod",15583.2108601888
1985,4,"H. porpoise","Cod",13087.279280276
1986,4,"H. porpoise","Cod",13486.5033755548
1987,4,"H. porpoise","Cod",12503.8236777038
1988,4,"H. porpoise","Cod",8977.660090206
1989,4,"H. porpoise","Cod",9871.426043577
1990,4,"H. porpoise","Cod",9162.17026120375
1991,4,"H. porpoise","Cod",9015.557007828
1992,4,"H. porpoise","Cod",10549.512836018
1993,4,"H. porpoise","Cod",11094.0693104531
1994,4,"H. porpoise","Cod",12006.333890891
1995,4,"H. porpoise","Cod",12532.1953771298
1996,4,"H. porpoise","Cod",10629.5970988524
1997,4,"H. porpoise","Cod",14252.400247657
1998,4,"H. porpoise","Cod",9995.9306318266
1999,4,"H. porpoise","Cod",5780.9307242654
2000,4,"H. porpoise","Cod",8487.8048533536
2001,4,"H. porpoise","Cod",6505.73396186515
2002,4,"H. porpoise","Cod",5024.150971724
2003,4,"H. porpoise","Cod",5013.0850670958
2004,4,"H. porpoise","Cod",6094.2873898637
2005,4,"H. porpoise","Cod",7373.39312629
2006,4,"H. porpoise","Cod",8913.840011092
2007,4,"H. porpoise","Cod",8246.539152868
2008,4,"H. porpoise","Cod",6221.207861629
2009,4,"H. porpoise","Cod",5727.53244551
2010,4,"H. porpoise","Cod",6689.850435429
2011,4,"H. porpoise","Cod",6135.7326122246
2012,4,"H. porpoise","Cod",5695.5409864782
2013,4,"H. porpoise","Cod",7961.5896087868
2014,4,"H. porpoise","Cod",10102.157118445
2015,4,"H. porpoise","Cod",9167.8628406924
2016,4,"H. porpoise","Cod",5528.7701624568
1974,3,"Her. Gull","Cod",62.91642114082
1975,3,"Her. Gull","Cod",38.0989492949
1976,3,"Her. Gull","Cod",142.211346234048
1977,3,"Her. Gull","Cod",95.45593257837
1978,3,"Her. Gull","Cod",101.7674338395
1979,3,"Her. Gull","Cod",83.440465211558
1980,3,"Her. Gull","Cod",89.083565046762
1981,3,"Her. Gull","Cod",218.36364239872
1982,3,"Her. Gull","Cod",112.762472714632
1983,3,"Her. Gull","Cod",107.811887235104
1984,3,"Her. Gull","Cod",81.19380426716
1985,3,"Her. Gull","Cod",103.209593556056
1986,3,"Her. Gull","Cod",61.018098193
1987,3,"Her. Gull","Cod",57.39323832216
1988,3,"Her. Gull","Cod",55.162874856544
1989,3,"Her. Gull","Cod",45.096727406328
1990,3,"Her. Gull","Cod",51.74229197228
1991,3,"Her. Gull","Cod",59.80245746904
1992,3,"Her. Gull","Cod",37.22024421687
1993,3,"Her. Gull","Cod",57.243010814496
1994,3,"Her. Gull","Cod",50.303149224328
1995,3,"Her. Gull","Cod",48.205703194194
1996,3,"Her. Gull","Cod",84.531352756032
1997,3,"Her. Gull","Cod",43.057741701312
1998,3,"Her. Gull","Cod",48.150322128948
1999,3,"Her. Gull","Cod",72.877839678358
2000,3,"Her. Gull","Cod",31.6155837816
2001,3,"Her. Gull","Cod",41.304428975472
2002,3,"Her. Gull","Cod",53.493635814814
2003,3,"Her. Gull","Cod",67.30696913382
2004,3,"Her. Gull","Cod",49.879024967304
2005,3,"Her. Gull","Cod",68.947287007066
2006,3,"Her. Gull","Cod",44.35226850782
2007,3,"Her. Gull","Cod",42.647855459508
2008,3,"Her. Gull","Cod",42.452346326208
2009,3,"Her. Gull","Cod",36.020441299856
2010,3,"Her. Gull","Cod",26.081997901388
2011,3,"Her. Gull","Cod",47.307781368822
2012,3,"Her. Gull","Cod",58.073195509056
2013,3,"Her. Gull","Cod",63.711369385638
2014,3,"Her. Gull","Cod",40.76424089517
2015,3,"Her. Gull","Cod",35.76278686916
2016,3,"Her. Gull","Cod",52.0960466702
1974,3,"Kittiwake","Cod",319.2351098274
1975,3,"Kittiwake","Cod",180.76778453578
1976,3,"Kittiwake","Cod",832.7609531904
1977,3,"Kittiwake","Cod",559.36511660484
1978,3,"Kittiwake","Cod",514.5896920307
1979,3,"Kittiwake","Cod",405.57553493184
1980,3,"Kittiwake","Cod",473.99939846688
1981,3,"Kittiwake","Cod",1179.1349136112
1982,3,"Kittiwake","Cod",735.90342344896
1983,3,"Kittiwake","Cod",638.111486571
1984,3,"Kittiwake","Cod",524.1412606651
1985,3,"Kittiwake","Cod",566.35142427136
1986,3,"Kittiwake","Cod",316.25182289168
1987,3,"Kittiwake","Cod",356.54554540592
1988,3,"Kittiwake","Cod",304.0955596146
1989,3,"Kittiwake","Cod",245.44587093156
1990,3,"Kittiwake","Cod",311.569372764
1991,3,"Kittiwake","Cod",368.1648039654
1992,3,"Kittiwake","Cod",190.32460470452
1993,3,"Kittiwake","Cod",250.29362702448
1994,3,"Kittiwake","Cod",186.9451470744
1995,3,"Kittiwake","Cod",167.08412116422
1996,3,"Kittiwake","Cod",260.58199920896
1997,3,"Kittiwake","Cod",127.460557819764
1998,3,"Kittiwake","Cod",243.9985401009
1999,3,"Kittiwake","Cod",309.8581532761
2000,3,"Kittiwake","Cod",137.6483937192
2001,3,"Kittiwake","Cod",186.77249150976
2002,3,"Kittiwake","Cod",261.12255302068
2003,3,"Kittiwake","Cod",487.39859299924
2004,3,"Kittiwake","Cod",323.2464575886
2005,3,"Kittiwake","Cod",473.2460405426
2006,3,"Kittiwake","Cod",266.3375944346
2007,3,"Kittiwake","Cod",218.87287390332
2008,3,"Kittiwake","Cod",224.40338398608
2009,3,"Kittiwake","Cod",130.706131051392
2010,3,"Kittiwake","Cod",93.667243849322
2011,3,"Kittiwake","Cod",257.0558970109
2012,3,"Kittiwake","Cod",307.47624563838
2013,3,"Kittiwake","Cod",285.904766494776
2014,3,"Kittiwake","Cod",172.757002843594
2015,3,"Kittiwake","Cod",155.32727563782
2016,3,"Kittiwake","Cod",177.26666413456
1974,1,"Whiting","Cod",237.902199165928
1975,1,"Whiting","Cod",149.24487200369
1976,1,"Whiting","Cod",260.547631853404
1977,1,"Whiting","Cod",1068.56505567236
1978,1,"Whiting","Cod",31.2904843650278
1979,1,"Whiting","Cod",130.213928662541
1980,1,"Whiting","Cod",293.313370496796
1981,1,"Whiting","Cod",6.2978629406364
1982,1,"Whiting","Cod",372.4033321929
1983,1,"Whiting","Cod",82.515944917164
1984,1,"Whiting","Cod",114.929584803528
1985,1,"Whiting","Cod",30.61201120545
1986,1,"Whiting","Cod",302.272742551698
1987,1,"Whiting","Cod",24.445885550898
1988,1,"Whiting","Cod",12.5696556266892
1990,1,"Whiting","Cod",13.3475657541252
1992,1,"Whiting","Cod",4.8401139604428
2009,1,"Whiting","Cod",22.6249255026
2010,1,"Whiting","Cod",8.6972440202406
2011,1,"Whiting","Cod",30.7872854673252
2013,1,"Whiting","Cod",346.188501256893
2014,1,"Whiting","Cod",482.5079849637
2015,1,"Whiting","Cod",111.335627810115
2016,1,"Whiting","Cod",22.537394963052
1974,3,"Whiting","Cod",6945.83220447159
1975,3,"Whiting","Cod",4568.9936314579
1976,3,"Whiting","Cod",25800.6654278126
1977,3,"Whiting","Cod",16484.6519481858
1978,3,"Whiting","Cod",15642.0600635349
1979,3,"Whiting","Cod",13396.4404495063
1980,3,"Whiting","Cod",17612.7129302676
1981,3,"Whiting","Cod",32641.9474718137
1982,3,"Whiting","Cod",14225.4446935787
1983,3,"Whiting","Cod",9859.83331632357
1984,3,"Whiting","Cod",8416.53015284632
1985,3,"Whiting","Cod",11427.2793006315
1986,3,"Whiting","Cod",7648.17929830695
1987,3,"Whiting","Cod",9497.14954703065
1988,3,"Whiting","Cod",7402.24484202542
1989,3,"Whiting","Cod",8288.1427673379
1990,3,"Whiting","Cod",7664.79742743783
1991,3,"Whiting","Cod",7027.23994359534
1992,3,"Whiting","Cod",3507.43464201223
1993,3,"Whiting","Cod",5011.98696455558
1994,3,"Whiting","Cod",4201.94703054137
1995,3,"Whiting","Cod",4234.34966939799
1996,3,"Whiting","Cod",6404.35573365499
1997,3,"Whiting","Cod",2646.46761741536
1998,3,"Whiting","Cod",3375.35899942092
1999,3,"Whiting","Cod",5046.31334419933
2000,3,"Whiting","Cod",2925.58700308493
2001,3,"Whiting","Cod",4475.13058400489
2002,3,"Whiting","Cod",6013.06992112273
2003,3,"Whiting","Cod",6595.46253920457
2004,3,"Whiting","Cod",3251.95182018757
2005,3,"Whiting","Cod",4326.78322643696
2006,3,"Whiting","Cod",2562.5385613386
2007,3,"Whiting","Cod",2385.02839086252
2008,3,"Whiting","Cod",2633.74830277026
2009,3,"Whiting","Cod",2241.17811533766
2010,3,"Whiting","Cod",2009.80631927118
2011,3,"Whiting","Cod",5443.93621087722
2012,3,"Whiting","Cod",5480.43425540498
2013,3,"Whiting","Cod",4575.53408616054
2014,3,"Whiting","Cod",3058.07281472846
2015,3,"Whiting","Cod",3092.04127032003
2016,3,"Whiting","Cod",4201.26318116934
1974,4,"Whiting","Cod",4775.46908805092
1975,4,"Whiting","Cod",2411.06815967125
1976,4,"Whiting","Cod",12569.3765717553
1977,4,"Whiting","Cod",11734.1106368476
1978,4,"Whiting","Cod",6345.85687787493
1979,4,"Whiting","Cod",9330.11785393632
1980,4,"Whiting","Cod",9993.96177535193
1981,4,"Whiting","Cod",16323.5621597289
1982,4,"Whiting","Cod",7889.2345837845
1983,4,"Whiting","Cod",6805.2725971263
1984,4,"Whiting","Cod",2755.08030054375
1985,4,"Whiting","Cod",10555.4008738813
1986,4,"Whiting","Cod",3371.8324855473
1987,4,"Whiting","Cod",5908.39168391165
1988,4,"Whiting","Cod",7888.49636345055
1989,4,"Whiting","Cod",3621.27445552359
1990,4,"Whiting","Cod",6352.74516408175
1991,4,"Whiting","Cod",6010.46464138416
1992,4,"Whiting","Cod",2134.72785075869
1993,4,"Whiting","Cod",3078.62033820264
1994,4,"Whiting","Cod",1880.62874184258
1995,4,"Whiting","Cod",2315.52573402649
1996,4,"Whiting","Cod",4894.372726425
1997,4,"Whiting","Cod",1208.34470414911
1998,4,"Whiting","Cod",1241.84537484919
1999,4,"Whiting","Cod",1127.65178611609
2000,4,"Whiting","Cod",802.192731680385
2001,4,"Whiting","Cod",1584.14577279651
2002,4,"Whiting","Cod",1355.52237144325
2003,4,"Whiting","Cod",2708.14305795462
2004,4,"Whiting","Cod",1655.8561879146
2005,4,"Whiting","Cod",1359.44684250106
2006,4,"Whiting","Cod",796.540900428
2007,4,"Whiting","Cod",675.267547989375
2008,4,"Whiting","Cod",534.6271112832
2009,4,"Whiting","Cod",667.50543063477
2010,4,"Whiting","Cod",514.03210182864
2011,4,"Whiting","Cod",1064.62612701112
2012,4,"Whiting","Cod",1650.00593807775
2013,4,"Whiting","Cod",1835.36058150848
2014,4,"Whiting","Cod",554.75505221202
2015,4,"Whiting","Cod",522.2803433256
2016,4,"Whiting","Cod",1526.68355357115
1974,1,"Cod","Haddock",58035.771982266
1975,1,"Cod","Haddock",83950.854666572
1976,1,"Cod","Haddock",41768.2057786493
1977,1,"Cod","Haddock",21752.194818647
1978,1,"Cod","Haddock",33077.4152274764
1979,1,"Cod","Haddock",46249.2912531092
1980,1,"Cod","Haddock",69497.5889045303
1981,1,"Cod","Haddock",64195.524706923
1982,1,"Cod","Haddock",48642.2298811613
1983,1,"Cod","Haddock",33215.5524645103
1984,1,"Cod","Haddock",39710.7199017474
1985,1,"Cod","Haddock",29988.4126817981
1986,1,"Cod","Haddock",15180.5212939434
1987,1,"Cod","Haddock",31646.9525263117
1988,1,"Cod","Haddock",8198.20209279628
1989,1,"Cod","Haddock",5788.00968750242
1990,1,"Cod","Haddock",5617.10321436243
1991,1,"Cod","Haddock",8133.68306323189
1992,1,"Cod","Haddock",12367.5742286549
1993,1,"Cod","Haddock",20909.3799441315
1994,1,"Cod","Haddock",14783.2343872823
1995,1,"Cod","Haddock",33486.9824765757
1996,1,"Cod","Haddock",22597.9607458818
1997,1,"Cod","Haddock",11926.6123105655
1998,1,"Cod","Haddock",9681.07620133088
1999,1,"Cod","Haddock",3818.18353770269
2000,1,"Cod","Haddock",18331.6792521525
2001,1,"Cod","Haddock",14924.0488692113
2002,1,"Cod","Haddock",3576.34237857949
2003,1,"Cod","Haddock",2513.05793016014
2004,1,"Cod","Haddock",1890.86745715551
2005,1,"Cod","Haddock",1501.57462597366
2006,1,"Cod","Haddock",7643.63462846528
2007,1,"Cod","Haddock",4143.86199429043
2008,1,"Cod","Haddock",3099.97769854731
2009,1,"Cod","Haddock",2783.80100433964
2010,1,"Cod","Haddock",5378.37722557431
2011,1,"Cod","Haddock",4452.70648202478
2012,1,"Cod","Haddock",2620.94065382832
2013,1,"Cod","Haddock",1942.80486608264
2014,1,"Cod","Haddock",2265.99004450912
2015,1,"Cod","Haddock",8190.39246942117
2016,1,"Cod","Haddock",9091.37787438736
1974,2,"Cod","Haddock",46579.6899000056
1975,2,"Cod","Haddock",71304.9116069552
1976,2,"Cod","Haddock",34095.9617788272
1977,2,"Cod","Haddock",16478.7551668053
1978,2,"Cod","Haddock",22096.7053217607
1979,2,"Cod","Haddock",34196.8752619231
1980,2,"Cod","Haddock",60814.1974224126
1981,2,"Cod","Haddock",45751.675506916
1982,2,"Cod","Haddock",34203.5534839666
1983,2,"Cod","Haddock",22782.5762419533
1984,2,"Cod","Haddock",30542.6780945268
1985,2,"Cod","Haddock",21597.5605044587
1986,2,"Cod","Haddock",10752.7702518801
1987,2,"Cod","Haddock",23525.8872829312
1988,2,"Cod","Haddock",11514.274044539
1989,2,"Cod","Haddock",3733.37768852065
1990,2,"Cod","Haddock",3775.63231234686
1991,2,"Cod","Haddock",6128.06389274287
1992,2,"Cod","Haddock",8558.67700558086
1993,2,"Cod","Haddock",14975.3470981783
1994,2,"Cod","Haddock",10349.4359444405
1995,2,"Cod","Haddock",23442.0998986299
1996,2,"Cod","Haddock",15368.7127543784
1997,2,"Cod","Haddock",8341.49502058651
1998,2,"Cod","Haddock",6367.66969997675
1999,2,"Cod","Haddock",2205.4989800748
2000,2,"Cod","Haddock",13843.1518703382
2001,2,"Cod","Haddock",10991.4532628819
2002,2,"Cod","Haddock",2492.16925341035
2003,2,"Cod","Haddock",2449.89754655147
2004,2,"Cod","Haddock",1241.94819934562
2005,2,"Cod","Haddock",924.193807832091
2006,2,"Cod","Haddock",4966.86364421378
2007,2,"Cod","Haddock",3902.81162587043
2008,2,"Cod","Haddock",2588.70039345241
2009,2,"Cod","Haddock",1927.12963966774
2010,2,"Cod","Haddock",4152.23213281158
2011,2,"Cod","Haddock",3509.57085631455
2012,2,"Cod","Haddock",1930.12169547109
2013,2,"Cod","Haddock",2177.29307782269
2014,2,"Cod","Haddock",1686.80129814097
2015,2,"Cod","Haddock",6735.02319782854
2016,2,"Cod","Haddock",7537.45668218916
1974,3,"Cod","Haddock",58069.2512001713
1975,3,"Cod","Haddock",31586.8570529352
1976,3,"Cod","Haddock",26992.6376034484
1977,3,"Cod","Haddock",27889.4179314761
1978,3,"Cod","Haddock",28717.7391514688
1979,3,"Cod","Haddock",53686.3109317479
1980,3,"Cod","Haddock",52724.4524663145
1981,3,"Cod","Haddock",49116.8489032442
1982,3,"Cod","Haddock",33017.7058644964
1983,3,"Cod","Haddock",28145.7976530693
1984,3,"Cod","Haddock",21796.3686300946
1985,3,"Cod","Haddock",17539.2633996548
1986,3,"Cod","Haddock",21704.6878794676
1987,3,"Cod","Haddock",9840.80620197873
1988,3,"Cod","Haddock",8108.56680917888
1989,3,"Cod","Haddock",4888.64605635081
1990,3,"Cod","Haddock",6393.79404273189
1991,3,"Cod","Haddock",7280.04672464949
1992,3,"Cod","Haddock",10452.2683410059
1993,3,"Cod","Haddock",7262.36450407402
1994,3,"Cod","Haddock",17010.6320256653
1995,3,"Cod","Haddock",12913.7694033975
1996,3,"Cod","Haddock",11378.9399632446
1997,3,"Cod","Haddock",7494.95672091384
1998,3,"Cod","Haddock",3541.00296236196
1999,3,"Cod","Haddock",7766.49421154239
2000,3,"Cod","Haddock",7260.18692911168
2001,3,"Cod","Haddock",5861.10071551247
2002,3,"Cod","Haddock",2130.31052108729
2003,3,"Cod","Haddock",2136.04084641055
2004,3,"Cod","Haddock",1061.94263974552
2005,3,"Cod","Haddock",3573.29797436731
2006,3,"Cod","Haddock",2655.18968133805
2007,3,"Cod","Haddock",2626.87665421146
2008,3,"Cod","Haddock",1742.66505877579
2009,3,"Cod","Haddock",2623.16087820073
2010,3,"Cod","Haddock",2397.60967713441
2011,3,"Cod","Haddock",2635.48610134017
2012,3,"Cod","Haddock",1741.41511277128
2013,3,"Cod","Haddock",1718.4488861139
2014,3,"Cod","Haddock",3421.70798590053
2015,3,"Cod","Haddock",3998.73918866157
2016,3,"Cod","Haddock",6570.50889787228
1974,4,"Cod","Haddock",117181.881621113
1975,4,"Cod","Haddock",54860.5589819045
1976,4,"Cod","Haddock",39330.2929477006
1977,4,"Cod","Haddock",51631.4582311673
1978,4,"Cod","Haddock",61885.3492157393
1979,4,"Cod","Haddock",105987.341949452
1980,4,"Cod","Haddock",96070.3990879855
1981,4,"Cod","Haddock",85688.1582764223
1982,4,"Cod","Haddock",57597.7158990222
1983,4,"Cod","Haddock",57734.7963772381
1984,4,"Cod","Haddock",43579.8683736806
1985,4,"Cod","Haddock",30506.0354285597
1986,4,"Cod","Haddock",46744.4883023988
1987,4,"Cod","Haddock",25015.8720093494
1988,4,"Cod","Haddock",12024.8580392303
1989,4,"Cod","Haddock",9254.55760553591
1990,4,"Cod","Haddock",14154.216771458
1991,4,"Cod","Haddock",16928.2966841365
1992,4,"Cod","Haddock",25755.4844581902
1993,4,"Cod","Haddock",18295.8226209458
1994,4,"Cod","Haddock",39158.5949992979
1995,4,"Cod","Haddock",31845.7077533757
1996,4,"Cod","Haddock",19290.285157017
1997,4,"Cod","Haddock",16887.2800785475
1998,4,"Cod","Haddock",8240.68873964978
1999,4,"Cod","Haddock",19554.7006845269
2000,4,"Cod","Haddock",17677.4170458467
2001,4,"Cod","Haddock",10401.4957096596
2002,4,"Cod","Haddock",3345.41936623349
2003,4,"Cod","Haddock",3713.53808359884
2004,4,"Cod","Haddock",2444.64041753084
2005,4,"Cod","Haddock",9662.93546316761
2006,4,"Cod","Haddock",7056.94164501802
2007,4,"Cod","Haddock",5664.29788355425
2008,4,"Cod","Haddock",3327.36230326002
2009,4,"Cod","Haddock",6197.30095943531
2010,4,"Cod","Haddock",5245.91459801979
2011,4,"Cod","Haddock",4393.03476354592
2012,4,"Cod","Haddock",3176.01415225076
2013,4,"Cod","Haddock",3439.66057131901
2014,4,"Cod","Haddock",9300.28433031976
