"Year","Predator","Prey","Prey.no","eatenW"
2009,"G. gurnards","Sprat",25,8008.021603656
2010,"G. gurnards","Sprat",25,30540.7554137176
2011,"G. gurnards","Sprat",25,31444.3382191615
2013,"G. gurnards","Sprat",25,25059.4247407266
2015,"G. gurnards","Sprat",25,8550.6141744144
2016,"G. gurnards","Sprat",25,35000.060833068
2017,"G. gurnards","Sprat",25,48271.2156718206
2018,"G. gurnards","Sprat",25,28054.9818870312
2019,"G. gurnards","Sprat",25,24490.0750136853
1974,"Gannet","Sprat",25,10992.9234385214
1975,"Gannet","Sprat",25,12785.0977104173
1976,"Gannet","Sprat",25,7856.46968825725
1977,"Gannet","Sprat",25,9667.89780305589
1978,"Gannet","Sprat",25,3946.99448892536
1979,"Gannet","Sprat",25,11148.8457200569
1980,"Gannet","Sprat",25,6011.71345225687
1981,"Gannet","Sprat",25,3271.66527472484
1982,"Gannet","Sprat",25,3499.94399266911
1983,"Gannet","Sprat",25,6162.42743909626
1984,"Gannet","Sprat",25,3245.74370334637
1985,"Gannet","Sprat",25,3237.98784857825
1986,"Gannet","Sprat",25,2518.87242741056
1987,"Gannet","Sprat",25,3696.75918059596
1988,"Gannet","Sprat",25,3010.91919724869
1989,"Gannet","Sprat",25,1000.14720816308
1990,"Gannet","Sprat",25,4582.77465844244
1991,"Gannet","Sprat",25,4298.45018214012
1992,"Gannet","Sprat",25,5900.2223297889
1993,"Gannet","Sprat",25,9383.13163538634
1994,"Gannet","Sprat",25,7426.3323531933
1995,"Gannet","Sprat",25,2752.03560966802
1996,"Gannet","Sprat",25,2629.05143846199
1997,"Gannet","Sprat",25,1951.18447457741
1998,"Gannet","Sprat",25,5642.95575107781
1999,"Gannet","Sprat",25,3584.60788270355
2000,"Gannet","Sprat",25,5576.97686330201
2001,"Gannet","Sprat",25,3051.13475116819
2002,"Gannet","Sprat",25,4647.48598596721
2003,"Gannet","Sprat",25,5373.62081178315
2004,"Gannet","Sprat",25,10252.2498133415
2005,"Gannet","Sprat",25,5779.00872792527
2006,"Gannet","Sprat",25,4682.02196454947
2007,"Gannet","Sprat",25,5994.16160481617
2008,"Gannet","Sprat",25,7135.86322437055
2009,"Gannet","Sprat",25,11316.5091884316
2010,"Gannet","Sprat",25,7692.52023547555
2011,"Gannet","Sprat",25,4137.32549640144
2012,"Gannet","Sprat",25,9951.43720070569
2013,"Gannet","Sprat",25,1927.14854521435
2014,"Gannet","Sprat",25,21564.1010682651
2015,"Gannet","Sprat",25,13426.9026806383
2016,"Gannet","Sprat",25,2942.45532145656
2017,"Gannet","Sprat",25,2152.19978156536
2018,"Gannet","Sprat",25,4238.83002508241
2019,"Gannet","Sprat",25,5176.506833929
1974,"GBB. Gull","Sprat",25,3842.22866154834
1975,"GBB. Gull","Sprat",25,5652.15238314751
1976,"GBB. Gull","Sprat",25,3367.17745068202
1977,"GBB. Gull","Sprat",25,3467.75019582246
1978,"GBB. Gull","Sprat",25,4546.55068256659
1979,"GBB. Gull","Sprat",25,3585.66802225478
1980,"GBB. Gull","Sprat",25,1875.08376303835
1981,"GBB. Gull","Sprat",25,799.47788952121
1982,"GBB. Gull","Sprat",25,614.206212720914
1983,"GBB. Gull","Sprat",25,886.078180696907
1984,"GBB. Gull","Sprat",25,683.909030038102
1985,"GBB. Gull","Sprat",25,549.767934062879
1986,"GBB. Gull","Sprat",25,584.941816708462
1987,"GBB. Gull","Sprat",25,666.380993139968
1988,"GBB. Gull","Sprat",25,528.01582532322
1989,"GBB. Gull","Sprat",25,608.789218033542
1990,"GBB. Gull","Sprat",25,819.635410448832
1991,"GBB. Gull","Sprat",25,734.512396545562
1992,"GBB. Gull","Sprat",25,857.369173955598
1993,"GBB. Gull","Sprat",25,1352.37564193394
1994,"GBB. Gull","Sprat",25,1211.76265849274
1995,"GBB. Gull","Sprat",25,476.607794123033
1996,"GBB. Gull","Sprat",25,287.749134913441
1997,"GBB. Gull","Sprat",25,252.299595897001
1998,"GBB. Gull","Sprat",25,581.851971627927
1999,"GBB. Gull","Sprat",25,383.02236935327
2000,"GBB. Gull","Sprat",25,464.894809377417
2001,"GBB. Gull","Sprat",25,310.375830176875
2002,"GBB. Gull","Sprat",25,382.047540385537
2003,"GBB. Gull","Sprat",25,408.035908394705
2004,"GBB. Gull","Sprat",25,777.695106417625
2005,"GBB. Gull","Sprat",25,573.315920104247
2006,"GBB. Gull","Sprat",25,385.044475109591
2007,"GBB. Gull","Sprat",25,393.038482261049
2008,"GBB. Gull","Sprat",25,628.550612038877
2009,"GBB. Gull","Sprat",25,802.505093291683
2010,"GBB. Gull","Sprat",25,787.083300410804
2011,"GBB. Gull","Sprat",25,606.621915920841
2012,"GBB. Gull","Sprat",25,567.78333080834
2013,"GBB. Gull","Sprat",25,739.00632299279
2014,"GBB. Gull","Sprat",25,1499.07191417066
2015,"GBB. Gull","Sprat",25,1122.78337481572
2016,"GBB. Gull","Sprat",25,566.441006497205
2017,"GBB. Gull","Sprat",25,728.261059185054
2018,"GBB. Gull","Sprat",25,874.491654127542
2019,"GBB. Gull","Sprat",25,1060.94862023624
1974,"Guillemot","Sprat",25,81384.1620867661
1975,"Guillemot","Sprat",25,96120.0616254251
1976,"Guillemot","Sprat",25,89124.6853823894
1977,"Guillemot","Sprat",25,75891.279783554
1978,"Guillemot","Sprat",25,82223.4629114566
1979,"Guillemot","Sprat",25,80556.6544825811
1980,"Guillemot","Sprat",25,57871.0774072539
1981,"Guillemot","Sprat",25,31753.7048059464
1982,"Guillemot","Sprat",25,22323.1744546087
1983,"Guillemot","Sprat",25,33069.7426787799
1984,"Guillemot","Sprat",25,29181.3098826137
1985,"Guillemot","Sprat",25,25809.2994176782
1986,"Guillemot","Sprat",25,18430.6523439792
1987,"Guillemot","Sprat",25,25527.7161949696
1988,"Guillemot","Sprat",25,27195.0700188015
1989,"Guillemot","Sprat",25,26456.8662307938
1990,"Guillemot","Sprat",25,42025.4053783593
1991,"Guillemot","Sprat",25,41019.0899044407
1992,"Guillemot","Sprat",25,34740.9721449524
1993,"Guillemot","Sprat",25,45412.8792894425
1994,"Guillemot","Sprat",25,42724.3607807275
1995,"Guillemot","Sprat",25,25115.3347049114
1996,"Guillemot","Sprat",25,19715.9404843106
1997,"Guillemot","Sprat",25,16145.163299462
1998,"Guillemot","Sprat",25,41158.4431353093
1999,"Guillemot","Sprat",25,35931.2534098262
2000,"Guillemot","Sprat",25,35438.9056440961
2001,"Guillemot","Sprat",25,29820.2901485693
2002,"Guillemot","Sprat",25,37016.4358590265
2003,"Guillemot","Sprat",25,54504.8406136887
2004,"Guillemot","Sprat",25,92272.8654433005
2005,"Guillemot","Sprat",25,75482.4188705744
2006,"Guillemot","Sprat",25,55903.0070657
2007,"Guillemot","Sprat",25,48947.2796364163
2008,"Guillemot","Sprat",25,57352.9347378674
2009,"Guillemot","Sprat",25,72344.5463268449
2010,"Guillemot","Sprat",25,53249.2594717627
2011,"Guillemot","Sprat",25,62171.5718082534
2012,"Guillemot","Sprat",25,68060.9318736972
2013,"Guillemot","Sprat",25,59523.836330857
2014,"Guillemot","Sprat",25,104021.168970685
2015,"Guillemot","Sprat",25,92007.0949588652
2016,"Guillemot","Sprat",25,64302.2910536151
2017,"Guillemot","Sprat",25,45977.8236266431
2018,"Guillemot","Sprat",25,75014.0417259171
2019,"Guillemot","Sprat",25,67592.5194669836
1974,"Her. Gull","Sprat",25,6942.63237110029
1975,"Her. Gull","Sprat",25,10080.5318476432
1976,"Her. Gull","Sprat",25,5699.85186649885
1977,"Her. Gull","Sprat",25,6394.76444181557
1978,"Her. Gull","Sprat",25,8601.67953481028
1979,"Her. Gull","Sprat",25,6637.62751765247
1980,"Her. Gull","Sprat",25,3239.74999344275
1981,"Her. Gull","Sprat",25,1428.8191514973
1982,"Her. Gull","Sprat",25,1126.55686028009
1983,"Her. Gull","Sprat",25,1611.24471442376
1984,"Her. Gull","Sprat",25,1204.02277461914
1985,"Her. Gull","Sprat",25,913.363966981579
1986,"Her. Gull","Sprat",25,1070.73390222213
1987,"Her. Gull","Sprat",25,1149.51695857946
1988,"Her. Gull","Sprat",25,894.72554932392
1989,"Her. Gull","Sprat",25,1104.6731132833
1990,"Her. Gull","Sprat",25,1439.86473117282
1991,"Her. Gull","Sprat",25,1275.49719704581
1992,"Her. Gull","Sprat",25,1716.695212793
1993,"Her. Gull","Sprat",25,2925.76025958278
1994,"Her. Gull","Sprat",25,2804.40574904319
1995,"Her. Gull","Sprat",25,1128.45299935836
1996,"Her. Gull","Sprat",25,736.514041836868
1997,"Her. Gull","Sprat",25,686.75142990008
1998,"Her. Gull","Sprat",25,1460.53412758437
1999,"Her. Gull","Sprat",25,1066.26803641705
2000,"Her. Gull","Sprat",25,1327.12021620246
2001,"Her. Gull","Sprat",25,885.184285389484
2002,"Her. Gull","Sprat",25,1086.5322861411
2003,"Her. Gull","Sprat",25,1082.37088987208
2004,"Her. Gull","Sprat",25,1929.7975837065
2005,"Her. Gull","Sprat",25,1353.23402381995
2006,"Her. Gull","Sprat",25,850.537361473338
2007,"Her. Gull","Sprat",25,848.272405813066
2008,"Her. Gull","Sprat",25,1227.03303807371
2009,"Her. Gull","Sprat",25,1578.02473020786
2010,"Her. Gull","Sprat",25,1421.38466597438
2011,"Her. Gull","Sprat",25,1022.88931381856
2012,"Her. Gull","Sprat",25,989.32858969889
2013,"Her. Gull","Sprat",25,1275.80127516213
2014,"Her. Gull","Sprat",25,2661.88835452461
2015,"Her. Gull","Sprat",25,1988.93173231877
2016,"Her. Gull","Sprat",25,1027.10086524018
2017,"Her. Gull","Sprat",25,1361.56127898264
2018,"Her. Gull","Sprat",25,1590.53474383072
2019,"Her. Gull","Sprat",25,2056.09284956376
1974,"Kittiwake","Sprat",25,29002.0873290213
1975,"Kittiwake","Sprat",25,34875.422570772
1976,"Kittiwake","Sprat",25,29128.1927930129
1977,"Kittiwake","Sprat",25,25921.2081279055
1978,"Kittiwake","Sprat",25,29176.1178627972
1979,"Kittiwake","Sprat",25,23703.3753591559
1980,"Kittiwake","Sprat",25,18484.5691743157
1981,"Kittiwake","Sprat",25,7088.12673509798
1982,"Kittiwake","Sprat",25,5956.78005002421
1983,"Kittiwake","Sprat",25,5570.15099435788
1984,"Kittiwake","Sprat",25,5772.07524802815
1985,"Kittiwake","Sprat",25,1650.39264482022
1986,"Kittiwake","Sprat",25,5652.62229918661
1987,"Kittiwake","Sprat",25,6088.03052591592
1988,"Kittiwake","Sprat",25,4352.12794388449
1989,"Kittiwake","Sprat",25,6223.20490594394
1990,"Kittiwake","Sprat",25,8956.39421929608
1991,"Kittiwake","Sprat",25,4388.13918838232
1992,"Kittiwake","Sprat",25,7363.31698067991
1993,"Kittiwake","Sprat",25,10615.2347708406
1994,"Kittiwake","Sprat",25,9217.73101394683
1995,"Kittiwake","Sprat",25,3914.30538157046
1996,"Kittiwake","Sprat",25,1849.22850648395
1997,"Kittiwake","Sprat",25,1389.37310091194
1998,"Kittiwake","Sprat",25,3719.15574412638
1999,"Kittiwake","Sprat",25,2976.60200374316
2000,"Kittiwake","Sprat",25,1916.9655031057
2001,"Kittiwake","Sprat",25,2294.79919519968
2002,"Kittiwake","Sprat",25,1605.63379767274
2003,"Kittiwake","Sprat",25,3642.4346848573
2004,"Kittiwake","Sprat",25,7588.42949479204
2005,"Kittiwake","Sprat",25,5410.81758536646
2006,"Kittiwake","Sprat",25,3829.9130121784
2007,"Kittiwake","Sprat",25,3077.505376089
2008,"Kittiwake","Sprat",25,4207.91164451821
2009,"Kittiwake","Sprat",25,5898.67519194102
2010,"Kittiwake","Sprat",25,4986.63234100605
2011,"Kittiwake","Sprat",25,5007.85202003252
2012,"Kittiwake","Sprat",25,4349.12031088819
2013,"Kittiwake","Sprat",25,4194.27448288153
2014,"Kittiwake","Sprat",25,10073.3194700495
2015,"Kittiwake","Sprat",25,8257.46263270793
2016,"Kittiwake","Sprat",25,4660.74843615025
2017,"Kittiwake","Sprat",25,4125.82788192229
2018,"Kittiwake","Sprat",25,6076.08606095728
2019,"Kittiwake","Sprat",25,6406.41262551813
1974,"Mackerel","Sprat",25,1339694.42313648
1975,"Mackerel","Sprat",25,2199704.93140525
1976,"Mackerel","Sprat",25,788221.583883499
1977,"Mackerel","Sprat",25,567577.041668026
1978,"Mackerel","Sprat",25,604336.389483197
1979,"Mackerel","Sprat",25,685884.999832968
1980,"Mackerel","Sprat",25,378500.457049004
1981,"Mackerel","Sprat",25,153653.817703273
1982,"Mackerel","Sprat",25,103345.50730113
1983,"Mackerel","Sprat",25,173262.296477683
1984,"Mackerel","Sprat",25,148013.125980476
1985,"Mackerel","Sprat",25,99692.1027820648
1986,"Mackerel","Sprat",25,224682.363557006
1987,"Mackerel","Sprat",25,146179.46845696
1988,"Mackerel","Sprat",25,144881.429428203
1989,"Mackerel","Sprat",25,214244.001180279
1990,"Mackerel","Sprat",25,267148.936970719
1991,"Mackerel","Sprat",25,143212.961302376
1992,"Mackerel","Sprat",25,260049.575540874
1993,"Mackerel","Sprat",25,397806.809069135
1994,"Mackerel","Sprat",25,326956.681766969
1995,"Mackerel","Sprat",25,137639.384464832
1996,"Mackerel","Sprat",25,95674.3231489093
1997,"Mackerel","Sprat",25,119256.521673869
1998,"Mackerel","Sprat",25,178545.660740039
1999,"Mackerel","Sprat",25,195209.128518895
2000,"Mackerel","Sprat",25,141393.714416844
2001,"Mackerel","Sprat",25,131282.743841304
2002,"Mackerel","Sprat",25,107171.979511658
2003,"Mackerel","Sprat",25,132706.804818352
2004,"Mackerel","Sprat",25,329964.77813927
2005,"Mackerel","Sprat",25,179058.947025485
2006,"Mackerel","Sprat",25,171458.82912193
2007,"Mackerel","Sprat",25,150164.184030608
2008,"Mackerel","Sprat",25,300642.13896008
2009,"Mackerel","Sprat",25,386501.267887454
2010,"Mackerel","Sprat",25,361545.504034135
2011,"Mackerel","Sprat",25,320212.826730778
2012,"Mackerel","Sprat",25,229819.424030504
2013,"Mackerel","Sprat",25,433115.927401892
2014,"Mackerel","Sprat",25,403323.106805156
2015,"Mackerel","Sprat",25,393914.43782619
2016,"Mackerel","Sprat",25,247865.643323141
2017,"Mackerel","Sprat",25,295922.431580823
2018,"Mackerel","Sprat",25,322073.577634444
2019,"Mackerel","Sprat",25,338152.991398453
1974,"N.horse mac","Sprat",25,45687.6647040054
1975,"N.horse mac","Sprat",25,28015.4369689696
1976,"N.horse mac","Sprat",25,68023.297073895
1977,"N.horse mac","Sprat",25,36955.103044513
1978,"N.horse mac","Sprat",25,90004.124861683
1979,"N.horse mac","Sprat",25,70473.0743688701
1980,"N.horse mac","Sprat",25,12625.2718682294
1981,"N.horse mac","Sprat",25,12398.8961644297
1982,"N.horse mac","Sprat",25,3327.5682773003
1984,"N.horse mac","Sprat",25,4510.032617908
1985,"N.horse mac","Sprat",25,1088.908002273
1986,"N.horse mac","Sprat",25,2279.703450063
1987,"N.horse mac","Sprat",25,1341.12351969
1988,"N.horse mac","Sprat",25,1264.0297105332
1989,"N.horse mac","Sprat",25,16172.5910270465
1990,"N.horse mac","Sprat",25,2785.9415163177
1991,"N.horse mac","Sprat",25,13719.2513897969
1992,"N.horse mac","Sprat",25,9141.2051914164
1993,"N.horse mac","Sprat",25,6654.67135793525
1994,"N.horse mac","Sprat",25,14348.3781709948
1995,"N.horse mac","Sprat",25,9214.532023801
1996,"N.horse mac","Sprat",25,1187.77135632096
1997,"N.horse mac","Sprat",25,4825.0274078352
1998,"N.horse mac","Sprat",25,7520.81671469752
1999,"N.horse mac","Sprat",25,15627.0985072991
2000,"N.horse mac","Sprat",25,1778.5793586016
2001,"N.horse mac","Sprat",25,3652.2470799924
2002,"N.horse mac","Sprat",25,2857.0987826678
2003,"N.horse mac","Sprat",25,8332.9934293725
2004,"N.horse mac","Sprat",25,22634.41411608
2005,"N.horse mac","Sprat",25,10311.5458303677
2006,"N.horse mac","Sprat",25,6936.4644255954
2007,"N.horse mac","Sprat",25,2102.362889718
2008,"N.horse mac","Sprat",25,8858.782698012
2009,"N.horse mac","Sprat",25,15520.051677516
2010,"N.horse mac","Sprat",25,32582.0008734532
2011,"N.horse mac","Sprat",25,23346.5609688482
2013,"N.horse mac","Sprat",25,34130.3588944735
2015,"N.horse mac","Sprat",25,12057.7700172
2016,"N.horse mac","Sprat",25,33340.7870263633
2017,"N.horse mac","Sprat",25,46641.847022206
2018,"N.horse mac","Sprat",25,46729.8004644483
2019,"N.horse mac","Sprat",25,49698.2156014158
1974,"Puffin","Sprat",25,3588.82484376324
1975,"Puffin","Sprat",25,4156.878814971
1976,"Puffin","Sprat",25,4403.8380236701
1977,"Puffin","Sprat",25,3448.64036732684
1978,"Puffin","Sprat",25,4030.21774241286
1979,"Puffin","Sprat",25,4136.76058316579
1980,"Puffin","Sprat",25,2861.57954720532
1981,"Puffin","Sprat",25,1184.31546905313
1982,"Puffin","Sprat",25,803.631456897528
1983,"Puffin","Sprat",25,735.8923676282
1984,"Puffin","Sprat",25,1079.03621923234
1985,"Puffin","Sprat",25,246.893153610639
1986,"Puffin","Sprat",25,828.774942184899
1987,"Puffin","Sprat",25,957.737430926304
1988,"Puffin","Sprat",25,1074.39081833354
1989,"Puffin","Sprat",25,1218.57616754351
1990,"Puffin","Sprat",25,2041.04019301056
1991,"Puffin","Sprat",25,659.104309114083
1992,"Puffin","Sprat",25,1496.04449105956
1993,"Puffin","Sprat",25,2161.10823976913
1994,"Puffin","Sprat",25,2280.67859271627
1995,"Puffin","Sprat",25,1132.36914771625
1996,"Puffin","Sprat",25,616.547797140494
1997,"Puffin","Sprat",25,604.612705922614
1998,"Puffin","Sprat",25,1770.05077197289
1999,"Puffin","Sprat",25,1682.98951009011
2000,"Puffin","Sprat",25,1469.93184505681
2001,"Puffin","Sprat",25,1181.55882476962
2002,"Puffin","Sprat",25,909.073770536954
2003,"Puffin","Sprat",25,2759.53317822948
2004,"Puffin","Sprat",25,5412.35831562421
2005,"Puffin","Sprat",25,4629.0627456423
2006,"Puffin","Sprat",25,2544.52219682281
2007,"Puffin","Sprat",25,1856.92993942676
2008,"Puffin","Sprat",25,2635.60893789757
2009,"Puffin","Sprat",25,3347.67038589008
2010,"Puffin","Sprat",25,2155.8556503544
2011,"Puffin","Sprat",25,2544.46425041995
2012,"Puffin","Sprat",25,2623.79034193288
2013,"Puffin","Sprat",25,2307.46374301375
2014,"Puffin","Sprat",25,4874.20400102943
2015,"Puffin","Sprat",25,4479.88666822914
2016,"Puffin","Sprat",25,2761.47297257226
2017,"Puffin","Sprat",25,1790.32412466741
2018,"Puffin","Sprat",25,3077.26724271091
2019,"Puffin","Sprat",25,2909.19819368649
1974,"Razorbill","Sprat",25,8526.7045780999
1975,"Razorbill","Sprat",25,9553.39837509308
1976,"Razorbill","Sprat",25,7846.06677623699
1977,"Razorbill","Sprat",25,8043.40715582276
1978,"Razorbill","Sprat",25,9108.84184946164
1979,"Razorbill","Sprat",25,8169.48797269369
1980,"Razorbill","Sprat",25,7154.53820471814
1981,"Razorbill","Sprat",25,4560.53894522524
1982,"Razorbill","Sprat",25,3959.60558337584
1983,"Razorbill","Sprat",25,4396.90941671431
1984,"Razorbill","Sprat",25,4437.58536106729
1985,"Razorbill","Sprat",25,4202.00779929721
1986,"Razorbill","Sprat",25,3490.31862806377
1987,"Razorbill","Sprat",25,5366.86569125181
1988,"Razorbill","Sprat",25,1932.30268804861
1989,"Razorbill","Sprat",25,2693.72516791185
1990,"Razorbill","Sprat",25,5289.70077813388
1991,"Razorbill","Sprat",25,4253.25383312395
1992,"Razorbill","Sprat",25,5397.48014695101
1993,"Razorbill","Sprat",25,5373.06660534268
1994,"Razorbill","Sprat",25,5538.29465188092
1995,"Razorbill","Sprat",25,5760.61634201528
1996,"Razorbill","Sprat",25,3184.33933441357
1997,"Razorbill","Sprat",25,1954.41733667247
1998,"Razorbill","Sprat",25,3975.66435614622
1999,"Razorbill","Sprat",25,5507.38057007759
2000,"Razorbill","Sprat",25,4438.72479440257
2001,"Razorbill","Sprat",25,2597.11066189197
2002,"Razorbill","Sprat",25,6148.8746128185
2003,"Razorbill","Sprat",25,3989.56616192067
2004,"Razorbill","Sprat",25,8034.99729447281
2005,"Razorbill","Sprat",25,8137.04041533056
2006,"Razorbill","Sprat",25,7007.42664740173
2007,"Razorbill","Sprat",25,7018.25983385925
2008,"Razorbill","Sprat",25,8175.96992906982
2009,"Razorbill","Sprat",25,9832.363149203
2010,"Razorbill","Sprat",25,10713.0241775032
2011,"Razorbill","Sprat",25,11159.5261424951
2012,"Razorbill","Sprat",25,9647.60175231965
2013,"Razorbill","Sprat",25,7099.06487807532
2014,"Razorbill","Sprat",25,11213.6443300359
2015,"Razorbill","Sprat",25,13616.2286944191
2016,"Razorbill","Sprat",25,7029.67620853459
2017,"Razorbill","Sprat",25,9805.08915297733
2018,"Razorbill","Sprat",25,9795.34279768675
2019,"Razorbill","Sprat",25,8493.75521539931
1974,"Whiting","Sprat",25,418818.23944687
1975,"Whiting","Sprat",25,663668.012269109
1976,"Whiting","Sprat",25,700097.381225647
1977,"Whiting","Sprat",25,474413.827766896
1978,"Whiting","Sprat",25,829487.03555116
1979,"Whiting","Sprat",25,629109.009788144
1980,"Whiting","Sprat",25,427923.234062783
1981,"Whiting","Sprat",25,154930.028143806
1982,"Whiting","Sprat",25,67675.0517920051
1983,"Whiting","Sprat",25,79265.659217552
1984,"Whiting","Sprat",25,90530.3723028338
