Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul alfa0 stomcon stomcon.input use_like use_avail stom.type  Y YQ YQP YQPL YQPLP YQPLPL
1991 3 1 5 0 13 500 500 5 22 6 129 0.00675 0.00675 0.00135 50 34.48 0 0.0128856 0 1 1 6 23 236 512 2750 6
1991 3 1 5 0 13 500 500 5 22 7 153 0.01151 0.01151 0.002302 50 34.48 0 0.00971824 0 1 1 6 23 236 512 2750 7
1991 3 1 5 0 13 500 500 5 23 3 70 0.00095 0.00095 0.00019 50 34.48 0.0431353 0.00043723 1 1 1 6 23 236 512 2751 3
1991 3 1 5 0 13 500 500 5 23 4 86 0.00187 0.00187 0.000374 50 34.48 0 0.00791336 0 1 1 6 23 236 512 2751 4
1991 3 1 5 0 13 500 500 5 23 5 104 0.00333 0.00333 0.000666 50 34.48 0 0.0121771 0 1 1 6 23 236 512 2751 5
1991 3 1 5 0 13 500 500 5 23 6 129 0.00675 0.00675 0.00135 50 34.48 0 0.0128856 0 1 1 6 23 236 512 2751 6
1991 3 1 5 0 13 500 500 5 23 7 153 0.01151 0.01151 0.002302 50 34.48 0 0.00971824 0 1 1 6 23 236 512 2751 7
1991 3 1 5 0 13 500 500 5 24 2 60 0.00221 0.00221 0.000442 50 34.48 0.0129147 0.00071601 1 1 1 6 23 236 512 2752 2
1991 3 1 5 0 13 500 500 5 24 3 70 0.00353 0.00353 0.000706 50 34.48 0 0.00335337 0 1 1 6 23 236 512 2752 3
1991 3 1 5 0 13 500 500 5 24 4 83 0.00598 0.00598 0.001196 50 34.48 0 0.00616284 0 1 1 6 23 236 512 2752 4
1991 3 1 5 0 13 500 500 5 24 5 102 0.01102 0.01102 0.002204 50 34.48 0 0.00183963 0 1 1 6 23 236 512 2752 5
1991 3 1 5 0 13 500 500 5 24 6 120 0.01805 0.01805 0.00361 50 34.48 0 0.00084175 0 1 1 6 23 236 512 2752 6
1991 3 1 5 0 13 500 500 5 25 4 90 0.0066 0.0066 0.00132 50 34.48 0.00791254 0.00031527 1 1 1 6 23 236 512 2753 4
1991 3 1 5 0 13 500 500 5 25 5 105 0.01085 0.01085 0.00217 50 34.48 0 0.00426449 0 1 1 6 23 236 512 2753 5
1991 3 1 5 0 13 500 500 5 25 6 120 0.01606 0.01606 0.003212 50 34.48 0 0.00333208 0 1 1 6 23 236 512 2753 6
1991 3 1 6 0 13 500 500 5 0 0 9999 -1 -1 -0.2 50 34.48 0.340584 0.340584 1 1 1 6 23 237 513 2754 0
1991 3 1 6 0 13 500 500 5 16 8 240 0.12934 0.12934 0.025868 50 34.48 0.0304176 0.00184828 1 1 1 6 23 237 513 2755 8
1991 3 1 6 0 13 500 500 5 16 9 269 0.18009 0.18009 0.036018 50 34.48 0 0.0118961 0 1 1 6 23 237 513 2755 9
1991 3 1 6 0 13 500 500 5 16 10 317 0.28895 0.28895 0.05779 50 34.48 0 0.0121693 0 1 1 6 23 237 513 2755 10
1991 3 1 6 0 13 500 500 5 16 11 355 0.39527 0.39527 0.079054 50 34.48 0 0.00450383 0 1 1 6 23 237 513 2755 11
1991 3 1 6 0 13 500 500 5 21 7 173 0.05074 0.05074 0.010148 50 34.48 0.0748767 0.017637 1 1 1 6 23 237 513 2756 7
1991 3 1 6 0 13 500 500 5 21 8 217 0.10144 0.10144 0.020288 50 34.48 0 0.0220384 0 1 1 6 23 237 513 2756 8
1991 3 1 6 0 13 500 500 5 21 9 267 0.19135 0.19135 0.03827 50 34.48 0 0.0285998 0 1 1 6 23 237 513 2756 9
1991 3 1 6 0 13 500 500 5 21 10 304 0.28354 0.28354 0.056708 50 34.48 0 0.00660143 0 1 1 6 23 237 513 2756 10
1991 3 1 6 0 13 500 500 5 22 2 60 0.00058 0.00058 0.000116 50 34.48 0.253651 0.00011171 1 1 1 6 23 237 513 2757 2
1991 3 1 6 0 13 500 500 5 22 3 70 0.00095 0.00095 0.00019 50 34.48 0 0.00242372 0 1 1 6 23 237 513 2757 3
1991 3 1 6 0 13 500 500 5 22 4 86 0.00186 0.00186 0.000372 50 34.48 0 0.0436634 0 1 1 6 23 237 513 2757 4
1991 3 1 6 0 13 500 500 5 22 5 104 0.00333 0.00333 0.000666 50 34.48 0 0.0671607 0 1 1 6 23 237 513 2757 5
1991 3 1 6 0 13 500 500 5 22 6 129 0.00675 0.00675 0.00135 50 34.48 0 0.0710236 0 1 1 6 23 237 513 2757 6
1991 3 1 6 0 13 500 500 5 22 7 156 0.01228 0.01228 0.002456 50 34.48 0 0.0692676 0 1 1 6 23 237 513 2757 7
1991 3 1 6 0 13 500 500 5 23 2 60 0.00058 0.00058 0.000116 50 34.48 0.253651 0.00011171 1 1 1 6 23 237 513 2758 2
1991 3 1 6 0 13 500 500 5 23 3 70 0.00095 0.00095 0.00019 50 34.48 0 0.00242372 0 1 1 6 23 237 513 2758 3
1991 3 1 6 0 13 500 500 5 23 4 86 0.00186 0.00186 0.000372 50 34.48 0 0.0436634 0 1 1 6 23 237 513 2758 4
1991 3 1 6 0 13 500 500 5 23 5 104 0.00333 0.00333 0.000666 50 34.48 0 0.0671607 0 1 1 6 23 237 513 2758 5
1991 3 1 6 0 13 500 500 5 23 6 129 0.00675 0.00675 0.00135 50 34.48 0 0.0710236 0 1 1 6 23 237 513 2758 6
1991 3 1 6 0 13 500 500 5 23 7 156 0.01228 0.01228 0.002456 50 34.48 0 0.0692676 0 1 1 6 23 237 513 2758 7
1991 3 1 6 0 13 500 500 5 25 4 90 0.0066 0.0066 0.00132 50 34.48 0.0468197 0.00140154 1 1 1 6 23 237 513 2759 4
1991 3 1 6 0 13 500 500 5 25 5 105 0.01084 0.01084 0.002168 50 34.48 0 0.0184604 0 1 1 6 23 237 513 2759 5
1991 3 1 6 0 13 500 500 5 25 6 125 0.01816 0.01816 0.003632 50 34.48 0 0.0267013 0 1 1 6 23 237 513 2759 6
1991 3 1 6 0 13 500 500 5 25 7 150 0.03201 0.03201 0.006402 50 34.48 0 0.00025645 0 1 1 6 23 237 513 2759 7
1991 3 1 7 0 13 500 500 5 0 0 9999 -1 -1 -0.2 50 21.56 0.0504293 0.0504293 1 1 1 6 23 238 514 2760 0
1991 3 1 7 0 13 500 500 5 22 2 60 0.00058 0.00058 0.000116 50 21.56 0.42833 0.00018869 1 1 1 6 23 238 514 2761 2
1991 3 1 7 0 13 500 500 5 22 3 70 0.00095 0.00095 0.00019 50 21.56 0 0.0040686 0 1 1 6 23 238 514 2761 3
1991 3 1 7 0 13 500 500 5 22 4 86 0.00186 0.00186 0.000372 50 21.56 0 0.0737527 0 1 1 6 23 238 514 2761 4
1991 3 1 7 0 13 500 500 5 22 5 104 0.00333 0.00333 0.000666 50 21.56 0 0.113414 0 1 1 6 23 238 514 2761 5
1991 3 1 7 0 13 500 500 5 22 6 129 0.00675 0.00675 0.00135 50 21.56 0 0.119905 0 1 1 6 23 238 514 2761 6
1991 3 1 7 0 13 500 500 5 22 7 156 0.01228 0.01228 0.002456 50 21.56 0 0.117001 0 1 1 6 23 238 514 2761 7
1991 3 1 7 0 13 500 500 5 23 2 60 0.00058 0.00058 0.000116 50 21.56 0.42833 0.00018869 1 1 1 6 23 238 514 2762 2
1991 3 1 7 0 13 500 500 5 23 3 70 0.00095 0.00095 0.00019 50 21.56 0 0.0040686 0 1 1 6 23 238 514 2762 3
1991 3 1 7 0 13 500 500 5 23 4 86 0.00186 0.00186 0.000372 50 21.56 0 0.0737527 0 1 1 6 23 238 514 2762 4
1991 3 1 7 0 13 500 500 5 23 5 104 0.00333 0.00333 0.000666 50 21.56 0 0.113414 0 1 1 6 23 238 514 2762 5
1991 3 1 7 0 13 500 500 5 23 6 129 0.00675 0.00675 0.00135 50 21.56 0 0.119905 0 1 1 6 23 238 514 2762 6
1991 3 1 7 0 13 500 500 5 23 7 156 0.01228 0.01228 0.002456 50 21.56 0 0.117001 0 1 1 6 23 238 514 2762 7
1991 3 1 7 0 13 500 500 5 25 3 70 0.00304 0.00304 0.000608 50 21.56 0.0929106 0.00019361 1 1 1 6 23 238 514 2763 3
1991 3 1 7 0 13 500 500 5 25 4 89 0.00642 0.00642 0.001284 50 21.56 0 0.0161108 0 1 1 6 23 238 514 2763 4
1991 3 1 7 0 13 500 500 5 25 5 100 0.00914 0.00914 0.001828 50 21.56 0 0.0766062 0 1 1 6 23 238 514 2763 5
1991 3 1 8 0 13 500 500 5 0 0 9999 -1 -1 -0.2 50 21.56 0.000158 0.000158 1 1 1 6 23 239 515 2764 0
1991 3 1 8 0 13 500 500 5 22 2 60 0.00058 0.00058 0.000116 50 21.56 0.476791 0.00039714 1 1 1 6 23 239 515 2765 2
1991 3 1 8 0 13 500 500 5 22 3 70 0.00095 0.00095 0.00019 50 21.56 0 0.00861675 0 1 1 6 23 239 515 2765 3
1991 3 1 8 0 13 500 500 5 22 4 86 0.00186 0.00186 0.000372 50 21.56 0 0.155231 0 1 1 6 23 239 515 2765 4
1991 3 1 8 0 13 500 500 5 22 5 104 0.00333 0.00333 0.000666 50 21.56 0 0.238768 0 1 1 6 23 239 515 2765 5
1991 3 1 8 0 13 500 500 5 22 6 120 0.00526 0.00526 0.001052 50 21.56 0 0.0737775 0 1 1 6 23 239 515 2765 6
1991 3 1 8 0 13 500 500 5 23 2 60 0.00058 0.00058 0.000116 50 21.56 0.476791 0.00039714 1 1 1 6 23 239 515 2766 2
1991 3 1 8 0 13 500 500 5 23 3 70 0.00095 0.00095 0.00019 50 21.56 0 0.00861675 0 1 1 6 23 239 515 2766 3
1991 3 1 8 0 13 500 500 5 23 4 86 0.00186 0.00186 0.000372 50 21.56 0 0.155231 0 1 1 6 23 239 515 2766 4
1991 3 1 8 0 13 500 500 5 23 5 104 0.00333 0.00333 0.000666 50 21.56 0 0.238768 0 1 1 6 23 239 515 2766 5
1991 3 1 8 0 13 500 500 5 23 6 120 0.00526 0.00526 0.001052 50 21.56 0 0.0737775 0 1 1 6 23 239 515 2766 6
1991 3 1 8 0 13 500 500 5 25 4 89 0.00644 0.00644 0.001288 50 21.56 0.0462603 0.0034509 1 1 1 6 23 239 515 2767 4
1991 3 1 8 0 13 500 500 5 25 5 105 0.01084 0.01084 0.002168 50 21.56 0 0.0428094 0 1 1 6 23 239 515 2767 5
1991 3 1 9 0 8 200 225 0.265243 0 0 9999 9999 9999 37697.5 29 2.47 0.785918 0.785918 1 1 1 6 23 240 516 2768 0
1991 3 1 9 0 8 200 225 0.265243 22 2 65 0.00094 0.00094 0.00354392 29 2.47 0.214082 0.0266906 1 1 1 6 23 240 516 2769 2
1991 3 1 9 0 8 200 225 0.265243 22 3 75 0.00146 0.00146 0.00550439 29 2.47 0 0.187392 0 1 1 6 23 240 516 2769 3
1991 3 1 9 0 9 250 275 0.474276 0 0 9999 9999 9999 21082.7 42 20.34 0.415871 0.415871 1 1 1 6 23 240 517 2770 0
1991 3 1 9 0 9 250 275 0.474276 16 1 55 0.00192 0.00192 0.00404828 42 20.34 0.00338187 0.00338187 1 1 1 6 23 240 517 2771 1
1991 3 1 9 0 9 250 275 0.474276 22 2 65 0.00094 0.00094 0.00198197 42 20.34 0.554386 0.00270358 1 1 1 6 23 240 517 2772 2
1991 3 1 9 0 9 250 275 0.474276 22 3 75 0.00146 0.00146 0.00307838 42 20.34 0 0.153881 0 1 1 6 23 240 517 2772 3
1991 3 1 9 0 9 250 275 0.474276 22 4 90 0.00255 0.00255 0.00537662 42 20.34 0 0.317248 0 1 1 6 23 240 517 2772 4
1991 3 1 9 0 9 250 275 0.474276 22 5 110 0.00471 0.00471 0.00993093 42 20.34 0 0.0315663 0 1 1 6 23 240 517 2772 5
1991 3 1 9 0 9 250 275 0.474276 22 6 135 0.00882 0.00882 0.0185968 42 20.34 0 0.0489871 0 1 1 6 23 240 517 2772 6
1991 3 1 9 0 9 250 275 0.474276 24 4 90 0.0061 0.0061 0.0128617 42 20.34 0.0263607 0.0263607 1 1 1 6 23 240 517 2773 4
1991 3 1 9 0 10 300 325 0.769374 0 0 9999 9999 9999 12996.3 45 24.56 0.362988 0.362987 1 1 1 6 23 240 518 2774 0
1991 3 1 9 0 10 300 325 0.769374 22 1 55 0.00056 0.00056 0.000727864 45 24.56 0.537951 0.00457706 1 1 1 6 23 240 518 2775 1
1991 3 1 9 0 10 300 325 0.769374 22 2 65 0.00094 0.00094 0.00122177 45 24.56 0 0.0183477 0 1 1 6 23 240 518 2775 2
1991 3 1 9 0 10 300 325 0.769374 22 3 75 0.00146 0.00146 0.00189765 45 24.56 0 0.0915016 0 1 1 6 23 240 518 2775 3
1991 3 1 9 0 10 300 325 0.769374 22 4 90 0.00255 0.00255 0.00331438 45 24.56 0 0.308804 0 1 1 6 23 240 518 2775 4
1991 3 1 9 0 10 300 325 0.769374 22 5 110 0.00471 0.00471 0.00612186 45 24.56 0 0.0866564 0 1 1 6 23 240 518 2775 5
1991 3 1 9 0 10 300 325 0.769374 22 6 135 0.00882 0.00882 0.0114639 45 24.56 0 0.0280629 0 1 1 6 23 240 518 2775 6
1991 3 1 9 0 10 300 325 0.769374 23 6 135 0.00882 0.00882 0.0114639 45 24.56 0.0059715 0.00597149 1 1 1 6 23 240 518 2776 6
1991 3 1 9 0 10 300 325 0.769374 24 2 65 0.00228 0.00228 0.00296345 45 24.56 0.0930895 0.0140814 1 1 1 6 23 240 518 2777 2
1991 3 1 9 0 10 300 325 0.769374 24 3 75 0.00352 0.00352 0.00457515 45 24.56 1e-06 1e-06 0 0 2 6 23 240 518 2777 3
1991 3 1 9 0 10 300 325 0.769374 24 4 90 0.0061 0.0061 0.00792852 45 24.56 0 0.050027 0 1 1 6 23 240 518 2777 4
1991 3 1 9 0 10 300 325 0.769374 24 5 110 0.0112 0.0112 0.0145573 45 24.56 1e-06 1e-06 0 0 2 6 23 240 518 2777 5
1991 3 1 9 0 10 300 325 0.769374 24 6 135 0.0208 0.0208 0.027035 45 24.56 0 0.0289809 0 1 1 6 23 240 518 2777 6
1991 3 1 9 0 11 350 375 1.16444 0 0 9999 9999 9999 8586.95 47 23.88 0.415645 0.415643 1 1 1 6 23 240 519 2778 0
1991 3 1 9 0 11 350 375 1.16444 16 3 75 0.00467 0.00467 0.0040105 47 23.88 0.0114245 0.00118186 1 1 1 6 23 240 519 2779 3
1991 3 1 9 0 11 350 375 1.16444 16 4 90 0.00786 0.00786 0.00675001 47 23.88 1e-06 1e-06 0 0 2 6 23 240 519 2779 4
1991 3 1 9 0 11 350 375 1.16444 16 5 110 0.01394 0.01394 0.0119714 47 23.88 1e-06 1e-06 0 0 2 6 23 240 519 2779 5
1991 3 1 9 0 11 350 375 1.16444 16 6 135 0.02502 0.02502 0.0214867 47 23.88 0 0.0102425 0 1 1 6 23 240 519 2779 6
1991 3 1 9 0 11 350 375 1.16444 17 6 135 0.01978 0.01978 0.0169867 47 23.88 0.00867345 0.00867342 1 1 1 6 23 240 519 2780 6
1991 3 1 9 0 11 350 375 1.16444 22 1 55 0.00056 0.00056 0.000480917 47 23.88 0.47327 0.00130681 1 1 1 6 23 240 519 2781 1
1991 3 1 9 0 11 350 375 1.16444 22 2 65 0.00094 0.00094 0.000807254 47 23.88 0 0.0155256 0 1 1 6 23 240 519 2781 2
1991 3 1 9 0 11 350 375 1.16444 22 3 75 0.00146 0.00146 0.00125382 47 23.88 0 0.13364 0 1 1 6 23 240 519 2781 3
1991 3 1 9 0 11 350 375 1.16444 22 4 90 0.00255 0.00255 0.00218989 47 23.88 0 0.172599 0 1 1 6 23 240 519 2781 4
1991 3 1 9 0 11 350 375 1.16444 22 5 110 0.00471 0.00471 0.00404486 47 23.88 0 0.116831 0 1 1 6 23 240 519 2781 5
1991 3 1 9 0 11 350 375 1.16444 22 6 135 0.00882 0.00882 0.00757444 47 23.88 0 0.033366 0 1 1 6 23 240 519 2781 6
1991 3 1 9 0 11 350 375 1.16444 24 2 65 0.00228 0.00228 0.00195802 47 23.88 0.0909867 0.00250615 1 1 1 6 23 240 519 2782 2
1991 3 1 9 0 11 350 375 1.16444 24 3 75 0.00352 0.00352 0.00302291 47 23.88 1e-06 1e-06 0 0 2 6 23 240 519 2782 3
1991 3 1 9 0 11 350 375 1.16444 24 4 90 0.0061 0.0061 0.00523856 47 23.88 0 0.00662871 0 1 1 6 23 240 519 2782 4
1991 3 1 9 0 11 350 375 1.16444 24 5 110 0.0112 0.0112 0.00961834 47 23.88 1e-06 1e-06 0 0 2 6 23 240 519 2782 5
1991 3 1 9 0 11 350 375 1.16444 24 6 135 0.0208 0.0208 0.0178626 47 23.88 0 0.0818515 0 1 1 6 23 240 519 2782 6
1991 3 1 9 0 12 400 450 1.97436 0 0 9999 9999 9999 5064.42 58 39.97 0.430155 0.430154 1 1 1 6 23 240 520 2783 0
1991 3 1 9 0 12 400 450 1.97436 16 1 55 0.00192 0.00192 0.000972466 58 39.97 0.00405563 0.00100542 1 1 1 6 23 240 520 2784 1
1991 3 1 9 0 12 400 450 1.97436 16 2 65 0.0031 0.0031 0.00157013 58 39.97 1e-06 1e-06 0 0 2 6 23 240 520 2784 2
1991 3 1 9 0 12 400 450 1.97436 16 3 75 0.00467 0.00467 0.00236532 58 39.97 1e-06 1e-06 0 0 2 6 23 240 520 2784 3
1991 3 1 9 0 12 400 450 1.97436 16 4 90 0.00786 0.00786 0.00398103 58 39.97 0 0.0030502 0 1 1 6 23 240 520 2784 4
1991 3 1 9 0 12 400 450 1.97436 22 1 55 0.00056 0.00056 0.000283636 58 39.97 0.378804 0.00035777 1 1 1 6 23 240 520 2785 1
1991 3 1 9 0 12 400 450 1.97436 22 2 65 0.00094 0.00094 0.000476103 58 39.97 0 0.00353682 0 1 1 6 23 240 520 2785 2
1991 3 1 9 0 12 400 450 1.97436 22 3 75 0.00146 0.00146 0.000739479 58 39.97 0 0.08124 0 1 1 6 23 240 520 2785 3
1991 3 1 9 0 12 400 450 1.97436 22 4 90 0.00255 0.00255 0.00129156 58 39.97 0 0.0865673 0 1 1 6 23 240 520 2785 4
1991 3 1 9 0 12 400 450 1.97436 22 5 110 0.00471 0.00471 0.00238558 58 39.97 0 0.126309 0 1 1 6 23 240 520 2785 5
1991 3 1 9 0 12 400 450 1.97436 22 6 135 0.00882 0.00882 0.00446727 58 39.97 0 0.0807918 0 1 1 6 23 240 520 2785 6
1991 3 1 9 0 12 400 450 1.97436 24 1 55 0.00138 0.00138 0.00069896 58 39.97 0.186985 0.00274179 1 1 1 6 23 240 520 2786 1
1991 3 1 9 0 12 400 450 1.97436 24 2 65 0.00228 0.00228 0.0011548 58 39.97 1e-06 1e-06 0 0 2 6 23 240 520 2786 2
1991 3 1 9 0 12 400 450 1.97436 24 3 75 0.00352 0.00352 0.00178285 58 39.97 0 0.00343797 0 1 1 6 23 240 520 2786 3
1991 3 1 9 0 12 400 450 1.97436 24 4 90 0.0061 0.0061 0.00308961 58 39.97 0 0.0131065 0 1 1 6 23 240 520 2786 4
1991 3 1 9 0 12 400 450 1.97436 24 5 110 0.0112 0.0112 0.00567272 58 39.97 0 0.0153328 0 1 1 6 23 240 520 2786 5
1991 3 1 9 0 12 400 450 1.97436 24 6 135 0.0208 0.0208 0.010535 58 39.97 0 0.112367 0 1 1 6 23 240 520 2786 6
1991 3 1 9 0 12 400 450 1.97436 24 7 175 0.04559 0.04559 0.023091 58 39.97 0 0.0399987 0 1 1 6 23 240 520 2786 7
1991 3 1 9 0 13 500 550 3.53032 0 0 9999 9999 9999 2832.32 12 2.01 0.397998 0.397998 1 1 1 6 23 240 521 2787 0
1991 3 1 9 0 13 500 550 3.53032 16 7 175 0.05252 0.05252 0.0148769 12 2.01 0.525536 0.525536 1 1 1 6 23 240 521 2788 7
1991 3 1 9 0 13 500 550 3.53032 17 6 135 0.01978 0.01978 0.0056029 12 2.01 0.0274807 0.0274807 1 1 1 6 23 240 521 2789 6
1991 3 1 9 0 13 500 550 3.53032 22 6 135 0.00882 0.00882 0.00249836 12 2.01 0.0187517 0.0187517 1 1 1 6 23 240 521 2790 6
1991 3 1 9 0 13 500 550 3.53032 24 4 90 0.0061 0.0061 0.00172789 12 2.01 0.0302334 0.0302334 1 1 1 6 23 240 521 2791 4
1991 3 1 10 0 8 200 225 0.121383 0 0 9999 9999 9999 82375.7 149 63.5 0.585712 0.585711 1 1 1 6 23 241 522 2792 0
1991 3 1 10 0 8 200 225 0.121383 16 2 65 0.0031 0.0031 0.025539 149 63.5 0.0153966 0.0142439 1 1 1 6 23 241 522 2793 2
1991 3 1 10 0 8 200 225 0.121383 16 3 75 0.00467 0.00467 0.0384733 149 63.5 0 0.00115262 0 1 1 6 23 241 522 2793 3
1991 3 1 10 0 8 200 225 0.121383 17 1 55 0.0014 0.0014 0.0115338 149 63.5 0.0379014 0.012952 1 1 1 6 23 241 522 2794 1
1991 3 1 10 0 8 200 225 0.121383 17 2 65 0.0023 0.0023 0.0189483 149 63.5 0 0.0076231 0 1 1 6 23 241 522 2794 2
1991 3 1 10 0 8 200 225 0.121383 17 3 75 0.0035 0.0035 0.0288344 149 63.5 1e-06 1e-06 0 0 2 6 23 241 522 2794 3
1991 3 1 10 0 8 200 225 0.121383 17 4 90 0.00599 0.00599 0.049348 149 63.5 0 0.0173263 0 1 1 6 23 241 522 2794 4
1991 3 1 10 0 8 200 225 0.121383 22 1 55 0.00056 0.00056 0.0046135 149 63.5 0.140866 0.0081293 1 1 1 6 23 241 522 2795 1
1991 3 1 10 0 8 200 225 0.121383 22 2 65 0.00094 0.00094 0.00774409 149 63.5 0 0.0340182 0 1 1 6 23 241 522 2795 2
1991 3 1 10 0 8 200 225 0.121383 22 3 75 0.00146 0.00146 0.0120281 149 63.5 0 0.0336611 0 1 1 6 23 241 522 2795 3
1991 3 1 10 0 8 200 225 0.121383 22 4 90 0.00255 0.00255 0.0210079 149 63.5 0 0.0440825 0 1 1 6 23 241 522 2795 4
1991 3 1 10 0 8 200 225 0.121383 22 5 110 0.00471 0.00471 0.0388028 149 63.5 0 0.0178976 0 1 1 6 23 241 522 2795 5
1991 3 1 10 0 8 200 225 0.121383 22 6 135 0.00882 0.00882 0.0726626 149 63.5 0 0.003077 0 1 1 6 23 241 522 2795 6
1991 3 1 10 0 8 200 225 0.121383 23 1 55 0.00056 0.00056 0.0046135 149 63.5 0.169599 0.0018984 1 1 1 6 23 241 522 2796 1
1991 3 1 10 0 8 200 225 0.121383 23 2 65 0.00094 0.00094 0.00774409 149 63.5 0 0.0211262 0 1 1 6 23 241 522 2796 2
1991 3 1 10 0 8 200 225 0.121383 23 3 75 0.00146 0.00146 0.0120281 149 63.5 1e-06 1e-06 0 0 2 6 23 241 522 2796 3
1991 3 1 10 0 8 200 225 0.121383 23 4 90 0.00255 0.00255 0.0210079 149 63.5 0 0.129992 0 1 1 6 23 241 522 2796 4
1991 3 1 10 0 8 200 225 0.121383 23 5 110 0.00471 0.00471 0.0388028 149 63.5 0 0.0165815 0 1 1 6 23 241 522 2796 5
1991 3 1 10 0 8 200 225 0.121383 24 1 55 0.00138 0.00138 0.011369 149 63.5 0.0505252 0.01684 1 1 1 6 23 241 522 2797 1
1991 3 1 10 0 8 200 225 0.121383 24 2 65 0.00228 0.00228 0.0187835 149 63.5 0 0.00250655 0 1 1 6 23 241 522 2797 2
1991 3 1 10 0 8 200 225 0.121383 24 3 75 0.00352 0.00352 0.0289991 149 63.5 0 0.0270861 0 1 1 6 23 241 522 2797 3
1991 3 1 10 0 8 200 225 0.121383 24 4 90 0.0061 0.0061 0.0502542 149 63.5 0 0.0040924 0 1 1 6 23 241 522 2797 4
1991 3 1 10 0 9 250 275 0.226112 0 0 9999 9999 9999 44221.5 125 99.17 0.389514 0.389513 1 1 1 6 23 241 523 2798 0
1991 3 1 10 0 9 250 275 0.226112 16 1 55 0.00192 0.00192 0.00849138 125 99.17 0.0327815 0.00921156 1 1 1 6 23 241 523 2799 1
1991 3 1 10 0 9 250 275 0.226112 16 2 65 0.0031 0.0031 0.01371 125 99.17 0 0.0101324 0 1 1 6 23 241 523 2799 2
1991 3 1 10 0 9 250 275 0.226112 16 3 75 0.00467 0.00467 0.0206535 125 99.17 0 0.00176136 0 1 1 6 23 241 523 2799 3
1991 3 1 10 0 9 250 275 0.226112 16 4 90 0.00786 0.00786 0.0347616 125 99.17 0 0.0116761 0 1 1 6 23 241 523 2799 4
1991 3 1 10 0 9 250 275 0.226112 17 1 55 0.0014 0.0014 0.00619163 125 99.17 0.0554962 0.00063856 1 1 1 6 23 241 523 2800 1
1991 3 1 10 0 9 250 275 0.226112 17 2 65 0.0023 0.0023 0.010172 125 99.17 0 0.0154697 0 1 1 6 23 241 523 2800 2
1991 3 1 10 0 9 250 275 0.226112 17 3 75 0.0035 0.0035 0.0154791 125 99.17 0 0.00494248 0 1 1 6 23 241 523 2800 3
1991 3 1 10 0 9 250 275 0.226112 17 4 90 0.00599 0.00599 0.0264913 125 99.17 0 0.0301495 0 1 1 6 23 241 523 2800 4
1991 3 1 10 0 9 250 275 0.226112 17 5 110 0.01082 0.01082 0.0478525 125 99.17 1e-06 1e-06 0 0 2 6 23 241 523 2800 5
1991 3 1 10 0 9 250 275 0.226112 17 6 135 0.01978 0.01978 0.0874789 125 99.17 0 0.00429586 0 1 1 6 23 241 523 2800 6
1991 3 1 10 0 9 250 275 0.226112 18 5 110 0.01073 0.01073 0.0474544 125 99.17 0.00155731 0.00155731 1 1 1 6 23 241 523 2801 5
1991 3 1 10 0 9 250 275 0.226112 22 1 55 0.00056 0.00056 0.00247665 125 99.17 0.166107 0.00325828 1 1 1 6 23 241 523 2802 1
1991 3 1 10 0 9 250 275 0.226112 22 2 65 0.00094 0.00094 0.00415724 125 99.17 0 0.0228659 0 1 1 6 23 241 523 2802 2
1991 3 1 10 0 9 250 275 0.226112 22 3 75 0.00146 0.00146 0.00645699 125 99.17 0 0.02695 0 1 1 6 23 241 523 2802 3
1991 3 1 10 0 9 250 275 0.226112 22 4 90 0.00255 0.00255 0.0112776 125 99.17 0 0.0570604 0 1 1 6 23 241 523 2802 4
1991 3 1 10 0 9 250 275 0.226112 22 5 110 0.00471 0.00471 0.0208304 125 99.17 0 0.0530715 0 1 1 6 23 241 523 2802 5
1991 3 1 10 0 9 250 275 0.226112 22 6 135 0.00882 0.00882 0.0390073 125 99.17 0 0.00290031 0 1 1 6 23 241 523 2802 6
1991 3 1 10 0 9 250 275 0.226112 23 2 65 0.00094 0.00094 0.00415724 125 99.17 0.265761 0.00588102 1 1 1 6 23 241 523 2803 2
1991 3 1 10 0 9 250 275 0.226112 23 3 75 0.00146 0.00146 0.00645699 125 99.17 0 0.0377073 0 1 1 6 23 241 523 2803 3
1991 3 1 10 0 9 250 275 0.226112 23 4 90 0.00255 0.00255 0.0112776 125 99.17 0 0.0542236 0 1 1 6 23 241 523 2803 4
1991 3 1 10 0 9 250 275 0.226112 23 5 110 0.00471 0.00471 0.0208304 125 99.17 0 0.117904 0 1 1 6 23 241 523 2803 5
1991 3 1 10 0 9 250 275 0.226112 23 6 135 0.00882 0.00882 0.0390073 125 99.17 0 0.0500447 0 1 1 6 23 241 523 2803 6
1991 3 1 10 0 9 250 275 0.226112 24 1 55 0.00138 0.00138 0.00610318 125 99.17 0.0779485 0.0312477 1 1 1 6 23 241 523 2804 1
1991 3 1 10 0 9 250 275 0.226112 24 2 65 0.00228 0.00228 0.0100835 125 99.17 0 0.0187347 0 1 1 6 23 241 523 2804 2
1991 3 1 10 0 9 250 275 0.226112 24 3 75 0.00352 0.00352 0.0155675 125 99.17 0 0.0115869 0 1 1 6 23 241 523 2804 3
1991 3 1 10 0 9 250 275 0.226112 24 4 90 0.0061 0.0061 0.0269778 125 99.17 0 0.0110836 0 1 1 6 23 241 523 2804 4
