"Predator","Quarter","Year","Area","Predator.length.class","Prey","Quarter.no","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","multinom.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","Prey.number.obs","Prey.number.prob","Obj.N.contrib","avail.prey.number.sum","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.type","stan.residual","Pred.avail","stomcon.hat.part","Residual.part","pl.theta","pl.E","pl.Var","pl.sd","pl.res","pl.y","Composistional","ratio","split","Predator.sc","Prey.sc"
"Mackerel","Q4",1981,1,8,"Other",4,20,0,400,450,1.25238,1.25238,11126800,14.3527,15.97,-2.64298,0,0,0,-1,-1,9999,0,0,0,0,33,33,0.788109,0.89873,-0.110621,-1,1e+07,1e+07,1,0.00536323,0,0.788109,1,1,1,1,-1.510512658623,11126807.2,0.898730410283374,-0.110621410283374,2.06637445209768,29.6580525986224,61.2846421887627,7.82845081665349,-0.466306257025566,0.345358617766495,TRUE,0.000125250525052505,"1 1981 Q4 20 8","0400-0500","9999-9999"
"Mackerel","Q4",1981,1,8,"Herring",4,20,0,400,450,1.25238,1.25238,11126800,0.429782,15.97,-2.64298,0,21,2,85,0.00553,0.00553,0,0,0,0,33,33,0.0141989,0.0269118,-0.0127129,731872,299443,7031,1.73723,0.00154317,0,0.00339538,1,1,1,1,-0.323621781968106,11126807.2,0.00063189735147024,0.00276348264852976,2.06637445209768,0.888090544771446,1.83512761286523,1.35466882036357,-0.309689599749444,0.558371827862056,TRUE,226.470162748644,"1 1981 Q4 20 8","0400-0500","0070-0100"
"Mackerel","Q4",1981,1,8,"Herring",4,20,0,400,450,1.25238,1.25238,11126800,0,15.97,-2.64298,0,21,3,125,0.01822,0.01822,0,0,0,0,33,33,0,0,0,9238250,0,292412,1.73723,0,0,0.0108035,1,0,1,1,NA,11126807.2,0.0262799556731782,-0.0154764556731782,2.06637445209768,0,0,0,NA,0,TRUE,68.7365532381998,"1 1981 Q4 20 8","0400-0500","0100-0150"
"Mackerel","Q4",1981,1,8,"Nor.pout",4,20,0,400,450,1.25238,1.25238,11126800,1.18749,15.97,-2.64298,0,24,2,85,0.00513,0.00513,0,0,0,0,33,33,0.197692,0.0743577,0.123334,42205200,827364,159928,0.738652,0.0040559,0,0.116374,1,1,1,1,1.93659674476849,11126807.2,0.0143732157055799,0.10200078429442,2.06637445209768,2.45379899812148,5.07046756030111,2.25176987285582,1.80748354924772,0.939916719857881,TRUE,244.12865497076,"1 1981 Q4 20 8","0400-0500","0070-0100"
"Mackerel","Q4",1981,1,8,"Nor.pout",4,20,0,400,450,1.25238,1.25238,11126800,0,15.97,-2.64298,0,24,3,125,0.01648,0.01648,0,0,0,0,33,33,0,0,0,47437400,0,577454,0.738652,0,0,0.0126453,1,0,1,1,NA,11126807.2,0.0518975470339776,-0.0392522470339776,2.06637445209768,0,0,0,NA,0,TRUE,75.9939320388349,"1 1981 Q4 20 8","0400-0500","0100-0150"
"Mackerel","Q4",1981,1,8,"Nor.pout",4,20,0,400,450,1.25238,1.25238,11126800,0,15.97,-2.64298,0,24,4,175,0.04559,0.04559,0,0,0,0,33,33,0,0,0,2672060,0,89982.2,0.738652,0,0,0.0686724,1,0,1,1,NA,11126807.2,0.00808697395242006,0.0605854260475799,2.06637445209768,0,0,0,NA,0,TRUE,27.4704979162097,"1 1981 Q4 20 8","0400-0500","0150-0200"
"Fulmar","Q1",1985,1,10,"Other",1,1,0,500,500,5,5,1381470,3.61934,5,-12.6065,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.9518,0.723868,0.227932,-1,1e+06,1e+06,1,0.0333139,0,0.95176,1,1,1,1,1.24879905777012,1381467.54,0.72386789486201,0.22789210513799,10,36.1934,361.934,19.0245630698842,0.599046609277497,0.763565056175982,TRUE,-5,"1 1985 Q1 1 10","0500-0600","9999-9999"
"Fulmar","Q1",1985,1,10,"Cod",1,1,0,500,500,5,5,1381470,0.235985,5,-12.6065,0,16,3,111,0.0147,0.0147,0,0,0,0,50,50,0.0104892,0.0471969,-0.0367077,164929,65201.1,65201.1,26.8931,0.0074949,0,0.0104888,1,1,1,1,-0.424008196829573,1381467.54,0.0471969829996874,-0.0367081829996874,10,2.35985,23.5985,4.85782873308642,-0.377821059746148,0.543008567836679,TRUE,340.136054421769,"1 1985 Q1 1 10","0500-0600","0100-0150"
"Fulmar","Q1",1985,1,10,"Whiting",1,1,0,500,500,5,5,1381470,0.232652,5,-12.6065,0,17,3,116,0.01278,0.01278,0,0,0,0,50,50,0.0115481,0.0465304,-0.0349823,897443,64280.2,64280.2,5.60454,0.00739422,0,0.0115476,1,1,1,1,-0.406819887978341,1381467.54,0.046530373055309,-0.034982773055309,10,2.32652,23.2652,4.82340128954662,-0.362631034616738,0.559833403893256,TRUE,391.236306729264,"1 1985 Q1 1 10","0500-0600","0100-0150"
"Fulmar","Q1",1985,1,10,"Herring",1,1,0,500,500,5,5,1381470,0,5,-12.6065,0,21,2,90,0.0066,0.0066,0,0,0,0,50,50,4.222e-05,0,0,488987,0,0,0.264969,0,0,4.222e-05,1,0,0,1,NA,1381467.54,0,4.222e-05,10,0,0,0,Inf,1,TRUE,757.575757575758,"1 1985 Q1 1 10","0500-0600","0070-0100"
"Fulmar","Q1",1985,1,10,"Herring",1,1,0,500,500,5,5,1381470,0.315049,5,-12.6065,0,21,3,127,0.01992,0.01992,0,0,0,0,50,50,0.00711604,0.0630098,-0.0558938,6637030,87046,35031.4,0.264969,0.00983993,0,0.00281109,1,1,1,1,-0.56346589185254,1381467.54,0.025358105772069,-0.022547015772069,10,3.15049,31.5049,5.61292258988132,-0.497902466183681,0.387176761829078,TRUE,251.004016064257,"1 1985 Q1 1 10","0500-0600","0100-0150"
"Fulmar","Q1",1985,1,10,"Herring",1,1,0,500,500,5,5,1381470,0,5,-12.6065,0,21,4,163,0.04229,0.04229,0,0,0,0,50,50,0,0,0,4641860,0,52014.6,0.264969,0,0,0.00430465,1,0,1,1,NA,1381467.54,0.0376516990040895,-0.0333470490040895,10,0,0,0,NA,0,TRUE,118.231260345235,"1 1985 Q1 1 10","0500-0600","0150-0200"
"Fulmar","Q1",1985,1,10,"Nor.pout",1,1,0,500,500,5,5,1381470,0.352961,5,-12.6065,0,24,2,88,0.00714,0.00714,0,0,0,0,50,50,0.0117926,0.0705923,-0.0587997,4505980,97520.9,9281.94,0.288503,0.0109348,0,0.00132029,1,1,1,1,-0.562302077708155,1381467.54,0.00671889836803549,-0.00539860836803549,10,3.52961,35.2961,5.94105209537839,-0.494858478397629,0.407039497870567,TRUE,700.280112044818,"1 1985 Q1 1 10","0500-0600","0070-0100"
"Fulmar","Q1",1985,1,10,"Nor.pout",1,1,0,500,500,5,5,1381470,0,5,-12.6065,0,24,3,109,0.01344,0.01344,0,0,0,0,50,50,0,0,0,22756800,0,88239,0.288503,0,0,0.0104718,1,0,1,1,NA,1381467.54,0.0638733791747289,-0.0534015791747289,10,0,0,0,NA,0,TRUE,372.02380952381,"1 1985 Q1 1 10","0500-0600","0100-0150"
"Fulmar","Q1",1985,1,10,"Sprat",1,1,0,500,500,5,5,1381470,0.244013,5,-12.6065,0,25,1,57,0.00163,0.00163,0,0,0,0,50,50,0.00725403,0.0488027,-0.0415487,8120260,67419.3,7221.3,0.545579,0.00773683,0,0.00088247,1,1,1,1,-0.472363044120637,1381467.54,0.00522726722916704,-0.00434479722916704,10,2.44013,24.4013,4.93976720099237,-0.42055190365705,0.486989646688841,TRUE,3067.48466257669,"1 1985 Q1 1 10","0500-0600","0050-0070"
"Fulmar","Q1",1985,1,10,"Sprat",1,1,0,500,500,5,5,1381470,0,5,-12.6065,0,25,2,81,0.00496,0.00496,0,0,0,0,50,50,0,0,0,12596000,0,34085.8,0.545579,0,0,0.00426118,1,0,1,1,NA,1381467.54,0.0246736162906875,-0.0204124362906875,10,0,0,0,NA,0,TRUE,1008.06451612903,"1 1985 Q1 1 10","0500-0600","0070-0100"
"Fulmar","Q1",1985,1,10,"Sprat",1,1,0,500,500,5,5,1381470,0,5,-12.6065,0,25,3,100,0.00914,0.00914,0,0,0,0,50,50,0,0,0,5236490,0,26112.2,0.545579,0,0,0.00211007,1,0,1,1,NA,1381467.54,0.0189017832442158,-0.0167917132442158,10,0,0,0,NA,0,TRUE,547.045951859956,"1 1985 Q1 1 10","0500-0600","0100-0150"
"Guillemot","Q1",1985,1,10,"Other",1,2,0,500,500,5,5,2582740,0.193593,5,-6.10888,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.0403852,0.0387186,0.00166666,-1,1e+05,1e+05,1,0.00620324,0,0.0403852,1,1,1,1,0.0211610747047504,2582739.98,0.0387185705004652,0.00166662949953483,10,1.93593,19.3593,4.39992045382641,0.0189389787552936,0.772789935780605,TRUE,-5,"1 1985 Q1 2 10","0500-0600","9999-9999"
"Guillemot","Q1",1985,1,10,"Whiting",1,2,0,500,500,5,5,2582740,0.490777,5,-6.10888,0,17,3,130,0.01836,0.01836,0,0,0,0,50,50,0.0889451,0.0981554,-0.00921027,897443,253510,29470.8,1.78859,0.0147535,0,0.0113076,1,1,1,1,-0.0758271671343637,2582739.98,0.0114106724750511,-0.00010307247505109,10,4.90777,49.0777,7.00554780156413,-0.0657357587221346,0.66067015361098,TRUE,272.331154684096,"1 1985 Q1 2 10","0500-0600","0100-0150"
"Guillemot","Q1",1985,1,10,"Whiting",1,2,0,500,500,5,5,2582740,0,5,-6.10888,0,17,4,166,0.03718,0.03718,0,0,0,0,50,50,0,0,0,1340010,0,89110.4,1.78859,0,0,0.0353542,1,0,1,1,NA,2582739.98,0.0345022730472465,0.00085192695275349,10,0,0,0,NA,0,TRUE,134.480903711673,"1 1985 Q1 2 10","0500-0600","0150-0200"
"Guillemot","Q1",1985,1,10,"Whiting",1,2,0,500,500,5,5,2582740,0,5,-6.10888,0,17,5,212,0.07524,0.07524,0,0,0,0,50,50,0,0,0,1002640,0,134929,1.78859,0,0,0.0422833,1,0,1,1,NA,2582739.98,0.0522425799905726,-0.00995927999057265,10,0,0,0,NA,0,TRUE,66.4540138224349,"1 1985 Q1 2 10","0500-0600","0200-0250"
"Guillemot","Q1",1985,1,10,"Haddock",1,2,0,500,500,5,5,2582740,0.325247,5,-6.10888,0,18,3,132,0.01803,0.01803,0,0,0,0,50,50,0.0159745,0.0650495,-0.049075,428793,168006,33855.8,4.37915,0.0101363,0,0.00318619,1,1,1,1,-0.487439343753028,2582739.98,0.0131084817914965,-0.00992229179149649,10,3.25247,32.5247,5.70304304735638,-0.430251881254416,0.482262352220863,TRUE,277.315585135885,"1 1985 Q1 2 10","0500-0600","0100-0150"
"Guillemot","Q1",1985,1,10,"Haddock",1,2,0,500,500,5,5,2582740,0,5,-6.10888,0,18,4,166,0.03504,0.03504,0,0,0,0,50,50,0,0,0,874254,0,134150,4.37915,0,0,0.0127883,1,0,1,1,NA,2582739.98,0.051940962326374,-0.039152662326374,10,0,0,0,NA,0,TRUE,142.694063926941,"1 1985 Q1 2 10","0500-0600","0150-0200"
"Guillemot","Q1",1985,1,10,"Herring",1,2,0,500,500,5,5,2582740,0.988532,5,-6.10888,0,21,2,87,0.00601,0.00601,0,0,0,0,50,50,0.273686,0.197706,0.0759793,488987,510624,5290.08,1.80008,0.0264364,0,0.00353512,1,1,1,1,0.467298224433012,2582739.98,0.00204824335433101,0.00148687664566899,10,9.88532,98.8532,9.94249465677503,0.382095251860286,0.74948623775867,TRUE,831.946755407654,"1 1985 Q1 2 10","0500-0600","0070-0100"
"Guillemot","Q1",1985,1,10,"Herring",1,2,0,500,500,5,5,2582740,0,5,-6.10888,0,21,3,127,0.01991,0.01991,0,0,0,0,50,50,0,0,0,6637030,0,237868,1.80008,0,0,0.189316,1,0,1,1,NA,2582739.98,0.0920990892780465,0.0972169107219535,10,0,0,0,NA,0,TRUE,251.130085384229,"1 1985 Q1 2 10","0500-0600","0100-0150"
"Guillemot","Q1",1985,1,10,"Herring",1,2,0,500,500,5,5,2582740,0,5,-6.10888,0,21,4,150,0.03201,0.03201,0,0,0,0,50,50,0,0,0,4641860,0,267466,1.80008,0,0,0.0808345,1,0,1,1,NA,2582739.98,0.103559011774774,-0.0227245117747742,10,0,0,0,NA,0,TRUE,156.201187129022,"1 1985 Q1 2 10","0500-0600","0150-0200"
"Guillemot","Q1",1985,1,10,"N.sandeel",1,2,0,500,500,5,5,2582740,1.18994,5,-6.10888,0,22,2,87,0.00188,0.00188,0,0,0,0,50,50,0.197901,0.237988,-0.0400863,16189900,614660,37044.8,1.2171,0.0302249,0,0.0179241,1,1,1,1,-0.230575700126901,2582739.98,0.0143432170047563,0.00358088299524368,10,11.8994,118.994,10.90843710162,-0.183743095489118,0.546948783741335,TRUE,2659.57446808511,"1 1985 Q1 2 10","0500-0600","0070-0100"
"Guillemot","Q1",1985,1,10,"N.sandeel",1,2,0,500,500,5,5,2582740,0,5,-6.10888,0,22,3,119,0.00526,0.00526,0,0,0,0,50,50,0,0,0,45917100,0,293958,1.2171,0,0,0.141661,1,0,1,1,NA,2582739.98,0.113816335471757,0.0278446645282426,10,0,0,0,NA,0,TRUE,950.570342205323,"1 1985 Q1 2 10","0500-0600","0100-0150"
"Guillemot","Q1",1985,1,10,"N.sandeel",1,2,0,500,500,5,5,2582740,0,5,-6.10888,0,22,4,159,0.01305,0.01305,0,0,0,0,50,50,0,0,0,17859000,0,283657,1.2171,0,0,0.0383161,1,0,1,1,NA,2582739.98,0.109827935524504,-0.0715118355245045,10,0,0,0,NA,0,TRUE,383.141762452107,"1 1985 Q1 2 10","0500-0600","0150-0200"
"Guillemot","Q1",1985,1,10,"S.sandeel",1,2,0,500,500,5,5,2582740,1.39993,5,-6.10888,0,23,2,87,0.00188,0.00188,0,0,0,0,50,50,0.197901,0.279986,-0.0820846,22239000,723131,45595.6,1.09056,0.033599,0,0.0179241,1,1,1,1,-0.44781486978297,2582739.98,0.0176539645311101,0.000270135468889904,10,13.9993,139.993,11.8318637585124,-0.346881107133033,0.461565962377887,TRUE,2659.57446808511,"1 1985 Q1 2 10","0500-0600","0070-0100"
"Guillemot","Q1",1985,1,10,"S.sandeel",1,2,0,500,500,5,5,2582740,0,5,-6.10888,0,23,3,119,0.00526,0.00526,0,0,0,0,50,50,0,0,0,80147200,0,459753,1.09056,0,0,0.141661,1,0,1,1,NA,2582739.98,0.178009789433004,-0.0363487894330036,10,0,0,0,NA,0,TRUE,950.570342205323,"1 1985 Q1 2 10","0500-0600","0100-0150"
"Guillemot","Q1",1985,1,10,"S.sandeel",1,2,0,500,500,5,5,2582740,0,5,-6.10888,0,23,4,159,0.01305,0.01305,0,0,0,0,50,50,0,0,0,15302500,0,217783,1.09056,0,0,0.0383161,1,0,1,1,NA,2582739.98,0.0843224643930281,-0.0460063643930281,10,0,0,0,NA,0,TRUE,383.141762452107,"1 1985 Q1 2 10","0500-0600","0150-0200"
"Guillemot","Q1",1985,1,10,"Sprat",1,2,0,500,500,5,5,2582740,0.411981,5,-6.10888,0,25,1,57,0.00163,0.00163,0,0,0,0,50,50,0.185206,0.0823963,0.10281,8120260,212808,19191.3,1.44993,0.0126012,0,0.0119955,1,1,1,1,0.915860664659617,2582739.98,0.00743059702045577,0.00456490297954423,10,4.11981,41.1981,6.41857460811978,0.800877190629997,0.86270091683425,TRUE,3067.48466257669,"1 1985 Q1 2 10","0500-0600","0050-0070"
"Guillemot","Q1",1985,1,10,"Sprat",1,2,0,500,500,5,5,2582740,0,5,-6.10888,0,25,2,81,0.00496,0.00496,0,0,0,0,50,50,0,0,0,12596000,0,90586.2,1.44993,0,0,0.0574403,1,0,1,1,NA,2582739.98,0.0350736817106924,0.0223666182893076,10,0,0,0,NA,0,TRUE,1008.06451612903,"1 1985 Q1 2 10","0500-0600","0070-0100"
"Guillemot","Q1",1985,1,10,"Sprat",1,2,0,500,500,5,5,2582740,0,5,-6.10888,0,25,3,113,0.01357,0.01357,0,0,0,0,50,50,0,0,0,5236490,0,103031,1.44993,0,0,0.115771,1,0,1,1,NA,2582739.98,0.0398921303723343,0.0758788696276657,10,0,0,0,NA,0,TRUE,368.459837877671,"1 1985 Q1 2 10","0500-0600","0100-0150"
"Her.Gull","Q1",1985,1,10,"Other",1,3,0,500,500,5,5,133435,3.74713,5,-11.3122,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.940679,0.749427,0.191253,-1,1e+05,1e+05,1,0.0312977,0,0.940679,1,1,1,1,1.08106559112539,133435.357,0.749426555661705,0.191252444338295,10,37.4713,374.713,19.3575050045196,0.494002196965328,0.734723672099061,TRUE,-5,"1 1985 Q1 3 10","0500-0600","9999-9999"
"Her.Gull","Q1",1985,1,10,"Whiting",1,3,0,500,500,5,5,133435,0.224603,5,-11.3122,0,17,3,116,0.01278,0.01278,0,0,0,0,50,50,0.0138534,0.0449207,-0.0310673,897443,5994.01,5994.01,0.522613,0.00715047,0,0.0138534,1,1,1,1,-0.367397516893664,133435.357,0.0449207026890182,-0.0310673026890182,10,2.24603,22.4603,4.7392298952467,-0.327766332154085,0.59447248584283,TRUE,391.236306729264,"1 1985 Q1 3 10","0500-0600","0100-0150"
"Her.Gull","Q1",1985,1,10,"Haddock",1,3,0,500,500,5,5,133435,0.113991,5,-11.3122,0,18,3,117,0.01284,0.01284,0,0,0,0,50,50,0.0141573,0.0227983,-0.00864101,428793,3042.1,3042.1,0.552535,0.00371309,0,0.0141573,1,1,1,1,-0.141806706234318,133435.357,0.0227983052497847,-0.00864100524978473,10,1.13991,11.3991,3.37625532209873,-0.127965736824499,0.776210049316475,TRUE,389.408099688473,"1 1985 Q1 3 10","0500-0600","0100-0150"
"Her.Gull","Q1",1985,1,10,"Herring",1,3,0,500,500,5,5,133435,0.3634,5,-11.3122,0,21,4,163,0.04201,0.04201,0,0,0,0,50,50,0.00845308,0.0726801,-0.064227,4641860,9698.09,1400.94,0.00718413,0.0112329,0,0.0016162,1,1,1,1,-0.605998697292414,133435.357,0.0104990163888871,-0.00888281638888709,10,3.634,36.34,6.02826674924061,-0.532714648104206,0.351959008338871,TRUE,119.019281123542,"1 1985 Q1 3 10","0500-0600","0150-0200"
"Her.Gull","Q1",1985,1,10,"Herring",1,3,0,500,500,5,5,133435,0,5,-11.3122,0,21,5,222,0.10799,0.10799,0,0,0,0,50,50,0,0,0,6029960,0,4678.13,0.00718413,0,0,0.00481072,1,0,1,1,NA,133435.357,0.0350591485283769,-0.0302484285283769,10,0,0,0,NA,0,TRUE,46.3005833873507,"1 1985 Q1 3 10","0500-0600","0200-0250"
"Her.Gull","Q1",1985,1,10,"Herring",1,3,0,500,500,5,5,133435,0,5,-11.3122,0,21,6,258,0.1725,0.1725,0,0,0,0,50,50,0,0,0,2920300,0,3619.02,0.00718413,0,0,0.00202616,1,0,1,1,NA,133435.357,0.0271218969347082,-0.0250957369347082,10,0,0,0,NA,0,TRUE,28.9855072463768,"1 1985 Q1 3 10","0500-0600","0250-0300"
"Her.Gull","Q1",1985,1,10,"Nor.pout",1,3,0,500,500,5,5,133435,0.366498,5,-11.3122,0,24,2,88,0.00714,0.00714,0,0,0,0,50,50,0.0141467,0.0732995,-0.0591528,4505980,9780.75,930.921,0.0289351,0.0113211,0,0.00158392,1,1,1,1,-0.555943930907374,133435.357,0.0069765691862315,-0.0053926491862315,10,3.66498,36.6498,6.05390782883255,-0.488551376007712,0.417870724621657,TRUE,700.280112044818,"1 1985 Q1 3 10","0500-0600","0070-0100"
"Her.Gull","Q1",1985,1,10,"Nor.pout",1,3,0,500,500,5,5,133435,0,5,-11.3122,0,24,3,109,0.01344,0.01344,0,0,0,0,50,50,0,0,0,22756800,0,8849.83,0.0289351,0,0,0.0125628,1,0,1,1,NA,133435.357,0.0663229761509163,-0.0537601761509163,10,0,0,0,NA,0,TRUE,372.02380952381,"1 1985 Q1 3 10","0500-0600","0100-0150"
"Her.Gull","Q1",1985,1,10,"Sprat",1,3,0,500,500,5,5,133435,0.184374,5,-11.3122,0,25,1,57,0.00163,0.00163,0,0,0,0,50,50,0.00871013,0.0368748,-0.0281647,8120260,4920.41,527.026,0.0398175,0.00591918,0,0.00105966,1,1,1,1,-0.36607861205334,133435.357,0.00394967279924166,-0.00289001279924166,10,1.84374,18.4374,4.29387936486343,-0.327962986460098,0.604219381550063,TRUE,3067.48466257669,"1 1985 Q1 3 10","0500-0600","0050-0070"
"Her.Gull","Q1",1985,1,10,"Sprat",1,3,0,500,500,5,5,133435,0,5,-11.3122,0,25,2,81,0.00496,0.00496,0,0,0,0,50,50,0,0,0,12596000,0,2487.65,0.0398175,0,0,0.00511674,1,0,1,1,NA,133435.357,0.0186431097119184,-0.0135263697119184,10,0,0,0,NA,0,TRUE,1008.06451612903,"1 1985 Q1 3 10","0500-0600","0070-0100"
"Her.Gull","Q1",1985,1,10,"Sprat",1,3,0,500,500,5,5,133435,0,5,-11.3122,0,25,3,100,0.00914,0.00914,0,0,0,0,50,50,0,0,0,5236490,0,1905.73,0.0398175,0,0,0.00253373,1,0,1,1,NA,133435.357,0.0142820466992118,-0.0117483166992118,10,0,0,0,NA,0,TRUE,547.045951859956,"1 1985 Q1 3 10","0500-0600","0100-0150"
"Kittiwake","Q1",1985,1,10,"Other",1,4,0,500,500,5,5,15885000,3.14762,5,-14.3275,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.816828,0.629524,0.187304,-1,1e+07,1e+07,1,0.0388706,0,0.816828,1,1,1,1,0.950028053747675,15885010.6,0.629524288765662,0.187303711234338,10,31.4762,314.762,17.74153319192,0.527868696503928,0.747943926336703,TRUE,-5,"1 1985 Q1 4 10","0500-0600","9999-9999"
"Kittiwake","Q1",1985,1,10,"Cod",1,4,0,500,500,5,5,15885000,0.15531,5,-14.3275,0,16,3,111,0.0147,0.0147,0,0,0,0,50,50,0.0127792,0.0310619,-0.0182828,164929,493419,493419,203.517,0.00501619,0,0.0127792,1,1,1,1,-0.2581402458904,15885010.6,0.0310619245038464,-0.0182827245038464,10,1.5531,15.531,3.94093897440699,-0.231959948107939,0.694549617140033,TRUE,340.136054421769,"1 1985 Q1 4 10","0500-0600","0100-0150"
"Kittiwake","Q1",1985,1,10,"Whiting",1,4,0,500,500,5,5,15885000,0.159336,5,-14.3275,0,17,3,116,0.01278,0.01278,0,0,0,0,50,50,0.0140692,0.0318671,-0.0177979,897443,506210,506210,44.136,0.00514194,0,0.0140692,1,1,1,1,-0.248201990435105,15885010.6,0.0318671490216066,-0.0177979490216066,10,1.59336,15.9336,3.99169137083518,-0.222938077453069,0.697740365473248,TRUE,391.236306729264,"1 1985 Q1 4 10","0500-0600","0100-0150"
"Kittiwake","Q1",1985,1,10,"Haddock",1,4,0,500,500,5,5,15885000,0.115672,5,-14.3275,0,18,3,117,0.01284,0.01284,0,0,0,0,50,50,0.0143778,0.0231344,-0.00875661,428793,367490,367490,66.7471,0.00376653,0,0.0143778,1,1,1,1,-0.142680719985891,15885010.6,0.0231343880878493,-0.00875658808784931,10,1.15672,11.5672,3.40105865871202,-0.128733445651833,0.774510251630909,TRUE,389.408099688473,"1 1985 Q1 4 10","0500-0600","0100-0150"
"Kittiwake","Q1",1985,1,10,"Herring",1,4,0,500,500,5,5,15885000,0.548677,5,-14.3275,0,21,3,127,0.01996,0.01996,0,0,0,0,50,50,0.0439825,0.109736,-0.065753,6637030,1743150,245850,1.85582,0.0162823,0,0.00754159,1,1,1,1,-0.515297097545796,15885010.6,0.0154768546393038,-0.0079352646393038,10,5.48677,54.8677,7.40727345249249,-0.443840101366007,0.454371624624961,TRUE,250.501002004008,"1 1985 Q1 4 10","0500-0600","0100-0150"
"Kittiwake","Q1",1985,1,10,"Herring",1,4,0,500,500,5,5,15885000,0,5,-14.3275,0,21,4,163,0.04235,0.04235,0,0,0,0,50,50,0,0,0,4641860,0,364822,1.85582,0,0,0.0114258,1,0,1,1,NA,15885010.6,0.0229664310076066,-0.0115406310076066,10,0,0,0,NA,0,TRUE,118.063754427391,"1 1985 Q1 4 10","0500-0600","0150-0200"
"Kittiwake","Q1",1985,1,10,"Herring",1,4,0,500,500,5,5,15885000,0,5,-14.3275,0,21,5,217,0.1012,0.1012,0,0,0,0,50,50,0,0,0,6029960,0,1132480,1.85582,0,0,0.0250151,1,0,1,1,NA,15885010.6,0.0712923666541337,-0.0462772666541337,10,0,0,0,NA,0,TRUE,49.4071146245059,"1 1985 Q1 4 10","0500-0600","0200-0250"
"Kittiwake","Q1",1985,1,10,"N.sandeel",1,4,0,500,500,5,5,15885000,0.16483,5,-14.3275,0,22,2,87,0.0019,0.0019,0,0,0,0,50,50,0.00474562,0.032966,-0.0282204,16189900,523665,59259.9,1.92648,0.00531321,0,0.00051722,1,1,1,1,-0.387154823585051,15885010.6,0.00373055463998242,-0.00321333463998242,10,1.6483,16.483,4.05992610770196,-0.347547951013985,0.579509714565595,TRUE,2631.57894736842,"1 1985 Q1 4 10","0500-0600","0070-0100"
"Kittiwake","Q1",1985,1,10,"N.sandeel",1,4,0,500,500,5,5,15885000,0,5,-14.3275,0,22,3,119,0.00525,0.00525,0,0,0,0,50,50,0,0,0,45917100,0,464405,1.92648,0,0,0.0042284,1,0,1,1,NA,15885010.6,0.0292354227324217,-0.0250070227324217,10,0,0,0,NA,0,TRUE,952.380952380952,"1 1985 Q1 4 10","0500-0600","0100-0150"
"Kittiwake","Q1",1985,1,10,"S.sandeel",1,4,0,500,500,5,5,15885000,0.240289,5,-14.3275,0,23,2,87,0.0019,0.0019,0,0,0,0,50,50,0.00474562,0.0480577,-0.0433121,22239000,763397,69664.7,1.64871,0.0076247,0,0.00051722,1,1,1,1,-0.496018484149365,15885010.6,0.00438556207195732,-0.00386834207195732,10,2.40289,24.0289,4.90192819204851,-0.441787173364323,0.445964871746139,TRUE,2631.57894736842,"1 1985 Q1 4 10","0500-0600","0070-0100"
"Kittiwake","Q1",1985,1,10,"S.sandeel",1,4,0,500,500,5,5,15885000,0,5,-14.3275,0,23,3,119,0.00525,0.00525,0,0,0,0,50,50,0,0,0,80147200,0,693733,1.64871,0,0,0.0042284,1,0,1,1,NA,15885010.6,0.0436721773418269,-0.0394437773418269,10,0,0,0,NA,0,TRUE,952.380952380952,"1 1985 Q1 4 10","0500-0600","0100-0150"
"Kittiwake","Q1",1985,1,10,"Sprat",1,4,0,500,500,5,5,15885000,0.468265,5,-14.3275,0,25,1,57,0.00163,0.00163,0,0,0,0,50,50,0.0884721,0.0936529,-0.00518086,8120260,1487680,159345,12.0388,0.014147,0,0.0108426,1,1,1,1,-0.0435581754555207,15885010.6,0.0100311547793364,0.000811445220663561,10,4.68265,46.8265,6.84298911295349,-0.0378555329731036,0.674887971954201,TRUE,3067.48466257669,"1 1985 Q1 4 10","0500-0600","0050-0070"
"Kittiwake","Q1",1985,1,10,"Sprat",1,4,0,500,500,5,5,15885000,0,5,-14.3275,0,25,2,81,0.00496,0.00496,0,0,0,0,50,50,0,0,0,12596000,0,752138,12.0388,0,0,0.0519197,1,0,1,1,NA,15885010.6,0.0473489139503627,0.00457078604963726,10,0,0,0,NA,0,TRUE,1008.06451612903,"1 1985 Q1 4 10","0500-0600","0070-0100"
"Kittiwake","Q1",1985,1,10,"Sprat",1,4,0,500,500,5,5,15885000,0,5,-14.3275,0,25,3,100,0.00914,0.00914,0,0,0,0,50,50,0,0,0,5236490,0,576194,12.0388,0,0,0.0257098,1,0,1,1,NA,15885010.6,0.0362728118041042,-0.0105630118041042,10,0,0,0,NA,0,TRUE,547.045951859956,"1 1985 Q1 4 10","0500-0600","0100-0150"
