"Year","Predator","Prey","Prey.no","eatenW"
2019,"A.radiata","S.sandeel",23,1185.86972806315
2020,"A.radiata","S.sandeel",23,1516.32799843071
2021,"A.radiata","S.sandeel",23,1029.02113445921
2022,"A.radiata","S.sandeel",23,2655.91892959813
1974,"Cod","S.sandeel",23,11115.7192383424
1975,"Cod","S.sandeel",23,15468.5987891033
1976,"Cod","S.sandeel",23,13028.3685155358
1977,"Cod","S.sandeel",23,21879.4373645109
1978,"Cod","S.sandeel",23,24808.9046129197
1979,"Cod","S.sandeel",23,16298.9227132417
1980,"Cod","S.sandeel",23,19331.9099092515
1981,"Cod","S.sandeel",23,21131.8146812376
1982,"Cod","S.sandeel",23,22819.5540571542
1983,"Cod","S.sandeel",23,12611.9111796852
1984,"Cod","S.sandeel",23,19522.6083863299
1985,"Cod","S.sandeel",23,13854.1933865249
1986,"Cod","S.sandeel",23,21927.4351181864
1987,"Cod","S.sandeel",23,13174.7443509898
1988,"Cod","S.sandeel",23,8923.20012651266
1989,"Cod","S.sandeel",23,10076.7305142444
1990,"Cod","S.sandeel",23,6364.62235522916
1991,"Cod","S.sandeel",23,7115.05884599596
1992,"Cod","S.sandeel",23,9641.32072874149
1993,"Cod","S.sandeel",23,6790.22640428355
1994,"Cod","S.sandeel",23,10438.9149310467
1995,"Cod","S.sandeel",23,12791.4976557131
1996,"Cod","S.sandeel",23,12207.4957167097
1997,"Cod","S.sandeel",23,20664.5621697232
1998,"Cod","S.sandeel",23,10369.0856508387
1999,"Cod","S.sandeel",23,4400.91624244794
2000,"Cod","S.sandeel",23,4472.29519352735
2001,"Cod","S.sandeel",23,5001.48658444316
2002,"Cod","S.sandeel",23,4011.88256233752
2003,"Cod","S.sandeel",23,1796.44109480801
2004,"Cod","S.sandeel",23,1891.26608277797
2005,"Cod","S.sandeel",23,2241.94792686584
2006,"Cod","S.sandeel",23,3230.45852607495
2007,"Cod","S.sandeel",23,3754.915019766
2008,"Cod","S.sandeel",23,3801.67020985985
2009,"Cod","S.sandeel",23,4978.78530927744
2010,"Cod","S.sandeel",23,9036.19890572226
2011,"Cod","S.sandeel",23,6313.02883199452
2012,"Cod","S.sandeel",23,4480.0013122058
2013,"Cod","S.sandeel",23,4084.68275131138
2014,"Cod","S.sandeel",23,4604.2482338678
2015,"Cod","S.sandeel",23,4736.93744849227
2016,"Cod","S.sandeel",23,4071.27660367306
2017,"Cod","S.sandeel",23,4138.14921792252
2018,"Cod","S.sandeel",23,1458.26039594071
2019,"Cod","S.sandeel",23,1014.03528538544
2020,"Cod","S.sandeel",23,1311.32268524319
2021,"Cod","S.sandeel",23,1547.4726975483
2022,"Cod","S.sandeel",23,2318.9649844588
1974,"Fulmar","S.sandeel",23,3916.37955702748
1975,"Fulmar","S.sandeel",23,5115.57136212009
1976,"Fulmar","S.sandeel",23,3777.53030474921
1977,"Fulmar","S.sandeel",23,5231.23992806122
1978,"Fulmar","S.sandeel",23,7100.80663848064
1979,"Fulmar","S.sandeel",23,4952.91728052522
1980,"Fulmar","S.sandeel",23,5875.91906879008
1981,"Fulmar","S.sandeel",23,6008.11144595076
1982,"Fulmar","S.sandeel",23,8628.07047772934
1983,"Fulmar","S.sandeel",23,6123.66433123543
1984,"Fulmar","S.sandeel",23,8528.27218905744
1985,"Fulmar","S.sandeel",23,6961.41597390356
1986,"Fulmar","S.sandeel",23,10100.115453131
1987,"Fulmar","S.sandeel",23,6996.65281557247
1988,"Fulmar","S.sandeel",23,4582.84027405329
1989,"Fulmar","S.sandeel",23,6785.29289442758
1990,"Fulmar","S.sandeel",23,5151.49734189279
1991,"Fulmar","S.sandeel",23,5632.9799147433
1992,"Fulmar","S.sandeel",23,7327.94867903363
1993,"Fulmar","S.sandeel",23,4715.21944296139
1994,"Fulmar","S.sandeel",23,6179.3301671613
1995,"Fulmar","S.sandeel",23,8388.94423838569
1996,"Fulmar","S.sandeel",23,7183.46700827354
1997,"Fulmar","S.sandeel",23,9708.51142104388
1998,"Fulmar","S.sandeel",23,7182.69728583691
1999,"Fulmar","S.sandeel",23,4030.95979527412
2000,"Fulmar","S.sandeel",23,4501.41909624474
2001,"Fulmar","S.sandeel",23,6431.2249443457
2002,"Fulmar","S.sandeel",23,6799.68693452312
2003,"Fulmar","S.sandeel",23,3681.59083216203
2004,"Fulmar","S.sandeel",23,3143.12361545302
2005,"Fulmar","S.sandeel",23,3070.19589346283
2006,"Fulmar","S.sandeel",23,3934.96440409425
2007,"Fulmar","S.sandeel",23,4406.88615045714
2008,"Fulmar","S.sandeel",23,4666.04538786855
2009,"Fulmar","S.sandeel",23,4667.35837695497
2010,"Fulmar","S.sandeel",23,8760.18184673084
2011,"Fulmar","S.sandeel",23,5948.94400563137
2012,"Fulmar","S.sandeel",23,2571.00032151455
2013,"Fulmar","S.sandeel",23,2672.19637820731
2014,"Fulmar","S.sandeel",23,2678.72695788751
2015,"Fulmar","S.sandeel",23,3499.71934708076
2016,"Fulmar","S.sandeel",23,3695.74792571799
2017,"Fulmar","S.sandeel",23,3441.20416710731
2018,"Fulmar","S.sandeel",23,1807.43302647979
2019,"Fulmar","S.sandeel",23,1238.02915449923
2020,"Fulmar","S.sandeel",23,1798.3781332676
2021,"Fulmar","S.sandeel",23,2163.77711062652
2022,"Fulmar","S.sandeel",23,2474.51502656805
1974,"G.gurnards","S.sandeel",23,81956.8418319775
1975,"G.gurnards","S.sandeel",23,52902.4052273986
1976,"G.gurnards","S.sandeel",23,81847.2942313352
1977,"G.gurnards","S.sandeel",23,18028.5779711528
1978,"G.gurnards","S.sandeel",23,147658.550181985
1979,"G.gurnards","S.sandeel",23,3730.09027903939
1980,"G.gurnards","S.sandeel",23,10503.6461512165
1981,"G.gurnards","S.sandeel",23,244699.045199861
1982,"G.gurnards","S.sandeel",23,76224.7934348044
1983,"G.gurnards","S.sandeel",23,46196.7854458468
1984,"G.gurnards","S.sandeel",23,129436.099213257
1985,"G.gurnards","S.sandeel",23,26427.9055253984
1986,"G.gurnards","S.sandeel",23,72523.8993733421
1987,"G.gurnards","S.sandeel",23,24533.7052891812
1988,"G.gurnards","S.sandeel",23,14087.1608208031
1989,"G.gurnards","S.sandeel",23,37090.1172389158
1990,"G.gurnards","S.sandeel",23,49668.6978249619
1991,"G.gurnards","S.sandeel",23,58024.7428529081
1992,"G.gurnards","S.sandeel",23,81762.9134002686
1993,"G.gurnards","S.sandeel",23,66237.5998379065
1994,"G.gurnards","S.sandeel",23,143568.757203528
1995,"G.gurnards","S.sandeel",23,152936.882730957
1996,"G.gurnards","S.sandeel",23,152873.653150088
1997,"G.gurnards","S.sandeel",23,237707.054100953
1998,"G.gurnards","S.sandeel",23,160982.699091042
1999,"G.gurnards","S.sandeel",23,218490.61403352
2000,"G.gurnards","S.sandeel",23,194696.747347153
2001,"G.gurnards","S.sandeel",23,233809.756059442
2002,"G.gurnards","S.sandeel",23,193722.315647921
2003,"G.gurnards","S.sandeel",23,142980.863610108
2004,"G.gurnards","S.sandeel",23,111100.204250177
2005,"G.gurnards","S.sandeel",23,159889.454549475
2006,"G.gurnards","S.sandeel",23,172769.027349521
2007,"G.gurnards","S.sandeel",23,252785.990927123
2008,"G.gurnards","S.sandeel",23,212233.613001588
2009,"G.gurnards","S.sandeel",23,278345.431303158
2010,"G.gurnards","S.sandeel",23,339430.072777443
2011,"G.gurnards","S.sandeel",23,290930.683267528
2012,"G.gurnards","S.sandeel",23,225334.855676265
2013,"G.gurnards","S.sandeel",23,163986.927701154
2014,"G.gurnards","S.sandeel",23,250240.5610075
2015,"G.gurnards","S.sandeel",23,215448.286192648
2016,"G.gurnards","S.sandeel",23,250669.039154403
2017,"G.gurnards","S.sandeel",23,186762.31765212
2018,"G.gurnards","S.sandeel",23,70705.9829422321
2019,"G.gurnards","S.sandeel",23,62633.3277978387
2020,"G.gurnards","S.sandeel",23,72308.9324379575
2021,"G.gurnards","S.sandeel",23,78447.379580965
2022,"G.gurnards","S.sandeel",23,68306.352520693
1974,"Gannet","S.sandeel",23,1986.31045827748
1975,"Gannet","S.sandeel",23,2487.18509226057
1976,"Gannet","S.sandeel",23,2669.18563607892
1977,"Gannet","S.sandeel",23,3185.66052289469
1978,"Gannet","S.sandeel",23,4677.66588954621
1979,"Gannet","S.sandeel",23,2906.76340471707
1980,"Gannet","S.sandeel",23,3059.22829814019
1981,"Gannet","S.sandeel",23,3832.24998034553
1982,"Gannet","S.sandeel",23,4370.04256532614
1983,"Gannet","S.sandeel",23,3353.21724959766
1984,"Gannet","S.sandeel",23,4239.95989716531
1985,"Gannet","S.sandeel",23,3737.44956645462
1986,"Gannet","S.sandeel",23,4897.87024423174
1987,"Gannet","S.sandeel",23,3499.39348689235
1988,"Gannet","S.sandeel",23,2581.64161485778
1989,"Gannet","S.sandeel",23,3857.39123389039
1990,"Gannet","S.sandeel",23,2866.03769183179
1991,"Gannet","S.sandeel",23,3471.46608738837
1992,"Gannet","S.sandeel",23,4657.83193248265
1993,"Gannet","S.sandeel",23,3188.49384947407
1994,"Gannet","S.sandeel",23,4446.33974309123
1995,"Gannet","S.sandeel",23,6287.24010809297
1996,"Gannet","S.sandeel",23,5179.82258877481
1997,"Gannet","S.sandeel",23,6969.80021806804
1998,"Gannet","S.sandeel",23,6845.16445732447
1999,"Gannet","S.sandeel",23,3922.05930704227
2000,"Gannet","S.sandeel",23,5124.02357599889
2001,"Gannet","S.sandeel",23,6599.05789466236
2002,"Gannet","S.sandeel",23,6942.9577089126
2003,"Gannet","S.sandeel",23,3633.87775300994
2004,"Gannet","S.sandeel",23,3181.89149616824
2005,"Gannet","S.sandeel",23,4271.52696543875
2006,"Gannet","S.sandeel",23,5684.26499697489
2007,"Gannet","S.sandeel",23,6784.89553492827
2008,"Gannet","S.sandeel",23,8018.37342839621
2009,"Gannet","S.sandeel",23,7951.5497983252
2010,"Gannet","S.sandeel",23,15082.1798736849
2011,"Gannet","S.sandeel",23,12672.1193989412
2012,"Gannet","S.sandeel",23,5482.59427344512
2013,"Gannet","S.sandeel",23,7071.20173662358
2014,"Gannet","S.sandeel",23,5939.05365637693
2015,"Gannet","S.sandeel",23,9035.72344850521
2016,"Gannet","S.sandeel",23,9962.23168011516
2017,"Gannet","S.sandeel",23,9555.07317376195
2018,"Gannet","S.sandeel",23,6082.73218235189
2019,"Gannet","S.sandeel",23,4773.27404232751
2020,"Gannet","S.sandeel",23,6592.2529947487
2021,"Gannet","S.sandeel",23,8403.51360630401
2022,"Gannet","S.sandeel",23,10290.0659497926
1974,"GBB.Gull","S.sandeel",23,1457.38739825652
1975,"GBB.Gull","S.sandeel",23,1662.44457525316
1976,"GBB.Gull","S.sandeel",23,1516.24768846098
1977,"GBB.Gull","S.sandeel",23,2030.21118784283
1978,"GBB.Gull","S.sandeel",23,2261.65575215534
1979,"GBB.Gull","S.sandeel",23,1730.92620620532
1980,"GBB.Gull","S.sandeel",23,1970.1140666755
1981,"GBB.Gull","S.sandeel",23,2526.59970294558
1982,"GBB.Gull","S.sandeel",23,2545.1447795691
1983,"GBB.Gull","S.sandeel",23,2132.2105779819
1984,"GBB.Gull","S.sandeel",23,2613.10541401965
1985,"GBB.Gull","S.sandeel",23,2668.97656684182
1986,"GBB.Gull","S.sandeel",23,3087.57155353121
1987,"GBB.Gull","S.sandeel",23,2394.44748393019
1988,"GBB.Gull","S.sandeel",23,1935.54586863789
1989,"GBB.Gull","S.sandeel",23,2096.65795516115
1990,"GBB.Gull","S.sandeel",23,1732.3378416736
1991,"GBB.Gull","S.sandeel",23,2041.37893635303
1992,"GBB.Gull","S.sandeel",23,2133.53565109599
1993,"GBB.Gull","S.sandeel",23,1743.0583340986
1994,"GBB.Gull","S.sandeel",23,2199.65646149213
1995,"GBB.Gull","S.sandeel",23,2912.33078118384
1996,"GBB.Gull","S.sandeel",23,3531.7993857004
1997,"GBB.Gull","S.sandeel",23,4655.55193657475
1998,"GBB.Gull","S.sandeel",23,3415.67313874832
1999,"GBB.Gull","S.sandeel",23,2189.15244666659
2000,"GBB.Gull","S.sandeel",23,2797.64919315063
2001,"GBB.Gull","S.sandeel",23,3233.83763633547
2002,"GBB.Gull","S.sandeel",23,2280.90217465374
2003,"GBB.Gull","S.sandeel",23,1379.27959700397
2004,"GBB.Gull","S.sandeel",23,992.672930440965
2005,"GBB.Gull","S.sandeel",23,1411.06400956717
2006,"GBB.Gull","S.sandeel",23,1618.76976828669
2007,"GBB.Gull","S.sandeel",23,2161.77140492868
2008,"GBB.Gull","S.sandeel",23,1850.67023616226
2009,"GBB.Gull","S.sandeel",23,3250.92964119222
2010,"GBB.Gull","S.sandeel",23,4340.6619977172
2011,"GBB.Gull","S.sandeel",23,3009.66839537844
2012,"GBB.Gull","S.sandeel",23,2182.25057773496
2013,"GBB.Gull","S.sandeel",23,1802.72479484879
2014,"GBB.Gull","S.sandeel",23,1826.81375976194
2015,"GBB.Gull","S.sandeel",23,1900.09966472995
2016,"GBB.Gull","S.sandeel",23,2243.09601052699
2017,"GBB.Gull","S.sandeel",23,1944.29703708582
2018,"GBB.Gull","S.sandeel",23,1090.07573526019
2019,"GBB.Gull","S.sandeel",23,1058.42756048597
2020,"GBB.Gull","S.sandeel",23,1292.81198544226
2021,"GBB.Gull","S.sandeel",23,1525.06184904235
2022,"GBB.Gull","S.sandeel",23,1684.10316531546
1974,"Grey.seal","S.sandeel",23,956.789072850099
1975,"Grey.seal","S.sandeel",23,1412.89162554247
1976,"Grey.seal","S.sandeel",23,1348.75437362538
1977,"Grey.seal","S.sandeel",23,1808.64683037092
1978,"Grey.seal","S.sandeel",23,2288.86966194641
1979,"Grey.seal","S.sandeel",23,1521.84994548634
1980,"Grey.seal","S.sandeel",23,1576.49878850749
1981,"Grey.seal","S.sandeel",23,1918.95330916784
1982,"Grey.seal","S.sandeel",23,2492.46451608603
1983,"Grey.seal","S.sandeel",23,2044.43915621191
1984,"Grey.seal","S.sandeel",23,2726.47603559995
1985,"Grey.seal","S.sandeel",23,2467.0727588884
1986,"Grey.seal","S.sandeel",23,3545.59354804377
1987,"Grey.seal","S.sandeel",23,3253.12117860006
1988,"Grey.seal","S.sandeel",23,3035.05263824765
1989,"Grey.seal","S.sandeel",23,3925.03552809708
1990,"Grey.seal","S.sandeel",23,3645.70231341084
1991,"Grey.seal","S.sandeel",23,4216.35029692343
1992,"Grey.seal","S.sandeel",23,5052.39500061915
1993,"Grey.seal","S.sandeel",23,3589.23742133084
1994,"Grey.seal","S.sandeel",23,4633.68804193949
1995,"Grey.seal","S.sandeel",23,6755.85482092523
1996,"Grey.seal","S.sandeel",23,5691.25911551958
1997,"Grey.seal","S.sandeel",23,6968.2953706986
1998,"Grey.seal","S.sandeel",23,6992.05580324344
1999,"Grey.seal","S.sandeel",23,5089.64555764598
2000,"Grey.seal","S.sandeel",23,5925.79472046251
2001,"Grey.seal","S.sandeel",23,9106.20403339509
2002,"Grey.seal","S.sandeel",23,12673.8694056495
2003,"Grey.seal","S.sandeel",23,9032.83963490845
2004,"Grey.seal","S.sandeel",23,8936.25956919008
2005,"Grey.seal","S.sandeel",23,9689.56659607963
2006,"Grey.seal","S.sandeel",23,10961.3385944648
2007,"Grey.seal","S.sandeel",23,12579.2432248752
2008,"Grey.seal","S.sandeel",23,15141.3929805299
2009,"Grey.seal","S.sandeel",23,17499.6266537188
2010,"Grey.seal","S.sandeel",23,27817.1961445218
2011,"Grey.seal","S.sandeel",23,22125.5933315916
2012,"Grey.seal","S.sandeel",23,16260.9454967597
2013,"Grey.seal","S.sandeel",23,11604.4478451308
2014,"Grey.seal","S.sandeel",23,11509.8428170547
2015,"Grey.seal","S.sandeel",23,14884.7664301229
2016,"Grey.seal","S.sandeel",23,11812.05674411
2017,"Grey.seal","S.sandeel",23,9273.12075274618
2018,"Grey.seal","S.sandeel",23,5917.43637566287
2019,"Grey.seal","S.sandeel",23,4444.51017689209
2020,"Grey.seal","S.sandeel",23,5422.98652609833
2021,"Grey.seal","S.sandeel",23,7201.05532199953
2022,"Grey.seal","S.sandeel",23,11573.7640532985
1974,"Guillemot","S.sandeel",23,21383.7136366015
1975,"Guillemot","S.sandeel",23,25375.0827014253
1976,"Guillemot","S.sandeel",23,24252.0058882654
1977,"Guillemot","S.sandeel",23,32477.4519641625
1978,"Guillemot","S.sandeel",23,37099.8729508187
1979,"Guillemot","S.sandeel",23,26026.7346049389
1980,"Guillemot","S.sandeel",23,30496.5890238773
1981,"Guillemot","S.sandeel",23,44525.2717926783
1982,"Guillemot","S.sandeel",23,53876.177431858
1983,"Guillemot","S.sandeel",23,39454.9312067079
1984,"Guillemot","S.sandeel",23,51740.8180686288
1985,"Guillemot","S.sandeel",23,48061.5562664325
1986,"Guillemot","S.sandeel",23,53214.1126424726
1987,"Guillemot","S.sandeel",23,49276.3863314355
1988,"Guillemot","S.sandeel",23,38827.952787566
1989,"Guillemot","S.sandeel",23,44469.2356240667
1990,"Guillemot","S.sandeel",23,37235.2564835954
1991,"Guillemot","S.sandeel",23,42447.456103788
1992,"Guillemot","S.sandeel",23,49181.6790871514
1993,"Guillemot","S.sandeel",23,33246.7496614699
1994,"Guillemot","S.sandeel",23,40377.3093947113
1995,"Guillemot","S.sandeel",23,56579.0878865136
1996,"Guillemot","S.sandeel",23,55816.8793820645
1997,"Guillemot","S.sandeel",23,61558.5142907152
1998,"Guillemot","S.sandeel",23,57318.9081567411
1999,"Guillemot","S.sandeel",23,39860.1754731832
2000,"Guillemot","S.sandeel",23,40639.5592785592
2001,"Guillemot","S.sandeel",23,53151.9577734527
2002,"Guillemot","S.sandeel",23,48355.64023376
2003,"Guillemot","S.sandeel",23,39725.0101016637
2004,"Guillemot","S.sandeel",23,29133.4723005742
2005,"Guillemot","S.sandeel",23,32434.201174343
2006,"Guillemot","S.sandeel",23,43190.183426247
2007,"Guillemot","S.sandeel",23,43640.3747742059
2008,"Guillemot","S.sandeel",23,44180.2880838327
2009,"Guillemot","S.sandeel",23,40992.8745690223
2010,"Guillemot","S.sandeel",23,63784.7515074174
2011,"Guillemot","S.sandeel",23,54884.7550879498
2012,"Guillemot","S.sandeel",23,44908.4915672381
2013,"Guillemot","S.sandeel",23,34130.8430846991
2014,"Guillemot","S.sandeel",23,24080.5562409671
2015,"Guillemot","S.sandeel",23,34821.4242263316
2016,"Guillemot","S.sandeel",23,44891.3164112098
2017,"Guillemot","S.sandeel",23,36582.6890708912
2018,"Guillemot","S.sandeel",23,24505.3027927757
2019,"Guillemot","S.sandeel",23,18941.9873733858
2020,"Guillemot","S.sandeel",23,22781.4478711335
2021,"Guillemot","S.sandeel",23,30720.430754752
2022,"Guillemot","S.sandeel",23,36795.8156031368
1974,"H.porpoise","S.sandeel",23,5684.79866046839
1975,"H.porpoise","S.sandeel",23,6583.38915524133
1976,"H.porpoise","S.sandeel",23,4550.51221769488
1977,"H.porpoise","S.sandeel",23,5052.96872699682
1978,"H.porpoise","S.sandeel",23,6187.00163028586
1979,"H.porpoise","S.sandeel",23,4913.71256604214
1980,"H.porpoise","S.sandeel",23,4959.26317646945
1981,"H.porpoise","S.sandeel",23,4857.32255802989
1982,"H.porpoise","S.sandeel",23,7630.13441863946
1983,"H.porpoise","S.sandeel",23,5331.50307541743
1984,"H.porpoise","S.sandeel",23,7805.6381899326
1985,"H.porpoise","S.sandeel",23,5847.76030834148
1986,"H.porpoise","S.sandeel",23,9096.1997994504
1987,"H.porpoise","S.sandeel",23,6805.24742825938
1988,"H.porpoise","S.sandeel",23,5575.16315019085
1989,"H.porpoise","S.sandeel",23,6365.81343497351
1990,"H.porpoise","S.sandeel",23,5008.22885087953
1991,"H.porpoise","S.sandeel",23,6010.34845941714
1992,"H.porpoise","S.sandeel",23,8105.4308639385
1993,"H.porpoise","S.sandeel",23,6070.67967609945
1994,"H.porpoise","S.sandeel",23,8394.35711361854
1995,"H.porpoise","S.sandeel",23,10601.2038505276
1996,"H.porpoise","S.sandeel",23,9144.30427008817
1997,"H.porpoise","S.sandeel",23,13981.9007406528
1998,"H.porpoise","S.sandeel",23,9251.0358746555
1999,"H.porpoise","S.sandeel",23,6894.61396237109
2000,"H.porpoise","S.sandeel",23,6850.89289187417
2001,"H.porpoise","S.sandeel",23,7526.23471610086
2002,"H.porpoise","S.sandeel",23,8804.79041265773
2003,"H.porpoise","S.sandeel",23,4323.56591082536
2004,"H.porpoise","S.sandeel",23,4218.13998506639
2005,"H.porpoise","S.sandeel",23,4189.35054539602
2006,"H.porpoise","S.sandeel",23,5927.01701339438
2007,"H.porpoise","S.sandeel",23,6514.71512821148
2008,"H.porpoise","S.sandeel",23,8333.04000618216
2009,"H.porpoise","S.sandeel",23,8853.19291311412
2010,"H.porpoise","S.sandeel",23,16193.1278509202
2011,"H.porpoise","S.sandeel",23,9805.36577422196
2012,"H.porpoise","S.sandeel",23,6350.19581219154
2013,"H.porpoise","S.sandeel",23,5351.93208135205
2014,"H.porpoise","S.sandeel",23,5252.94670368559
2015,"H.porpoise","S.sandeel",23,6897.98819996094
2016,"H.porpoise","S.sandeel",23,5875.02562947398
2017,"H.porpoise","S.sandeel",23,7072.12543308922
2018,"H.porpoise","S.sandeel",23,3375.99824652176
2019,"H.porpoise","S.sandeel",23,2493.45232183629
2020,"H.porpoise","S.sandeel",23,3114.51214483104
2021,"H.porpoise","S.sandeel",23,2911.7381137236
2022,"H.porpoise","S.sandeel",23,3916.5890432508
1974,"Her.Gull","S.sandeel",23,4990.35071087234
1975,"Her.Gull","S.sandeel",23,5126.64111231583
1976,"Her.Gull","S.sandeel",23,4904.43788484075
1977,"Her.Gull","S.sandeel",23,6748.27413607473
1978,"Her.Gull","S.sandeel",23,7174.96082043845
1979,"Her.Gull","S.sandeel",23,5737.36851985973
1980,"Her.Gull","S.sandeel",23,6806.40245522003
1981,"Her.Gull","S.sandeel",23,8696.65474095892
1982,"Her.Gull","S.sandeel",23,7935.64372086101
1983,"Her.Gull","S.sandeel",23,7070.29666484469
1984,"Her.Gull","S.sandeel",23,8154.99307233318
1985,"Her.Gull","S.sandeel",23,8845.79283401428
1986,"Her.Gull","S.sandeel",23,10298.8696498677
1987,"Her.Gull","S.sandeel",23,7935.94689154803
1988,"Her.Gull","S.sandeel",23,5188.42948049535
1989,"Her.Gull","S.sandeel",23,6592.96412163174
1990,"Her.Gull","S.sandeel",23,5175.97879706284
1991,"Her.Gull","S.sandeel",23,6825.76325045844
1992,"Her.Gull","S.sandeel",23,7215.13893129772
1993,"Her.Gull","S.sandeel",23,5516.63163653569
1994,"Her.Gull","S.sandeel",23,7830.6211128417
1995,"Her.Gull","S.sandeel",23,8407.47378013871
1996,"Her.Gull","S.sandeel",23,9218.70445003919
1997,"Her.Gull","S.sandeel",23,11296.3785720412
1998,"Her.Gull","S.sandeel",23,7450.62974388768
1999,"Her.Gull","S.sandeel",23,4819.28725162452
