# This file was created using create_datpin_files.R function write_tsDatFile
      #and used all inputs from csv files found in folder:
      #hydradata/data-raw
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  1701
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  1 70 8 5 100 -999 0.00627832514591962 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.99372167485408
  1 70 8 6 100 -999 0.000830433684629787 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.99916956631537
  1 70 8 7 100 -999 6.79852748422034e-05 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999932014725158
  1 71 8 2 100 -999 0.00959593149684341 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.990404068503157
  1 71 8 3 100 -999 0.0096127201195325 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.990387279880467
  1 71 8 4 100 -999 0.0127827372593311 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.987217262740669
  1 71 8 5 100 -999 0.0081947902705069 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.991805209729493
  1 71 8 6 100 -999 0.00223164157157701 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.997768358428423
  1 71 8 7 100 -999 0.000412425947748163 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999587574052252
  1 72 8 2 100 -999 0.00693742951184779 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.993062570488152
  1 72 8 3 100 -999 0.00697856594884465 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.993021434051155
  1 72 8 4 100 -999 0.00927633866639688 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.990723661333603
  1 72 8 5 100 -999 0.005187979320847 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.994812020679153
  1 72 8 6 100 -999 0.00152629262899379 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998473707371006
  1 72 8 7 100 -999 0.000224263725788713 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999775736274211
  1 73 8 2 100 -999 0.0094768496644739 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.990523150335526
  1 73 8 3 100 -999 0.00982256857560013 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.9901774314244
  1 73 8 4 100 -999 0.0123502070591286 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.987649792940871
  1 73 8 5 100 -999 0.00636134116385813 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.993638658836142
  1 73 8 6 100 -999 0.00257849570269042 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.99742150429731
  1 73 8 7 100 -999 0.000550612707609906 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.99944938729239
  1 74 8 2 100 -999 0.0157697556747711 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.984230244325229
  1 74 8 3 100 -999 0.0157988095382371 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.984201190461763
  1 74 8 4 100 -999 0.0164662637652276 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.983533736234772
  1 74 8 5 100 -999 0.0108750301691267 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.989124969830873
  1 74 8 6 100 -999 0.00111218056689058 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998887819433109
  1 74 8 7 100 -999 3.83508300397858e-05 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.99996164916996
  1 75 8 2 100 -999 0.00930507129677879 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.990694928703221
  1 75 8 3 100 -999 0.00943596512599869 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.990564034874001
  1 75 8 4 100 -999 0.00969214428473697 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.990307855715263
  1 75 8 5 100 -999 0.00857943284218917 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.991420567157811
  1 75 8 6 100 -999 0.00138149182663262 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998618508173367
  1 75 8 7 100 -999 1.16454308086234e-05 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999988354569191
  1 76 8 3 100 -999 0.0136869008481355 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.986313099151864
  1 76 8 4 100 -999 0.0141970221075758 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.985802977892424
  1 76 8 5 100 -999 0.0135991619539131 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.986400838046087
  1 76 8 6 100 -999 0.00583303472302142 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.994166965276979
  1 76 8 7 100 -999 0.000210043553681141 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999789956446319
  1 77 8 2 100 -999 0.0139369929664909 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.986063007033509
  1 77 8 3 100 -999 0.0139387100613119 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.986061289938688
  1 77 8 4 100 -999 0.0142829825360517 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.985717017463948
  1 77 8 5 100 -999 0.0134708662477503 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.98652913375225
  1 77 8 6 100 -999 0.00968248560436089 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.990317514395639
  1 77 8 7 100 -999 0.00137577784501052 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998624222154989
  1 78 8 2 100 -999 0.00408529942034566 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.995914700579654
  1 78 8 3 100 -999 0.00408532056558128 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.995914679434419
  1 78 8 4 100 -999 0.00405896917338975 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.99594103082661
  1 78 8 5 100 -999 0.003720142076421 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.996279857923579
  1 78 8 6 100 -999 0.00345959661070906 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.996540403389291
  1 78 8 7 100 -999 0.0025014264208624 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.997498573579138
  1 78 8 8 100 -999 0.000443788430384826 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999556211569615
  1 79 8 3 100 -999 0.0100403381627043 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.989959661837296
  1 79 8 4 100 -999 0.00994821811955561 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.990051781880444
  1 79 8 5 100 -999 0.00567834432234282 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.994321655677657
  1 79 8 6 100 -999 0.00485191543694259 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.995148084563057
  1 79 8 7 100 -999 0.00452273136154302 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.995477268638457
  1 79 8 8 100 -999 0.0030013043615356 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.996998695638464
  1 80 8 2 100 -999 0.0118336362536954 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.988166363746305
  1 80 8 3 100 -999 0.0118344422386809 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.988165557761319
  1 80 8 4 100 -999 0.0119389689214457 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.988061031078554
  1 80 8 5 100 -999 0.00429495974266219 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.995705040257338
  1 80 8 6 100 -999 0.00221450278191144 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.997785497218089
  1 80 8 7 100 -999 0.00210645939301447 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.997893540606986
  1 80 8 8 100 -999 0.00167539473255795 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998324605267442
  1 81 8 2 100 -999 0.00842193598775521 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.991578064012245
  1 81 8 3 100 -999 0.00842204627832198 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.991577953721678
  1 81 8 4 100 -999 0.00832169633760436 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.991678303662396
  1 81 8 5 100 -999 0.00294048997920987 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.99705951002079
  1 81 8 6 100 -999 0.00105411364096173 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998945886359038
  1 81 8 7 100 -999 0.000639571159667898 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999360428840332
  1 81 8 8 100 -999 0.000379818025257761 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999620181974742
  1 1 10 4 100 0.00669789238414702 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.993302107615853
  1 1 10 5 100 0.113962575815832 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.886037424184168
  1 1 10 6 100 0.216079107247721 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.783920892752279
  1 1 10 7 100 0.250129663648844 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.749870336351156
  1 1 10 8 100 0.213962786875866 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.786037213124134
  1 2 10 4 100 0.00440948409259865 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.995590515907401
  1 2 10 5 100 0.107948990160366 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.892051009839634
  1 2 10 6 100 0.202289186711227 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.797710813288773
  1 2 10 7 100 0.235501658817377 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.764498341182622
  1 2 10 8 100 0.201740866754909 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.798259133245091
  1 3 10 4 100 0.00130244848968211 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998697551510318
  1 3 10 5 100 0.0853080956888731 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.914691904311127
  1 3 10 6 100 0.161580461386001 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.838419538613999
  1 3 10 7 100 0.192609544821851 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.807390455178149
  1 3 10 8 100 0.173603497155041 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.826396502844959
  1 4 10 4 100 0.00136574626658074 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998634253733419
  1 4 10 5 100 0.108635347408719 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.891364652591281
  1 4 10 6 100 0.202691071320676 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.797308928679324
  1 4 10 7 100 0.237966696512173 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.762033303487827
  1 4 10 8 100 0.199501480776498 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.800498519223502
  1 5 10 4 100 0.00274770901858807 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.997252290981412
  1 5 10 5 100 0.133155977675636 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.866844022324364
  1 5 10 6 100 0.250800332955835 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.749199667044165
  1 5 10 7 100 0.316692681334043 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.683307318665958
  1 5 10 8 100 0.325868667435879 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.674131332564121
  1 6 10 4 100 0.00173094925884473 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998269050741155
  1 6 10 5 100 0.119709298312191 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.880290701687809
  1 6 10 6 100 0.224680156190221 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.775319843809779
  1 6 10 7 100 0.288196025415016 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.711803974584984
  1 6 10 8 100 0.306499270520093 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.693500729479907
  1 7 10 4 100 0.002670412153823 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.997329587846177
  1 7 10 5 100 0.117178908000977 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.882821091999022
  1 7 10 6 100 0.231441154333833 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.768558845666167
  1 7 10 7 100 0.292750008062245 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.707249991937755
  1 7 10 8 100 0.309897238678402 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.690102761321598
  1 8 10 4 100 0.0022231087422259 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.997776891257774
  1 8 10 5 100 0.121321192117782 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.878678807882218
  1 8 10 6 100 0.250520085427708 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.749479914572292
  1 8 10 7 100 0.314611575491549 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.685388424508451
  1 8 10 8 100 0.325846623292984 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.674153376707016
  1 9 10 4 100 0.00269324753248612 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.997306752467514
  1 9 10 5 100 0.1213288822546 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.8786711177454
  1 9 10 6 100 0.255404344123462 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.744595655876538
  1 9 10 7 100 0.321112886659892 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.678887113340108
  1 9 10 8 100 0.32583810322949 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.67416189677051
  1 10 10 4 100 0.00292376551429483 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.997076234485705
  1 10 10 5 100 0.125984467446597 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.874015532553403
  1 10 10 6 100 0.27682822078987 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.72317177921013
  1 10 10 7 100 0.345558017131782 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.654441982868218
  1 10 10 8 100 0.336523716881111 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.663476283118889
  1 11 10 4 100 0.004089608547882 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.995910391452118
  1 11 10 5 100 0.116154890577503 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.883845109422497
  1 11 10 6 100 0.274444329982361 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.725555670017639
  1 11 10 7 100 0.349095307771127 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.650904692228873
  1 11 10 8 100 0.349387427280483 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.650612572719517
  1 12 10 4 100 0.00229119411601951 -999 -999 0.000441137682780049 -999 -999 -999 -999 -999 -999 -999 0.9972676682012
  1 12 10 5 100 0.107004529848417 -999 -999 0.0174556642375363 -999 -999 -999 -999 -999 -999 -999 0.875539805914047
  1 12 10 6 100 0.258202994477943 -999 -999 0.0387463977812913 -999 -999 -999 -999 -999 -999 -999 0.703050607740765
  1 12 10 7 100 0.322685700325288 -999 -999 0.0453223919884378 -999 -999 -999 -999 -999 -999 -999 0.631991907686274
  1 12 10 8 100 0.336463603554805 -999 -999 0.0435664752527017 -999 -999 -999 -999 -999 -999 -999 0.619969921192493
  1 13 10 4 100 0.00842977032276791 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.991570229677232
  1 13 10 5 100 0.123753581500463 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.876246418499537
  1 13 10 6 100 0.318777953698512 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.681222046301488
  1 13 10 7 100 0.390703282812013 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.609296717187987
  1 13 10 8 100 0.40150604828343 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.59849395171657
  1 14 10 4 100 0.0051679651688504 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.99483203483115
  1 14 10 5 100 0.122898895132907 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.877101104867093
  1 14 10 6 100 0.315131469030168 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.684868530969832
  1 14 10 7 100 0.387229221121664 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.612770778878336
  1 14 10 8 100 0.400252379017779 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.599747620982221
  1 15 10 4 100 0.00194162264607413 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998058377353926
  1 15 10 5 100 0.104393534675647 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.895606465324353
  1 15 10 6 100 0.264307885400482 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.735692114599518
  1 15 10 7 100 0.334310671421459 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.665689328578541
  1 15 10 8 100 0.340715388356284 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.659284611643716
  1 16 10 4 100 0.00146428221117166 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998535717788828
  1 16 10 5 100 0.108228029941326 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.891771970058674
  1 16 10 6 100 0.27885566172913 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.72114433827087
  1 16 10 7 100 0.357154083442497 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.642845916557502
  1 16 10 8 100 0.368855342228715 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.631144657771285
  1 17 10 4 100 0.00120943012305781 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998790569876942
  1 17 10 5 100 0.0956445449119022 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.904355455088098
  1 17 10 6 100 0.241894016629671 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.758105983370329
  1 17 10 7 100 0.308812199269436 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.691187800730564
  1 17 10 8 100 0.313186344904781 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.686813655095219
  1 18 10 4 100 0.00208867869549964 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.9979113213045
  1 18 10 5 100 0.0865607058474317 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.913439294152568
  1 18 10 6 100 0.259876080558561 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.740123919441439
  1 18 10 7 100 0.335096068311949 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.664903931688051
  1 18 10 8 100 0.348878536048205 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.651121463951795
  1 19 10 4 100 0.00126937418814734 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.998730625811853
  1 19 10 5 100 0.0696576818639617 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.930342318136038
  1 19 10 6 100 0.235543986766663 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.764456013233337
  1 19 10 7 100 0.314019288380291 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.685980711619709
  1 19 10 8 100 0.320995653054688 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.679004346945312
  1 20 10 4 100 0.000158604250265782 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999841395749734
  1 20 10 5 100 0.0522727586640561 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.947727241335944
  1 20 10 6 100 0.203644516188912 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.796355483811088
  1 20 10 7 100 0.280879890567755 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.719120109432245
  1 20 10 8 100 0.275588830615041 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.724411169384959
  1 21 10 4 100 0.000667318159248551 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999332681840751
  1 21 10 5 100 0.0521119740581594 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.947888025941841
  1 21 10 6 100 0.207798707489978 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.792201292510022
  1 21 10 7 100 0.294535525967653 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.705464474032347
  1 21 10 8 100 0.28586997940328 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.71413002059672
  1 22 10 4 100 0.000119287567970896 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999880712432029
  1 22 10 5 100 0.0447717135756027 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.955228286424397
  1 22 10 6 100 0.166188217746482 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.833811782253518
  1 22 10 7 100 0.265641350634135 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.734358649365865
  1 22 10 8 100 0.292067319690182 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.707932680309818
  1 23 10 4 100 6.81836359439076e-05 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999931816364056
  1 23 10 5 100 0.0338881948787611 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.966111805121239
  1 23 10 6 100 0.116646669809004 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.883353330190996
  1 23 10 7 100 0.20202168317718 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.79797831682282
  1 23 10 8 100 0.193071703259926 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.806928296740074
  1 24 10 4 100 6.59788175963577e-05 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999934021182404
  1 24 10 5 100 0.0267480250141478 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.973251974985852
  1 24 10 6 100 0.0897754878619717 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.910224512138028
  1 24 10 7 100 0.158782935270576 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.841217064729424
  1 24 10 8 100 0.108068711643322 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.891931288356678
  1 25 10 4 100 9.95724729202175e-05 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.99990042752708
  1 25 10 5 100 0.0319367420601131 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.968063257939887
  1 25 10 6 100 0.108291061438017 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.891708938561983
  1 25 10 7 100 0.193939263279866 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.806060736720134
  1 25 10 8 100 0.135512018500691 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.864487981499309
  1 26 10 4 100 7.85168075817969e-05 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.999921483192418
  1 26 10 5 100 0.0297595509456992 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.970240449054301
  1 26 10 6 100 0.104462876525303 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.895537123474697
  1 26 10 7 100 0.176850773184271 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.823149226815729
  1 26 10 8 100 0.134318433513436 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 0.865681566486564
